,Num,Dnum,ROIGEnergy,ROIGContrast,ROIGEntropy,ROIGHomogeneity1,ROIGHomogeneity2,ROIGCorrelation,ROIGSumAverage,ROIGVariance,ROIGDissimilarity,ROIGAutoCorrelation,ROIGCorrelation1,LLLGEnergy,LLLGContrast,LLLGEntropy,LLLGHomogeneity1,LLLGHomogeneity2,LLLGCorrelation,LLLGSumAverage,LLLGVariance,LLLGDissimilarity,LLLGAutoCorrelation,LLLGCorrelation1,LLHGEnergy,LLHGContrast,LLHGEntropy,LLHGHomogeneity1,LLHGHomogeneity2,LLHGCorrelation,LLHGSumAverage,LLHGVariance,LLHGDissimilarity,LLHGAutoCorrelation,LLHGCorrelation1,LHLGEnergy,LHLGContrast,LHLGEntropy,LHLGHomogeneity1,LHLGHomogeneity2,LHLGCorrelation,LHLGSumAverage,LHLGVariance,LHLGDissimilarity,LHLGAutoCorrelation,LHLGCorrelation1,LHHGEnergy,LHHGContrast,LHHGEntropy,LHHGHomogeneity1,LHHGHomogeneity2,LHHGCorrelation,LHHGSumAverage,LHHGVariance,LHHGDissimilarity,LHHGAutoCorrelation,LHHGCorrelation1,HLLGEnergy,HLLGContrast,HLLGEntropy,HLLGHomogeneity1,HLLGHomogeneity2,HLLGCorrelation,HLLGSumAverage,HLLGVariance,HLLGDissimilarity,HLLGAutoCorrelation,HLLGCorrelation1,HLHGEnergy,HLHGContrast,HLHGEntropy,HLHGHomogeneity1,HLHGHomogeneity2,HLHGCorrelation,HLHGSumAverage,HLHGVariance,HLHGDissimilarity,HLHGAutoCorrelation,HLHGCorrelation1,HHLGEnergy,HHLGContrast,HHLGEntropy,HHLGHomogeneity1,HHLGHomogeneity2,HHLGCorrelation,HHLGSumAverage,HHLGVariance,HHLGDissimilarity,HHLGAutoCorrelation,HHLGCorrelation1,HHHGEnergy,HHHGContrast,HHHGEntropy,HHHGHomogeneity1,HHHGHomogeneity2,HHHGCorrelation,HHHGSumAverage,HHHGVariance,HHHGDissimilarity,HHHGAutoCorrelation,HHHGCorrelation1
17,18,20,0.00312,32.203338,8.682843,0.303653,0.211926,0.518045,0.014837,0.032735,4.426114,248.237856,424247.406525,0.003006,24.216179,8.675422,0.312918,0.218285,0.675588,0.016434,0.036563,3.923917,308.542579,666323.479663,0.003033,61.546336,8.869894,0.256695,0.166326,0.042214,0.016091,0.031413,5.999657,272.890021,402661.027,0.003969,44.270422,8.533404,0.27249,0.179365,0.107955,0.016243,0.024284,5.188928,279.367458,287279.804874,0.003097,56.213844,8.742944,0.249514,0.157647,0.011329,0.015365,0.027726,5.889297,247.83569,336603.366861,0.00421,45.960073,8.51907,0.287179,0.196794,0.087278,0.015712,0.024579,5.10398,261.036138,272012.871621,0.003364,53.077942,8.672135,0.258245,0.166499,-0.002442,0.016436,0.025778,5.689486,283.12047,347414.647197,0.003994,49.946834,8.566212,0.265989,0.173478,0.022783,0.015911,0.025016,5.451197,266.110912,276420.820872,0.002839,66.726873,8.951981,0.233964,0.142862,-0.003381,0.016666,0.032553,6.456152,291.215271,435485.241583
18,19,21,0.007871,19.989657,7.805716,0.380565,0.297582,0.426175,0.014504,0.017022,3.17822,228.011831,146513.50203,0.01177,12.219622,7.311803,0.459104,0.392464,0.593318,0.015278,0.014691,2.351123,253.676556,143007.995628,0.007959,32.29287,7.950969,0.340113,0.253776,0.117216,0.016391,0.017865,4.028728,283.87477,173567.365358,0.00999,25.819693,7.674011,0.371295,0.289935,0.155527,0.01643,0.014941,3.538463,285.43538,149828.698389,0.006383,36.674787,8.102596,0.313555,0.223742,-0.004699,0.015947,0.017806,4.444738,266.541784,188363.749396,0.005995,34.135002,8.157857,0.322797,0.233813,0.075564,0.016099,0.018058,4.281797,273.197568,204426.614791,0.004832,40.940184,8.343069,0.286825,0.194267,-0.019303,0.016106,0.019602,4.87768,271.608872,233275.845374,0.005236,37.474868,8.227817,0.297382,0.205153,-0.000726,0.016039,0.018288,4.638642,269.721866,216235.766644,0.004228,45.687419,8.502343,0.274309,0.181218,-0.017583,0.016011,0.021915,5.190383,268.40006,259829.270029
19,20,22,0.004613,18.927023,8.282065,0.362409,0.274803,0.597471,0.016018,0.022959,3.27043,283.081091,323574.889932,0.005571,12.316225,8.028047,0.408234,0.327483,0.73767,0.016083,0.022921,2.613668,288.542246,327808.856686,0.004992,36.663482,8.36209,0.30738,0.216801,0.110274,0.016156,0.020121,4.513812,275.972054,239160.082091,0.005135,34.310313,8.326912,0.316467,0.226825,0.152435,0.016223,0.019767,4.341853,279.064799,238460.15942,0.004335,42.964823,8.475574,0.283431,0.191211,0.002825,0.016079,0.021038,5.004708,271.1478,259244.755624,0.004534,40.21535,8.466556,0.300175,0.209744,0.080142,0.016154,0.021346,4.726824,275.394641,259776.163703,0.004575,42.275157,8.426688,0.285653,0.193628,-0.00957,0.016075,0.020446,4.952074,270.765929,245708.837013,0.004171,44.923698,8.533142,0.279956,0.188105,-0.003278,0.016101,0.021863,5.121601,271.768124,269082.318867,0.004013,45.353056,8.54625,0.272646,0.179849,-0.01403,0.016108,0.021838,5.216211,271.751611,273581.009925
20,21,25,0.004952,13.002453,8.112458,0.414781,0.336631,0.766765,0.01575,0.027214,2.638468,281.473945,423637.022046,0.006056,8.349486,7.800994,0.459556,0.389253,0.845197,0.016171,0.026335,2.11578,297.011803,429547.372028,0.00601,32.71104,8.203369,0.327586,0.239442,0.144051,0.016065,0.01866,4.174339,273.377454,206405.651899,0.005304,34.008178,8.346331,0.325341,0.237375,0.193084,0.016138,0.02058,4.252154,277.156769,237566.639759,0.005253,39.762375,8.326048,0.300324,0.209696,0.00971,0.016104,0.019607,4.708532,272.123825,223637.773773,0.005457,35.806496,8.331461,0.322166,0.234517,0.133299,0.016119,0.020172,4.364867,275.203629,228208.811403,0.005842,37.822085,8.219228,0.307939,0.218138,-0.001824,0.016128,0.018434,4.558274,272.725732,205507.065932,0.005356,39.702224,8.321748,0.303664,0.213977,0.010555,0.016123,0.019592,4.68604,272.775936,222305.42995,0.004959,41.780525,8.380627,0.291088,0.19972,-0.013765,0.016116,0.020124,4.881566,272.052625,231763.057301
21,22,26,0.00753,16.614628,7.804975,0.385647,0.301897,0.500243,0.015645,0.016233,2.986739,264.955227,180225.311488,0.008456,12.172312,7.680277,0.427473,0.351935,0.672479,0.014926,0.018122,2.495131,246.072285,180889.201119,0.004069,41.117573,8.511898,0.28198,0.189188,0.066008,0.015975,0.021488,4.957839,269.057665,270343.920211,0.008074,28.880492,7.908463,0.349138,0.264011,0.14351,0.016094,0.016468,3.841641,274.00706,164663.378186,0.005297,38.487759,8.270192,0.297727,0.206289,0.000485,0.016182,0.018795,4.6812,274.573304,220055.072319,0.010831,24.812702,7.501091,0.371379,0.288612,0.063901,0.015965,0.012938,3.458426,268.09997,126445.936804,0.004183,44.880121,8.509075,0.27605,0.183622,-0.016083,0.016399,0.021572,5.162737,281.625514,273978.29364,0.006711,34.6538,8.042287,0.318576,0.229172,-0.000468,0.016111,0.016909,4.31892,272.163106,180799.107722,0.004504,43.457526,8.450478,0.279773,0.187096,-0.012576,0.016163,0.020955,5.051839,273.651156,250363.996499
22,23,27,0.004792,17.2103,8.236701,0.371552,0.285123,0.650163,0.016019,0.024016,3.121963,285.075598,332863.722244,0.005721,11.297934,7.985604,0.414979,0.335145,0.76982,0.016015,0.023967,2.519868,287.841643,338286.993292,0.004692,37.089377,8.408806,0.303089,0.2122,0.11328,0.016175,0.020423,4.580716,276.695071,250281.76341,0.00455,36.33253,8.443617,0.306635,0.216046,0.157138,0.01616,0.021048,4.515917,277.214907,261741.949103,0.004196,44.034147,8.512364,0.279641,0.187287,-0.000897,0.016098,0.021482,5.086971,271.712807,266105.810161,0.004814,37.238391,8.396594,0.308502,0.21858,0.109261,0.016136,0.020413,4.536935,275.295457,246393.010413,0.00439,43.567878,8.474303,0.28251,0.19052,-0.010726,0.016129,0.021047,5.03918,272.560988,256666.571011,0.004489,42.788646,8.456913,0.287017,0.195319,0.000622,0.016112,0.020906,4.965764,272.235724,251421.403738,0.004023,45.501726,8.546046,0.272691,0.17986,-0.016265,0.016118,0.021863,5.218378,272.033229,273094.178365
23,24,28,0.005093,16.250103,8.208748,0.3795,0.294131,0.696726,0.015068,0.026152,3.013527,256.716155,313567.413011,0.006884,9.015205,7.796889,0.449353,0.37725,0.831132,0.015275,0.026047,2.187292,266.815194,324749.613704,0.004149,43.595548,8.549735,0.285426,0.1941,0.049571,0.016306,0.022394,5.025398,279.924974,283592.476481,0.005407,38.846769,8.327727,0.312597,0.224583,0.057688,0.01598,0.020131,4.57797,268.960539,225387.430226,0.003769,47.790922,8.612124,0.271574,0.179527,-0.010797,0.016176,0.023093,5.324489,274.119487,299761.321681,0.006132,33.002392,8.107798,0.317075,0.22699,0.057168,0.0161,0.017091,4.271917,272.795293,195228.66309,0.004656,40.610893,8.366011,0.285448,0.192719,-0.013082,0.016195,0.019574,4.889165,274.767238,242058.825343,0.005902,37.400992,8.190088,0.307558,0.217219,-0.00089,0.016129,0.018247,4.543173,272.765352,201541.332278,0.003987,45.618196,8.545555,0.269164,0.175941,-0.012101,0.01619,0.022013,5.252257,274.586747,275097.75047
24,25,30,0.004439,16.767596,8.257935,0.379468,0.295079,0.67419,0.016035,0.025126,3.058686,286.971039,388658.340186,0.005174,11.096146,8.020521,0.420267,0.341757,0.785967,0.016041,0.025314,2.491071,290.185309,398372.210243,0.004883,37.90384,8.435055,0.308614,0.219188,0.133611,0.016169,0.021361,4.563832,277.058493,250286.85782,0.004808,36.290235,8.450564,0.312698,0.223422,0.186413,0.016184,0.021781,4.462766,278.820288,257269.70621,0.004682,42.211818,8.435841,0.290103,0.198852,0.008126,0.016118,0.020781,4.908727,272.570514,245906.340687,0.004751,39.934579,8.467385,0.307489,0.218571,0.101899,0.016177,0.021712,4.66405,276.658291,256375.311506,0.004629,44.379688,8.478527,0.287749,0.196938,-0.007941,0.016118,0.021499,5.025014,272.233023,250057.645558,0.004482,44.549665,8.506285,0.287609,0.197042,0.001592,0.016113,0.021789,5.04131,272.270209,258026.006323,0.004433,45.042953,8.505593,0.28132,0.189789,-0.013834,0.016102,0.021693,5.114427,271.563011,254782.039529
25,26,32,0.010962,11.897639,7.413435,0.45063,0.381207,0.638882,0.01554,0.01608,2.352346,263.754974,157180.51657,0.014116,8.177,7.110469,0.516795,0.462607,0.749155,0.01564,0.015919,1.849774,268.702675,163463.570559,0.007847,27.786306,7.847218,0.338107,0.249704,0.088715,0.01616,0.014889,3.859413,275.194141,162737.284368,0.009357,26.727529,7.782709,0.361088,0.277388,0.167559,0.016141,0.015675,3.648282,275.886181,150749.112959,0.005597,36.936669,8.205006,0.302399,0.210643,-0.003824,0.016081,0.017966,4.563204,271.095867,207654.095508,0.008388,26.126091,7.798783,0.352947,0.266711,0.147994,0.01616,0.014973,3.658264,276.097542,157915.7221,0.006555,33.51482,8.02587,0.314737,0.223914,-0.008285,0.01606,0.01623,4.297002,270.327391,181244.393612,0.006882,34.017773,8.026133,0.319748,0.230245,0.002411,0.016058,0.01665,4.276974,270.438127,176677.693318,0.005674,36.969064,8.183952,0.301288,0.209274,-0.015211,0.016119,0.017781,4.566936,272.174495,203773.487183
26,27,33,0.005012,13.265218,8.123642,0.397514,0.314484,0.741867,0.016487,0.025088,2.733383,304.076926,391851.986086,0.005663,9.511218,7.957577,0.435751,0.360142,0.828091,0.01722,0.02703,2.289719,333.840796,469642.614381,0.004914,33.734991,8.3297,0.309499,0.218141,0.158482,0.016253,0.019578,4.37587,280.168172,243616.109218,0.004447,34.180222,8.439081,0.307804,0.2167,0.209826,0.016299,0.021121,4.418339,283.094306,272695.133363,0.004067,43.81972,8.530955,0.278827,0.186289,0.017617,0.016084,0.02178,5.088428,271.669047,273058.094965,0.004246,40.841118,8.537638,0.298977,0.20883,0.112018,0.016189,0.022465,4.773881,277.413343,278893.03081,0.004144,45.042379,8.532627,0.277316,0.185074,-0.004867,0.016149,0.021886,5.142764,273.353483,270876.422612,0.003863,46.806084,8.608448,0.274091,0.182277,0.003163,0.016084,0.022927,5.262711,271.321599,286018.62994,0.004041,44.88637,8.526188,0.272907,0.179712,-0.014323,0.016065,0.021609,5.189597,270.298436,270059.926701
