,Num,Dnum,ROIGEnergy,ROIGContrast,ROIGEntropy,ROIGHomogeneity1,ROIGHomogeneity2,ROIGCorrelation,ROIGSumAverage,ROIGVariance,ROIGDissimilarity,ROIGAutoCorrelation,ROIGCorrelation1,LLLGEnergy,LLLGContrast,LLLGEntropy,LLLGHomogeneity1,LLLGHomogeneity2,LLLGCorrelation,LLLGSumAverage,LLLGVariance,LLLGDissimilarity,LLLGAutoCorrelation,LLLGCorrelation1,LLHGEnergy,LLHGContrast,LLHGEntropy,LLHGHomogeneity1,LLHGHomogeneity2,LLHGCorrelation,LLHGSumAverage,LLHGVariance,LLHGDissimilarity,LLHGAutoCorrelation,LLHGCorrelation1,LHLGEnergy,LHLGContrast,LHLGEntropy,LHLGHomogeneity1,LHLGHomogeneity2,LHLGCorrelation,LHLGSumAverage,LHLGVariance,LHLGDissimilarity,LHLGAutoCorrelation,LHLGCorrelation1,LHHGEnergy,LHHGContrast,LHHGEntropy,LHHGHomogeneity1,LHHGHomogeneity2,LHHGCorrelation,LHHGSumAverage,LHHGVariance,LHHGDissimilarity,LHHGAutoCorrelation,LHHGCorrelation1,HLLGEnergy,HLLGContrast,HLLGEntropy,HLLGHomogeneity1,HLLGHomogeneity2,HLLGCorrelation,HLLGSumAverage,HLLGVariance,HLLGDissimilarity,HLLGAutoCorrelation,HLLGCorrelation1,HLHGEnergy,HLHGContrast,HLHGEntropy,HLHGHomogeneity1,HLHGHomogeneity2,HLHGCorrelation,HLHGSumAverage,HLHGVariance,HLHGDissimilarity,HLHGAutoCorrelation,HLHGCorrelation1,HHLGEnergy,HHLGContrast,HHLGEntropy,HHLGHomogeneity1,HHLGHomogeneity2,HHLGCorrelation,HHLGSumAverage,HHLGVariance,HHLGDissimilarity,HHLGAutoCorrelation,HHLGCorrelation1,HHHGEnergy,HHHGContrast,HHHGEntropy,HHHGHomogeneity1,HHHGHomogeneity2,HHHGCorrelation,HHHGSumAverage,HHHGVariance,HHHGDissimilarity,HHHGAutoCorrelation,HHHGCorrelation1
10,11,12,0.024918,2.655743,5.837847,0.598709,0.561974,0.757302,0.033413,0.02137,1.135804,77.309037,21020.222611,0.028347,1.852846,5.638757,0.642804,0.61584,0.837364,0.033388,0.022245,0.932512,77.82433,22260.781308,0.025298,5.948918,6.076507,0.507765,0.449268,0.359331,0.033184,0.018137,1.726233,73.8348,13588.942499,0.03534,5.787984,5.720866,0.522342,0.467237,0.202171,0.033641,0.014169,1.668615,74.901729,10150.007145,0.027595,7.737853,5.986573,0.469675,0.402004,0.059176,0.033195,0.016063,2.013671,72.455712,11398.026825,0.02568,7.824168,6.090349,0.478242,0.412798,0.109258,0.033262,0.017157,2.003544,72.986537,12636.255643,0.0251,8.420816,6.090932,0.455842,0.385043,0.021311,0.03319,0.016806,2.129616,72.284212,12192.619029,0.027068,8.313978,6.017725,0.4642,0.395219,0.002385,0.033188,0.016275,2.090154,72.192408,11543.044191,0.025116,8.427068,6.060531,0.448652,0.375795,-0.010341,0.033109,0.01629,2.15818,71.796053,11896.045561
11,12,14,0.049807,3.824371,5.508149,0.598669,0.560628,0.602824,0.028521,0.018797,1.273361,56.210168,7089.879462,0.065021,2.872649,5.262848,0.65705,0.625127,0.701649,0.029669,0.018805,1.045549,61.066491,7350.221932,0.040611,6.664336,5.653976,0.510711,0.453836,0.098617,0.033737,0.014436,1.77818,74.954914,9155.177541,0.050365,5.367414,5.469981,0.546656,0.496696,0.20707,0.033263,0.013224,1.568231,73.212084,7894.956145,0.037487,6.773808,5.633322,0.494997,0.433901,0.005316,0.033193,0.013302,1.839212,72.225958,8994.037257,0.05177,5.608951,5.371065,0.541469,0.49195,0.114878,0.033147,0.012377,1.587861,72.371327,7477.494735,0.026941,8.315519,6.023421,0.456757,0.386277,0.007988,0.033375,0.01637,2.113657,73.034568,11597.45779,0.030243,7.901083,5.918652,0.471027,0.404049,0.005852,0.033288,0.015525,2.02731,72.644113,10717.033223,0.022818,9.044797,6.181098,0.439561,0.364537,-0.010204,0.033248,0.01749,2.249354,72.399162,13105.549548
12,13,15,0.020064,5.752619,6.311514,0.500636,0.440032,0.511304,0.031319,0.022993,1.737965,67.293734,16421.37503,0.027127,3.372734,5.918226,0.569384,0.524901,0.678341,0.032995,0.020482,1.299759,74.904983,16286.593935,0.018372,9.462128,6.405818,0.428859,0.351045,0.091732,0.033216,0.020347,2.324721,72.783816,15971.420324,0.029709,8.331387,6.047321,0.483676,0.420853,0.103515,0.033461,0.01815,2.007467,73.858645,11626.433632,0.025999,8.510468,6.034609,0.455195,0.384261,-0.009919,0.033157,0.016459,2.13206,72.009104,11823.699191,0.029931,6.775319,5.852155,0.484091,0.419843,0.092983,0.033545,0.014593,1.882825,74.095295,10886.771713,0.017855,10.218882,6.398621,0.413869,0.332784,-0.013396,0.033089,0.019701,2.451693,71.687933,15819.253849,0.01908,10.190285,6.370629,0.423172,0.344439,-0.007874,0.033059,0.019747,2.409224,71.584647,15037.420285,0.0161,11.022505,6.507673,0.401836,0.318206,-0.018358,0.033008,0.021137,2.569963,71.305023,17223.473143
13,14,16,0.021718,4.007402,6.159085,0.536802,0.484246,0.667583,0.032862,0.023541,1.45783,74.794028,19144.235309,0.025046,3.192008,5.981585,0.566901,0.521612,0.724955,0.033626,0.022666,1.286838,78.308217,18987.919154,0.017963,9.260161,6.434403,0.4339,0.357288,0.123728,0.033248,0.020637,2.295604,73.098769,16598.261854,0.020086,8.666441,6.27542,0.439471,0.363943,0.078278,0.032939,0.01836,2.221292,71.471146,14450.7416,0.018222,9.927972,6.380126,0.418634,0.338438,0.008226,0.033142,0.019547,2.404765,72.026026,15602.629209,0.018902,9.367024,6.383793,0.434075,0.35781,0.081669,0.033293,0.019922,2.296347,73.056314,15663.694784,0.017802,10.278216,6.412526,0.415549,0.334803,-0.002977,0.033366,0.020011,2.446934,72.945516,16204.324313,0.021602,9.216036,6.215432,0.435965,0.359626,-0.006076,0.033376,0.017891,2.27506,72.975563,13720.093595,0.021216,8.955338,6.18524,0.432142,0.354657,-0.015328,0.03319,0.017225,2.268069,72.12454,13618.343157
14,15,17,0.025173,4.869241,5.997505,0.505438,0.445204,0.493871,0.031165,0.018785,1.642896,66.026872,12062.816383,0.029503,3.94505,5.823434,0.540758,0.48933,0.586032,0.030695,0.018622,1.441907,64.539768,11076.871675,0.021995,8.371804,6.172483,0.44258,0.36775,0.06216,0.033085,0.017434,2.174633,72.015947,13349.758133,0.022482,7.986059,6.128011,0.447848,0.373919,0.067352,0.03306,0.016721,2.124816,71.91575,13124.208592,0.020248,9.456172,6.272152,0.427303,0.348929,-0.001981,0.033251,0.018437,2.326179,72.451552,14381.016855,0.019607,8.93408,6.287455,0.432626,0.354977,0.053903,0.033154,0.018447,2.273936,72.293714,14724.665045,0.016849,10.370227,6.431321,0.407222,0.324034,-0.012934,0.033491,0.019997,2.493775,73.443559,16897.76602,0.019381,9.054601,6.236522,0.422413,0.342431,-0.007999,0.033206,0.017539,2.322094,72.22366,14627.914291,0.019811,9.218729,6.24442,0.424656,0.345134,-0.011472,0.033104,0.017805,2.321996,71.769118,14294.821508
15,16,18,0.017251,4.591052,6.293421,0.513663,0.455142,0.629554,0.033204,0.024201,1.594,76.154773,23343.873347,0.020559,2.974538,6.042403,0.564635,0.518694,0.760294,0.033118,0.02423,1.270137,76.595642,23537.447659,0.02125,8.672896,6.246675,0.447033,0.373858,0.073627,0.033218,0.018285,2.184598,72.660174,14200.598657,0.017183,9.043392,6.475204,0.437633,0.362107,0.166689,0.03315,0.021197,2.262303,72.925667,17334.927763,0.020002,9.667252,6.299008,0.427093,0.348993,-0.008643,0.033099,0.018719,2.348481,71.754653,14380.449269,0.017838,9.756516,6.454819,0.43588,0.360888,0.090032,0.033153,0.02094,2.321692,72.514849,16777.520342,0.018421,10.366117,6.404272,0.418241,0.338492,-0.012264,0.033256,0.020001,2.442021,72.415434,15776.847239,0.017459,10.799249,6.471588,0.415786,0.336006,-0.007317,0.033267,0.02094,2.488673,72.487934,16623.954865,0.017732,10.538034,6.431824,0.411099,0.329401,-0.016069,0.033189,0.020257,2.486892,72.106354,15945.25014
16,17,19,0.022909,4.387419,6.187108,0.535419,0.483124,0.656958,0.029894,0.024976,1.499377,62.766304,15171.234273,0.02719,3.294276,5.945929,0.570956,0.527099,0.725219,0.030648,0.023415,1.285742,65.906285,14591.520071,0.019726,9.379508,6.390112,0.440477,0.36636,0.105349,0.033209,0.020477,2.270843,72.826724,15540.433076,0.021206,8.847732,6.277264,0.446345,0.37325,0.079827,0.033228,0.018778,2.203662,72.742658,14249.350049,0.019347,10.057267,6.358591,0.42284,0.344058,-0.005085,0.033357,0.019543,2.396753,72.896003,15134.769238,0.021156,9.166688,6.319041,0.4463,0.37368,0.089932,0.033006,0.019672,2.228044,71.845626,14292.743891,0.019817,9.891266,6.33243,0.426754,0.349062,-0.004569,0.033276,0.01923,2.367303,72.545146,14837.201076,0.023134,8.870163,6.156034,0.443823,0.370011,0.00097,0.033372,0.01734,2.21249,72.99209,13112.895431,0.025219,7.970628,5.99287,0.451457,0.37853,-0.013011,0.033205,0.015367,2.108412,72.207117,11859.309668
17,18,20,0.012524,7.661427,6.704514,0.44543,0.368204,0.511671,0.030738,0.030627,2.136116,65.929668,25841.347647,0.011855,5.855595,6.709352,0.459557,0.38591,0.672207,0.033811,0.034893,1.90322,80.923598,41066.551634,0.011922,14.611314,6.930937,0.383822,0.298411,0.044119,0.033069,0.029846,2.909795,72.002769,25408.910053,0.01536,10.421253,6.558026,0.405715,0.323599,0.112315,0.033348,0.022958,2.507051,73.547871,18450.215888,0.012135,13.202708,6.775076,0.379595,0.29213,0.011559,0.031775,0.026095,2.840728,66.247109,21795.842113,0.017316,10.633251,6.498181,0.424934,0.346874,0.085399,0.032326,0.022708,2.439432,68.97802,16477.627901,0.013878,12.379065,6.65072,0.389401,0.30364,-0.001419,0.033703,0.024103,2.733899,74.420776,20906.751146,0.016128,11.942603,6.596339,0.397885,0.314298,0.020621,0.03278,0.02388,2.650261,70.563497,17176.663208,0.010763,15.770505,7.008459,0.357102,0.266348,0.001183,0.034257,0.030781,3.129561,76.90422,28634.341148
18,19,21,0.032887,4.760033,5.744703,0.53773,0.48686,0.419605,0.030107,0.016024,1.523549,61.126998,9083.112623,0.045571,2.999772,5.319905,0.614974,0.580844,0.582112,0.031604,0.014008,1.140553,67.54603,9039.26078,0.031858,7.776238,5.934233,0.484352,0.42128,0.116777,0.033729,0.017197,1.961141,75.069881,11001.362283,0.039656,6.124786,5.64538,0.522605,0.467478,0.153762,0.033851,0.014134,1.704754,75.654916,9520.495174,0.026149,8.720935,6.062982,0.45589,0.385308,-0.006013,0.032892,0.016934,2.152485,70.875986,11800.894394,0.024729,8.175345,6.112,0.464852,0.396253,0.074151,0.033193,0.017247,2.078403,72.533219,12668.248445,0.02005,9.756259,6.290066,0.424487,0.345991,-0.020332,0.033195,0.018676,2.363223,72.119148,14417.779062,0.021363,8.946882,6.191978,0.435109,0.358404,-0.001192,0.033024,0.017449,2.255949,71.463997,13517.208444,0.017615,10.861145,6.453408,0.409314,0.327026,-0.018164,0.033,0.020839,2.513379,71.27245,15977.868404
19,20,22,0.019274,4.555803,6.21751,0.515674,0.457851,0.590019,0.033013,0.021707,1.580371,74.7055,19484.987207,0.022974,3.005014,5.977361,0.566946,0.52201,0.729329,0.033137,0.021684,1.264106,76.009664,19725.602305,0.020718,8.723997,6.298687,0.448411,0.375664,0.109139,0.033286,0.019127,2.186146,73.147483,14749.631244,0.021366,8.165889,6.260522,0.458995,0.388782,0.150059,0.033411,0.018765,2.101817,73.877426,14645.075671,0.018178,10.192546,6.405189,0.420113,0.34064,0.00311,0.033142,0.019969,2.421581,71.99898,15877.262051,0.018971,9.530856,6.395239,0.439514,0.365226,0.078563,0.033288,0.020202,2.286476,73.026001,15881.541939,0.019105,10.043727,6.359498,0.422624,0.343723,-0.009535,0.033132,0.019432,2.398494,71.893107,15114.929991,0.017474,10.657649,6.463635,0.415297,0.335153,-0.003244,0.033184,0.020748,2.480113,72.149272,16464.668518,0.016787,10.793727,6.479537,0.406588,0.323851,-0.013817,0.033205,0.020795,2.529204,72.183723,16792.634589
20,21,25,0.020269,3.169399,6.066991,0.571762,0.526964,0.759632,0.032497,0.02575,1.276053,74.215945,25299.131487,0.024352,2.080191,5.774896,0.620024,0.586717,0.836865,0.033307,0.024907,1.02256,78.039904,25673.867476,0.02483,7.787566,6.141121,0.471955,0.405055,0.141493,0.033112,0.017717,2.019877,72.496957,12784.673886,0.022003,8.098504,6.282903,0.468795,0.401181,0.190932,0.033249,0.01955,2.059015,73.404592,14593.657255,0.021726,9.447043,6.262209,0.439416,0.364825,0.009427,0.03318,0.018627,2.280786,72.192404,13850.914171,0.022491,8.524995,6.270399,0.464271,0.39582,0.131894,0.033207,0.01918,2.113788,72.915531,14099.112623,0.024269,8.971057,6.152826,0.449188,0.377078,-0.001689,0.033228,0.017492,2.203747,72.35,12696.13185,0.022206,9.458948,6.259898,0.443366,0.369939,0.010273,0.033228,0.018665,2.270633,72.408574,13760.445131,0.020661,9.919389,6.313351,0.42896,0.351907,-0.013637,0.033205,0.019113,2.362592,72.190539,14276.862138
21,22,26,0.031043,4.048213,5.75758,0.542053,0.491059,0.488021,0.032291,0.015442,1.446011,70.265175,11127.78581,0.034044,2.977178,5.650425,0.586975,0.546873,0.661607,0.030938,0.017192,1.20642,65.639384,11271.717238,0.017088,9.751342,6.445889,0.419069,0.338784,0.065109,0.03293,0.020373,2.398431,71.407923,16468.926838,0.032578,6.937152,5.871552,0.495431,0.434093,0.142102,0.03314,0.015796,1.8658,72.550494,10375.890534,0.022073,9.179444,6.21366,0.437356,0.362062,-4.3e-05,0.033372,0.017929,2.267671,72.988084,13610.732502,0.043837,5.992025,5.467645,0.522646,0.468383,0.059531,0.032929,0.012443,1.677022,71.249506,8012.572117,0.017505,10.713613,6.451383,0.410383,0.328662,-0.015977,0.03376,0.020593,2.504464,74.610482,16770.175832,0.02751,8.252377,5.994304,0.461227,0.391955,-0.001153,0.033193,0.016098,2.092084,72.200341,11311.719317,0.018715,10.322983,6.389443,0.41594,0.335432,-0.012073,0.033298,0.019918,2.448369,72.602142,15428.831907
22,23,27,0.019969,4.14837,6.175025,0.526093,0.470723,0.643283,0.033025,0.022713,1.508265,75.217898,20019.317418,0.023455,2.777909,5.940519,0.574057,0.530891,0.761214,0.033013,0.02272,1.220312,75.852903,20394.474899,0.019616,8.817481,6.339181,0.443437,0.369257,0.111541,0.033323,0.019384,2.21666,73.326807,15339.227866,0.019024,8.630977,6.37277,0.447897,0.374871,0.154661,0.033297,0.019942,2.184641,73.449336,15997.345177,0.017607,10.42513,6.438618,0.415725,0.335242,-0.000819,0.033174,0.020345,2.459689,72.119584,16263.38118,0.020079,8.858099,6.32906,0.449385,0.376998,0.107721,0.033247,0.01939,2.196417,72.977527,15114.367236,0.018382,10.355179,6.406029,0.418845,0.339119,-0.010714,0.033234,0.020011,2.440559,72.33117,15727.644047,0.018775,10.148851,6.387064,0.423729,0.345256,0.00046,0.03321,0.019831,2.403458,72.281616,15436.319683,0.016889,10.795844,6.475234,0.407227,0.324574,-0.015989,0.033213,0.020754,2.525908,72.209774,16698.292755
