,Num,Dnum,ROISZE,ROILZE,ROIszGLN,ROIZSN,ROIZP,ROILGZE,ROIHGZE,ROISZLGE,ROISZHGE,ROILZLGE,ROILZHGE,ROIszGLV,ROIZLV,LLLSZE,LLLLZE,LLLszGLN,LLLZSN,LLLZP,LLLLGZE,LLLHGZE,LLLSZLGE,LLLSZHGE,LLLLZLGE,LLLLZHGE,LLLszGLV,LLLZLV,LLHSZE,LLHLZE,LLHszGLN,LLHZSN,LLHZP,LLHLGZE,LLHHGZE,LLHSZLGE,LLHSZHGE,LLHLZLGE,LLHLZHGE,LLHszGLV,LLHZLV,LHLSZE,LHLLZE,LHLzGLN,LHLZSN,LHLZP,LHLLGZE,LHLHGZE,LHLSZLGE,LHLSZHGE,LHLLZLGE,LHLLZHGE,LHLszGLV,LHLZLV,LHHSZE,LHHLZE,LHHszGLN,LHHZSN,LHHZP,LHHLGZE,LHHHGZE,LHHSZLGE,LHHSZHGE,LHHLZLGE,LHHLZHGE,LHHszGLV,LHHZLV,HLLSZE,HLLLZE,HLLszGLN,HLLZSN,HLLZP,HLLLGZE,HLLHGZE,HLLSZLGE,HLLSZHGE,HLLLZLGE,HLLLZHGE,HLLszGLV,HLLZLV,HLHSZE,HLHLZE,HLHszGLN,HLHZSN,HLHZP,HLHLGZE,HLHHGZE,HLHSZLGE,HLHSZHGE,HLHLZLGE,HLHLZHGE,HLHzGLV,HLHZLV,HHLSZE,HHLLZE,HHLszGLN,HHLZSN,HHLZP,HHLLGZE,HHLHGZE,HHLSZLGE,HHLSZHGE,HHLLZLGE,HHLLZHGE,HHLszGLV,HHLZLV,HHHSZE,HHHLZE,HHHszGLN,HHHZSN,HHHZP,HHHLGZE,HHHHGZE,HHHSZLGE,HHHSZHGE,HHHLZLGE,HHHLZHGE,HHHzGLV,HHHZLV
28,29,36,0.754547,36.666223,0.021879,0.527355,0.571778,0.003988,907.410468,0.002913,703.027732,0.434465,5984.09572,0.000402,1e-06,0.747277,31.998182,0.021961,0.517007,0.563974,0.004231,905.5981,0.003091,694.702104,0.420922,5379.786502,0.000414,1e-06,0.790139,13.638474,0.024487,0.580351,0.63519,0.003552,1187.42378,0.003207,945.343023,0.016077,14967.87088,0.000978,1e-06,0.789869,18.487457,0.024374,0.579934,0.625708,0.003561,1190.248682,0.003177,950.533902,0.020917,20044.491771,0.00087,1e-06,0.796524,6.56302,0.025156,0.590412,0.656977,0.003316,1178.122539,0.003011,953.086374,0.009171,7159.402172,0.001612,2e-06,0.785512,7.802375,0.024863,0.573173,0.63978,0.002897,1192.624798,0.002583,956.173998,0.009962,8480.857783,0.001399,2e-06,0.789318,6.929533,0.025828,0.57921,0.643821,0.003045,1177.183183,0.002755,935.407614,0.009035,7769.857927,0.001574,2e-06,0.797282,6.910235,0.025118,0.591649,0.652072,0.003657,1188.875179,0.0033,955.573583,0.009963,7659.465865,0.001645,2e-06,0.79022,6.845377,0.027073,0.580846,0.639549,0.002478,1171.084088,0.002213,942.746769,0.008565,7318.994401,0.001974,2e-06
29,30,37,0.719757,10.516634,0.025571,0.479069,0.511512,0.002649,1155.092955,0.002097,880.537528,0.017137,9203.38878,0.005168,8e-06,0.704683,13.483838,0.025873,0.459204,0.485071,0.002301,1186.330124,0.001795,869.508236,0.019674,11956.744842,0.003867,6e-06,0.787909,4.775907,0.02627,0.577215,0.643441,0.003342,1195.932383,0.00285,953.245901,0.008178,5354.773057,0.009732,1.1e-05,0.78296,6.505174,0.027507,0.569806,0.615385,0.002755,1218.66476,0.00252,960.015412,0.008135,7299.552288,0.005802,7e-06,0.783746,4.89757,0.02638,0.570806,0.63794,0.003367,1170.011759,0.003027,928.435163,0.007827,5303.918474,0.007042,8e-06,0.794751,4.869666,0.027357,0.58812,0.649741,0.002863,1165.853213,0.002608,945.260282,0.006933,5262.085604,0.00631,7e-06,0.794451,3.864225,0.026033,0.587152,0.669112,0.002481,1189.096163,0.00223,948.368332,0.005478,4450.342302,0.013595,1.4e-05,0.779432,5.766282,0.028914,0.564245,0.623704,0.002501,1136.229429,0.00223,891.315085,0.007359,6303.365318,0.007077,9e-06,0.775434,7.626419,0.029194,0.558577,0.603543,0.002594,1147.080033,0.002329,901.058446,0.009484,7973.090557,0.003273,4e-06
30,31,38,0.736775,6.799653,0.025702,0.502671,0.555127,0.004938,1432.737116,0.004565,1016.54882,0.009495,11372.884192,0.010825,1.2e-05,0.735429,7.141108,0.025929,0.500801,0.55127,0.00519,1442.941108,0.004916,1002.659314,0.009398,12499.04723,0.011944,1.3e-05,0.802112,3.439218,0.025562,0.599282,0.685504,0.003389,1176.102003,0.003126,949.391371,0.006027,3979.172799,0.015603,1.8e-05,0.777514,4.032211,0.026424,0.56091,0.654215,0.005083,1130.520742,0.004691,886.371851,0.008708,4598.2694,0.011807,1.4e-05,0.803575,3.152442,0.026254,0.601177,0.698884,0.003046,1199.727065,0.002714,973.092216,0.005772,3634.378366,0.015948,1.7e-05,0.796818,3.382245,0.026241,0.590245,0.693461,0.003267,1176.668813,0.002985,951.272288,0.005984,3769.152714,0.010879,1.2e-05,0.802276,3.331041,0.025637,0.59907,0.69525,0.003954,1190.751032,0.003715,970.607392,0.006415,3793.069234,0.012398,1.3e-05,0.793861,3.660977,0.026909,0.586203,0.673587,0.003477,1192.137506,0.002822,958.976987,0.010067,4095.373163,0.013947,1.5e-05,0.818273,2.644823,0.02567,0.624685,0.729911,0.002292,1135.061599,0.002049,943.558337,0.004338,2817.982962,0.025768,2.7e-05
31,32,39,0.705662,46.490915,0.02169,0.460536,0.481069,0.003744,1054.626136,0.002801,751.906604,0.300424,13238.797697,0.000472,1e-06,0.695072,40.241253,0.021557,0.446858,0.472074,0.002942,1095.891485,0.001975,770.289695,0.242201,13116.879104,0.000475,1e-06,0.782517,5.665487,0.025396,0.568717,0.638595,0.003281,1184.752654,0.002976,937.079531,0.008194,6349.773319,0.003914,4e-06,0.774238,9.423637,0.025771,0.556227,0.617516,0.003517,1169.785352,0.003185,912.613129,0.012018,10404.032709,0.001581,2e-06,0.794708,4.631923,0.025243,0.587645,0.65962,0.003252,1177.580196,0.002978,947.544409,0.007177,5108.017657,0.003721,4e-06,0.775493,10.123835,0.025742,0.558063,0.618043,0.003212,1168.230526,0.00282,918.078713,0.012673,11079.063415,0.001367,2e-06,0.7855,5.080142,0.025536,0.573114,0.650421,0.002866,1189.029214,0.002558,946.496619,0.007288,5613.735018,0.003207,4e-06,0.783944,5.588667,0.025978,0.570968,0.638005,0.003167,1173.468322,0.002916,929.863959,0.007822,6148.995889,0.003979,5e-06,0.788084,4.689401,0.026659,0.577437,0.648349,0.002407,1168.164766,0.002132,934.942107,0.006457,5043.271546,0.004977,6e-06
32,33,1001,0.696777,108.518136,0.026761,0.449158,0.450979,0.001466,1201.703273,0.001036,841.931029,0.452699,33559.154415,0.000375,1e-06,0.654422,114.702244,0.028488,0.39781,0.405756,0.001282,1223.246616,0.000862,791.491113,0.491912,38999.153546,0.000266,0.0,0.718151,43.293537,0.024353,0.47716,0.530553,0.003209,1158.74851,0.002617,829.890454,0.044398,48230.753021,0.000332,0.0,0.728752,155.316896,0.024802,0.491341,0.519457,0.00399,1180.873709,0.003403,861.05569,0.145469,172502.697396,0.000142,0.0,0.764823,18.070452,0.024993,0.542128,0.604719,0.003116,1180.890331,0.002779,917.439319,0.019879,19596.841505,0.000597,1e-06,0.737014,116.557999,0.024329,0.502617,0.534679,0.004302,1175.764098,0.003679,868.174416,0.112039,128289.85643,0.000164,0.0,0.769312,27.789336,0.024821,0.548776,0.603359,0.003195,1186.94124,0.00284,929.028033,0.028976,30101.687785,0.000387,0.0,0.764298,58.124955,0.024723,0.541376,0.586282,0.003451,1182.492127,0.003037,916.05393,0.058163,62485.228865,0.000241,0.0,0.789622,8.547311,0.025134,0.579589,0.63977,0.00304,1186.397036,0.00276,951.477948,0.01075,9224.761663,0.000958,1e-06
33,34,1002,0.672095,13.285597,0.024791,0.417784,0.455423,0.004312,1158.946132,0.003636,758.559065,0.019887,16261.29036,0.003191,5e-06,0.632845,28.362478,0.024126,0.372036,0.381269,0.00392,1155.126446,0.003117,702.556844,0.035904,34140.470104,0.001111,2e-06,0.735032,6.504397,0.025687,0.499834,0.571954,0.003598,1169.75968,0.003069,872.593865,0.010402,7285.966925,0.006075,8e-06,0.73788,5.9973,0.026934,0.503894,0.585737,0.002688,1174.295063,0.002287,877.483242,0.008277,6748.375161,0.006809,8e-06,0.771428,4.776201,0.02571,0.551937,0.634685,0.003033,1186.227111,0.002644,930.651665,0.007599,5326.621363,0.007441,8e-06,0.746095,6.264882,0.026003,0.515343,0.590205,0.003015,1171.221925,0.002619,884.984861,0.008865,7017.112173,0.005074,6e-06,0.773437,4.981325,0.026098,0.554945,0.632867,0.0025,1173.436898,0.002197,919.812611,0.006843,5504.714405,0.006914,8e-06,0.77752,4.496716,0.026096,0.561127,0.640523,0.003219,1180.666549,0.002893,926.970113,0.007271,5024.662679,0.007913,9e-06,0.791253,4.321441,0.025642,0.582101,0.660686,0.003252,1172.414385,0.002915,938.846436,0.007095,4784.847517,0.00567,6e-06
34,35,1003,0.666658,36.347527,0.026441,0.411706,0.414779,0.003204,1218.161543,0.002147,842.059142,0.071995,38549.772389,0.001136,2e-06,0.64774,65.620233,0.024618,0.388434,0.340972,0.003854,1263.888372,0.002839,858.260822,0.075963,71089.218372,0.000952,3e-06,0.732596,11.196315,0.02601,0.496633,0.548902,0.003814,1189.536269,0.003226,881.047173,0.015438,12334.032671,0.001646,2e-06,0.73967,10.780864,0.026676,0.506284,0.563211,0.003388,1167.195146,0.003017,865.908441,0.013257,11928.47573,0.002106,3e-06,0.767794,6.745804,0.026427,0.54658,0.616168,0.003234,1163.294042,0.002939,901.147655,0.009123,7410.500064,0.002484,3e-06,0.731982,7.09189,0.02635,0.49582,0.564392,0.003424,1174.209693,0.002979,866.000096,0.010169,8041.016949,0.006495,8e-06,0.772136,5.368295,0.026456,0.553088,0.627083,0.002498,1175.501133,0.002185,924.381539,0.00723,5869.236716,0.004312,5e-06,0.764038,6.318831,0.026693,0.541168,0.603384,0.002945,1167.944961,0.002534,903.105217,0.008908,6972.719696,0.006195,8e-06,0.785021,4.639653,0.02637,0.572657,0.645648,0.00298,1173.461557,0.002708,935.479282,0.006852,5095.026769,0.006282,7e-06
35,36,1004,0.701705,13.061455,0.023023,0.455166,0.483716,0.003885,1379.130592,0.003429,905.644554,0.012432,24670.138726,0.003393,5e-06,0.698512,15.245597,0.022258,0.450995,0.458433,0.004447,1475.816278,0.003574,965.585218,0.01792,31265.829129,0.004863,7e-06,0.747934,6.113696,0.027547,0.517951,0.584302,0.002809,1157.263039,0.002459,878.625941,0.008705,6583.461163,0.008836,1.1e-05,0.742163,8.358755,0.026312,0.509833,0.564091,0.00425,1179.48716,0.003865,884.051213,0.011979,9432.312062,0.004968,7e-06,0.781678,4.066511,0.026915,0.567271,0.65655,0.004123,1186.833056,0.003777,939.656132,0.007811,4522.527103,0.011154,1.3e-05,0.753269,4.506294,0.026247,0.525494,0.624727,0.004082,1164.072028,0.003633,886.842326,0.008599,4935.06958,0.00977,1.2e-05,0.785028,3.573143,0.026772,0.572171,0.674617,0.002399,1168.354525,0.00214,924.981254,0.005155,3985.604282,0.009535,1.1e-05,0.786276,3.614709,0.026672,0.574133,0.672135,0.002643,1167.420111,0.002372,926.839657,0.005515,4059.668402,0.011515,1.4e-05,0.805571,3.174984,0.027106,0.604267,0.701993,0.002955,1159.606675,0.002732,939.372611,0.005238,3547.865565,0.01484,1.6e-05
36,37,1005,0.693812,9.00826,0.025056,0.445396,0.509812,0.002837,1169.578887,0.002082,818.153231,0.013339,10350.128201,0.00457,6e-06,0.653578,15.764829,0.025226,0.396195,0.441665,0.003748,1146.671562,0.003151,745.227121,0.020818,18186.950792,0.002639,4e-06,0.743888,5.105446,0.025111,0.512215,0.605516,0.003947,1182.711102,0.003408,885.07288,0.009337,5830.303106,0.006889,8e-06,0.737508,5.309899,0.026407,0.503572,0.596847,0.003055,1163.468967,0.002692,865.12922,0.007833,6013.634569,0.008016,1e-05,0.779611,3.720056,0.025436,0.564032,0.662782,0.003347,1175.302752,0.003057,928.04389,0.006465,4125.518094,0.010243,1.1e-05,0.733794,5.440919,0.026167,0.4982,0.589954,0.002859,1173.62168,0.002389,867.388253,0.008308,6134.180617,0.007443,9e-06,0.784573,3.637029,0.025962,0.571487,0.671039,0.002624,1173.389204,0.00233,932.893599,0.00568,4022.066717,0.012869,1.4e-05,0.788008,3.901701,0.025227,0.57685,0.669056,0.003151,1184.381727,0.002875,944.204704,0.006417,4342.289981,0.007816,9e-06,0.80247,3.338757,0.025563,0.599643,0.69078,0.003453,1171.241864,0.00322,948.13555,0.005987,3734.899927,0.011281,1.2e-05
37,38,1006,0.697923,6.352166,0.025118,0.450992,0.549121,0.002442,1151.814972,0.001995,820.149314,0.010261,6414.550612,0.00732,1e-05,0.658414,12.364201,0.025584,0.401638,0.457859,0.001944,1223.277244,0.001242,829.790254,0.018306,12443.666855,0.003798,6e-06,0.738912,4.525549,0.025221,0.50532,0.611807,0.002484,1170.660262,0.002109,870.950267,0.006888,5124.527449,0.011099,1.3e-05,0.747815,4.476667,0.02569,0.518011,0.621601,0.002706,1178.045417,0.002286,888.802862,0.007113,5155.73625,0.011895,1.4e-05,0.777201,3.697807,0.025574,0.560419,0.663375,0.002797,1154.295731,0.002506,904.577598,0.005847,4072.11888,0.01349,1.5e-05,0.761158,4.611453,0.025357,0.53675,0.629864,0.003165,1181.710386,0.00265,907.341075,0.008153,5284.835386,0.007781,9e-06,0.781728,3.73674,0.025187,0.567211,0.666623,0.003163,1166.772877,0.002891,923.400794,0.006216,4110.794832,0.009748,1.1e-05,0.772399,3.808225,0.025252,0.553213,0.655351,0.002545,1170.641756,0.002205,916.219711,0.005895,4245.96204,0.01359,1.5e-05,0.796778,3.808531,0.025486,0.59075,0.672159,0.002748,1175.46188,0.002423,948.423019,0.006054,4235.498938,0.014617,1.6e-05
38,39,1007,0.649714,38.188621,0.027372,0.390394,0.350911,0.005989,1067.766543,0.00524,663.723633,0.041785,54170.987631,0.001534,4e-06,0.628833,78.559986,0.026628,0.366593,0.307342,0.007507,1120.290755,0.006846,652.936992,0.068161,118787.751941,0.000996,4e-06,0.721263,19.772427,0.026034,0.481168,0.506694,0.003477,1167.592798,0.002775,858.322485,0.021969,23448.805668,0.001383,2e-06,0.733465,6.950436,0.026168,0.497673,0.558197,0.005035,1176.551985,0.004389,877.7551,0.012776,7821.220716,0.006643,8e-06,0.763975,5.750531,0.026632,0.541036,0.610895,0.003598,1189.592357,0.003304,919.980014,0.008648,6326.006369,0.005596,7e-06,0.744827,6.601854,0.026263,0.513482,0.58117,0.003283,1186.670065,0.002862,893.7644,0.009877,7176.302317,0.003771,5e-06,0.773434,5.027294,0.026262,0.554977,0.631817,0.003058,1166.956841,0.002725,916.220108,0.00759,5453.096383,0.00565,7e-06,0.771389,4.972645,0.0262,0.55195,0.62967,0.002947,1188.710207,0.002604,929.615036,0.007584,5459.913319,0.006317,7e-06,0.787649,4.129821,0.026371,0.576609,0.656644,0.002869,1170.144428,0.002616,939.494049,0.006196,4517.490891,0.009513,1.1e-05
39,40,1008,0.659128,24.543247,0.025637,0.402354,0.415601,0.005456,1140.053299,0.004334,721.899653,0.032711,30646.708811,0.001521,3e-06,0.647509,44.450379,0.024124,0.388252,0.36195,0.004244,1191.847345,0.003227,718.556365,0.043535,63968.535067,0.001021,2e-06,0.718271,6.697374,0.025845,0.477241,0.55816,0.003175,1168.807538,0.002723,849.230985,0.009878,7527.028769,0.006168,8e-06,0.733089,7.608563,0.026669,0.497144,0.569302,0.003361,1166.150044,0.002804,865.615336,0.01129,8587.88902,0.002109,3e-06,0.767687,4.602992,0.025962,0.546334,0.634235,0.00282,1184.580243,0.002478,922.571042,0.006924,5118.406126,0.006083,7e-06,0.739464,6.769989,0.026259,0.506052,0.58022,0.00279,1172.41545,0.00231,872.502691,0.0106,7594.419317,0.003564,4e-06,0.772593,4.280028,0.026271,0.553529,0.646248,0.002566,1169.8354,0.002247,917.561003,0.006247,4740.775648,0.006435,7e-06,0.775622,4.83563,0.026115,0.55823,0.635389,0.002992,1182.886063,0.002698,926.58219,0.007146,5359.273892,0.007293,8e-06,0.79109,4.608957,0.026196,0.58202,0.653026,0.002936,1171.783977,0.002677,939.507625,0.006775,5028.244993,0.006043,7e-06
40,41,1009,0.736278,5.251743,0.025529,0.501805,0.586818,0.004412,1180.3811,0.003788,878.015987,0.010562,5934.707978,0.014767,1.9e-05,0.693024,7.800525,0.024861,0.444473,0.520018,0.005714,1224.093613,0.004702,822.770018,0.015885,8988.045494,0.008611,1.4e-05,0.779249,3.534284,0.025151,0.563374,0.671376,0.002697,1215.221317,0.0022,962.776152,0.006587,4033.983707,0.015617,1.8e-05,0.771874,3.26608,0.025372,0.552271,0.672587,0.003511,1204.166554,0.003201,939.157642,0.006313,3728.161814,0.019897,2.3e-05,0.813892,3.163318,0.025611,0.618502,0.703602,0.002606,1166.411536,0.00232,961.462471,0.005217,3532.945561,0.01636,1.8e-05,0.748589,4.914717,0.027688,0.518828,0.608356,0.00552,1182.25283,0.005174,882.600048,0.009763,5689.354717,0.014254,1.8e-05,0.806773,3.305611,0.027301,0.606987,0.692413,0.003404,1177.277228,0.003066,963.503893,0.006465,3698.359736,0.018918,2e-05,0.78999,3.761549,0.02682,0.579949,0.673684,0.003541,1188.130435,0.003295,956.225605,0.006495,4127.430027,0.010682,1.3e-05,0.819011,2.949045,0.025844,0.626864,0.714936,0.00404,1173.078981,0.00381,973.581317,0.00619,3327.357962,0.020428,2.2e-05
41,42,1010,0.702851,13.766841,0.023808,0.456654,0.498168,0.003873,911.312144,0.002379,667.076006,0.069893,6829.402989,0.00149,3e-06,0.656974,25.120138,0.024114,0.400167,0.410284,0.003117,961.236819,0.001992,664.189986,0.088701,14483.503889,0.001269,4e-06,0.766257,4.320201,0.025179,0.544221,0.63915,0.003114,1212.296971,0.002563,935.452634,0.00769,5194.019327,0.008582,9e-06,0.768997,5.255641,0.025202,0.548351,0.623435,0.003536,1220.399235,0.003058,942.976238,0.008603,6239.615679,0.007905,8e-06,0.796438,3.204776,0.025678,0.589804,0.693059,0.002842,1163.79574,0.002589,935.896453,0.005301,3561.358186,0.015063,1.7e-05,0.762318,6.38815,0.026423,0.538529,0.610627,0.002971,1161.587994,0.002493,887.888427,0.009022,7335.227219,0.003537,4e-06,0.796424,3.789464,0.025799,0.590113,0.676439,0.002716,1201.796159,0.002469,972.40229,0.005703,4228.349718,0.008253,9e-06,0.78073,4.354182,0.025582,0.565671,0.66024,0.002834,1193.628515,0.002547,946.973466,0.006465,4806.963771,0.006032,7e-06,0.79887,3.493065,0.0256,0.593838,0.685687,0.003078,1176.76439,0.002792,955.313655,0.005926,3909.713766,0.012594,1.4e-05
42,43,1012,0.702042,20.630124,0.02477,0.455693,0.466015,0.003304,1168.839689,0.002639,819.054444,0.026645,21714.550524,0.001778,3e-06,0.66021,66.357457,0.023112,0.403842,0.370189,0.003314,1182.837065,0.002627,779.078101,0.077022,66754.817873,0.0007,2e-06,0.773269,5.992584,0.027235,0.5549,0.614586,0.002653,1160.358906,0.002252,911.732833,0.008213,6628.047538,0.006519,7e-06,0.765541,7.368282,0.027174,0.543432,0.595528,0.003475,1146.087142,0.003008,888.835397,0.01081,8071.353717,0.004215,5e-06,0.791025,4.87058,0.026782,0.581833,0.652262,0.002692,1166.538963,0.002409,934.675133,0.006872,5305.454972,0.005098,6e-06,0.749081,5.921258,0.027402,0.519566,0.593904,0.002827,1141.317484,0.002349,864.440451,0.008779,6400.505409,0.006385,8e-06,0.78811,3.981392,0.02682,0.577251,0.660681,0.003056,1170.666855,0.002684,934.039273,0.006681,4440.177625,0.010557,1.2e-05,0.790341,4.317722,0.026294,0.580555,0.663537,0.002989,1174.316824,0.002712,940.987424,0.006618,4714.343441,0.004477,5e-06,0.804819,3.721644,0.02613,0.603484,0.685498,0.002974,1179.554218,0.002733,964.288321,0.005901,4120.126003,0.008379,9e-06
43,44,1013,0.711586,6.88168,0.026088,0.468436,0.5451,0.004229,1126.841955,0.003502,780.761118,0.012488,8565.217491,0.009022,1.2e-05,0.675036,11.230039,0.026426,0.421921,0.476383,0.004482,1120.638743,0.003693,726.58693,0.016638,15262.533704,0.005519,9e-06,0.771225,4.020521,0.026553,0.55156,0.646884,0.002613,1153.843312,0.002254,899.304057,0.006303,4444.753018,0.010345,1.2e-05,0.763958,4.154387,0.025994,0.540803,0.642379,0.004021,1181.501939,0.003425,914.090182,0.00879,4646.817499,0.012857,1.5e-05,0.785266,4.228999,0.027258,0.572726,0.659571,0.002496,1177.526815,0.002215,935.154476,0.006057,4659.300902,0.008899,1e-05,0.77006,3.836054,0.026396,0.549806,0.650836,0.003408,1176.1241,0.003085,909.019697,0.006706,4340.720355,0.012363,1.4e-05,0.807756,3.397789,0.025578,0.608459,0.691528,0.002744,1192.918096,0.002509,978.973948,0.005298,3851.402527,0.013315,1.4e-05,0.805896,3.033304,0.025606,0.605198,0.701558,0.003128,1173.337478,0.002898,958.263236,0.005323,3423.241785,0.016983,1.8e-05,0.806821,3.387511,0.026052,0.606637,0.69345,0.003137,1153.43395,0.002898,940.890719,0.005754,3721.040126,0.014011,1.5e-05
44,45,1014,0.654594,28.330888,0.024981,0.396611,0.409298,0.003201,1233.811789,0.002316,810.90088,0.043891,26377.150266,0.001205,2e-06,0.615126,43.852148,0.025011,0.352343,0.348909,0.00311,1253.393185,0.002151,756.673004,0.063478,45493.666074,0.001262,3e-06,0.759535,5.183585,0.026146,0.53454,0.622913,0.003784,1148.626466,0.003423,874.868676,0.008361,5923.520603,0.005824,7e-06,0.752795,9.137802,0.026561,0.524784,0.589332,0.003737,1192.996622,0.003326,903.137185,0.012155,10917.630512,0.002317,3e-06,0.783903,4.29683,0.026532,0.570775,0.653621,0.00258,1183.174832,0.002293,942.196509,0.006182,4747.048031,0.006695,8e-06,0.745806,7.61603,0.026316,0.514949,0.586413,0.004326,1164.468047,0.003616,876.083916,0.012491,8785.711889,0.003742,5e-06,0.788272,4.790806,0.026505,0.577772,0.64779,0.003265,1186.697258,0.002943,947.539822,0.007465,5333.015161,0.004673,5e-06,0.770708,6.310392,0.027459,0.551101,0.609608,0.002892,1174.850138,0.002603,923.666553,0.008347,6901.696146,0.004859,6e-06,0.797366,4.34051,0.026767,0.591858,0.661258,0.002594,1179.677062,0.002319,956.251989,0.006218,4782.7836,0.010514,1.1e-05
45,46,1015,0.7861,3.138329,0.023229,0.573786,0.684418,0.006248,1516.518732,0.006068,1124.139533,0.007688,5747.538905,0.037772,3.9e-05,0.808022,3.286119,0.022896,0.608728,0.694882,0.005049,1483.592068,0.004927,1103.425466,0.006331,6469.21813,0.03259,3.4e-05,0.784289,3.550432,0.025787,0.571295,0.685771,0.006059,971.440922,0.005588,764.81616,0.010337,3229.760807,0.014685,2.6e-05,0.826246,2.661247,0.025742,0.639588,0.729249,0.005666,1371.065041,0.004921,1153.914298,0.009492,3440.417344,0.046653,4.5e-05,0.86607,2.376263,0.025967,0.709124,0.777996,0.007126,1243.623737,0.006951,1078.785251,0.008797,2867.080808,0.034647,3.5e-05,0.788033,3.42029,0.026826,0.576761,0.681818,0.005263,1157.017391,0.00494,929.798254,0.00817,3912.318841,0.022352,3.2e-05,0.80741,2.6703,0.02583,0.607258,0.722441,0.005043,1252.234332,0.004835,1013.955937,0.006655,3343.547684,0.036843,4.2e-05,0.819856,2.268229,0.025377,0.626831,0.75442,0.004738,1108.440104,0.004472,904.159921,0.006496,2444.536458,0.037645,4.5e-05,0.846722,2.100251,0.02429,0.672201,0.782353,0.007339,1062.162907,0.007065,923.248501,0.009295,1961.288221,0.035803,4.5e-05
46,47,1017,0.768957,3.85,0.025413,0.548135,0.649248,0.003504,1052.763415,0.002967,843.668724,0.010564,3020.104878,0.013909,2e-05,0.741484,4.144121,0.02394,0.509124,0.624803,0.004251,920.242731,0.003507,717.646954,0.014286,3100.776233,0.014203,2.6e-05,0.799839,3.311853,0.026888,0.595374,0.689683,0.004993,1135.162255,0.004638,920.163617,0.008274,3660.214039,0.024345,2.8e-05,0.794814,3.264605,0.025178,0.587364,0.688486,0.007292,1134.080183,0.006973,902.596005,0.010812,3698.148912,0.017305,2.1e-05,0.816376,4.221831,0.026326,0.623223,0.674584,0.003156,1187.298122,0.002917,980.550665,0.006714,4539.171362,0.017588,2e-05,0.816585,2.63754,0.024169,0.621793,0.730496,0.005605,1184.626753,0.005094,995.618538,0.008639,2912.797195,0.027074,2.8e-05,0.786656,3.774232,0.027187,0.57553,0.67518,0.003684,1139.58156,0.003432,908.288534,0.006581,4132.919622,0.015995,2e-05,0.815222,3.378104,0.024627,0.62022,0.701504,0.003135,1276.791196,0.002958,1033.018409,0.005162,4463.791196,0.018819,2e-05,0.778954,3.444444,0.028998,0.562978,0.669065,0.00623,1152.25687,0.005992,908.803561,0.008714,3833.353644,0.026556,3.4e-05
47,48,1019,0.70531,32.910364,0.021583,0.459885,0.426863,0.005469,1372.449735,0.00491,904.35329,0.022884,75938.694989,0.001419,3e-06,0.707182,37.892463,0.021462,0.462799,0.420948,0.004287,1391.977925,0.003536,906.3376,0.02334,99827.698833,0.001337,3e-06,0.754908,24.623235,0.025179,0.528123,0.540139,0.004328,1178.578152,0.003702,907.482209,0.02817,26969.855834,0.001318,2e-06,0.745278,11.982587,0.025453,0.514426,0.538874,0.003191,1185.574627,0.002785,902.410828,0.014574,13038.144776,0.003462,5e-06,0.779517,15.875387,0.027577,0.564822,0.565557,0.004619,1184.74315,0.00428,938.725337,0.019759,16949.973314,0.002348,3e-06,0.74331,11.944594,0.026708,0.511437,0.550007,0.003017,1186.385892,0.002615,901.60369,0.01424,13064.600683,0.002363,3e-06,0.778919,7.365313,0.026804,0.563486,0.612149,0.003388,1190.22393,0.003116,940.237891,0.009825,8026.748628,0.003863,5e-06,0.778637,6.438753,0.026645,0.563068,0.615591,0.003442,1189.318221,0.003169,940.847075,0.00894,7107.773976,0.006064,7e-06,0.793638,13.152203,0.02713,0.586467,0.597287,0.003825,1176.556879,0.003582,945.523226,0.015651,14187.113984,0.002732,4e-06
48,49,1020,0.733694,5.484753,0.025713,0.497963,0.588853,0.00346,1201.862198,0.002662,889.872616,0.016357,6041.121404,0.007343,9e-06,0.708675,6.313971,0.025877,0.464641,0.555254,0.003676,1204.28126,0.002708,863.312085,0.019336,7111.594314,0.00745,9e-06,0.771672,4.802014,0.025335,0.552116,0.643198,0.002843,1192.661808,0.002454,932.295991,0.007205,5475.297376,0.005247,6e-06,0.782859,4.189664,0.026002,0.568946,0.661086,0.002658,1186.273385,0.002384,938.318605,0.006081,4748.670801,0.006325,7e-06,0.788609,3.836354,0.025601,0.577753,0.669687,0.002825,1181.828185,0.002562,940.394433,0.005896,4272.485065,0.010608,1.2e-05,0.774048,3.793593,0.025735,0.555685,0.659343,0.00287,1178.539137,0.002521,928.521414,0.006316,4220.479204,0.01329,1.5e-05,0.791583,3.676478,0.026724,0.58241,0.674251,0.003316,1176.180157,0.003061,941.578984,0.006211,4113.368434,0.013652,1.5e-05,0.78452,3.772178,0.026803,0.571569,0.664786,0.003406,1182.983286,0.00316,933.977457,0.006283,4273.729493,0.012329,1.4e-05,0.785622,4.382549,0.028262,0.573735,0.645876,0.002715,1169.664006,0.002443,932.991796,0.006334,4820.142591,0.012522,1.4e-05
