,Num,Dnum,ROICoarseness,ROIContrast,ROIBusyness,ROIComplexity,ROIStrength,LLLCoarseness,LLLContrast,LLLBusyness,LLLComplexity,LLLStrength,LLHCoarseness,LLHContrast,LLHBusyness,LLHComplexity,LLHStrength,LHLCoarseness,LHLContrast,LHLBusyness,LHLComplexity,LHLStrength,LHHCoarseness,LHHContrast,LHHBusyness,LHHComplexity,LHHStrength,HLLCoarseness,HLLContrast,HLLBusyness,HLLComplexity,HLLStrength,HLHCoarseness,HLHContrast,HLHBusyness,HLHComplexity,HLHStrength,HHLCoarseness,HHLContrast,HHLBusyness,HHLComplexity,HHLStrength,HHHCoarseness,HHHContrast,HHHBusyness,HHHComplexity,HHHStrength
10,11,12,0.000629,0.137727,0.726876,4502.657071,0.850155,0.000942,0.097075,0.494775,3027.48471,1.261755,0.000418,0.193627,0.981516,6969.082893,0.510715,0.00036,0.164015,1.029491,7555.969463,0.467508,0.000316,0.23289,1.255874,9428.545589,0.373199,0.00032,0.236642,1.25722,9204.708144,0.388393,0.000306,0.254643,1.313707,10061.906332,0.351986,0.000302,0.247984,1.310138,10048.865738,0.350317,0.000287,0.261099,1.394154,10703.608097,0.331392
11,12,14,0.001572,0.172579,0.29774,5602.426469,2.63443,0.002223,0.12412,0.197746,3949.367872,3.603254,0.00123,0.197592,0.297721,8545.777138,1.589378,0.001328,0.156548,0.276201,7468.554438,1.82014,0.001131,0.190715,0.324918,9512.072429,1.442249,0.001321,0.150601,0.272367,7611.532767,1.768281,0.001109,0.265106,0.354575,10552.696083,1.298474,0.001161,0.242358,0.335325,10084.918203,1.354381,0.001072,0.30651,0.3837,11582.548907,1.201503
12,13,15,0.001878,0.259151,0.266607,7304.599665,2.484506,0.00278,0.148688,0.159916,4746.822034,3.767299,0.001373,0.320286,0.312354,10677.923663,1.642712,0.001559,0.24742,0.250832,8923.883041,1.876518,0.00136,0.253465,0.289745,10543.40545,1.626894,0.001491,0.187852,0.254953,8889.509637,1.946259,0.001277,0.341893,0.336348,12121.789991,1.456272,0.001334,0.32523,0.317367,11429.444174,1.516089,0.001229,0.390561,0.361455,12816.663065,1.370314
13,14,16,0.002044,0.198719,0.215901,5611.974831,2.768782,0.002442,0.158119,0.173739,4629.142181,3.339453,0.001265,0.306733,0.342188,10163.231559,1.480155,0.001181,0.2876,0.363584,10599.786623,1.421153,0.001088,0.345163,0.396738,11932.817341,1.24576,0.001213,0.297921,0.351341,10379.729559,1.428171,0.001108,0.343105,0.387267,11839.4109,1.256206,0.001124,0.305941,0.362682,11404.902729,1.286318,0.001074,0.298391,0.385178,11856.536353,1.248437
14,15,17,0.00135,0.200638,0.351532,7350.86451,1.976556,0.001592,0.169521,0.308987,5840.718989,2.334179,0.001043,0.274445,0.392089,10543.847981,1.288406,0.001054,0.251591,0.38623,10353.636585,1.309909,0.00099,0.323487,0.421885,11828.781569,1.14205,0.001041,0.279287,0.397555,10779.14982,1.272152,0.000959,0.368143,0.454242,12544.535972,1.095987,0.000959,0.304989,0.432127,12137.95677,1.141908,0.00095,0.317125,0.447017,12250.599991,1.115437
15,16,18,0.000508,0.217656,0.899041,6548.938662,0.687928,0.00076,0.143652,0.604489,4338.183639,1.042487,0.000347,0.271171,1.201132,10117.589157,0.412107,0.000372,0.296764,1.197262,9740.384127,0.431778,0.000317,0.310466,1.32691,11395.58833,0.363718,0.000352,0.314269,1.253542,10331.449582,0.404476,0.000315,0.349212,1.369621,11884.985934,0.349781,0.000319,0.354604,1.364717,11706.133534,0.35521,0.000307,0.362541,1.413176,12252.085262,0.339052
16,17,19,0.00093,0.222533,0.615923,5860.095026,1.302697,0.001114,0.165141,0.488433,4713.815842,1.611805,0.000589,0.303116,0.723327,10118.638141,0.688984,0.000593,0.282551,0.708892,10057.218789,0.689876,0.000531,0.337165,0.799484,11638.860257,0.596397,0.000599,0.292352,0.712572,9981.993508,0.693276,0.000539,0.319644,0.781794,11449.095155,0.607172,0.000539,0.278503,0.747773,11032.64602,0.626584,0.000512,0.24292,0.768229,11141.431158,0.624552
17,18,20,0.015946,0.469851,0.047522,6633.496365,17.111563,0.022169,0.366217,0.030353,5507.248085,25.767533,0.01156,0.581107,0.044966,10846.519801,12.256273,0.012296,0.470247,0.042736,8751.707918,12.497365,0.010695,0.620757,0.058794,10171.328909,10.017947,0.011659,0.524156,0.04935,8400.681275,11.057925,0.010889,0.542254,0.047957,10643.443863,10.518783,0.011796,0.531399,0.04584,10104.639396,11.355869,0.010295,0.689295,0.04593,14027.34413,11.74659
18,19,21,0.002969,0.201469,0.159385,7342.771506,4.251477,0.004249,0.121593,0.102768,4882.157999,5.907965,0.002554,0.260033,0.152066,9182.804375,3.175781,0.002697,0.209793,0.145908,7812.711189,3.30668,0.002309,0.296025,0.175967,11004.501988,2.667053,0.00251,0.267498,0.167444,9494.539071,2.90554,0.00219,0.338118,0.192913,11984.151171,2.487103,0.002283,0.29576,0.182261,11131.521575,2.676313,0.002065,0.406656,0.215119,12714.391493,2.337107
19,20,22,0.000297,0.203939,1.572166,6518.960199,0.397366,0.000431,0.138589,1.062075,4436.001471,0.584642,0.000208,0.275571,1.982108,9901.277755,0.249234,0.000224,0.26175,1.841127,9308.842191,0.265016,0.000187,0.342221,2.334079,11716.791789,0.210988,0.000211,0.298431,2.012296,10116.533549,0.242596,0.000187,0.323888,2.286039,11634.63906,0.211163,0.00019,0.35756,2.305756,11666.373018,0.210838,0.000178,0.371367,2.462788,12471.213743,0.198562
20,21,25,0.000329,0.17733,1.571564,5101.057122,0.450746,0.000466,0.115125,1.063286,3518.289253,0.65868,0.00019,0.23885,2.129746,9040.262908,0.227808,0.0002,0.26005,2.091958,8822.907499,0.233624,0.000168,0.303266,2.486059,10922.736417,0.18822,0.000192,0.263717,2.16625,9262.403571,0.221513,0.000169,0.278071,2.407564,10745.785137,0.190002,0.000173,0.296974,2.410884,10693.367243,0.191606,0.000161,0.332262,2.62777,11686.446552,0.17591
21,22,26,0.001643,0.150505,0.252222,6557.544768,2.404698,0.0024,0.120448,0.189633,4613.442849,3.469983,0.001205,0.333411,0.368482,11180.357224,1.415871,0.001417,0.213371,0.279632,8619.81547,1.762901,0.00119,0.303651,0.346624,11223.253353,1.376052,0.001362,0.162547,0.273628,7861.031857,1.779234,0.001129,0.376566,0.379417,12328.156907,1.262978,0.001265,0.259234,0.312677,10333.208424,1.469392,0.001142,0.365914,0.380333,12248.60449,1.262581
22,23,27,0.000234,0.197151,2.123857,6183.003616,0.321867,0.000341,0.13476,1.457174,4216.11986,0.471894,0.000158,0.281136,2.6709,9937.975343,0.186963,0.000166,0.280605,2.564628,9540.504823,0.194955,0.00014,0.349932,3.112488,11788.531805,0.157511,0.000162,0.275681,2.589672,9752.526349,0.189404,0.00014,0.343077,3.061399,11800.037342,0.156512,0.000146,0.329569,2.947483,11287.305377,0.163093,0.000135,0.37682,3.257166,12457.996255,0.148921
23,24,28,0.002197,0.216409,0.25356,6166.628934,3.052633,0.003557,0.13621,0.159306,3678.610296,4.766627,0.001339,0.333486,0.318755,11148.58051,1.574634,0.001473,0.268301,0.281618,9949.311613,1.732089,0.001264,0.385763,0.351342,12451.025387,1.408772,0.001425,0.224975,0.279699,9722.605487,1.768446,0.001265,0.313417,0.327946,11849.032457,1.46884,0.001395,0.260085,0.284512,10506.423258,1.622367,0.001242,0.370429,0.349993,12465.223364,1.393537
24,25,30,0.000294,0.195261,1.649934,5973.151475,0.397449,0.000427,0.132891,1.116625,4072.294751,0.586131,0.000193,0.289517,2.171111,9758.126518,0.224656,0.000205,0.286555,2.072532,9230.210747,0.237194,0.000172,0.328515,2.479797,11327.646682,0.192492,0.000195,0.298303,2.189663,9864.594945,0.220809,0.000172,0.344383,2.476728,11563.261342,0.187861,0.000176,0.346436,2.465309,11405.794239,0.191449,0.000168,0.36222,2.564844,12038.81586,0.18098
25,26,32,0.000634,0.112337,0.660715,5066.876817,1.013363,0.000999,0.075531,0.41831,3386.14037,1.505521,0.00041,0.184452,0.909191,8988.207928,0.542506,0.000455,0.1758,0.818838,7962.821123,0.60236,0.000378,0.27015,1.071947,10974.762914,0.445517,0.000444,0.169914,0.833934,8146.433511,0.592611,0.000385,0.236496,1.016342,10517.256349,0.459204,0.000407,0.228282,0.957407,9926.96741,0.485122,0.000376,0.278832,1.069854,11193.613712,0.433112
26,27,33,0.001007,0.187533,0.453074,5152.689465,1.349292,0.001444,0.147395,0.310184,3687.646885,1.926285,0.000591,0.255405,0.694279,9535.037598,0.726936,0.000626,0.274752,0.675308,9310.911802,0.750101,0.00052,0.351856,0.850265,11709.426027,0.590642,0.000593,0.313968,0.730512,10045.679275,0.68228,0.000515,0.356167,0.846293,11939.131038,0.575781,0.000527,0.368705,0.844307,11749.787807,0.584001,0.000492,0.362418,0.886104,12402.27872,0.556594
27,28,35,0.004608,0.263418,0.142737,7434.393459,6.516437,0.005309,0.222956,0.121811,6618.086454,7.781047,0.003531,0.260352,0.115185,9996.053959,4.204883,0.003434,0.283352,0.121274,10012.58472,4.004916,0.002949,0.373521,0.143109,12278.637512,3.426954,0.003591,0.195577,0.111068,8500.999168,4.578073,0.003314,0.279719,0.127238,9697.644968,3.467594,0.003323,0.302153,0.12322,10522.629319,3.719004,0.002959,0.320896,0.151119,10858.638288,3.19863
28,29,36,0.000279,0.463664,2.966026,9392.390682,0.434129,0.000295,0.445718,2.810222,8957.591404,0.455767,0.000233,0.376794,1.852918,11478.802918,0.251762,0.000242,0.358965,1.775653,11050.499346,0.260245,0.00022,0.383155,2.010096,12218.037632,0.235213,0.000234,0.365981,1.878364,11366.378805,0.252129,0.000217,0.361293,1.94978,12223.486289,0.236606,0.000223,0.37355,1.923451,12025.953886,0.239703,0.000214,0.316959,1.967803,11931.96109,0.241435
29,30,37,0.001515,0.215285,0.318439,7265.043326,2.0697,0.001605,0.191515,0.290643,6768.734098,2.21924,0.001057,0.338373,0.393838,11837.194271,1.227138,0.001097,0.278876,0.358322,10934.245291,1.321475,0.00104,0.347013,0.413934,12170.629448,1.189372,0.00111,0.297587,0.378536,11117.658148,1.292707,0.001017,0.377231,0.42149,12768.633681,1.149845,0.001061,0.256267,0.375945,11210.697656,1.287372,0.001046,0.254152,0.387159,10827.071026,1.229239
30,31,38,0.002713,0.304943,0.134666,7583.010605,3.707128,0.002825,0.284766,0.121164,7879.329224,4.100028,0.002006,0.38845,0.21849,12158.210364,2.31662,0.002152,0.337099,0.198012,11061.141684,2.529753,0.001969,0.399179,0.225738,12775.86806,2.208094,0.002073,0.373855,0.213454,11865.049402,2.356038,0.00194,0.404041,0.225508,12868.723272,2.17355,0.002034,0.350975,0.208157,11995.888688,2.318275,0.001898,0.438939,0.254862,12990.213684,2.045141
31,32,39,0.000637,0.340572,1.187654,6001.512508,0.854223,0.00067,0.325711,1.078589,5962.627541,0.929163,0.000351,0.350028,1.221398,11320.718733,0.39294,0.000374,0.315784,1.128597,10472.014276,0.422362,0.000331,0.392724,1.337565,12340.688864,0.35897,0.000367,0.322916,1.164309,10818.929366,0.408416,0.000328,0.376727,1.318041,12356.636977,0.359747,0.000346,0.336006,1.223091,11635.201776,0.37927,0.000323,0.338435,1.32852,12209.031568,0.363422
32,33,1001,0.000208,0.227668,2.716239,6137.701534,0.287647,0.000285,0.156979,1.769064,4436.4109,0.389189,0.000183,0.241816,2.386993,7300.295939,0.213315,0.000164,0.244152,2.49806,8027.065801,0.18684,0.000139,0.313268,3.140318,9970.940006,0.150986,0.000158,0.27107,2.631115,8510.454712,0.176572,0.000138,0.321362,3.17515,10138.352733,0.148131,0.000134,0.336205,3.238363,10514.531449,0.142113,0.000123,0.359836,3.551289,11488.676163,0.131254
33,34,1002,0.000929,0.175976,0.459636,5439.134149,1.265827,0.001294,0.130478,0.328101,3916.516672,1.770524,0.000716,0.232543,0.614356,7579.213202,0.861294,0.000606,0.252943,0.694505,8908.697614,0.73346,0.000549,0.326359,0.794566,10621.351636,0.612874,0.000578,0.283403,0.739958,9674.5909,0.672577,0.000538,0.316096,0.797565,10824.391173,0.601172,0.000514,0.336068,0.841503,11261.131929,0.577428,0.000495,0.363817,0.888863,11924.654471,0.54531
34,35,1003,0.000933,0.141817,0.459674,5143.931703,1.380704,0.001339,0.098804,0.31891,3601.193517,1.96669,0.000766,0.21211,0.548098,7378.065951,0.930054,0.000624,0.245658,0.650774,9096.194483,0.753254,0.000576,0.295887,0.738165,10301.966961,0.657534,0.000622,0.260986,0.661116,9224.472564,0.740537,0.00057,0.301408,0.74645,10494.743394,0.646083,0.000569,0.293901,0.731374,10552.620345,0.638647,0.000534,0.324353,0.789506,11408.661344,0.593915
35,36,1004,0.002712,0.251758,0.148765,5874.619447,3.608382,0.003673,0.216532,0.108287,4659.824667,4.98552,0.002053,0.197851,0.207784,7326.255911,2.624211,0.001815,0.24865,0.229455,8556.815686,2.219021,0.001598,0.309405,0.265001,10311.407883,1.824689,0.001592,0.313171,0.275536,9973.488513,1.904924,0.001469,0.322419,0.29346,11353.952792,1.692727,0.001482,0.340582,0.29416,11275.344545,1.682658,0.001402,0.338524,0.305246,11999.402112,1.600878
36,37,1005,0.000916,0.204749,0.505716,6299.703733,1.217612,0.00129,0.142644,0.359007,4395.033717,1.745163,0.000757,0.272581,0.583665,8308.793017,0.894359,0.000657,0.280239,0.661326,9536.567522,0.778975,0.000595,0.356278,0.754353,11151.954513,0.65992,0.00064,0.291432,0.670732,9821.693219,0.748797,0.000575,0.346275,0.772408,11327.787514,0.654689,0.000563,0.391529,0.80641,11938.499671,0.618655,0.000544,0.389222,0.82217,12344.920071,0.598057
37,38,1006,0.001341,0.226252,0.383171,6776.543497,1.787158,0.001886,0.148647,0.259226,4668.629082,2.59128,0.001173,0.271637,0.389064,8196.54716,1.411744,0.000981,0.318722,0.447019,10063.616606,1.143243,0.000896,0.350867,0.504609,11301.962333,1.013772,0.000966,0.335362,0.463919,10235.663442,1.107373,0.000899,0.36087,0.502678,11384.318827,1.001847,0.000869,0.376389,0.516965,11779.80042,0.968512,0.000844,0.374639,0.521462,12079.051449,0.93484
38,39,1007,0.001542,0.115965,0.259599,4096.288329,2.156275,0.002164,0.095061,0.183162,3004.559016,2.97171,0.001073,0.197122,0.383417,6927.796037,1.33745,0.000884,0.247633,0.470254,8546.620876,1.094898,0.000794,0.284342,0.523839,10151.470266,0.907038,0.000829,0.271563,0.515916,9386.170367,1.001177,0.000758,0.311844,0.564276,10680.049686,0.867839,0.000731,0.329662,0.584645,11224.717602,0.827325,0.000704,0.334183,0.608297,11657.62621,0.799531
39,40,1008,0.000746,0.148688,0.537233,5004.677365,1.040485,0.001043,0.12971,0.389118,3573.105754,1.375189,0.000551,0.217163,0.792931,7203.83485,0.68645,0.000461,0.246474,0.905664,8686.020575,0.559343,0.000408,0.312276,1.059306,10484.288072,0.462937,0.00044,0.272831,0.97669,9275.414003,0.527438,0.000389,0.319392,1.120736,10981.484794,0.445579,0.000384,0.328485,1.124274,11205.529867,0.433917,0.000374,0.333346,1.144622,11609.636618,0.4165
40,41,1009,0.004298,0.241291,0.103995,7249.421947,5.62373,0.005912,0.180764,0.075607,5223.791991,7.835938,0.00319,0.377677,0.14263,10957.380377,3.706139,0.003156,0.373312,0.148059,10594.705939,3.604252,0.002795,0.434741,0.168872,12370.358718,3.032358,0.003474,0.280607,0.119588,9112.213083,4.069121,0.002957,0.363389,0.14354,11828.421676,3.337287,0.003051,0.343844,0.144233,11014.14416,3.382971,0.002791,0.436658,0.165368,12643.889103,2.981891
41,42,1010,0.001288,0.326959,0.701705,6519.43753,2.086868,0.001864,0.206339,0.431121,4354.297216,3.01516,0.000886,0.346403,0.488198,10334.310239,1.016365,0.000943,0.320501,0.449709,9814.161049,1.061827,0.000777,0.388581,0.586391,12068.354254,0.862708,0.000934,0.274594,0.442331,9461.652289,1.089877,0.000789,0.376229,0.557346,11972.693418,0.862608,0.000825,0.36792,0.535063,11363.474934,0.899626,0.00076,0.396649,0.585408,12582.945463,0.823894
42,43,1012,0.000825,0.180866,0.549488,5600.822388,1.196373,0.001213,0.122129,0.373926,3759.92783,1.781543,0.000533,0.2644,0.772989,10085.091071,0.641637,0.00058,0.248623,0.711282,9212.521152,0.697489,0.000489,0.319748,0.868306,11602.955452,0.557854,0.000564,0.262101,0.753947,9479.261067,0.679845,0.000482,0.328357,0.880693,11696.565024,0.552433,0.000498,0.333468,0.872652,11498.879996,0.563372,0.000468,0.371019,0.931481,12385.179127,0.520458
43,44,1013,0.001563,0.215858,0.280245,6627.691447,2.056573,0.002135,0.173189,0.217603,4501.711549,2.608559,0.001131,0.299837,0.391132,10053.547184,1.370359,0.001196,0.317191,0.376428,9637.300148,1.411149,0.001028,0.320507,0.41176,11521.579808,1.178787,0.001151,0.305995,0.380839,10119.371557,1.355523,0.000996,0.385052,0.444815,12234.75993,1.114655,0.001009,0.385237,0.447431,12094.379822,1.130524,0.00097,0.376996,0.456402,12549.699438,1.088914
44,45,1014,0.001423,0.159914,0.328816,4750.655055,1.99949,0.002052,0.12082,0.228694,3328.730942,2.867919,0.00076,0.299918,0.560945,10091.970181,0.908726,0.000844,0.263856,0.481718,9057.809638,0.993431,0.000706,0.329801,0.604229,11504.439903,0.785514,0.000818,0.269563,0.504445,9294.885995,0.975293,0.000701,0.340241,0.611313,11457.403851,0.780511,0.000735,0.275497,0.561602,10498.465113,0.849953,0.000676,0.335976,0.625999,11990.503787,0.754309
45,46,1015,0.01507,0.621607,0.030283,8814.707598,16.763175,0.016881,0.573439,0.027646,8174.790826,18.743357,0.014241,0.484479,0.046106,8866.081212,15.19407,0.013057,0.510102,0.037701,9294.302877,13.239119,0.010733,0.708084,0.05707,9851.93138,9.905591,0.013147,0.473965,0.04328,8037.026257,12.61545,0.011451,0.574454,0.048309,9532.495512,10.710333,0.010666,0.650873,0.055601,11437.233409,10.864134,0.009869,0.763451,0.067762,12771.387405,10.250966
46,47,1017,0.00582,0.389127,0.115683,9032.177065,8.081857,0.006715,0.40273,0.119591,8121.19375,9.320345,0.005461,0.375014,0.085129,10230.197564,5.953745,0.0052,0.418111,0.088724,11170.586359,6.056595,0.005248,0.396133,0.087824,10980.818998,5.478513,0.005104,0.527198,0.103756,10857.004097,5.250065,0.004954,0.389374,0.099471,10184.621076,5.024854,0.004789,0.478921,0.092941,12178.218821,5.111963,0.004923,0.352412,0.091969,10619.826519,5.322565
47,48,1019,0.001735,0.284853,0.206443,5903.196882,2.446598,0.002324,0.24605,0.157288,4542.877011,3.277783,0.001105,0.27325,0.377255,8686.593089,1.288154,0.001168,0.247785,0.35803,8184.353488,1.385354,0.000995,0.259132,0.39263,9856.384392,1.127566,0.001094,0.229902,0.373772,8508.365775,1.340128,0.000945,0.296551,0.430003,10786.850155,1.050744,0.000988,0.299473,0.417056,10363.016315,1.090502,0.000952,0.282162,0.417777,10755.916927,1.0443
48,49,1020,0.001554,0.269069,0.293567,7833.635889,1.986188,0.001775,0.226586,0.252511,6783.785725,2.298089,0.001252,0.342283,0.353037,10588.793126,1.406895,0.001199,0.336286,0.367034,11025.143068,1.367508,0.001142,0.377441,0.385414,12086.275095,1.23344,0.001219,0.352915,0.365895,10841.978958,1.372251,0.001111,0.343161,0.386366,11918.342469,1.25784,0.001107,0.335129,0.379299,11790.857309,1.262898,0.001101,0.290029,0.371088,11587.779307,1.275358
49,50,1022,0.000734,0.198674,0.620216,6226.587063,0.965139,0.000993,0.147388,0.460527,4597.655176,1.307907,0.000522,0.227588,0.768603,9005.479378,0.640424,0.000551,0.241103,0.757041,8816.590753,0.656778,0.000446,0.290711,0.936409,11124.893181,0.518797,0.000523,0.264817,0.798261,9341.392207,0.619316,0.000456,0.280903,0.898502,10878.618786,0.527373,0.000475,0.32097,0.899705,10908.075431,0.524774,0.000429,0.338454,0.98533,11895.148281,0.48252
50,51,1023,0.000913,0.187556,0.456801,6134.422891,1.251989,0.001317,0.129323,0.315551,4247.735722,1.798753,0.000628,0.268582,0.662523,9765.241338,0.757223,0.000675,0.262551,0.617288,9268.728034,0.793221,0.000577,0.311682,0.721839,11183.173427,0.65808,0.000662,0.244645,0.619975,9310.205465,0.798765,0.000576,0.247376,0.68614,10731.252719,0.688327,0.000594,0.288725,0.695274,10784.064268,0.684204,0.000563,0.296648,0.726999,11407.594955,0.645016
51,52,1024,0.000808,0.273994,0.53696,7828.994205,1.062851,0.001101,0.223596,0.38012,5819.10269,1.448373,0.000633,0.361826,0.718185,10841.387662,0.71169,0.000676,0.345558,0.676054,10170.319096,0.757878,0.000591,0.390437,0.757509,11996.5022,0.637777,0.000647,0.314113,0.673279,10263.937822,0.748648,0.000576,0.389615,0.77576,12147.708048,0.629418,0.00061,0.363258,0.723346,11486.26613,0.662752,0.000561,0.392277,0.79103,12551.233558,0.611063
52,53,1025,0.003146,0.199096,0.135598,5796.194384,4.359121,0.004249,0.150416,0.101334,4288.801418,5.864963,0.002138,0.238989,0.195224,9047.16514,2.668494,0.002334,0.278764,0.186613,8950.093896,2.736767,0.002018,0.277341,0.198333,10362.113935,2.296193,0.002181,0.274277,0.192494,9021.349765,2.678592,0.001827,0.345739,0.234508,11909.038734,2.051671,0.001938,0.325157,0.220777,11030.699773,2.193275,0.001774,0.346555,0.242823,12271.185153,2.001154
53,54,1026,0.000599,0.169193,0.812959,5135.234312,0.804203,0.00081,0.125158,0.59832,3799.470915,1.093248,0.000456,0.22198,0.946302,7107.954441,0.549411,0.000386,0.24713,1.076708,8350.754911,0.457676,0.000336,0.300146,1.257561,10087.915624,0.373971,0.000369,0.261593,1.145751,8770.260369,0.44005,0.000323,0.31972,1.346965,10538.24994,0.363784,0.000325,0.322148,1.322371,10643.056854,0.356644,0.000305,0.3442,1.402712,11444.334352,0.331544
54,55,1027,0.000243,0.289321,2.11816,8385.279782,0.314518,0.000255,0.247013,1.89557,7804.29761,0.33716,0.000179,0.37795,2.443202,12307.581847,0.203381,0.000188,0.359366,2.320842,11867.083214,0.210531,0.000175,0.401319,2.577815,12903.268827,0.19449,0.000184,0.340695,2.374175,11818.887765,0.211133,0.000177,0.364619,2.442306,12505.193129,0.199384,0.000178,0.354534,2.410183,12366.080324,0.202443,0.000173,0.340967,2.512166,12618.102113,0.198982
