,Num,Dnum,ROICoarseness,ROIContrast,ROIBusyness,ROIComplexity,ROIStrength,LLLCoarseness,LLLContrast,LLLBusyness,LLLComplexity,LLLStrength,LLHCoarseness,LLHContrast,LLHBusyness,LLHComplexity,LLHStrength,LHLCoarseness,LHLContrast,LHLBusyness,LHLComplexity,LHLStrength,LHHCoarseness,LHHContrast,LHHBusyness,LHHComplexity,LHHStrength,HLLCoarseness,HLLContrast,HLLBusyness,HLLComplexity,HLLStrength,HLHCoarseness,HLHContrast,HLHBusyness,HLHComplexity,HLHStrength,HHLCoarseness,HHLContrast,HHLBusyness,HHLComplexity,HHLStrength,HHHCoarseness,HHHContrast,HHHBusyness,HHHComplexity,HHHStrength
14,15,17,0.001352,0.047153,5.190601,113.359067,0.124059,0.001564,0.039088,4.524144,94.260311,0.149858,0.001049,0.063519,5.873375,160.179627,0.082319,0.001049,0.059135,5.846675,158.559204,0.083177,0.00098,0.075447,6.400725,181.193785,0.072592,0.001048,0.065312,5.970814,164.192885,0.081001,0.000956,0.085067,6.816897,191.462504,0.069868,0.000953,0.071404,6.545746,185.264464,0.072644,0.000943,0.073839,6.72088,187.374155,0.070921
15,16,18,0.000497,0.051929,13.802215,102.103017,0.042727,0.000717,0.035341,9.617365,70.045295,0.062512,0.000346,0.063265,18.094346,154.940887,0.026239,0.00037,0.069265,18.002102,149.913159,0.027385,0.000314,0.072666,20.087281,175.052474,0.023115,0.000349,0.0736,18.931812,158.965725,0.025645,0.000311,0.081407,20.762936,182.571278,0.022224,0.000319,0.082463,20.497957,179.340262,0.02262,0.000303,0.084743,21.469117,188.71557,0.021505
16,17,19,0.000899,0.053097,9.275636,92.206896,0.080114,0.001058,0.040127,7.512537,75.32822,0.097663,0.000587,0.070606,10.909168,155.15362,0.043789,0.00059,0.065846,10.703727,154.024098,0.04385,0.000525,0.078917,12.135042,178.321702,0.037886,0.000594,0.068518,10.785455,153.030988,0.043947,0.000532,0.074562,11.865424,175.713784,0.038604,0.000531,0.06542,11.427244,169.613655,0.039733,0.000502,0.057245,11.804484,171.643697,0.039532
17,18,20,0.016693,0.086163,0.548212,130.474285,1.393466,0.022846,0.075436,0.387873,96.857382,1.832687,0.012877,0.118005,0.567619,181.484458,0.893248,0.013223,0.086048,0.513203,164.769377,0.996091,0.011526,0.108422,0.644824,202.401861,0.840406,0.012782,0.08647,0.532745,169.926921,0.967322,0.011388,0.101767,0.58615,199.842257,0.831277,0.012547,0.102468,0.558634,183.051708,0.87872,0.011444,0.153719,0.632217,214.15919,0.770158
18,19,21,0.002948,0.046975,2.374523,112.308732,0.26735,0.003951,0.029038,1.616207,81.321739,0.367872,0.002534,0.061812,2.337743,140.727124,0.200049,0.002715,0.045887,2.09628,128.139797,0.224367,0.002285,0.069307,2.679168,169.290813,0.168791,0.002489,0.061013,2.471057,151.211756,0.190213,0.002186,0.079137,2.909682,182.870894,0.158037,0.002281,0.069782,2.762351,171.012921,0.169485,0.002107,0.094576,3.182724,192.679486,0.148834
19,20,22,0.00029,0.048219,23.922827,101.577825,0.024782,0.000406,0.033863,16.820256,71.546413,0.035258,0.000208,0.064534,30.023727,152.159895,0.015828,0.000221,0.061254,28.032901,143.44273,0.016782,0.000185,0.079735,35.188749,179.692383,0.013423,0.00021,0.069502,30.377002,155.588286,0.015406,0.000185,0.075916,34.687603,179.110978,0.013401,0.00019,0.083115,34.629088,178.858251,0.013421,0.000176,0.087019,37.337833,192.023979,0.012592
20,21,25,0.000315,0.042937,24.364778,81.241513,0.0274,0.000424,0.029386,17.338505,58.874236,0.038055,0.000188,0.055986,32.420008,139.383039,0.014436,0.000198,0.060994,31.862861,136.273001,0.014773,0.000165,0.070995,38.063747,168.688491,0.011929,0.00019,0.061826,32.924553,142.717565,0.014043,0.000165,0.065109,36.902745,165.673506,0.012053,0.00017,0.069811,36.794227,164.918024,0.012145,0.000157,0.077839,40.364048,180.542752,0.011137
21,22,26,0.001607,0.035906,3.863175,102.230682,0.149788,0.002253,0.029439,2.997217,74.520247,0.209292,0.001211,0.077541,5.481248,170.17574,0.090255,0.001402,0.05064,4.278589,132.848939,0.111341,0.001187,0.071195,5.225075,171.59434,0.087544,0.001337,0.037487,4.133153,125.717155,0.116335,0.001127,0.088212,5.725291,188.109427,0.080307,0.001242,0.0607,4.805203,158.382666,0.093191,0.001132,0.085626,5.754162,188.912005,0.080044
22,23,27,0.000228,0.046761,32.07013,96.522152,0.019982,0.000318,0.033288,23.024987,68.500195,0.028189,0.000157,0.065707,40.418106,152.73131,0.011874,0.000165,0.065494,38.783603,146.631303,0.01237,0.000139,0.081314,46.972323,180.983402,0.010021,0.000161,0.064478,39.24793,149.96236,0.012021,0.000139,0.080145,46.289119,181.172021,0.009951,0.000145,0.0768,44.512838,173.533588,0.010368,0.000133,0.088115,49.520892,191.808817,0.009443
23,24,28,0.002151,0.051731,3.82357,96.389218,0.188968,0.003278,0.033032,2.463154,62.952469,0.289586,0.001357,0.077495,4.741346,169.1479,0.100475,0.001457,0.062639,4.280023,152.624549,0.109782,0.001257,0.089478,5.29983,190.542239,0.089628,0.001424,0.052789,4.208195,148.783915,0.112537,0.001266,0.072858,4.929771,181.017619,0.09357,0.001383,0.060949,4.342624,161.215188,0.102969,0.001238,0.086477,5.260085,191.484259,0.088461
24,25,30,0.000285,0.046624,25.217477,93.767544,0.024528,0.000398,0.033019,17.865938,66.459322,0.03479,0.000192,0.067559,32.949819,150.100625,0.014254,0.000204,0.066788,31.364572,141.87032,0.015044,0.000171,0.076579,37.432838,173.839537,0.012243,0.000193,0.069361,33.097752,151.734012,0.014026,0.00017,0.080519,37.65972,177.775593,0.011927,0.000174,0.080795,37.247305,175.453713,0.012165,0.000164,0.084597,39.340912,185.827518,0.011464
25,26,32,0.0006,0.027465,10.434683,80.851106,0.061735,0.000845,0.019991,7.402391,58.660125,0.08505,0.000404,0.043321,13.926824,138.39401,0.034424,0.000439,0.042041,12.860674,124.262372,0.037774,0.000373,0.063141,16.341371,168.787844,0.028289,0.000437,0.040261,12.848704,126.180904,0.03738,0.000375,0.055653,15.679741,162.02586,0.029106,0.0004,0.054018,14.68486,153.588483,0.030682,0.000366,0.065778,16.518031,172.739518,0.027399
26,27,33,0.000977,0.043259,6.82394,84.010008,0.086153,0.001327,0.035619,4.936895,63.026785,0.11677,0.000589,0.059757,10.479375,146.072776,0.046165,0.000619,0.064806,10.275955,143.643226,0.047365,0.00052,0.081876,12.739005,179.045099,0.037599,0.000591,0.073142,10.98496,153.995927,0.043319,0.000514,0.082976,12.720343,182.932524,0.036632,0.000522,0.0861,12.794086,180.582851,0.037059,0.000484,0.084987,13.534011,190.708696,0.035262
27,28,35,0.004667,0.059072,1.999953,115.749201,0.420479,0.005187,0.053597,1.82073,103.868836,0.475833,0.003586,0.060261,1.719976,151.851916,0.267847,0.003469,0.06393,1.769392,155.999715,0.26218,0.003009,0.08768,2.129677,185.699365,0.218032,0.003657,0.044832,1.615137,133.748175,0.301791,0.003289,0.059973,1.794087,163.786703,0.245647,0.003339,0.068177,1.810411,164.041384,0.244022,0.002939,0.068886,2.122057,184.689637,0.224155
28,29,36,0.000281,0.107486,42.833553,142.750843,0.027011,0.000298,0.103305,40.42132,136.23332,0.028322,0.000231,0.087814,28.044846,176.536819,0.015991,0.000237,0.083671,27.172893,170.295785,0.016494,0.000215,0.089479,30.72856,188.537312,0.014907,0.000231,0.085333,28.475087,175.202541,0.015998,0.000214,0.084408,29.814305,188.37824,0.015002,0.000219,0.086917,29.373355,185.514604,0.015197,0.000209,0.074266,30.142131,183.85122,0.015295
29,30,37,0.001503,0.050695,4.754619,112.000403,0.129962,0.00158,0.045665,4.394657,105.16065,0.138559,0.001061,0.078186,5.889558,180.724188,0.078285,0.0011,0.065006,5.403135,166.604106,0.08424,0.001032,0.08072,6.252731,186.398297,0.075544,0.001097,0.069734,5.756444,170.879478,0.082011,0.001011,0.086905,6.35283,195.140105,0.073213,0.00105,0.059797,5.715417,171.435766,0.081874,0.001028,0.058051,5.781202,173.17868,0.080886
30,31,38,0.00271,0.066975,1.960164,124.792228,0.244041,0.002794,0.067235,1.877921,121.359317,0.254793,0.002031,0.090703,3.263535,184.773921,0.147456,0.002177,0.07861,2.974728,168.513014,0.160666,0.001977,0.093325,3.370097,193.902012,0.140335,0.002093,0.086233,3.175286,179.88837,0.150132,0.001947,0.093727,3.372662,195.334492,0.138396,0.002018,0.081846,3.167441,181.856768,0.147204,0.001888,0.098625,3.713924,206.06629,0.134748
31,32,39,0.000622,0.078186,17.230903,98.281862,0.054534,0.000655,0.077442,16.342429,93.739828,0.056846,0.000349,0.081151,18.428592,173.458191,0.025011,0.00037,0.07342,17.096437,160.982167,0.026813,0.000325,0.09178,20.399145,190.336075,0.022744,0.000363,0.075292,17.645947,166.599276,0.02594,0.000324,0.087802,20.040012,190.354301,0.022817,0.000339,0.078822,18.731369,179.712857,0.024016,0.000317,0.079004,20.219267,188.04471,0.023043
32,33,1001,0.000203,0.054082,41.061539,95.76172,0.017747,0.000271,0.038443,27.686225,71.161462,0.023399,0.000178,0.057057,36.811933,113.648518,0.01335,0.000159,0.057524,38.796087,125.09424,0.011732,0.000137,0.073163,47.76134,154.077441,0.009561,0.000154,0.06419,40.912768,132.605101,0.011083,0.000135,0.074911,48.377483,156.500598,0.009386,0.000131,0.078574,49.628111,162.461094,0.008997,0.000121,0.083904,54.120525,177.148067,0.008323
33,34,1002,0.000895,0.042302,7.187066,85.819741,0.077873,0.001186,0.032512,5.389996,64.645278,0.104338,0.000708,0.054713,9.294617,117.296478,0.054196,0.000603,0.059219,10.495955,136.845833,0.046488,0.000547,0.076495,11.95552,162.548911,0.038888,0.000576,0.066348,11.165272,148.735086,0.042684,0.000536,0.073518,11.98014,166.075804,0.03827,0.000513,0.077985,12.647651,172.120062,0.036794,0.000488,0.084837,13.486016,183.152059,0.034623
34,35,1003,0.000895,0.034289,7.180592,81.561224,0.084589,0.001208,0.02508,5.286695,59.998087,0.114966,0.000748,0.050144,8.423766,114.792174,0.058325,0.000619,0.057819,9.908353,139.816151,0.047686,0.000572,0.0687,11.150099,158.138542,0.041822,0.00062,0.061001,9.997178,141.73903,0.046998,0.000565,0.070679,11.323996,161.023107,0.040988,0.000562,0.068482,11.090597,162.432394,0.040556,0.000529,0.07597,11.97934,175.685587,0.037694
35,36,1004,0.002659,0.058083,2.24853,95.22995,0.227275,0.003488,0.052497,1.747192,75.182069,0.297708,0.002031,0.04664,3.15339,113.083033,0.165252,0.001809,0.058251,3.464977,131.540189,0.140192,0.0016,0.072401,3.994441,157.314453,0.115942,0.001584,0.073469,4.152103,153.316819,0.120485,0.001472,0.075147,4.401265,173.093958,0.10762,0.001485,0.078975,4.410204,171.388706,0.107132,0.001395,0.078962,4.611316,183.171768,0.101712
36,37,1005,0.000893,0.04859,7.71504,98.397835,0.075669,0.001217,0.034915,5.674787,70.752706,0.105313,0.00075,0.063832,8.855358,127.974929,0.056484,0.000653,0.065777,9.990453,146.632375,0.049328,0.000593,0.083019,11.350585,171.170236,0.041955,0.000636,0.068077,10.149829,150.960195,0.047502,0.000576,0.080642,11.540483,172.589232,0.041723,0.000561,0.091011,12.109898,183.06705,0.039348,0.000539,0.091399,12.450692,189.725356,0.037927
37,38,1006,0.001315,0.053829,5.787072,105.360875,0.111311,0.001789,0.036325,4.040537,74.899338,0.156336,0.001164,0.063468,5.869562,126.287262,0.089168,0.000976,0.074838,6.744202,154.339421,0.072406,0.000893,0.081555,7.588903,172.851655,0.064499,0.000963,0.078208,6.958179,157.37378,0.070195,0.000898,0.083931,7.549678,174.077977,0.063765,0.00087,0.087897,7.736841,180.229253,0.061544,0.000838,0.086437,7.857218,184.733251,0.059535
38,39,1007,0.001442,0.026962,4.004566,71.253352,0.137662,0.001876,0.023554,3.05269,56.054004,0.17709,0.001048,0.046878,5.940729,107.789477,0.083709,0.000877,0.058333,7.145511,131.199096,0.069136,0.000793,0.066258,7.874908,155.543278,0.0577,0.000826,0.063735,7.780771,144.123083,0.063482,0.000756,0.072244,8.488725,163.612671,0.055258,0.00073,0.076989,8.796223,171.672429,0.05264,0.000696,0.078049,9.246563,178.512489,0.050754
39,40,1008,0.000707,0.036297,8.585794,79.962306,0.063229,0.000938,0.031863,6.377905,61.963749,0.082529,0.000541,0.051111,12.108653,111.950785,0.043059,0.000457,0.057751,13.746948,133.800002,0.035405,0.000407,0.072741,15.89848,160.83335,0.029432,0.000437,0.063849,14.74995,142.744729,0.033399,0.000389,0.07474,16.817308,168.120477,0.028356,0.00038,0.076454,16.976408,171.774635,0.027595,0.000369,0.078312,17.403552,179.030052,0.026392
40,41,1009,0.00425,0.056555,1.586238,112.009034,0.352501,0.005694,0.043188,1.179383,82.272647,0.479901,0.003234,0.087107,2.123845,165.557782,0.235646,0.003204,0.084694,2.138035,166.27564,0.235963,0.002828,0.097607,2.438648,194.901928,0.200283,0.003512,0.063771,1.753147,143.916507,0.268172,0.002985,0.084489,2.141683,178.960501,0.212549,0.003085,0.078677,2.100281,174.310149,0.221303,0.002859,0.098717,2.35974,197.622746,0.196275
41,42,1010,0.001271,0.077217,9.775383,101.118802,0.128322,0.001748,0.050381,6.418173,70.490079,0.178874,0.000881,0.080831,7.37848,159.067325,0.064327,0.000936,0.075035,6.809088,150.738092,0.06722,0.000772,0.090747,8.833923,185.08376,0.054755,0.000928,0.064391,6.704275,145.699357,0.06902,0.000787,0.087392,8.34714,183.092655,0.054944,0.000815,0.086193,8.139912,175.214171,0.056962,0.00075,0.091732,8.86354,193.431628,0.052342
42,43,1012,0.000796,0.043464,8.490246,88.773369,0.073453,0.001103,0.030655,6.128842,62.358307,0.104843,0.000529,0.061957,11.72548,154.576291,0.040789,0.000569,0.058625,10.927106,142.758545,0.04401,0.000484,0.074717,13.149369,178.084624,0.035436,0.000564,0.060942,11.279956,144.818661,0.043236,0.000477,0.076979,13.372639,179.733125,0.03506,0.000493,0.077741,13.217864,176.472266,0.035802,0.000465,0.086532,14.070904,190.334298,0.033016
43,44,1013,0.001535,0.049555,4.17669,106.095315,0.131808,0.002044,0.038231,3.134801,80.250987,0.175465,0.001128,0.070256,5.871608,154.086718,0.086901,0.001196,0.0737,5.644994,147.319393,0.08953,0.001025,0.074023,6.16985,175.468472,0.07525,0.001152,0.070963,5.70035,154.397922,0.086237,0.000999,0.089127,6.620244,186.648105,0.07109,0.001004,0.089843,6.745261,185.257258,0.071788,0.000958,0.088169,6.918891,192.787459,0.069042
44,45,1014,0.001361,0.038835,5.119065,75.980682,0.121445,0.001842,0.030641,3.789541,56.242494,0.165116,0.000764,0.069356,8.367097,153.620647,0.05799,0.000839,0.061789,7.29849,139.132535,0.062894,0.000698,0.077487,9.178123,176.94764,0.049806,0.000814,0.06328,7.639229,142.855308,0.061776,0.000692,0.07964,9.291627,176.454817,0.049505,0.000731,0.064246,8.4633,161.171921,0.054063,0.00067,0.078691,9.482203,184.232849,0.047858
45,46,1015,0.016301,0.122726,0.38545,153.800663,1.240551,0.017986,0.116759,0.35926,140.117283,1.357513,0.015078,0.09625,0.559823,158.783554,1.128337,0.013975,0.09716,0.459001,169.621496,1.032374,0.011979,0.136316,0.685231,175.470831,0.767792,0.013826,0.084244,0.491235,164.198257,1.052338,0.012425,0.099845,0.532966,189.951471,0.902709,0.011905,0.121845,0.648741,206.629759,0.844362,0.010765,0.148909,0.816264,228.410706,0.777012
46,47,1017,0.006073,0.083982,1.536997,144.00685,0.533591,0.006924,0.087726,1.604162,132.195681,0.622519,0.005618,0.082276,1.186623,164.151628,0.405444,0.00542,0.094752,1.268848,172.751725,0.392143,0.005279,0.088335,1.258892,179.597343,0.369437,0.005288,0.110934,1.396947,185.816791,0.371533,0.005071,0.077133,1.273444,182.517849,0.374268,0.004955,0.103875,1.288187,198.362517,0.349235,0.004967,0.071945,1.23479,177.138394,0.37354
47,48,1019,0.001682,0.067957,3.289761,93.118476,0.149484,0.00217,0.059686,2.590121,74.247358,0.19439,0.001089,0.064329,5.782582,134.658119,0.081179,0.001151,0.058001,5.454345,126.608831,0.087333,0.000971,0.061634,6.082437,152.249895,0.071218,0.001086,0.054063,5.670769,130.863788,0.084787,0.000931,0.069468,6.558219,165.82069,0.066663,0.000973,0.069916,6.375929,159.14803,0.069201,0.000913,0.066902,6.596135,166.988815,0.065678
48,49,1020,0.00154,0.062812,4.427585,120.404934,0.125056,0.001735,0.053726,3.872476,105.710692,0.143146,0.001251,0.0796,5.313135,162.106817,0.089292,0.001194,0.077924,5.515024,168.832091,0.08697,0.001137,0.087786,5.792559,184.937535,0.078446,0.00122,0.081983,5.483481,166.151241,0.087171,0.001102,0.08027,5.849814,182.595374,0.079856,0.001102,0.077735,5.721801,180.190151,0.080464,0.001087,0.06801,5.643735,177.528202,0.080892
49,50,1022,0.000715,0.047214,9.492704,97.538908,0.059939,0.000935,0.036228,7.307798,74.087563,0.078962,0.000517,0.053428,11.7478,138.642402,0.040593,0.000545,0.056657,11.47952,136.064531,0.04154,0.000446,0.067477,14.032538,170.030687,0.033087,0.000521,0.061749,12.058089,143.696381,0.039321,0.00045,0.065904,13.674182,167.287894,0.033481,0.00047,0.075298,13.67092,168.12337,0.033277,0.000424,0.079253,14.956973,182.432337,0.030635
50,51,1023,0.000885,0.04468,7.089713,96.194182,0.077591,0.001217,0.032295,5.150995,69.4488,0.107203,0.000625,0.062885,10.00327,149.845535,0.0481,0.000671,0.061622,9.324376,142.305938,0.0503,0.000573,0.072707,10.93694,171.537211,0.041797,0.000657,0.057736,9.419131,143.103437,0.050563,0.000569,0.05818,10.459047,164.802471,0.043691,0.000589,0.067613,10.571906,165.498552,0.043446,0.000553,0.069298,11.108749,175.770959,0.040887
51,52,1024,0.000802,0.06451,8.188307,120.408921,0.066766,0.00107,0.053097,5.931705,91.285692,0.089396,0.000628,0.084028,10.827065,166.708324,0.045145,0.000669,0.080431,10.204192,156.791455,0.047977,0.000584,0.090962,11.498406,184.71348,0.040465,0.000643,0.073387,10.161815,157.834577,0.0475,0.000572,0.090609,11.694738,186.499873,0.039999,0.000605,0.084608,10.920577,176.563329,0.042088,0.000556,0.091452,11.938238,192.884782,0.038789
52,53,1025,0.003085,0.047697,2.09737,90.519007,0.269714,0.003933,0.037142,1.649446,69.995421,0.348464,0.002149,0.055748,2.915141,137.991459,0.169696,0.002311,0.065727,2.854473,138.277758,0.172299,0.002009,0.064702,3.012112,158.227914,0.146119,0.002151,0.064629,2.947691,139.341593,0.168579,0.001807,0.08118,3.574912,182.314676,0.130286,0.001945,0.076117,3.319459,168.088749,0.139406,0.001767,0.079535,3.638248,186.685276,0.127554
53,54,1026,0.000573,0.040876,12.599034,81.639656,0.049086,0.000744,0.031259,9.654752,62.641301,0.064323,0.000445,0.052465,14.531043,110.626464,0.034411,0.000382,0.05806,16.417781,129.16418,0.028909,0.000333,0.070205,19.069545,155.36297,0.023723,0.000365,0.061537,17.429284,135.340552,0.02781,0.000322,0.074947,20.227632,161.632887,0.023103,0.00032,0.075028,20.080928,163.50168,0.022653,0.000301,0.080192,21.298032,176.086567,0.021061
54,55,1027,0.000241,0.067706,31.553227,129.482011,0.019793,0.000252,0.057997,28.419361,120.362623,0.021214,0.000179,0.087681,36.688205,188.575228,0.012958,0.000187,0.083361,34.919102,181.544472,0.013414,0.000173,0.093728,39.07943,198.49759,0.012336,0.000184,0.079173,35.50532,180.643229,0.013467,0.000175,0.085387,37.163983,192.211806,0.012643,0.000176,0.082689,36.478864,190.033663,0.01286,0.000169,0.079706,38.368434,194.328553,0.012611
55,56,1028,0.000693,0.137572,20.840144,149.011295,0.070735,0.000729,0.11719,18.786455,140.717128,0.076095,0.000581,0.087893,11.086294,175.1673,0.040638,0.000595,0.086772,10.987406,171.43394,0.041421,0.000539,0.094414,12.473298,191.63453,0.037023,0.000587,0.091979,11.412725,177.575371,0.039905,0.000531,0.094622,12.397789,193.662325,0.036718,0.000545,0.091333,12.002272,189.597537,0.037663,0.000505,0.089709,13.204671,197.661835,0.036238
56,57,1029,0.001717,0.044031,3.788799,94.980977,0.144486,0.002219,0.03361,2.926659,73.529446,0.186627,0.001487,0.054679,4.410212,117.042233,0.117176,0.00131,0.063708,4.893507,136.879856,0.099902,0.001138,0.07529,5.801144,164.352661,0.082857,0.001286,0.067865,5.090131,141.79879,0.096436,0.00111,0.082526,6.044753,169.126436,0.08079,0.001075,0.085277,6.280355,177.446776,0.077145,0.001056,0.085838,6.202785,181.926701,0.074514
