,Num,Dnum,ROISZE,ROILZE,ROIszGLN,ROIZSN,ROIZP,ROILGZE,ROIHGZE,ROISZLGE,ROISZHGE,ROILZLGE,ROILZHGE,ROIszGLV,ROIZLV,LLLSZE,LLLLZE,LLLszGLN,LLLZSN,LLLZP,LLLLGZE,LLLHGZE,LLLSZLGE,LLLSZHGE,LLLLZLGE,LLLLZHGE,LLLszGLV,LLLZLV,LLHSZE,LLHLZE,LLHszGLN,LLHZSN,LLHZP,LLHLGZE,LLHHGZE,LLHSZLGE,LLHSZHGE,LLHLZLGE,LLHLZHGE,LLHszGLV,LLHZLV,LHLSZE,LHLLZE,LHLzGLN,LHLZSN,LHLZP,LHLLGZE,LHLHGZE,LHLSZLGE,LHLSZHGE,LHLLZLGE,LHLLZHGE,LHLszGLV,LHLZLV,LHHSZE,LHHLZE,LHHszGLN,LHHZSN,LHHZP,LHHLGZE,LHHHGZE,LHHSZLGE,LHHSZHGE,LHHLZLGE,LHHLZHGE,LHHszGLV,LHHZLV,HLLSZE,HLLLZE,HLLszGLN,HLLZSN,HLLZP,HLLLGZE,HLLHGZE,HLLSZLGE,HLLSZHGE,HLLLZLGE,HLLLZHGE,HLLszGLV,HLLZLV,HLHSZE,HLHLZE,HLHszGLN,HLHZSN,HLHZP,HLHLGZE,HLHHGZE,HLHSZLGE,HLHSZHGE,HLHLZLGE,HLHLZHGE,HLHzGLV,HLHZLV,HHLSZE,HHLLZE,HHLszGLN,HHLZSN,HHLZP,HHLLGZE,HHLHGZE,HHLSZLGE,HHLSZHGE,HHLLZLGE,HHLLZHGE,HHLszGLV,HHLZLV,HHHSZE,HHHLZE,HHHszGLN,HHHZSN,HHHZP,HHHLGZE,HHHHGZE,HHHSZLGE,HHHSZHGE,HHHLZLGE,HHHLZHGE,HHHzGLV,HHHZLV
0,1,1,0.787181,4.257445,0.013492,0.575851,0.658861,0.001526,4581.684918,0.001449,3728.519113,0.002551,17113.752161,0.011893,5e-06,0.777533,5.254271,0.012625,0.561433,0.629747,0.001627,4460.411055,0.001517,3594.274132,0.003264,19904.685427,0.010706,4e-06,0.811549,2.852734,0.015305,0.613761,0.72,0.001527,4726.861552,0.001442,3855.1418,0.002127,13415.995591,0.031375,9e-06,0.841983,2.742347,0.015118,0.665621,0.74572,0.003325,4787.818878,0.00327,4054.869969,0.003797,12913.918367,0.023144,6e-06,0.862071,2.100714,0.014361,0.700033,0.793581,0.002155,4682.806503,0.002107,4059.360512,0.002493,9353.217288,0.03759,1e-05,0.847565,2.341079,0.015419,0.674401,0.768985,0.001997,4503.921162,0.001952,3828.837652,0.002372,10194.219087,0.031895,9e-06,0.87803,1.867284,0.014544,0.729152,0.822335,0.003145,4437.52392,0.002962,3928.165106,0.003985,8009.203704,0.03077,8e-06,0.869709,1.884645,0.014882,0.71343,0.814086,0.003125,4733.872175,0.003077,4151.957233,0.003407,8606.10834,0.042519,1e-05,0.898199,1.624166,0.014224,0.768494,0.853257,0.001941,4706.736842,0.001903,4294.349831,0.002152,7273.398073,0.066617,1.5e-05
1,2,3,0.768572,6.287086,0.013314,0.547872,0.611826,0.000738,4546.068417,0.000552,3617.605304,0.0035,20128.057926,0.0027,1e-06,0.73733,17.269425,0.013487,0.503147,0.523168,0.000513,4995.194626,0.000423,3777.07984,0.007165,51725.472388,0.001458,0.0,0.82085,2.972273,0.014445,0.628893,0.725802,0.001506,4593.188166,0.00141,3779.437405,0.002201,13387.968935,0.007473,2e-06,0.811695,3.523602,0.016148,0.614395,0.697601,0.001927,4577.759571,0.001834,3727.964661,0.002733,15658.015246,0.00936,3e-06,0.840929,2.606557,0.016166,0.663035,0.753205,0.000899,4515.880443,0.000844,3829.264274,0.001388,11324.22601,0.012476,3e-06,0.828398,2.797516,0.014913,0.641712,0.734871,0.001187,4581.756636,0.001075,3813.549685,0.001956,12501.134048,0.00972,3e-06,0.855492,2.24642,0.014942,0.688487,0.780309,0.000994,4563.153359,0.000931,3933.647898,0.001421,9903.553892,0.02372,6e-06,0.852292,2.210206,0.014712,0.682623,0.779297,0.001001,4582.299045,0.000935,3941.915431,0.001429,9730.491554,0.019061,5e-06,0.868362,1.996746,0.014423,0.711481,0.805074,0.001288,4584.339047,0.001247,4020.036537,0.001574,8825.353664,0.022474,6e-06
2,3,4,0.822754,2.568,0.014415,0.63185,0.740132,0.002075,4719.928444,0.001929,3884.406029,0.002877,11934.466222,0.017778,5e-06,0.789236,3.354046,0.013952,0.578645,0.68402,0.001943,4663.16185,0.001828,3668.987648,0.002809,15160.799133,0.013068,4e-06,0.847342,2.188052,0.014884,0.673309,0.780112,0.001939,4569.116533,0.001886,3875.763082,0.00229,10036.031132,0.024196,6e-06,0.847025,2.143882,0.014836,0.672718,0.781405,0.001008,4534.610549,0.000947,3870.693894,0.001397,9415.923629,0.02552,7e-06,0.866083,1.901099,0.014714,0.706772,0.809555,0.001353,4587.378917,0.001311,4004.192322,0.001612,8488.578348,0.043628,1.1e-05,0.870134,1.98775,0.014243,0.715304,0.804534,0.001412,4628.293998,0.001373,4043.019438,0.001691,9049.522254,0.043503,1.1e-05,0.875877,1.786338,0.014216,0.724695,0.825574,0.001664,4576.047657,0.001629,4034.219126,0.001884,7923.218824,0.048631,1.2e-05,0.882208,1.774626,0.01416,0.73701,0.830497,0.00185,4630.336879,0.001814,4114.300009,0.002074,7930.622931,0.04519,1.1e-05,0.885526,1.731927,0.013977,0.743015,0.837369,0.001028,4570.303634,0.000992,4072.396905,0.001242,7696.83939,0.037791,9e-06
3,4,5,0.751877,5.14643,0.015419,0.523484,0.603859,0.000671,4403.919978,0.000549,3471.18822,0.002442,18211.886079,0.009677,3e-06,0.705189,9.978937,0.01482,0.459648,0.501341,0.000665,4891.977432,0.000535,3683.054831,0.004017,35325.586426,0.006784,2e-06,0.814948,2.876298,0.015287,0.619383,0.718093,0.001212,4640.177384,0.001136,3797.491972,0.001796,13023.81188,0.022262,6e-06,0.808289,3.427345,0.017686,0.608918,0.695184,0.001721,4555.964942,0.001667,3698.635863,0.002323,15377.416465,0.013202,4e-06,0.838774,2.545363,0.016814,0.659321,0.75233,0.001294,4491.358554,0.001152,3803.175535,0.00209,10989.185694,0.018349,5e-06,0.833754,2.477169,0.014848,0.650428,0.751649,0.001277,4604.003666,0.001151,3869.205532,0.00211,11036.013776,0.019528,5e-06,0.859422,2.141833,0.014748,0.694978,0.791635,0.00123,4517.875778,0.001186,3898.970262,0.001545,9494.616261,0.025416,6e-06,0.852626,2.21382,0.014542,0.683153,0.780189,0.001073,4594.452027,0.000942,3950.087032,0.001755,9832.353086,0.021528,6e-06,0.872586,1.979006,0.014447,0.71923,0.810155,0.00135,4572.07914,0.001314,4020.668428,0.001614,8771.04312,0.026289,6e-06
4,5,6,0.749158,5.218504,0.013005,0.519567,0.60667,0.001074,4941.323656,0.000897,3587.331312,0.002616,30970.479346,0.006219,2e-06,0.719208,7.469753,0.01238,0.478277,0.550914,0.001061,5376.737268,0.000821,3709.039187,0.003447,52353.956466,0.002825,1e-06,0.818452,2.653383,0.014324,0.62471,0.733313,0.001104,4582.97177,0.001018,3780.637162,0.001723,11722.429258,0.014431,4e-06,0.820869,2.641314,0.015377,0.628683,0.736126,0.000834,4542.378538,0.000762,3752.301589,0.001367,11631.338573,0.014872,4e-06,0.863825,2.018511,0.014186,0.702898,0.801103,0.000928,4581.20495,0.000877,3987.793442,0.001257,8946.549499,0.019124,5e-06,0.82381,2.585301,0.014879,0.633533,0.740532,0.001246,4570.420879,0.001148,3791.831204,0.001883,11419.519799,0.016908,4e-06,0.857989,2.11488,0.014923,0.692651,0.78956,0.001054,4565.269927,0.00101,3941.636626,0.001369,9354.75359,0.023934,6e-06,0.859241,2.076527,0.013985,0.694638,0.794176,0.001061,4602.937768,0.001014,3980.500475,0.001382,9285.991134,0.013874,3e-06,0.870661,1.947423,0.014096,0.715698,0.809655,0.001058,4581.628929,0.00102,4017.781336,0.001323,8679.31293,0.021896,5e-06
5,6,7,0.779925,4.183234,0.015256,0.564611,0.652031,0.000876,4593.919927,0.000799,3684.592783,0.001985,16043.954558,0.010695,3e-06,0.739107,6.770643,0.014914,0.505527,0.582273,0.000613,4648.649092,0.000474,3547.810663,0.002842,24037.371833,0.004581,1e-06,0.825259,2.638269,0.014972,0.636064,0.739084,0.001145,4589.852503,0.000997,3793.739549,0.002025,11941.438301,0.017444,5e-06,0.832663,2.474917,0.014923,0.648598,0.750551,0.001476,4576.077234,0.001396,3816.485388,0.002011,11248.10327,0.02011,5e-06,0.864507,1.982169,0.014258,0.703957,0.804093,0.001011,4575.967076,0.000957,3979.672977,0.001347,8773.044392,0.029728,7e-06,0.820171,2.787891,0.015677,0.627818,0.728094,0.000998,4556.258277,0.000917,3759.364126,0.001679,12374.498973,0.013294,4e-06,0.855545,2.149528,0.015622,0.688304,0.785496,0.001146,4551.833714,0.001103,3929.678552,0.00146,9452.582724,0.029054,7e-06,0.855476,2.109132,0.014561,0.687885,0.789066,0.001096,4592.568528,0.001033,3958.162137,0.001482,9408.162415,0.023066,6e-06,0.867047,1.981671,0.014872,0.709167,0.803913,0.001237,4566.90331,0.001139,3984.403286,0.001739,8846.540962,0.031118,8e-06
6,7,8,0.750807,4.941602,0.013023,0.521887,0.61556,0.000844,4637.972262,0.0007,3481.667597,0.00263,21571.261786,0.004307,1e-06,0.711314,8.350014,0.013043,0.467951,0.541352,0.000912,4693.131931,0.000687,3332.636217,0.004537,34324.556175,0.001795,1e-06,0.825754,2.582851,0.014079,0.636824,0.742105,0.00115,4611.870044,0.001062,3827.490355,0.001754,11687.383264,0.012416,3e-06,0.829138,2.525053,0.014451,0.642409,0.748103,0.001154,4581.047547,0.001075,3823.634894,0.0017,11179.656284,0.012611,3e-06,0.860763,2.070524,0.014039,0.697425,0.795639,0.000964,4585.548037,0.000913,3976.044753,0.001302,9205.33141,0.015141,4e-06,0.837847,2.43535,0.013941,0.657294,0.758695,0.001155,4596.216148,0.001042,3880.228949,0.001814,10805.149909,0.010026,3e-06,0.856044,2.111355,0.014224,0.6889,0.789292,0.000994,4577.927017,0.000946,3951.262247,0.001325,9350.097717,0.019821,5e-06,0.856664,2.092411,0.01387,0.690022,0.790775,0.000842,4590.411655,0.000784,3960.107842,0.001209,9332.884118,0.014893,4e-06,0.872328,1.929709,0.013899,0.718582,0.813056,0.00105,4596.063818,0.001007,4039.962656,0.001329,8590.558401,0.019265,5e-06
7,8,9,0.821009,2.386943,0.01279,0.628594,0.749197,0.000705,4573.809507,0.000635,3722.497762,0.001222,11199.506076,0.022698,6e-06,0.787112,3.015052,0.012732,0.575116,0.693646,0.000781,4693.906857,0.00067,3690.435676,0.001608,14170.932973,0.01415,4e-06,0.848772,2.055505,0.01313,0.675552,0.787955,0.000865,4653.416742,0.000775,3983.714325,0.001351,9320.938353,0.03355,8e-06,0.854858,2.007458,0.013337,0.686429,0.794773,0.001,4599.542547,0.00092,3952.420727,0.001442,9117.778393,0.027727,7e-06,0.868269,1.859839,0.013617,0.710518,0.815131,0.000887,4589.724865,0.000845,4014.033082,0.001142,8329.885885,0.029092,7e-06,0.846312,2.159538,0.014001,0.671464,0.779841,0.001574,4612.725202,0.001508,3929.942098,0.001994,9724.006936,0.026565,7e-06,0.873058,1.860227,0.013711,0.71971,0.817707,0.001127,4611.523956,0.001089,4048.711958,0.001372,8343.402137,0.036608,9e-06,0.865615,1.893023,0.013477,0.7057,0.810738,0.001232,4602.150941,0.001101,4008.009747,0.00187,8510.745847,0.032113,8e-06,0.880058,1.802959,0.013627,0.733084,0.826454,0.000993,4594.700033,0.000956,4078.4488,0.001224,8037.409313,0.041628,1e-05
8,9,10,0.776493,4.434123,0.015671,0.55952,0.642452,0.000412,4773.311124,0.000322,3875.150036,0.001794,15879.391761,0.008112,2e-06,0.745236,5.80036,0.015024,0.514044,0.596759,0.000494,4467.48714,0.000395,3514.771434,0.002896,17675.986601,0.00569,2e-06,0.821047,2.721049,0.014313,0.629197,0.730792,0.001318,4655.986995,0.001244,3815.707425,0.001864,12616.92292,0.021703,5e-06,0.841272,2.427678,0.014638,0.663342,0.760734,0.001385,4632.030995,0.001307,3911.754654,0.001894,11019.143731,0.017063,4e-06,0.861935,2.071529,0.014697,0.699672,0.79571,0.000948,4552.757244,0.000792,3956.961099,0.001707,9095.616807,0.02381,6e-06,0.830009,2.642307,0.014848,0.644108,0.742926,0.001311,4611.477644,0.001227,3853.127949,0.001889,11884.574627,0.016654,4e-06,0.849788,2.265572,0.015421,0.678115,0.774992,0.000855,4518.440712,0.000809,3875.190997,0.001202,9909.54225,0.023535,6e-06,0.850568,2.246095,0.014915,0.679391,0.777391,0.001008,4561.450485,0.000962,3910.669384,0.001359,9903.027114,0.020388,5e-06,0.858838,2.176959,0.015594,0.694433,0.786226,0.000822,4524.512854,0.000782,3914.656502,0.001133,9551.619015,0.023064,6e-06
9,10,11,0.749102,7.672185,0.013208,0.519486,0.592006,0.000607,4767.596139,0.000495,3617.447255,0.005406,27142.630979,0.001907,1e-06,0.706317,14.427973,0.013289,0.461407,0.510534,0.000469,4778.363922,0.000337,3401.492353,0.010833,50797.409685,0.001116,0.0,0.821116,2.751957,0.014143,0.629198,0.732366,0.001158,4600.498608,0.001045,3792.387153,0.001891,12433.848391,0.009148,2e-06,0.826777,2.813506,0.014648,0.638733,0.735952,0.000959,4577.650241,0.000878,3802.72494,0.001583,12512.882796,0.005418,1e-06,0.855264,2.220838,0.014298,0.687784,0.783427,0.000988,4590.530593,0.000938,3958.175874,0.001349,9833.576691,0.009856,3e-06,0.830309,2.711118,0.014216,0.644501,0.744368,0.001162,4594.566481,0.001086,3836.739984,0.001725,12156.902355,0.005966,2e-06,0.859129,2.156393,0.014306,0.694619,0.790021,0.001047,4583.228096,0.000999,3967.994359,0.001393,9539.538271,0.011889,3e-06,0.85241,2.345008,0.014356,0.682994,0.774531,0.001059,4581.510197,0.001005,3937.235829,0.001473,10317.095259,0.011694,3e-06,0.870917,2.024674,0.014196,0.71635,0.80602,0.000982,4585.67063,0.000941,4023.372572,0.001275,8977.022229,0.014343,4e-06
