,Num,Dnum,ROICoarseness,ROIContrast,ROIBusyness,ROIComplexity,ROIStrength,LLLCoarseness,LLLContrast,LLLBusyness,LLLComplexity,LLLStrength,LLHCoarseness,LLHContrast,LLHBusyness,LLHComplexity,LLHStrength,LHLCoarseness,LHLContrast,LHLBusyness,LHLComplexity,LHLStrength,LHHCoarseness,LHHContrast,LHHBusyness,LHHComplexity,LHHStrength,HLLCoarseness,HLLContrast,HLLBusyness,HLLComplexity,HLLStrength,HLHCoarseness,HLHContrast,HLHBusyness,HLHComplexity,HLHStrength,HHLCoarseness,HHLContrast,HHLBusyness,HHLComplexity,HHLStrength,HHHCoarseness,HHHContrast,HHHBusyness,HHHComplexity,HHHStrength
20,21,25,0.00046,0.034028,12.441615,77.183772,0.042693,0.000529,0.028733,11.039161,66.697833,0.049541,0.000373,0.042909,17.259977,95.961768,0.032568,0.000246,0.06202,24.806325,159.284942,0.019128,0.000238,0.070571,25.948038,173.100397,0.017495,0.000229,0.073323,27.515463,178.457586,0.017327,0.000231,0.079714,27.753371,183.313847,0.01672,0.00023,0.081302,27.887685,185.81865,0.016523,0.000229,0.079111,27.760882,185.664516,0.016492
21,22,26,0.001154,0.040717,5.624776,83.071508,0.10235,0.001322,0.035751,4.912507,72.271139,0.118498,0.000917,0.049713,7.144111,109.097819,0.075999,0.000609,0.084662,10.747733,182.831662,0.04508,0.00061,0.088536,10.841767,188.595084,0.043555,0.000592,0.089956,11.228281,191.174211,0.043299,0.000622,0.083384,10.372558,182.901182,0.044433,0.00061,0.090791,10.844431,193.556792,0.042582,0.000601,0.092556,11.104886,195.254911,0.042106
22,23,27,0.000647,0.025607,8.901585,59.037054,0.060809,0.00084,0.030282,6.704431,49.3969,0.079314,0.000801,0.024426,9.256758,48.658287,0.071996,0.000319,0.05376,19.971167,126.620913,0.025835,0.000303,0.058875,20.881218,138.854018,0.023344,0.000303,0.061861,21.400619,140.145586,0.023246,0.000295,0.062736,21.473962,144.013326,0.022457,0.000259,0.071951,24.644369,169.703303,0.019153,0.000258,0.07022,24.340685,170.223098,0.019004
23,24,28,0.003108,0.058576,2.018673,94.521744,0.268771,0.003602,0.052159,1.8817,81.802329,0.300317,0.002922,0.049141,2.421298,97.666561,0.242546,0.001745,0.090459,3.781932,183.857047,0.122315,0.001841,0.077486,3.376008,173.547945,0.128371,0.001721,0.073597,3.623466,176.347037,0.129071,0.001732,0.077674,3.666178,179.664819,0.125488,0.001666,0.094458,4.007954,194.323284,0.117287,0.001677,0.09114,3.957266,192.996059,0.118127
24,25,30,0.000422,0.03184,14.924451,63.180629,0.038837,0.000472,0.028196,13.493056,56.348889,0.043381,0.000306,0.044055,22.067538,90.485225,0.025608,0.000179,0.071141,36.036915,165.93841,0.013583,0.000176,0.075419,36.137864,174.643745,0.012774,0.000179,0.067277,34.740368,163.465328,0.013619,0.000176,0.074379,35.91348,172.596905,0.012904,0.000166,0.086513,39.624604,189.898178,0.011863,0.000167,0.083653,38.651788,187.374212,0.011934
25,26,32,0.000797,0.026995,6.334277,75.425219,0.081252,0.000893,0.035274,5.523806,75.066818,0.090423,0.000736,0.034445,8.117315,80.386071,0.068523,0.000445,0.054656,13.125944,152.942567,0.035377,0.000431,0.071896,14.479268,171.168112,0.031779,0.000413,0.063524,14.7602,168.523067,0.032693,0.000415,0.075882,15.1423,178.064934,0.030843,0.000415,0.071586,14.953752,179.064877,0.030773,0.000411,0.079356,15.466755,183.867807,0.029806
26,27,33,0.001103,0.033896,5.798382,67.541164,0.099962,0.001222,0.036704,5.136982,63.27649,0.109517,0.000903,0.042098,7.611629,84.398224,0.077228,0.000458,0.085941,14.34746,184.878087,0.033743,0.000475,0.084064,13.760629,181.914134,0.034002,0.000481,0.069491,12.959959,169.086377,0.036485,0.000481,0.076628,13.272551,176.669012,0.035002,0.000454,0.092868,14.755147,195.508214,0.031989,0.00046,0.09107,14.394897,192.535077,0.032293
27,28,35,0.009496,0.074441,0.613077,116.508746,0.80662,0.010641,0.076192,0.546926,106.863925,0.908859,0.009495,0.059252,0.73749,114.14392,0.7552,0.007034,0.086652,0.937091,163.001747,0.495841,0.006534,0.081918,1.03102,177.934653,0.475496,0.005936,0.114071,1.238423,201.576053,0.421131,0.006599,0.077215,0.947108,171.804757,0.476585,0.006403,0.091137,1.03997,189.216913,0.44487,0.006187,0.081676,1.040651,187.000597,0.450562
28,29,36,0.000538,0.056501,11.39551,80.576648,0.048958,0.000624,0.051978,9.82984,70.819407,0.057437,0.00044,0.045263,16.012127,92.800247,0.036947,0.00025,0.084575,26.611299,180.34582,0.018187,0.000246,0.083885,26.421582,185.932268,0.017699,0.000243,0.086192,27.384913,185.98177,0.017669,0.000244,0.089667,26.990872,191.092557,0.017171,0.00024,0.094928,27.998934,197.102917,0.01678,0.000241,0.093543,27.598202,194.245107,0.016836
29,30,37,0.003003,0.038837,2.266525,73.062966,0.266088,0.003472,0.032316,1.889147,62.133743,0.3139,0.002869,0.041714,2.429656,79.862109,0.242336,0.001414,0.084423,4.618836,182.777919,0.102166,0.001451,0.074105,4.414606,175.435988,0.106818,0.001374,0.082125,4.691732,181.167589,0.103481,0.001375,0.081324,4.755811,186.663408,0.101799,0.001367,0.090855,4.94173,193.354545,0.097455,0.001393,0.070746,4.486496,179.380712,0.10408
30,31,38,0.008577,0.058329,0.927777,79.722912,0.678196,0.009379,0.048578,0.911505,71.62607,0.786208,0.006826,0.034308,0.853871,80.123692,0.61624,0.004066,0.083625,1.640957,173.378392,0.284929,0.00408,0.069399,1.5097,166.955119,0.294979,0.003972,0.066346,1.560155,164.874531,0.299445,0.003945,0.067978,1.561373,166.310864,0.294082,0.003773,0.079956,1.677693,184.699359,0.269328,0.003939,0.065381,1.517784,168.722637,0.288779
31,32,39,0.000627,0.037122,10.308492,75.13806,0.056456,0.000681,0.033961,9.520892,69.316353,0.061153,0.000566,0.039841,11.549046,84.353697,0.049301,0.000317,0.057466,18.907518,159.361421,0.024794,0.00031,0.06477,19.612817,167.868499,0.023398,0.00032,0.068436,19.619874,163.915423,0.024119,0.00032,0.070987,19.389246,168.437958,0.02336,0.000303,0.078098,20.962297,181.139217,0.021841,0.000309,0.072642,19.973647,174.8507,0.022428
32,33,1001,0.000269,0.026133,25.491544,53.67622,0.025795,0.000336,0.021393,20.729322,43.381039,0.032071,0.000285,0.021623,21.882317,52.101923,0.026297,0.000131,0.05737,49.17092,130.83479,0.010162,0.00013,0.054753,48.338099,130.935536,0.010075,0.000127,0.049396,48.474747,127.934901,0.010295,0.000129,0.049823,46.983405,127.866446,0.010227,0.000109,0.070239,58.344865,165.190853,0.007959,0.000109,0.063956,56.761279,161.184473,0.008143
33,34,1002,0.000944,0.042649,4.968682,79.599242,0.102871,0.00109,0.050259,4.304794,75.037291,0.117046,0.001074,0.037209,6.192424,77.02037,0.090505,0.000554,0.043682,10.064607,141.148305,0.047293,0.000562,0.052864,10.271567,152.166582,0.04361,0.000544,0.045626,10.164587,144.207817,0.046213,0.000553,0.055128,10.41991,155.048006,0.04267,0.000525,0.06082,11.270567,166.038584,0.040426,0.000543,0.055425,10.679002,161.559466,0.041387
34,35,1003,0.001043,0.034979,5.549986,86.470437,0.094153,0.001163,0.036605,4.967397,78.614119,0.104309,0.000949,0.043218,6.694157,97.493432,0.079918,0.000631,0.062229,9.540287,159.125057,0.047899,0.000617,0.065447,9.881314,166.196236,0.045967,0.000613,0.063779,9.733508,163.726532,0.046647,0.000602,0.06902,10.20479,172.334385,0.044469,0.000593,0.073006,10.476579,177.120164,0.043338,0.000582,0.070546,10.63308,178.706095,0.043142
35,36,1004,0.001352,0.054093,3.403053,95.604153,0.153189,0.001599,0.044827,2.99989,81.641831,0.172418,0.001382,0.045362,4.777061,99.098613,0.11904,0.000906,0.07278,6.904035,169.558919,0.067346,0.000912,0.075925,6.838966,173.410568,0.065544,0.000863,0.077094,7.335153,175.395232,0.064838,0.000878,0.090031,7.439037,186.590976,0.061171,0.000855,0.090803,7.712437,191.206618,0.060242,0.000864,0.088008,7.577246,191.113888,0.060547
36,37,1005,0.000819,0.068225,9.710729,113.927652,0.066601,0.001116,0.045044,6.720337,81.215891,0.09265,0.000773,0.060361,8.893543,120.066915,0.058041,0.000662,0.068924,10.053518,140.998411,0.048963,0.000585,0.080927,11.429656,166.863731,0.041314,0.00062,0.078244,11.030088,154.286481,0.045261,0.000559,0.086688,12.178999,175.12782,0.039675,0.000536,0.092174,12.809298,184.769738,0.037826,0.000512,0.096489,13.368488,193.443651,0.036056
37,38,1006,0.003509,0.062023,2.934353,84.169653,0.309423,0.003767,0.055381,2.483078,73.581289,0.329383,0.002545,0.050594,2.555715,106.527999,0.208893,0.001628,0.095023,4.195884,186.003555,0.117757,0.001618,0.088281,4.098649,188.02551,0.115044,0.001632,0.089093,4.146332,182.93036,0.120702,0.001599,0.091595,4.202886,188.768641,0.115305,0.001501,0.104539,4.568258,205.882935,0.10748,0.001526,0.097642,4.414524,201.246114,0.10852
38,39,1007,0.000783,0.040775,6.206736,80.220922,0.094465,0.00101,0.033981,4.773448,64.615732,0.11847,0.000747,0.041733,7.870632,99.647109,0.062264,0.000614,0.039826,9.267831,109.55286,0.056192,0.000586,0.05243,9.749752,134.965425,0.045139,0.000603,0.0442,9.52586,117.09812,0.052874,0.000571,0.058515,10.491068,146.412257,0.042379,0.00056,0.054162,10.364521,143.874897,0.042935,0.00054,0.068829,11.252835,162.68864,0.038082
39,40,1008,0.00061,0.031846,7.703703,85.640359,0.066563,0.000816,0.032701,5.620931,69.301303,0.086842,0.000599,0.045648,10.161093,104.096133,0.047185,0.000506,0.041973,11.083503,114.588928,0.042168,0.000455,0.05466,13.062461,140.688722,0.034638,0.000497,0.049506,11.868464,121.678854,0.040113,0.000431,0.067743,14.51467,156.244119,0.031821,0.000438,0.057495,13.696412,150.400267,0.032542,0.00041,0.069738,14.978059,166.637799,0.029466
40,41,1009,0.003448,0.040437,1.691316,56.091469,0.30974,0.00401,0.033637,1.499359,47.242931,0.356592,0.003231,0.024351,1.958565,51.713977,0.292332,0.001335,0.063871,4.856532,133.801098,0.107682,0.001347,0.048734,4.510436,129.577033,0.108934,0.00137,0.051262,4.545562,126.601101,0.112755,0.001328,0.065434,4.912207,142.328892,0.099181,0.001114,0.083982,5.913497,176.401594,0.080331,0.001148,0.064666,5.360541,163.482974,0.08686
41,42,1010,0.001646,0.060865,3.817356,75.423848,0.152675,0.001904,0.04957,3.324291,65.004105,0.177676,0.001355,0.040424,4.98434,83.276169,0.11454,0.0008,0.061282,7.58526,146.998483,0.061076,0.000775,0.063232,7.847302,157.203415,0.057799,0.000785,0.072074,8.000044,157.855443,0.057152,0.000743,0.077975,8.513491,170.218228,0.053622,0.00072,0.081502,8.895199,182.164217,0.050398,0.000711,0.083334,9.008189,184.944265,0.049637
42,43,1012,0.000824,0.07785,10.445524,96.315137,0.065764,0.000929,0.061313,8.786626,83.1037,0.075262,0.000772,0.04544,8.608398,90.57892,0.066194,0.00047,0.076295,13.613404,165.805863,0.033508,0.000456,0.082891,14.273522,175.573195,0.03205,0.000455,0.081569,14.705993,171.583803,0.033233,0.000436,0.091077,15.479092,181.890757,0.031152,0.000437,0.084654,14.741921,182.518074,0.030513,0.000433,0.089812,15.186952,188.185774,0.029784
43,44,1013,0.001465,0.061,4.032788,93.546165,0.131878,0.001709,0.05007,3.615965,79.779692,0.152033,0.001326,0.046469,5.172517,101.096552,0.11042,0.000836,0.084682,7.86803,175.654468,0.060787,0.000833,0.073007,7.606386,173.493937,0.062171,0.000789,0.085444,8.392978,188.314077,0.057523,0.000822,0.079454,7.777803,181.144606,0.059341,0.000772,0.09455,8.789455,197.124132,0.055069,0.000797,0.074792,7.826277,181.746278,0.058892
44,45,1014,0.000965,0.032519,5.651552,62.970143,0.103208,0.001105,0.032928,4.905183,57.729046,0.114864,0.000784,0.036878,8.215884,81.882464,0.069772,0.000475,0.056995,12.282147,149.826937,0.036201,0.000464,0.062516,12.774533,159.472042,0.034284,0.000468,0.059363,12.71266,155.33179,0.035501,0.00045,0.074627,13.849073,171.991949,0.032221,0.000465,0.064183,12.712021,162.159166,0.033613,0.000458,0.068117,13.043381,165.648238,0.032783
45,46,1015,0.001991,0.045318,3.166119,65.790815,0.165615,0.002254,0.040735,2.955654,57.824968,0.187294,0.002294,0.025212,3.299094,49.557414,0.207181,0.001067,0.053119,5.88343,115.419103,0.082944,0.000918,0.063443,7.034715,139.873103,0.068362,0.000955,0.05797,6.67747,125.544003,0.076631,0.000863,0.056851,7.257671,140.311011,0.068743,0.000834,0.072366,7.540817,158.350855,0.059219,0.000813,0.068836,7.633707,161.42142,0.05841
46,47,1017,0.007743,0.084526,0.55753,87.286424,0.954695,0.008432,0.073764,0.503465,86.704664,1.048188,0.0077,0.05254,1.075775,91.028624,0.628171,0.004721,0.049609,1.267831,135.441564,0.386148,0.004569,0.055266,1.301039,143.1499,0.364687,0.004682,0.053579,1.26228,136.978024,0.384707,0.004278,0.07233,1.444801,165.905927,0.317581,0.004162,0.08568,1.571504,177.993253,0.292726,0.003919,0.085551,1.61051,189.117115,0.282217
47,48,1019,0.002137,0.059344,2.284741,86.631325,0.206235,0.002534,0.057735,2.014871,76.617105,0.23663,0.002076,0.041261,3.349528,81.436611,0.177696,0.001149,0.064177,5.314669,154.611162,0.088081,0.001142,0.059252,5.173909,158.268437,0.086433,0.001159,0.045432,4.88204,140.514469,0.097763,0.001146,0.068063,5.357887,162.086139,0.084138,0.001135,0.078048,5.517227,173.558387,0.07848,0.0011,0.074158,5.593652,174.525966,0.078226
48,49,1020,0.001325,0.07209,3.505632,129.139861,0.138923,0.001517,0.069079,3.066115,113.409132,0.158895,0.001199,0.075673,5.314144,157.707948,0.088084,0.001151,0.073037,5.319993,162.506412,0.084665,0.001083,0.081937,5.915798,179.841012,0.077358,0.001144,0.078877,5.527779,165.616765,0.084329,0.001058,0.093914,6.367642,191.668176,0.074042,0.001055,0.086757,6.229478,188.014291,0.074957,0.001028,0.089462,6.371229,193.633359,0.07292
49,50,1022,0.000781,0.048325,5.322089,82.220553,0.102378,0.000958,0.043665,4.503424,70.580162,0.117544,0.000777,0.038108,8.720433,81.45383,0.067804,0.00043,0.05541,13.607261,153.602042,0.034305,0.000424,0.0572,13.959571,161.605374,0.032692,0.000418,0.05397,13.829398,155.863367,0.033783,0.000431,0.054496,13.358044,155.436221,0.033691,0.000418,0.068742,14.583223,173.821624,0.030476,0.000412,0.071012,14.980038,178.117184,0.029879
50,51,1023,0.001737,0.055559,2.922155,77.171427,0.173327,0.001988,0.053548,2.61981,68.858553,0.197863,0.001499,0.037297,4.413985,81.364214,0.129257,0.000831,0.077729,7.818837,168.647657,0.060981,0.000819,0.072559,7.680134,169.636392,0.060627,0.000818,0.071334,7.596453,168.749626,0.060376,0.000828,0.075012,7.703201,169.996457,0.05983,0.000731,0.093433,9.200732,198.634214,0.052833,0.000756,0.089457,8.773522,190.864866,0.053918
51,52,1024,0.00122,0.029392,4.463483,80.107683,0.130315,0.001423,0.02741,3.894881,69.74439,0.150182,0.001365,0.036504,4.492295,84.927921,0.121141,0.000767,0.073889,8.344113,172.499538,0.058007,0.000794,0.073398,8.051278,171.784365,0.058072,0.000749,0.063613,8.198261,171.590771,0.058644,0.000751,0.069552,8.32873,177.381475,0.056816,0.000762,0.085212,8.440569,183.64728,0.053713,0.000746,0.084333,8.621146,184.842942,0.053474
52,53,1025,0.00182,0.040606,3.00305,77.393209,0.168608,0.002003,0.039768,2.81735,71.513279,0.182411,0.001705,0.040368,4.219092,80.632526,0.146095,0.000938,0.070064,6.523237,163.412005,0.067474,0.000903,0.077317,7.037776,173.201546,0.064654,0.000929,0.0679,6.546566,163.757603,0.067571,0.000894,0.079834,7.140675,174.532697,0.064327,0.000878,0.084786,7.393511,185.419857,0.060696,0.000865,0.082087,7.419609,184.388485,0.060892
53,54,1026,0.001425,0.042717,4.241817,63.761097,0.123743,0.001681,0.029494,3.698825,50.956673,0.146685,0.001589,0.025443,4.506397,51.402387,0.139617,0.000731,0.044108,8.364737,112.809619,0.059974,0.000671,0.050196,8.993707,124.903379,0.053435,0.000678,0.05558,9.555282,125.882642,0.053455,0.000642,0.06325,9.957474,137.461871,0.048946,0.000557,0.081865,11.832217,173.084283,0.039206,0.000556,0.078411,11.568801,170.121098,0.039276
54,55,1027,0.000381,0.032689,14.703478,77.873329,0.036406,0.000462,0.041622,11.927761,70.303332,0.042503,0.000344,0.039991,18.653015,88.106797,0.029346,0.000215,0.060365,28.474731,152.783408,0.016607,0.000206,0.064206,29.416397,163.235544,0.015356,0.000211,0.052161,27.872454,149.466078,0.01686,0.000206,0.069163,29.954839,166.493653,0.015159,0.000196,0.075523,32.085963,178.517245,0.014208,0.000195,0.078027,32.275507,181.925651,0.013962
55,56,1028,0.001097,0.050783,6.013055,80.327716,0.093831,0.001195,0.042125,5.606424,72.171433,0.10269,0.000969,0.043781,7.46892,86.752507,0.082901,0.00054,0.076667,12.058325,171.913349,0.039771,0.000537,0.076546,11.707683,174.803912,0.038741,0.000545,0.082445,12.386072,172.533004,0.0401,0.000548,0.078064,11.78641,173.786767,0.039504,0.000521,0.089723,12.680576,188.664387,0.03628,0.000533,0.080801,11.970473,182.362733,0.037421
56,57,1029,0.002758,0.06183,1.766268,91.354761,0.275972,0.003148,0.063093,1.624046,82.825065,0.302155,0.003326,0.039321,2.011171,73.111273,0.281068,0.001629,0.067108,3.750477,158.725544,0.121277,0.001588,0.068316,3.83534,164.78765,0.116937,0.001587,0.0589,3.749135,153.824836,0.126906,0.001563,0.076993,4.106072,171.839801,0.11419,0.001487,0.082478,4.327859,185.430635,0.106415,0.00149,0.094223,4.419568,188.008606,0.103208
