,Num,Dnum,ROILDE,ROIHDE,ROILGLE,ROIHGLE,ROILDLGLE,ROILDHGLE,ROIHDLGLE,ROIHDHGLE,ROIdepGLN,ROIdepGLNN,ROIDN,ROIDNN,ROIdepGLV,ROIDV,ROIDEntropy,ROIDEnergy,LLLLDE,LLLHDE,LLLLGLE,LLLHGLE,LLLLDLGLE,LLLLDHGLE,LLLHDLGLE,LLLHDHGLE,LLLdepGLN,LLLdepGLNN,LLLDN,LLLDNN,LLLdepGLV,LLLDV,LLLDEntropy,LLLDEnergy,LLHLDE,LLHHDE,LLHLGLE,LLHHGLE,LLHLDLGLE,LLHLDHGLE,LLHHDLGLE,LLHHDHGLE,LLHdepGLN,LLHdepGLNN,LLHDN,LLHDNN,LLHdepGLV,LLHDV,LLHDEntropy,LLHDEnergy,LHLLDE,LHLHDE,LHLLGLE,LHLHGLE,LHLLDLGLE,LHLLDHGLE,LHLHDLGLE,LHLHDHGLE,LHLdepGLN,LHLdepGLNN,LHLDN,LHLDNN,LHLdepGLV,LHLDV,LHLDEntropy,LHLDEnergy,LHHLDE,LHHHDE,LHHLGLE,LHHHGLE,LHHLDLGLE,LHHLDHGLE,LHHHDLGLE,LHHHDHGLE,LHHdepGLN,LHHdepGLNN,LHHDN,LHHDNN,LHHdepGLV,LHHDV,LHHDEntropy,LHHDEnergy,HLLLDE,HLLHDE,HLLLGLE,HLLHGLE,HLLLDLGLE,HLLLDHGLE,HLLHDLGLE,HLLHDHGLE,HLLdepGLN,HLLdepGLNN,HLLDN,HLLDNN,HLLdepGLV,HLLDV,HLLDEntropy,HLLDEnergy,HLHLDE,HLHHDE,HLHLGLE,HLHHGLE,HLHLDLGLE,HLHLDHGLE,HLHHDLGLE,HLHHDHGLE,HLHdepGLN,HLHdepGLNN,HLHDN,HLHDNN,HLHdepGLV,HLHDV,HLHDEntropy,HLHDEnergy,HHLLDE,HHLHDE,HHLLGLE,HHLHGLE,HHLLDLGLE,HHLLDHGLE,HHLHDLGLE,HHlHDHGLE,HHLdepGLN,HHLdepGLNN,HHLDN,HHLDNN,HHLdepGLV,HHLDV,HHLDEntropy,HHLDEnergy,HHHLDE,HHHHDE,HHHLGLE,HHHHGLE,HHHLDLGLE,HHHLDHGLE,HHHHDLGLE,HHHHDHGLE,HHHdepGLN,HHHdepGLNN,HHHDN,HHHDNN,HHHdepGLV,HHHDV,HHHDEntropy,HHHDEnergy
0,1,1,0.407294,9.082278,0.002397,1099.318354,0.001582,506.501505,0.012925,8759.071519,50.089873,0.031702,348.291139,0.220437,101.598178,2.485834,7.33128,0.007418,0.363201,11.474684,0.002619,1057.723418,0.001495,451.830543,0.017888,10752.563924,47.397468,0.029998,313.365823,0.198333,108.966452,3.420583,7.520214,0.006461,0.468184,6.68127,0.002582,1191.639365,0.001646,559.382292,0.010188,7880.952381,52.859048,0.033561,421.667937,0.267726,89.399365,1.740176,7.084434,0.008929,0.49482,6.168041,0.005262,1202.875079,0.004415,601.997418,0.011921,7348.760938,53.111604,0.033679,440.138871,0.279099,98.039869,1.57698,7.033758,0.009348,0.546269,5.079295,0.003062,1168.64506,0.002471,659.788218,0.007755,5595.901196,50.657646,0.03188,516.636249,0.325133,105.819407,1.309979,6.945354,0.010021,0.512426,5.548819,0.003509,1131.479898,0.002826,592.174008,0.009407,6104.80217,53.146777,0.033916,471.324186,0.300781,86.75064,1.401995,6.938024,0.010131,0.583214,4.536802,0.004285,1111.084391,0.003283,677.661105,0.011101,4818.420685,48.950508,0.03106,549.741117,0.348821,100.159138,1.146156,6.885047,0.010333,0.574623,4.574873,0.004436,1182.209391,0.003907,701.647428,0.008281,5292.857868,50.357868,0.031953,542.805838,0.34442,93.628132,1.142035,6.817352,0.010712,0.633018,3.406072,0.002897,1167.896901,0.002429,769.810652,0.005739,3767.086022,47.514864,0.030054,639.747628,0.404647,100.165839,0.699516,6.696959,0.011715
1,2,3,0.339013,12.321377,0.002163,1056.986462,0.000789,412.164269,0.023633,10457.79043,780.42906,0.030361,4780.81241,0.185988,109.527529,3.507143,7.888692,0.005487,0.265816,19.809906,0.00151,1133.664317,0.000496,350.90568,0.029605,17147.226345,808.05132,0.031464,3802.479324,0.14806,98.86299,6.304667,8.143067,0.004581,0.450398,7.216561,0.002901,1157.339729,0.001904,527.965886,0.01111,8244.600875,847.891876,0.033132,6563.193896,0.256465,92.687422,1.92949,7.360161,0.007844,0.434465,8.337062,0.003298,1150.584906,0.002319,508.277859,0.012128,9358.924213,1001.26163,0.03944,6083.574388,0.239633,78.051431,2.402915,7.219104,0.008642,0.496074,6.156351,0.002149,1129.403303,0.001528,578.95385,0.00798,6685.309477,957.456626,0.037651,7215.946048,0.283757,75.087336,1.621444,6.995872,0.009922,0.47073,6.726999,0.0027,1150.98825,0.001812,552.44725,0.010018,7534.894403,875.415025,0.034288,6839.435549,0.267887,88.885996,1.785341,7.245933,0.008478,0.532063,5.29462,0.002474,1142.422796,0.001806,626.934625,0.007598,5817.148879,861.457026,0.033777,7934.51388,0.311109,86.501543,1.342157,7.019466,0.009771,0.531238,5.178819,0.00244,1144.265329,0.001819,626.840662,0.007304,5673.966305,843.089723,0.033033,7979.013948,0.312621,87.764462,1.275241,7.031044,0.009596,0.57038,4.476993,0.002566,1145.402752,0.002057,673.478272,0.006409,4908.490207,819.388444,0.032034,8780.202705,0.343258,90.993011,1.060876,6.920676,0.010273
2,3,4,0.467706,6.215132,0.004111,1189.768092,0.002964,558.092126,0.01228,7313.560855,94.805263,0.031186,830.184868,0.273087,95.573095,1.493088,7.217184,0.008368,0.399132,8.01944,0.003467,1177.187809,0.002051,468.786492,0.014101,9257.869193,92.70346,0.030545,710.557166,0.234121,95.178859,1.959894,7.422867,0.007222,0.516127,5.243518,0.003756,1157.710207,0.002983,604.333821,0.009129,6178.801772,97.613718,0.032036,934.598293,0.306727,95.14706,1.244831,7.058959,0.009582,0.528771,4.970326,0.002182,1135.479723,0.001527,626.459573,0.007134,5379.304979,95.803825,0.031587,952.939334,0.31419,90.738754,1.143807,7.015129,0.009622,0.566835,4.405601,0.002393,1150.017463,0.001812,673.379487,0.006413,4862.800988,97.36112,0.032079,1047.756507,0.345225,91.463902,1.019274,6.863193,0.010565,0.555147,4.939553,0.00274,1164.267083,0.00216,663.68387,0.007278,5596.042378,94.03548,0.030892,991.932983,0.325865,94.457085,1.238606,7.015333,0.009517,0.598835,3.954098,0.003128,1146.705246,0.002511,710.11691,0.007058,4364.778033,94.285902,0.030913,1133.598033,0.371671,98.920185,0.893319,6.818933,0.010911,0.59912,4.015707,0.003019,1158.768652,0.002528,715.358139,0.006496,4403.309882,91.852094,0.030056,1127.518325,0.368952,97.812833,0.918752,6.87736,0.01055,0.626706,3.643325,0.002455,1147.406086,0.001991,737.871873,0.00561,3943.946662,91.22055,0.02985,1195.40445,0.391166,101.362007,0.794564,6.789498,0.0111
3,4,5,0.314753,11.770805,0.001858,1028.537919,0.000682,390.244931,0.019198,10161.870805,415.010738,0.034816,2215.921309,0.185899,84.316387,2.926169,7.619045,0.006462,0.239658,17.643815,0.00163,1088.891636,0.000486,334.826887,0.027183,15754.158314,418.152363,0.035045,1782.473349,0.149386,82.105969,4.465187,7.861072,0.005428,0.445422,7.353809,0.002735,1165.171709,0.001854,527.040873,0.010383,8378.575882,424.969832,0.035613,2991.958518,0.25073,83.774416,1.932283,7.24981,0.008383,0.416837,8.552736,0.002679,1147.613245,0.001863,488.85574,0.010857,9607.450206,505.462224,0.042479,2745.016808,0.230693,65.92809,2.351593,7.140549,0.009112,0.490714,6.055831,0.002681,1121.879439,0.001885,567.68467,0.008893,6551.071279,467.741164,0.03927,3365.552263,0.282558,72.241299,1.535164,6.925466,0.010412,0.486041,6.294864,0.002939,1152.367766,0.001832,578.86943,0.011169,6998.997077,401.641336,0.03354,3355.267891,0.280189,88.818141,1.662035,7.180567,0.00882,0.545789,4.825528,0.002749,1137.396277,0.002172,636.049548,0.00707,5314.301528,393.895233,0.032882,3906.082895,0.326078,87.709844,1.154716,6.955303,0.010079,0.532741,5.240674,0.002443,1150.204707,0.001522,632.350489,0.008877,5778.67771,392.559376,0.03276,3738.652508,0.311996,88.493481,1.313444,7.026764,0.009534,0.578911,4.316158,0.002696,1145.321577,0.002203,682.571681,0.006306,4772.946723,384.944139,0.032095,4222.298983,0.352034,90.144341,1.013184,6.860331,0.010618
4,5,6,0.31534,11.385094,0.002296,1327.122204,0.00117,370.594478,0.015504,16989.323123,1023.889402,0.02783,7046.273518,0.191522,114.802653,2.81335,7.874688,0.005431,0.265139,14.800038,0.002227,1477.446316,0.000936,333.105463,0.020536,25433.810332,960.563354,0.02609,6220.029198,0.168944,128.843031,3.827618,8.131132,0.004619,0.451742,6.483395,0.002518,1145.761662,0.001677,535.366772,0.009663,7143.984406,1165.345423,0.031826,9757.96466,0.266495,93.879406,1.552269,7.328962,0.008038,0.459102,6.495065,0.002024,1138.667279,0.001341,535.738718,0.008275,7187.142164,1249.297872,0.034254,9796.971759,0.268616,79.772639,1.606494,7.201618,0.008707,0.555852,4.562608,0.002298,1146.753776,0.001716,657.776521,0.006517,5011.268072,1145.285878,0.031277,12272.221345,0.335151,92.195686,1.051679,6.984889,0.009877,0.466064,6.357906,0.002688,1144.741792,0.001922,548.351112,0.009304,7041.097397,1220.517676,0.033448,9897.635955,0.271242,87.260548,1.561218,7.231436,0.008525,0.540372,4.930657,0.00235,1144.483458,0.001763,637.367107,0.006815,5441.518623,1214.245221,0.033254,11677.936463,0.319821,86.053444,1.175676,6.97464,0.009956,0.550531,4.738449,0.002395,1153.987446,0.001787,653.056208,0.006814,5281.685561,1127.266081,0.030763,12076.922823,0.329583,94.260461,1.12624,7.042991,0.009509,0.57528,4.294323,0.002357,1148.677989,0.001853,680.057796,0.006005,4742.952844,1136.688393,0.031038,12793.919422,0.349341,92.341908,0.979623,6.921532,0.010199
5,6,7,0.362159,9.680048,0.001895,1099.303823,0.000953,447.542276,0.014147,9040.760812,580.598208,0.034683,3546.007527,0.211828,83.583316,2.487783,7.511459,0.007142,0.293837,13.781222,0.001654,1090.085528,0.000611,364.193852,0.01977,12466.392403,578.315176,0.034541,2977.100818,0.177812,82.228768,3.811801,7.755766,0.006036,0.457851,6.470543,0.002711,1157.605707,0.00173,538.664078,0.010538,7368.849288,562.53738,0.03351,4529.971943,0.26985,88.673707,1.594936,7.246168,0.00856,0.483008,6.171284,0.002669,1155.838487,0.001927,564.81422,0.008863,7103.710873,558.513971,0.033275,4690.218111,0.279429,88.964797,1.567402,7.209831,0.008677,0.555191,4.500863,0.002397,1146.971444,0.00184,654.000784,0.006403,4971.517104,524.760604,0.031219,5675.705455,0.337659,93.131128,1.025252,6.976941,0.009908,0.459227,6.758,0.002218,1144.165859,0.001402,537.547521,0.009129,7549.951732,598.336444,0.035788,4430.49375,0.264998,78.746124,1.743497,7.180653,0.008901,0.534738,5.149584,0.002348,1138.381021,0.001689,630.335347,0.007272,5627.175492,587.735116,0.035166,5267.865793,0.315196,79.953899,1.280841,6.93319,0.010348,0.541406,5.008576,0.002549,1150.863149,0.001948,639.846816,0.007238,5559.616008,541.472725,0.032246,5384.068366,0.320633,91.847525,1.234913,7.036485,0.009678,0.572705,4.408578,0.002416,1146.740142,0.001827,672.934132,0.006465,4893.306508,552.348088,0.03295,5769.721947,0.344194,86.572091,1.022741,6.880239,0.01056
6,7,8,0.317893,11.036538,0.002075,1167.51686,0.00088,371.68318,0.017731,12570.340828,2003.333002,0.026891,14702.943757,0.19736,108.051847,2.742466,7.931241,0.005301,0.250643,15.331571,0.002212,1170.08139,0.000713,296.116807,0.026316,16990.866255,2009.128163,0.026957,12489.797451,0.167581,108.615723,3.902218,8.170533,0.004534,0.465698,6.212599,0.002512,1159.601804,0.001637,548.712455,0.00945,7080.619922,2284.633924,0.030937,20354.562426,0.275628,95.275678,1.503238,7.324561,0.008032,0.478741,6.192237,0.002536,1147.340721,0.001752,562.653166,0.008958,6871.839655,2366.369261,0.032115,20567.991247,0.279134,89.952021,1.563068,7.258022,0.008368,0.547291,4.745487,0.002324,1148.706359,0.001745,647.613311,0.006642,5240.233602,2293.389707,0.031061,24240.958367,0.328313,94.29679,1.120623,7.036202,0.009563,0.493463,5.889286,0.002613,1149.807338,0.00177,583.033965,0.009267,6524.788301,2285.040053,0.030961,21378.535764,0.28967,94.302739,1.494258,7.247438,0.008386,0.542747,4.831103,0.002273,1145.690378,0.001681,642.158595,0.006711,5309.343637,2334.591735,0.031651,23899.3321,0.32401,91.681464,1.140752,7.02726,0.009612,0.540343,4.931499,0.002222,1150.657511,0.0016,638.147636,0.006887,5482.12326,2255.531434,0.030535,23797.452239,0.322162,94.853597,1.191914,7.093768,0.009196,0.579151,4.24933,0.002353,1150.965972,0.001831,685.856724,0.006046,4700.32365,2260.065269,0.030579,26112.034096,0.353295,94.847885,0.976614,6.939311,0.010118
7,8,9,0.461518,6.008033,0.00201,1170.160657,0.001083,530.382826,0.009765,7116.840057,292.079257,0.026069,3113.883256,0.277926,112.866129,1.373474,7.449088,0.007259,0.390747,7.449938,0.001958,1188.288863,0.000913,459.093043,0.011629,8899.486079,293.059254,0.026152,2722.959486,0.242991,114.109589,1.644616,7.63345,0.006381,0.533933,4.801398,0.00221,1166.157824,0.001472,643.455333,0.007437,5394.730866,309.586485,0.027746,3588.653881,0.321622,105.545918,1.089957,7.195068,0.008605,0.536543,4.736124,0.002581,1157.609664,0.00189,636.050623,0.007506,5387.851805,316.498114,0.028426,3615.307167,0.324709,103.897656,1.07014,7.157831,0.008822,0.578859,4.083483,0.002284,1151.384221,0.001772,684.91243,0.005851,4500.173534,325.748111,0.029304,3979.287693,0.357978,99.462721,0.889565,6.959055,0.009958,0.517421,5.223765,0.003073,1157.208078,0.002237,611.314099,0.00898,5917.36603,338.56383,0.030523,3406.405878,0.307105,95.865405,1.238177,7.146126,0.008865,0.585027,4.106728,0.002403,1156.963613,0.001885,694.56381,0.005957,4573.42493,331.267315,0.029836,4000.144736,0.360276,97.8929,0.924314,6.928545,0.010145,0.580276,4.151912,0.002679,1155.429521,0.001948,685.503443,0.007185,4655.492728,324.160711,0.029104,3971.421799,0.356565,100.737125,0.930116,6.986479,0.009839,0.603279,3.850823,0.002316,1150.287474,0.001847,714.35014,0.005515,4252.904685,328.825735,0.029568,4157.515421,0.373844,100.209306,0.838705,6.880764,0.010397
8,9,10,0.354605,10.32594,0.001425,1105.243384,0.000485,474.034039,0.015469,8910.447605,650.646845,0.034857,3816.501554,0.204463,87.928676,2.726711,7.497158,0.007177,0.308703,12.692498,0.001618,1009.061071,0.000441,389.570604,0.023947,9468.60513,613.052699,0.0329,3432.279167,0.184194,95.01939,3.435673,7.716835,0.006222,0.460865,6.698222,0.002794,1179.619681,0.001992,544.060192,0.009664,7809.674782,606.950024,0.032407,4962.431577,0.26496,94.035227,1.709276,7.318799,0.008014,0.496333,6.001016,0.002751,1165.523125,0.001967,584.362811,0.008796,6877.525049,616.322248,0.032953,5379.43886,0.287624,89.645945,1.557109,7.171043,0.008781,0.546274,4.849577,0.002462,1138.382422,0.001674,645.607908,0.007748,5264.512838,608.545416,0.032553,6086.583717,0.32559,89.289936,1.169436,6.989888,0.009872,0.482397,6.468628,0.002661,1157.487296,0.001942,568.728486,0.008903,7364.091415,632.561487,0.033836,5162.028938,0.276118,87.824699,1.726507,7.210757,0.008659,0.520194,5.354111,0.002058,1130.572864,0.001473,612.111807,0.00686,5808.753769,654.076767,0.034966,5701.160804,0.304777,81.292245,1.317247,6.975595,0.009983,0.52581,5.300128,0.00221,1141.738551,0.001639,620.050353,0.006949,5822.992885,624.846137,0.033429,5761.260646,0.308221,84.692071,1.31424,7.016261,0.009653,0.544949,4.894664,0.002067,1134.03636,0.001544,634.633946,0.006213,5358.494386,660.297401,0.035306,6040.375575,0.32298,78.443139,1.178192,6.855203,0.010728
9,10,11,0.304508,13.16215,0.001718,1162.568683,0.000614,376.323991,0.024691,13559.062423,2422.207113,0.027005,16493.137109,0.18388,108.344997,3.708384,8.06247,0.005024,0.233721,18.918155,0.001642,1168.035641,0.000398,285.409326,0.039137,19657.121152,2431.272408,0.027088,13798.504674,0.153735,109.338261,5.457583,8.337611,0.00422,0.458554,6.56634,0.002604,1158.000394,0.001692,539.286663,0.009946,7492.887536,2809.982082,0.031646,23786.352246,0.267885,93.955582,1.644711,7.33951,0.007954,0.469247,6.832922,0.002298,1149.158745,0.001572,551.540492,0.008964,7632.882326,2960.682172,0.033387,23747.713127,0.2678,86.581227,1.856436,7.272565,0.008275,0.537973,5.097807,0.00231,1148.306076,0.00172,638.414026,0.006961,5617.341593,2854.989183,0.03217,28229.950375,0.318098,90.901455,1.271218,7.045903,0.00951,0.476041,6.474866,0.002614,1153.889342,0.001862,560.785298,0.009154,7298.410783,2841.299202,0.031988,24503.250656,0.275866,91.73176,1.716728,7.288074,0.0082,0.543884,4.983809,0.002422,1147.043105,0.001853,644.354847,0.006912,5476.480471,2831.625595,0.031927,28650.332101,0.323039,90.914761,1.238412,7.034597,0.00959,0.524268,5.469046,0.002431,1144.877129,0.001798,619.424353,0.007606,5995.115046,2874.306951,0.032407,27102.868854,0.305574,89.738202,1.405068,7.099029,0.009195,0.570227,4.476407,0.002318,1148.416879,0.001804,675.971482,0.006189,4910.524066,2808.459064,0.031628,30546.040294,0.343995,91.647828,1.064994,6.937095,0.010153
