,Num,Dnum,ROISZE,ROILZE,ROIszGLN,ROIZSN,ROIZP,ROILGZE,ROIHGZE,ROISZLGE,ROISZHGE,ROILZLGE,ROILZHGE,ROIszGLV,ROIZLV,LLLSZE,LLLLZE,LLLszGLN,LLLZSN,LLLZP,LLLLGZE,LLLHGZE,LLLSZLGE,LLLSZHGE,LLLLZLGE,LLLLZHGE,LLLszGLV,LLLZLV,LLHSZE,LLHLZE,LLHszGLN,LLHZSN,LLHZP,LLHLGZE,LLHHGZE,LLHSZLGE,LLHSZHGE,LLHLZLGE,LLHLZHGE,LLHszGLV,LLHZLV,LHLSZE,LHLLZE,LHLzGLN,LHLZSN,LHLZP,LHLLGZE,LHLHGZE,LHLSZLGE,LHLSZHGE,LHLLZLGE,LHLLZHGE,LHLszGLV,LHLZLV,LHHSZE,LHHLZE,LHHszGLN,LHHZSN,LHHZP,LHHLGZE,LHHHGZE,LHHSZLGE,LHHSZHGE,LHHLZLGE,LHHLZHGE,LHHszGLV,LHHZLV,HLLSZE,HLLLZE,HLLszGLN,HLLZSN,HLLZP,HLLLGZE,HLLHGZE,HLLSZLGE,HLLSZHGE,HLLLZLGE,HLLLZHGE,HLLszGLV,HLLZLV,HLHSZE,HLHLZE,HLHszGLN,HLHZSN,HLHZP,HLHLGZE,HLHHGZE,HLHSZLGE,HLHSZHGE,HLHLZLGE,HLHLZHGE,HLHzGLV,HLHZLV,HHLSZE,HHLLZE,HHLszGLN,HHLZSN,HHLZP,HHLLGZE,HHLHGZE,HHLSZLGE,HHLSZHGE,HHLLZLGE,HHLLZHGE,HHLszGLV,HHLZLV,HHHSZE,HHHLZE,HHHszGLN,HHHZSN,HHHZP,HHHLGZE,HHHHGZE,HHHSZLGE,HHHSZHGE,HHHLZLGE,HHHLZHGE,HHHzGLV,HHHZLV
10,11,12,0.617579,4042.132766,0.041615,0.3549,0.131571,0.012896,304.459792,0.009579,184.39355,17.631905,1144142.258278,9.1e-05,3e-05,0.571218,7839.50139,0.039987,0.306148,0.08924,0.018809,288.7076,0.013737,155.232863,33.348661,2289388.087581,6.7e-05,8e-05,0.63015,1694.853206,0.043506,0.368797,0.245675,0.013737,309.921585,0.010133,199.432018,6.093044,485061.442422,8e-05,6e-06,0.642119,3337.028651,0.045556,0.382929,0.240706,0.013677,311.274458,0.010639,203.030441,11.915883,949076.708246,5.5e-05,7e-06,0.688826,1698.776951,0.046669,0.439221,0.315311,0.01214,307.048651,0.010173,213.373886,6.251557,468763.133989,8.1e-05,4e-06,0.633555,1319.556307,0.045562,0.373554,0.284769,0.011973,309.333137,0.008861,200.389301,4.805004,368274.66157,8.1e-05,4e-06,0.697777,1183.085143,0.046131,0.450129,0.339449,0.011546,311.788129,0.009696,222.4189,4.305682,329600.573297,9.1e-05,3e-06,0.692318,1675.015802,0.0464,0.443458,0.318327,0.011327,314.659731,0.008999,223.631597,6.242692,457374.597314,9.1e-05,4e-06,0.719012,1301.332418,0.046767,0.478092,0.350638,0.010394,310.854806,0.008796,228.908409,4.915597,349744.38806,9.7e-05,3e-06
11,12,14,0.67665,1575.363854,0.045331,0.42355,0.203863,0.009111,345.836783,0.004649,249.379309,9.651644,294258.860669,0.000275,5.1e-05,0.633393,2044.908749,0.046514,0.37197,0.172341,0.008701,380.47413,0.004131,256.675309,12.088109,407084.778928,0.000252,6.9e-05,0.71262,909.490731,0.04757,0.470874,0.298697,0.015137,318.687023,0.012076,229.546923,3.328578,253807.386587,0.000257,2.1e-05,0.677379,1077.19988,0.047385,0.424765,0.271645,0.009624,323.765906,0.007159,223.502097,4.222295,278675.091837,0.000199,2.3e-05,0.726844,681.623517,0.051575,0.488816,0.317037,0.01345,302.815884,0.011732,222.790261,2.48448,190517.253739,0.000317,1.8e-05,0.681539,1146.50431,0.049648,0.430489,0.265663,0.013082,311.742611,0.010694,217.181356,4.337937,306840.177956,0.000208,2.6e-05,0.715494,241.376869,0.047811,0.473414,0.369576,0.01093,313.425682,0.009341,228.869829,0.891422,67120.444591,0.000385,8e-06,0.728552,369.516337,0.047776,0.491182,0.353391,0.011413,308.545789,0.010013,226.450359,1.385072,100545.437644,0.000356,1.1e-05,0.73736,146.782062,0.046617,0.503396,0.399416,0.009559,314.98336,0.007297,236.864978,0.551543,40908.234172,0.000589,8e-06
12,13,15,0.642196,247.515003,0.042104,0.382512,0.285515,0.012715,307.668528,0.009037,208.01454,1.159646,59900.299372,0.000485,2e-05,0.582872,550.304481,0.041886,0.317574,0.195267,0.010966,331.654786,0.007555,196.496691,2.184405,153507.515275,0.000395,5.1e-05,0.675358,37.74741,0.046303,0.422049,0.405076,0.011803,309.219043,0.009677,212.482912,0.157159,10452.155402,0.001358,1.1e-05,0.665069,260.991756,0.045452,0.409713,0.316921,0.016256,306.925808,0.013576,201.894536,0.957733,74080.169309,0.000354,1.4e-05,0.708925,169.433775,0.048525,0.464779,0.366061,0.011659,303.44702,0.008787,218.218544,0.64724,46555.654525,0.000527,1.1e-05,0.665821,302.301899,0.049108,0.410462,0.308049,0.010293,316.37721,0.00858,212.934575,1.131214,83279.133595,0.000462,1.9e-05,0.697205,34.525239,0.046832,0.449985,0.44077,0.009779,301.270578,0.008125,213.032572,0.138663,9537.402456,0.00153,1.2e-05,0.700625,35.460609,0.046486,0.45386,0.414297,0.011872,304.329628,0.009436,217.816969,0.145654,10082.178347,0.001797,1.4e-05,0.73043,31.877673,0.045638,0.493802,0.46648,0.010868,302.985458,0.009469,225.227968,0.131229,8645.8858,0.001036,7e-06
13,14,16,0.611359,409.916667,0.044333,0.347281,0.222973,0.015625,286.262879,0.00907,178.525776,1.605845,137338.173485,0.000299,2.5e-05,0.580439,493.004452,0.043746,0.316722,0.189696,0.013636,290.326803,0.007958,168.212828,1.920287,165398.769368,0.000324,4e-05,0.662725,78.782513,0.0448,0.406739,0.388197,0.009017,307.379613,0.006964,207.982652,0.294824,22449.175308,0.000617,8e-06,0.683916,103.959605,0.047952,0.432729,0.397642,0.008931,305.481736,0.007097,213.852355,0.40131,28322.95101,0.000568,7e-06,0.707053,60.713529,0.045545,0.462259,0.417987,0.011123,304.339853,0.009145,217.260299,0.233145,17300.626732,0.000864,8e-06,0.670284,51.773391,0.046531,0.416061,0.397475,0.009439,304.971245,0.007514,206.80729,0.198946,14706.390129,0.00071,7e-06,0.717929,35.213919,0.046087,0.476746,0.431129,0.009825,312.285488,0.008358,228.163649,0.139257,9921.66548,0.001527,1e-05,0.712624,104.723395,0.04648,0.469542,0.396549,0.01093,309.804395,0.009208,224.502756,0.382008,30337.767342,0.000609,7e-06,0.731547,61.654782,0.048024,0.495433,0.407173,0.00808,315.107383,0.006555,238.107554,0.242706,16744.490352,0.001376,1.1e-05
14,15,17,0.642783,452.526627,0.046613,0.382994,0.265223,0.00744,329.004734,0.005411,217.177321,2.53672,86292.740237,0.000374,2e-05,0.631054,693.338308,0.045571,0.369595,0.221192,0.007896,345.444208,0.005629,228.114692,3.978227,128188.781805,0.000336,3.1e-05,0.683907,100.742141,0.046556,0.432414,0.367525,0.012015,302.981733,0.00989,209.858506,0.378877,28693.705183,0.000621,8e-06,0.670917,188.467469,0.048856,0.416581,0.348826,0.010157,304.902852,0.008197,208.388296,0.739203,50067.861854,0.000411,8e-06,0.712369,145.205249,0.047864,0.46964,0.397849,0.010752,305.892284,0.008662,220.154301,0.534139,41246.543282,0.000404,5e-06,0.660282,66.702101,0.04787,0.404206,0.378155,0.009686,309.033375,0.007518,209.661353,0.261923,18349.767202,0.000804,8e-06,0.704588,39.745177,0.045663,0.45893,0.427482,0.009642,316.376775,0.007995,229.665736,0.156704,11200.9079,0.001801,1.2e-05,0.695574,55.204572,0.048993,0.447325,0.403344,0.008676,299.593568,0.006872,209.853132,0.211142,15607.039907,0.000917,8e-06,0.716246,81.07758,0.048017,0.474397,0.402184,0.008435,311.248254,0.006987,228.620594,0.324505,21375.178045,0.000737,7e-06
15,16,18,0.610674,329.549464,0.046866,0.34616,0.230894,0.009135,294.751031,0.006432,185.906502,1.438111,114804.014427,0.000299,7e-06,0.562414,1077.096344,0.049447,0.295983,0.153502,0.009227,283.63197,0.005777,160.439718,4.643199,347437.291822,0.000141,1.3e-05,0.679617,516.907108,0.046199,0.427569,0.351415,0.009913,309.104693,0.00796,213.498129,1.88011,145331.522914,0.000141,3e-06,0.652724,133.082832,0.044453,0.394571,0.358872,0.009459,310.316232,0.007364,205.017623,0.510159,36661.371276,0.000271,3e-06,0.706902,257.420745,0.046083,0.462093,0.387522,0.009889,306.746957,0.008084,220.942482,0.934889,72851.623354,0.000172,2e-06,0.651933,120.304059,0.044456,0.394295,0.36076,0.009887,315.576979,0.007439,210.248976,0.474142,32267.392814,0.000265,2e-06,0.707515,191.873506,0.045092,0.462747,0.4062,0.010304,309.294521,0.00857,222.881006,0.721172,52703.528813,0.000206,2e-06,0.688565,93.012085,0.044986,0.438295,0.405107,0.010359,311.717062,0.008494,218.857785,0.351386,26099.750711,0.000285,2e-06,0.723191,133.190256,0.044731,0.483857,0.416322,0.009674,310.024128,0.00802,229.111993,0.48684,38040.218079,0.000316,2e-06
16,17,19,0.600911,702.396084,0.040728,0.336191,0.213436,0.01623,281.146461,0.010999,171.322897,4.182344,131050.62387,0.000149,1.3e-05,0.582431,1643.871449,0.041881,0.317195,0.172672,0.010001,302.958081,0.005676,179.772246,9.035282,325105.096879,0.000123,2.6e-05,0.665707,166.284098,0.045162,0.410309,0.363541,0.010846,308.912841,0.008489,210.103925,0.603664,48322.017077,0.000332,4e-06,0.684466,238.004959,0.044988,0.433363,0.35832,0.011002,316.227908,0.008698,223.259787,0.904403,64836.496168,0.000311,4e-06,0.715221,181.393994,0.045351,0.473136,0.40318,0.011577,312.718118,0.009898,227.130217,0.649514,52460.208408,0.000275,3e-06,0.67305,252.128357,0.044831,0.419413,0.35487,0.011823,314.611061,0.009351,218.562893,0.969623,68083.64315,0.000256,4e-06,0.705114,85.393927,0.045673,0.459654,0.388745,0.010432,308.850042,0.008891,220.447107,0.32519,23766.616681,0.000699,6e-06,0.69402,267.891502,0.047585,0.445342,0.364261,0.009923,306.893499,0.008267,215.589285,0.964394,76667.042822,0.000276,4e-06,0.705061,362.218898,0.049514,0.459532,0.341053,0.008501,311.042735,0.006843,226.885592,1.338869,100352.210826,0.00023,4e-06
17,18,20,0.607609,15.144231,0.045719,0.344351,0.393939,0.0167,261.221154,0.009191,170.139743,0.154538,3801.423077,0.006532,0.000122,0.527228,13.402985,0.047251,0.278483,0.380682,0.019112,292.691542,0.01519,147.95186,0.106245,3997.945274,0.007025,0.000139,0.666559,8.604563,0.046047,0.414767,0.499051,0.012748,313.174905,0.010293,212.413402,0.048088,2573.680608,0.010685,8.8e-05,0.692411,12.513619,0.047132,0.445079,0.490458,0.012226,320.311284,0.010901,223.187734,0.060406,3388.571984,0.006735,7.6e-05,0.707642,5.590444,0.047444,0.463267,0.55916,0.011362,284.296928,0.008942,206.237171,0.037456,1481.740614,0.016359,0.000117,0.702275,17.881857,0.045203,0.457245,0.454023,0.013185,304.510549,0.011408,221.008192,0.084417,4774.561181,0.004955,7.7e-05,0.703776,7.847273,0.046453,0.460337,0.524809,0.010801,320.018182,0.009139,233.242455,0.038119,2367.581818,0.013473,0.000106,0.734054,13.356322,0.047665,0.499861,0.5,0.019827,300.43295,0.018361,223.435551,0.072066,3575.045977,0.005767,6.3e-05,0.745411,4.555205,0.042243,0.514673,0.60728,0.017755,335.933754,0.016752,252.841953,0.031196,1468.154574,0.019478,9.8e-05
18,19,21,0.721818,325.008475,0.042889,0.482262,0.284533,0.012112,316.731235,0.010107,237.383581,1.726332,65060.049637,0.000737,5e-05,0.70983,660.137645,0.045343,0.466201,0.208003,0.007275,387.794362,0.005766,286.302323,3.130512,147085.635158,0.000899,0.000118,0.703229,189.181034,0.046876,0.458354,0.358886,0.017819,314.33046,0.014874,222.429266,0.728855,51698.068966,0.000694,2.3e-05,0.679741,359.811213,0.046974,0.428698,0.301691,0.014959,330.169336,0.013086,225.097515,1.393135,95602.956522,0.000602,4.1e-05,0.738484,171.49631,0.046883,0.50527,0.372509,0.013155,299.484317,0.011237,223.168717,0.638402,48231.309041,0.00082,2.3e-05,0.670625,110.66474,0.046907,0.416135,0.356701,0.010988,310.794798,0.009141,211.828516,0.415349,31047.514451,0.000682,1.7e-05,0.725938,49.559719,0.046557,0.487573,0.438398,0.00967,304.003903,0.008171,224.766345,0.181609,14559.941452,0.001143,1.2e-05,0.713736,44.284043,0.047531,0.471162,0.411906,0.010847,303.172097,0.009183,221.255385,0.177503,12235.686717,0.001354,1.4e-05,0.727282,29.653214,0.044748,0.489503,0.456655,0.012591,305.224215,0.010899,225.073721,0.129499,7963.618087,0.00178,1.5e-05
19,20,22,0.61604,616.938498,0.044346,0.352316,0.228898,0.009179,329.358866,0.006466,206.781552,2.513706,174076.894073,0.000123,3e-06,0.569693,2314.166191,0.044408,0.304751,0.158768,0.010182,329.51373,0.006473,190.07955,8.784113,683758.167083,7.5e-05,9e-06,0.662741,497.484874,0.045462,0.406773,0.343918,0.011132,303.175135,0.008676,202.831471,1.700973,149056.161293,9.2e-05,1e-06,0.654108,1124.050447,0.04488,0.397412,0.324739,0.012475,303.08326,0.009922,199.164824,3.897136,329556.563257,6.8e-05,2e-06,0.686071,154.203771,0.045375,0.435397,0.390905,0.009792,309.948821,0.007778,216.543094,0.590338,42045.848427,0.000235,2e-06,0.655959,215.245972,0.044653,0.399289,0.356497,0.011546,305.763439,0.00925,202.853007,0.779675,61783.39145,0.000231,2e-06,0.702381,218.740891,0.04587,0.456188,0.39229,0.0096,311.736319,0.007908,224.231359,0.797616,61820.916098,0.000154,1e-06,0.692438,100.043,0.044274,0.443327,0.405584,0.010539,312.098326,0.008676,222.155689,0.378167,28044.32012,0.000304,2e-06,0.71242,75.056688,0.044745,0.469227,0.422856,0.009652,310.582341,0.008129,226.06735,0.288793,20760.185865,0.000369,2e-06
20,21,25,0.601766,2073.908451,0.048027,0.336974,0.165489,0.009155,302.846076,0.006344,181.213066,13.448813,514999.284421,8.9e-05,7e-06,0.560227,5305.752541,0.052931,0.294491,0.107613,0.007111,299.647813,0.004297,163.3336,26.475482,1603776.366991,9.5e-05,2.6e-05,0.664414,2071.083384,0.044907,0.408991,0.316161,0.011871,301.148791,0.009466,203.180323,7.274426,597973.418605,5.1e-05,2e-06,0.653042,1174.153116,0.04382,0.395233,0.317024,0.012812,304.608511,0.009929,201.062191,4.192382,333981.803723,5.2e-05,1e-06,0.700643,1254.636183,0.044925,0.453802,0.364725,0.010507,313.780241,0.008634,225.791074,4.737557,337400.516212,6.9e-05,1e-06,0.666771,952.083634,0.043968,0.411464,0.327504,0.012633,309.595513,0.010094,210.642934,3.363986,274550.605223,7.8e-05,2e-06,0.701788,1805.522234,0.046063,0.45544,0.356445,0.01029,311.140778,0.008527,223.457992,6.807959,486516.064907,5.9e-05,2e-06,0.696654,1132.227691,0.045067,0.448776,0.363954,0.010912,311.005962,0.008994,219.48614,4.349913,299547.968996,6.5e-05,1e-06,0.725532,1009.795457,0.044716,0.486926,0.38735,0.009669,313.550404,0.008026,233.368697,3.771199,274816.343435,7.7e-05,1e-06
21,22,26,0.656766,540.041979,0.045514,0.398948,0.239068,0.009469,320.675412,0.007401,217.602756,2.399923,127795.506747,0.000386,3.1e-05,0.599476,942.648675,0.04326,0.336653,0.182518,0.008203,344.739941,0.004261,222.184083,4.790153,199164.204122,0.000353,6.4e-05,0.677452,28.086446,0.045466,0.425271,0.424323,0.009164,308.741083,0.007309,212.940245,0.117144,7756.822912,0.001516,1.1e-05,0.687327,470.961076,0.04646,0.436781,0.313926,0.010724,327.335432,0.008566,231.702995,1.82572,124181.526045,0.000337,1.6e-05,0.716905,139.751344,0.04694,0.475368,0.400646,0.010317,305.887545,0.008776,222.471523,0.503549,40262.029122,0.000506,7e-06,0.689684,772.110454,0.05038,0.439743,0.275145,0.010861,314.086785,0.007418,225.077821,2.995848,202875.925707,0.000293,2.6e-05,0.721154,38.329976,0.044968,0.481076,0.443452,0.010177,311.71112,0.00882,227.484276,0.141089,11484.901692,0.001098,8e-06,0.724345,306.137476,0.04763,0.485476,0.367957,0.013316,305.925636,0.011807,224.705904,1.127313,85078.477006,0.000388,1.1e-05,0.731298,54.332924,0.045436,0.495031,0.436305,0.009831,313.488943,0.008518,233.259958,0.209388,15188.088862,0.001316,1.1e-05
22,23,27,0.608684,856.150725,0.045401,0.344049,0.215201,0.007463,348.508538,0.005318,213.911678,4.962492,165678.410325,0.000117,3e-06,0.568407,3256.442032,0.046023,0.301689,0.146725,0.007671,359.098278,0.004903,203.191563,16.725956,715566.863801,7.4e-05,7e-06,0.665263,278.201158,0.044941,0.409883,0.351782,0.010981,306.486193,0.008605,206.988315,1.060812,75178.001463,0.000102,1e-06,0.648647,186.223014,0.044858,0.390184,0.345501,0.012064,304.605933,0.009527,198.912845,0.691059,52773.348672,0.00017,1e-06,0.700295,132.538413,0.045019,0.453365,0.407449,0.009981,310.997797,0.008204,222.085738,0.509044,36018.146888,0.000222,1e-06,0.659226,272.334561,0.04491,0.402646,0.343398,0.01134,308.732214,0.008866,208.048384,0.982705,78034.994571,0.000126,1e-06,0.702685,115.102467,0.045249,0.456511,0.400402,0.010358,311.12233,0.008555,223.391603,0.441216,31576.134398,0.000291,2e-06,0.6929,163.488663,0.045091,0.444062,0.390997,0.010596,310.745646,0.008751,219.504599,0.611546,45527.264377,0.0002,1e-06,0.718755,81.224813,0.044535,0.477772,0.423297,0.010941,310.453967,0.009419,227.862769,0.317492,22104.741975,0.000348,2e-06
23,24,28,0.649551,338.960751,0.042856,0.390092,0.232632,0.010173,310.56058,0.007044,207.576327,2.254916,60892.512799,0.000537,3.4e-05,0.58888,942.091907,0.04573,0.322499,0.1445,0.00973,316.412894,0.007016,183.016422,6.046753,176398.99177,0.00037,0.000107,0.695265,38.135657,0.045896,0.446945,0.422235,0.009269,312.065944,0.007621,219.314344,0.147476,11073.419218,0.001326,1e-05,0.671756,89.755532,0.046659,0.417744,0.371268,0.010975,303.389638,0.009102,205.153968,0.358355,23915.184026,0.000691,1e-05,0.697269,25.726465,0.045995,0.44945,0.44807,0.008658,312.328153,0.0069,224.251504,0.106357,7196.119893,0.001514,1e-05,0.670048,119.149807,0.049217,0.415986,0.36209,0.008998,310.107242,0.007245,212.779563,0.466581,31703.55445,0.000619,1.1e-05,0.698527,33.912899,0.047613,0.450998,0.420284,0.009833,306.627796,0.008272,219.042417,0.134398,9511.563065,0.001309,1e-05,0.703607,87.300313,0.048529,0.457699,0.383907,0.010259,309.476017,0.008593,223.21752,0.33366,24063.153285,0.000908,1.1e-05,0.708897,20.07689,0.046061,0.464691,0.461707,0.009281,312.38013,0.007729,225.480016,0.087996,5380.595248,0.002596,1.6e-05
24,25,30,0.591074,790.26323,0.047395,0.325336,0.201824,0.008116,335.695181,0.005203,198.438117,6.348269,133787.091271,0.000151,4e-06,0.543238,1893.486059,0.048549,0.277845,0.139684,0.008146,326.765785,0.004259,177.530829,13.162045,399046.158842,0.000107,9e-06,0.659437,845.43946,0.043886,0.403329,0.348014,0.012415,304.076368,0.009987,203.888589,2.933326,247926.017433,6.9e-05,1e-06,0.650789,857.566414,0.04322,0.392837,0.334339,0.012716,305.148294,0.009908,200.773107,3.080287,243196.765428,6.7e-05,1e-06,0.695455,668.825992,0.044716,0.447235,0.383173,0.010699,311.571968,0.008791,220.791853,2.490072,183575.21905,9.6e-05,1e-06,0.661286,708.464371,0.043685,0.405146,0.350038,0.011741,308.856687,0.009175,206.868765,2.553731,200591.839507,7.9e-05,1e-06,0.701884,637.090323,0.044369,0.455476,0.393581,0.011611,310.563871,0.009717,221.802057,2.344297,176982.441419,9.9e-05,1e-06,0.694239,604.438035,0.044115,0.445792,0.397058,0.010181,312.789958,0.008347,222.142694,2.245933,165618.639517,9.3e-05,1e-06,0.716678,684.038466,0.044062,0.47491,0.409149,0.010474,312.21324,0.008776,228.701813,2.559656,186454.007011,9.5e-05,1e-06
25,26,32,0.657532,5441.849852,0.042722,0.400488,0.155117,0.007095,373.120932,0.004719,252.168236,25.153744,1237587.701923,0.000107,3.5e-05,0.611604,9235.798715,0.043887,0.348115,0.107258,0.007777,405.939507,0.004875,260.941716,42.610755,2129296.397752,0.000117,8.6e-05,0.67982,1698.142138,0.050158,0.427595,0.295559,0.011161,304.184547,0.009191,209.436162,6.143985,476503.364253,9.9e-05,6e-06,0.655584,2366.610517,0.047279,0.398563,0.268573,0.012073,308.208209,0.009633,201.670639,8.976839,632004.045532,7.3e-05,8e-06,0.703797,495.291137,0.047248,0.457915,0.355196,0.010163,309.098279,0.008159,223.289135,1.897122,131990.847032,0.000163,3e-06,0.660439,2000.34844,0.048994,0.403748,0.26808,0.011166,306.281531,0.00872,204.142155,7.367058,551472.332621,9.1e-05,8e-06,0.70838,927.140428,0.049283,0.464184,0.338849,0.010191,306.09446,0.008296,221.570615,3.46374,252117.025088,0.000127,4e-06,0.709212,1047.387955,0.048189,0.465106,0.334308,0.009888,309.067776,0.008276,224.318049,3.847677,289781.039293,0.000128,4e-06,0.725693,780.244248,0.047286,0.487229,0.362546,0.011618,309.860069,0.01012,228.948109,2.883312,215201.117554,0.000157,4e-06
26,27,33,0.593212,986.837441,0.044268,0.328567,0.181057,0.014494,307.650238,0.009064,181.985333,3.56838,323778.405534,0.000203,2.1e-05,0.570414,1566.953771,0.043669,0.304931,0.1288,0.014207,315.398418,0.007287,174.76248,5.720483,531734.457421,0.000207,4.8e-05,0.647899,99.702176,0.046738,0.389553,0.346319,0.011143,304.499427,0.008397,200.387097,0.374201,28675.132417,0.00051,5e-06,0.647254,140.008463,0.044776,0.388569,0.345367,0.013102,297.008463,0.010328,190.369238,0.513506,40737.401418,0.000297,4e-06,0.69231,32.272641,0.044889,0.443218,0.414297,0.008932,310.743375,0.007273,219.207407,0.131443,9000.946425,0.001209,7e-06,0.64628,147.928028,0.044045,0.38768,0.36284,0.011853,304.690802,0.009273,198.143933,0.547881,42101.826484,0.000221,3e-06,0.695192,55.388878,0.045475,0.446847,0.42228,0.009396,311.156338,0.007702,220.330818,0.218316,15108.390376,0.000562,4e-06,0.696299,55.427439,0.044705,0.448272,0.427783,0.010569,311.436105,0.008601,220.840402,0.220977,15162.407708,0.000525,4e-06,0.710859,62.487067,0.045805,0.467179,0.431557,0.009283,307.622638,0.007746,222.272483,0.24997,16625.209503,0.00041,3e-06
27,28,35,0.651717,70.464506,0.045491,0.392733,0.315022,0.015127,257.319444,0.01014,179.98267,0.784943,9060.188272,0.001494,4.7e-05,0.615884,113.115315,0.045188,0.352338,0.26981,0.013179,269.345946,0.009,183.276948,1.30089,15137.407207,0.001165,6.1e-05,0.71587,68.212276,0.047429,0.474647,0.381092,0.009769,303.869565,0.008048,222.308743,0.271048,18404.992327,0.001276,2.2e-05,0.701162,61.88491,0.04566,0.454713,0.381463,0.011092,319.664962,0.00972,228.44329,0.237915,17299.268542,0.001357,2.4e-05,0.707054,22.333333,0.045497,0.462551,0.428986,0.010917,315.204955,0.0094,224.109187,0.092165,6445.545045,0.004143,3.6e-05,0.6981,132.567568,0.051024,0.450689,0.326791,0.010155,318.295796,0.008653,232.006407,0.562867,32293.208709,0.001173,3.9e-05,0.726706,84.355556,0.049794,0.488608,0.415049,0.009998,300.063158,0.00855,222.967074,0.317195,23450.333333,0.001232,2.4e-05,0.709306,71.569211,0.046433,0.465315,0.376522,0.012583,311.163001,0.010861,225.786867,0.266212,20755.306598,0.001448,2.7e-05,0.695704,57.185664,0.050924,0.447965,0.413709,0.009183,308.434783,0.007753,220.598873,0.225982,15336.645123,0.00124,1.8e-05
28,29,36,0.633879,344.297574,0.044625,0.373306,0.342174,0.012276,249.348507,0.007784,161.191062,12.532521,13367.186527,9.7e-05,2e-06,0.626806,322.650391,0.044771,0.365125,0.333907,0.012832,247.931069,0.008238,158.856334,12.701469,12458.609092,9.5e-05,2e-06,0.701195,272.171939,0.043083,0.45445,0.408281,0.012044,308.927849,0.010046,218.744508,0.972825,78364.618131,0.000175,2e-06,0.696497,746.463086,0.043234,0.448581,0.397687,0.01224,309.538674,0.010097,218.334675,2.707488,208583.388,8.4e-05,1e-06,0.715571,248.536987,0.043848,0.473442,0.417294,0.010532,312.006311,0.008734,228.514904,0.946199,67023.36835,0.000148,1e-06,0.701203,292.011849,0.04381,0.454591,0.413327,0.010112,316.37369,0.008088,229.559031,1.11412,78095.964614,0.000117,1e-06,0.707802,265.135662,0.044449,0.463154,0.401747,0.010922,306.598407,0.009153,218.694366,0.975258,73880.532526,0.000148,1e-06,0.715805,419.149664,0.0439,0.473747,0.417406,0.012149,308.720659,0.010452,222.059803,1.531817,116874.989287,0.000116,1e-06,0.714934,371.062059,0.04608,0.472631,0.389331,0.008878,315.609507,0.007366,232.587947,1.428149,98179.456421,0.000129,1e-06
29,30,37,0.668905,429.007175,0.042071,0.413872,0.255756,0.010231,334.697326,0.007913,232.531804,2.244986,87848.919765,0.000411,2.3e-05,0.663105,580.591034,0.042981,0.407591,0.241868,0.007894,346.713793,0.005678,238.31751,3.052817,118647.584138,0.000379,2.8e-05,0.736826,134.069814,0.046104,0.502598,0.413069,0.011808,315.801049,0.010036,235.460831,0.513658,36595.721146,0.000673,8e-06,0.72615,212.97039,0.047851,0.487962,0.373555,0.010695,317.362494,0.009236,230.804956,0.785325,59584.335128,0.00047,9e-06,0.727367,152.439884,0.04591,0.489463,0.402067,0.010986,310.027778,0.009409,229.470478,0.628562,38839.50539,0.000599,9e-06,0.720592,146.380696,0.046696,0.480329,0.403207,0.010001,314.043911,0.008473,234.184956,0.567876,39207.290389,0.000541,7e-06,0.710685,39.379652,0.045853,0.467077,0.42107,0.008822,307.236342,0.007193,219.291506,0.155344,11047.682898,0.001095,8e-06,0.716651,286.525308,0.04956,0.475079,0.3666,0.009328,299.432741,0.007813,216.735228,1.062104,79465.5057,0.000458,1.2e-05,0.715506,279.500476,0.049393,0.473508,0.350994,0.008873,307.437619,0.007255,225.933081,1.077021,74546.47,0.000453,1.1e-05
30,31,38,0.671855,97.647727,0.042823,0.417799,0.311154,0.019712,327.03719,0.017365,207.544159,0.262719,41951.841942,0.001047,2.5e-05,0.681605,113.515376,0.042111,0.429822,0.303118,0.019148,324.461294,0.017334,209.792062,0.277257,52898.363733,0.00114,3.2e-05,0.700189,20.212228,0.0454,0.453198,0.454342,0.011212,309.145467,0.009378,220.658676,0.086953,5844.634575,0.003422,2.4e-05,0.698824,27.433628,0.046212,0.451501,0.43295,0.014881,294.127581,0.012879,207.967938,0.115391,7909.588496,0.001989,1.7e-05,0.70202,17.455339,0.046388,0.45628,0.47496,0.00958,315.925453,0.007109,224.467087,0.080027,4784.760913,0.003023,2e-05,0.697297,19.875687,0.045607,0.449991,0.464434,0.010886,308.866071,0.008848,219.338124,0.086271,5604.802885,0.002579,1.9e-05,0.713697,19.608868,0.045821,0.471057,0.48167,0.011376,307.771013,0.009829,221.366333,0.083418,5596.433488,0.001807,1.3e-05,0.716875,24.555717,0.046049,0.475452,0.438518,0.010772,312.980335,0.008779,227.919475,0.108013,6891.049527,0.002676,2e-05,0.712086,12.416505,0.046504,0.468756,0.494579,0.008166,297.612508,0.006646,215.448768,0.058494,3278.389426,0.004254,2.6e-05
