,Num,Dnum,ROIMax,ROIMin,ROIMean,ROIMedian,ROIRange,ROIVariance,ROISkewness,ROIKurtosis,ROIEnergy,ROI10thPercentile,ROI90thPercentile,ROIInterqyantileRange,ROIMeanAD,ROIrMeanAD,ROIMedianAD,ROIQCD,ROIRMS,ROICV,ROIhistMean,ROIhistVariance,ROIhistSkewness,ROIhistKurtosis,ROIhistMedian,ROIhist10thPercentile,ROIhist90thPercentile,ROIhistMode,ROIhistInterqyantileRange,ROIhistMeanAD,ROIhistrMeanAD,ROIhistMedianAD,ROIhistCV,ROIhistQCD,ROIEntropy,ROIUniformity,ROIhistMaxGrad,ROIhistMaxGradGL,ROIhistMinGrad,ROIhistMinGradGL,LLLMax,LLLMin,LLLMean,LLLMedian,LLLRange,LLLVariance,LLLSkewness,LLLKurtosis,LLLEnergy,LLL10thPercentile,LLL90thPercentile,LLLInterqyantileRange,LLLMeanAD,LLLrMeanAD,LLLMedianAD,LLLQCD,LLLRMS,LLLCV,LLLhistMean,LLLhistVariance,LLLhistSkewness,LLLhistKurtosis,LLLhistMedian,LLLhist10thPercentile,LLLhist90thPercentile,LLLhistMode,LLLhistInterqyantileRange,LLLhistMeanAD,LLLhistrMeanAD,LLLhistMedianAD,LLLhistCV,LLLhistQCD,LLLEntropy,LLLUniformity,LLLhistMaxGrad,LLLhistMaxGradGL,LLLhistMinGrad,LLLhistMinGradGL,LLHMax,LLHMin,LLHMean,LLHMedian,LLHRange,LLHVariance,LLHSkewness,LLHKurtosis,LLHEnergy,LLH10thPercentile,LLH90thPercentile,LLHInterqyantileRange,LLHMeanAD,LLHrMeanAD,LLHMedianAD,LLHQCD,LLHRMS,LLHCV,LLHhistMean,LLHhistVariance,LLHhistSkewness,LLHhistKurtosis,LLHhistMedian,LLHhist10thPercentile,LLHhist90thPercentile,LLHhistMode,LLHhistInterqyantileRange,LLHhistMeanAD,LLHhistrMeanAD,LLHhistMedianAD,LLHhistCV,LLHhistQCD,LLHEntropy,LLHUniformity,LLHhistMaxGrad,LLHhistMaxGradGL,LLHhistMinGrad,LLHhistMinGradGL,LHLMax,LHLMin,LHLMean,LHLMedian,LHLRange,LHLVariance,LHLSkewness,LHLKurtosis,LHLEnergy,LHL10thPercentile,LHL90thPercentile,LHLInterqyantileRange,LHLMeanAD,LHLrMeanAD,LHLMedianAD,LHLQCD,LHLRMS,LHLCV,LHLhistMean,LHLhistVariance,LHLhistSkewness,LHLhistKurtosis,LHLhistMedian,LHLhist10thPercentile,LHLhist90thPercentile,LHLhistMode,LHLhistInterqyantileRange,LHLhistMeanAD,LHLhistrMeanAD,LHLhistMedianAD,LHLhistCV,LHLhistQCD,LHLEntropy,LHLUniformity,LHLhistMaxGrad,LHLhistMaxGradGL,LHLhistMinGrad,LHLhistMinGradGL,LHHMax,LHHMin,LHHMean,LHHMedian,LHHRange,LHHVariance,LHHSkewness,LHHKurtosis,LHHEnergy,LHH10thPercentile,LHH90thPercentile,LHHInterqyantileRange,LHHMeanAD,LHHrMeanAD,LHHMedianAD,LHHQCD,LHHRMS,LHHCV,LHHhistMean,LHHhistVariance,LHHhistSkewness,LHHhistKurtosis,LHHhistMedian,LHHhist10thPercentile,LHHhist90thPercentile,LHHhistMode,LHHhistInterqyantileRange,LHHhistMeanAD,LHHhistrMeanAD,LHHhistMedianAD,LHHhistCV,LHHhistQCD,LHHEntropy,LHHUniformity,LHHhistMaxGrad,LHHhistMaxGradGL,LHHhistMinGrad,LHHhistMinGradGL,HLLMax,HLLMin,HLLMean,HLLMedian,HLLRange,HLLVariance,HLLSkewness,HLLKurtosis,HLLEnergy,HLL10thPercentile,HLL90thPercentile,HLLInterqyantileRange,HLLMeanAD,HLLrMeanAD,HLLMedianAD,HLLQCD,HLLRMS,HLLCV,HLLhistMean,HLLhistVariance,HLLhistSkewness,HLLhistKurtosis,HLLhistMedian,HLLhist10thPercentile,HLLhist90thPercentile,HLLhistMode,HLLhistInterqyantileRange,HLLhistMeanAD,HLLhistrMeanAD,HLLhistMedianAD,HLLhistCV,HLLhistQCD,HLLEntropy,HLLUniformity,HLLhistMaxGrad,HLLhistMaxGradGL,HLLhistMinGrad,HLLhistMinGradGL,HLHMax,HLHMin,HLHMean,HLHMedian,HLHRange,HLHVariance,HLHSkewness,HLHKurtosis,HLHEnergy,HLH10thPercentile,HLH90thPercentile,HLHInterqyantileRange,HLHMeanAD,HLHrMeanAD,HLHMedianAD,HLHQCD,HLHRMS,HLHCV,HLHhistMean,HLHhistVariance,HLHhistSkewness,HLHhistKurtosis,HLHhistMedian,HLHhist10thPercentile,HLHhist90thPercentile,HLHhistMode,HLHhistInterqyantileRange,HLHhistMeanAD,HLHhistrMeanAD,HLHhistMedianAD,HLHhistCV,HLHhistQCD,HLHEntropy,HLHUniformity,HLHhistMaxGrad,HLHhistMaxGradGL,HLHhistMinGrad,HLHhistMinGradGL,HHLMax,HHLMin,HHLMean,HHLMedian,HHLRange,HHLVariance,HHLSkewness,HHLKurtosis,HHLEnergy,HHL10thPercentile,HHL90thPercentile,HHLInterqyantileRange,HHLMeanAD,HHLrMeanAD,HHLMedianAD,HHLQCD,HHLRMS,HHLCV,HHLhistMean,HHLhistVariance,HHLhistSkewness,HHLhistKurtosis,HHLhistMedian,HHLhist10thPercentile,HHLhist90thPercentile,HHLhistMode,HHLhistInterqyantileRange,HHLhistMeanAD,HHLhistrMeanAD,HHLhistMedianAD,HHLhistCV,HHLhistQCD,HHLEntropy,HHLUniformity,HHLhistMaxGrad,HHLhistMaxGradGL,HHLhistMinGrad,HHLhistMinGradGL,HHHMax,HHHMin,HHHMean,HHHMedian,HHHRange,HHHVariance,HHHSkewness,HHHKurtosis,HHHEnergy,HHH10thPercentile,HHH90thPercentile,HHHInterqyantileRange,HHHMeanAD,HHHrMeanAD,HHHMedianAD,HHHQCD,HHHRMS,HHHCV,HHHhistMean,HHHhistVariance,HHHhistSkewness,HHHhistKurtosis,HHHhistMedian,HHHhist10thPercentile,HHHhist90thPercentile,HHHhistMode,HHHhistInterqyantileRange,HHHhistMeanAD,HHHhistrMeanAD,HHHhistMedianAD,HHHhistCV,HHHhistQCD,HHHEntropy,HHHUniformity,HHHhistMaxGrad,HHHhistMaxGradGL,HHHhistMinGrad,HHHhistMinGradGL
0,1,1,2.647534,-0.550044,1.289947,1.333884,3.197578,0.25567,-0.309392,0.250959,2015.043476,0.591774,1.889908,0.613535,0.393966,0.26484,0.3924,0.235574,0.896173,0.391984,37.24432,99.271117,-0.307407,0.252485,38.0,23.0,49.0,40.0,13.0,7.761239,5.598952,7.724193,0.267517,0.173333,5.319589,0.03044,23.0,39.0,-25.0,41.0,6.059981,-1.072665,3.658964,3.784831,7.132646,1.470059,-0.62896,0.258663,20470.930507,2.026558,5.127527,1.634381,0.966451,0.680125,0.961799,0.219155,2.856396,0.331367,42.786768,114.63568,-0.625613,0.251492,44.0,28.0,56.0,49.0,15.0,8.537761,6.46846,8.487844,0.250236,0.172414,5.388514,0.027493,14.5,40.0,-12.0,60.0,1.139463,-2.539266,-0.365852,-0.304929,3.678728,0.305351,-0.643699,0.985902,21941.350945,-1.095201,0.267285,0.644066,0.420244,0.273334,0.416547,-0.967456,2.957204,-1.510409,38.223595,89.489662,-0.644393,0.98369,39.0,26.0,49.0,39.0,11.0,7.191817,4.849445,7.127142,0.247488,0.142857,5.212545,0.0334,17.0,38.0,-19.0,45.0,0.490876,-0.620539,-0.038306,-0.033963,1.111415,0.028655,-0.083042,0.145121,1160.993321,-0.247707,0.175509,0.235636,0.135259,0.095051,0.135214,-3.018612,0.680244,-4.419103,33.998804,92.104024,-0.08333,0.144708,34.0,22.0,46.0,36.0,14.0,7.656909,5.66578,7.656835,0.282277,0.205882,5.280187,0.030217,17.5,25.0,-19.5,44.0,0.842612,-0.567806,0.002921,-0.001565,1.410417,0.021536,0.60036,2.530474,854.640822,-0.171235,0.172907,0.16529,0.107881,0.068473,0.107806,-43.006988,0.583635,50.236358,26.486648,43.084417,0.598297,2.497617,26.0,19.0,34.0,25.0,7.0,4.832307,3.178256,4.814269,0.247818,0.132075,4.675586,0.049703,33.0,24.0,-35.0,29.0,0.665896,-0.521448,-0.007026,-0.027153,1.187345,0.020475,0.787613,1.859174,752.098733,-0.160674,0.166514,0.161361,0.106669,0.067769,0.105461,-5.195606,0.547504,-20.364777,28.296532,57.657784,0.783957,1.863131,27.0,20.0,38.0,27.0,8.0,5.659334,3.923805,5.582702,0.268346,0.142857,4.865984,0.043819,26.0,22.0,-24.0,30.0,0.357373,-0.344775,0.004495,0.004122,0.702148,0.006482,0.082172,0.578247,306.782219,-0.094924,0.106358,0.104906,0.063029,0.043242,0.063028,13.61874,0.349675,17.911745,32.328816,52.195188,0.082265,0.589589,32.0,23.0,41.0,33.0,9.0,5.653113,4.067133,5.643284,0.223473,0.138462,4.874345,0.04049,17.5,24.0,-23.5,34.0,0.169195,-0.155651,0.000902,0.002035,0.324846,0.001772,0.000463,1.261893,64.530589,-0.050422,0.051651,0.048327,0.0314,0.020213,0.031383,39.467049,0.160373,46.663585,31.362296,66.871133,0.005421,1.265272,32.0,21.0,41.0,32.0,9.0,6.101501,4.248117,6.095656,0.260742,0.142857,5.008674,0.039287,25.5,31.0,-27.5,33.0,0.143255,-0.154552,-0.0001,0.000418,0.297807,0.001084,-0.139145,1.478436,62.728382,-0.038847,0.039811,0.039401,0.025032,0.01659,0.025029,31.578392,0.158118,-330.769675,33.673177,48.616184,-0.139764,1.478532,34.0,25.0,42.0,31.0,8.0,5.293686,3.873492,5.284177,0.207065,0.117647,4.795813,0.044262,24.0,31.0,-21.0,39.0
1,2,3,3.123263,-0.780814,1.387764,1.46782,3.904076,0.384637,-0.550772,0.109627,19511.62959,0.539332,2.110921,0.84016,0.495852,0.346873,0.491762,0.295101,0.86777,0.446899,35.993053,100.254747,-0.550876,0.111806,37.0,22.0,48.0,40.0,13.0,7.998103,6.047995,7.935664,0.278185,0.178082,5.317689,0.029392,73.0,30.0,-122.5,47.0,8.023732,-2.114164,3.91646,4.101043,10.137896,2.307911,-0.531665,0.253045,143966.176516,1.934353,5.697352,2.06108,1.21159,0.846034,1.202886,0.259312,2.357155,0.387896,38.474239,89.240112,-0.530799,0.249475,40.0,26.0,50.0,41.0,13.0,7.536827,5.716233,7.47914,0.245533,0.168831,5.240333,0.031078,75.5,27.0,-145.5,51.0,3.915616,-3.509923,0.027447,-0.032738,7.425539,0.841306,0.29718,0.15044,336038.349627,-1.091093,1.252603,1.186824,0.724552,0.498687,0.722926,6319.402842,3.601242,33.418266,31.013546,60.644523,0.296967,0.151613,31.0,22.0,41.0,30.0,10.0,6.14301,4.260768,6.1416,0.251099,0.16129,4.993748,0.037148,148.5,25.0,-142.5,34.0,0.843347,-1.003878,-0.004657,-0.006284,1.847225,0.038577,-0.025371,0.827849,27354.729241,-0.242946,0.236486,0.237304,0.150241,0.09902,0.150235,-22.997608,1.027482,-42.174886,35.077959,44.930281,-0.024903,0.817432,35.0,27.0,43.0,35.0,8.0,5.122078,3.51353,5.1169,0.191089,0.114286,4.771359,0.045086,218.5,28.0,-173.5,40.0,0.828301,-0.779267,-0.000645,-0.00079,1.607567,0.018628,-0.050491,1.688877,16243.357684,-0.159188,0.161191,0.154103,0.101691,0.065163,0.101691,-67.351026,0.791764,-211.550727,31.515187,28.703476,-0.050444,1.673944,32.0,25.0,38.0,32.0,7.0,4.002702,2.888886,4.002084,0.169999,0.111111,4.423572,0.059092,350.0,27.0,-377.5,34.0,0.886713,-1.063489,-0.002354,-0.000779,1.950203,0.040189,-0.128072,1.192773,30476.813676,-0.246739,0.24113,0.233189,0.151493,0.098595,0.151486,227.301624,1.084533,-85.15347,35.280807,42.023189,-0.128343,1.193279,35.0,27.0,43.0,35.0,7.0,4.903722,3.469961,4.896299,0.183741,0.098592,4.712059,0.047625,238.5,32.0,-266.5,40.0,0.909968,-1.088077,-0.000475,0.000441,1.998045,0.021086,-0.158712,2.65316,31249.529644,-0.170096,0.1699,0.15793,0.106486,0.06705,0.106483,-83.801202,1.098195,-305.442121,35.293389,21.028353,-0.15654,2.61784,35.0,30.0,41.0,35.0,5.0,3.371954,2.391478,3.359963,0.12993,0.070423,4.182466,0.070808,467.5,32.0,-537.0,38.0,0.246589,-0.322582,-0.000116,-0.000464,0.569171,0.004296,-0.093339,1.055359,2809.53641,-0.078702,0.079354,0.077536,0.049838,0.032719,0.049837,5163.596082,0.329288,-563.715363,36.691637,52.744324,-0.093114,1.052935,37.0,28.0,45.0,36.0,9.0,5.526476,3.748381,5.520204,0.197934,0.123288,4.880935,0.04207,204.0,32.0,-205.5,41.0,0.291933,-0.241565,-2.6e-05,-5.4e-05,0.533498,0.002213,0.064638,2.063494,1569.674282,-0.055401,0.055541,0.051914,0.034791,0.022094,0.034791,-1963.108733,0.246129,-1805.747903,29.524758,30.958893,0.06202,2.042629,30.0,23.0,36.0,29.0,7.0,4.125518,2.821198,4.123886,0.188454,0.118644,4.470659,0.05759,359.0,26.0,-345.5,33.0
2,3,4,1.91044,-0.6905,0.488966,0.460979,2.600941,0.178072,0.10798,-0.292161,707.016538,-0.044482,1.050636,0.588781,0.340899,0.242864,0.340244,0.601133,0.46764,0.863015,29.573461,104.550821,0.109317,-0.297507,29.0,17.0,43.0,26.0,15.0,8.267592,6.017073,8.244355,0.34575,0.254237,5.381305,0.027458,16.5,25.0,-15.0,30.0,4.754581,-2.29211,1.37477,1.323852,7.046691,1.116338,0.033335,-0.231375,6329.728771,0.020573,2.79505,1.479116,0.855981,0.611974,0.855082,0.53873,1.399232,0.768542,33.782864,89.467854,0.03252,-0.231005,33.0,22.0,46.0,32.0,13.0,7.663676,5.524168,7.653263,0.279986,0.19403,5.265848,0.029718,26.0,26.0,-16.0,42.0,2.384948,-2.830177,0.168762,0.196099,5.215125,0.36719,-0.372219,1.117959,24086.884224,-0.561703,0.897182,0.755802,0.468143,0.31614,0.46762,2.060762,2.729527,3.59064,37.221157,53.669927,-0.370959,1.103914,38.0,28.0,46.0,38.0,9.0,5.658495,4.150628,5.652954,0.196823,0.12,4.876642,0.040939,22.5,34.0,-31.0,44.0,0.627909,-0.550594,0.000517,-0.001274,1.178502,0.019114,-0.019261,0.753334,1040.050765,-0.170218,0.175332,0.162285,0.105567,0.06944,0.105556,32.028524,0.567185,267.465837,30.457779,54.819823,-0.018,0.747303,30.0,21.0,40.0,29.0,9.0,5.658886,4.135512,5.651098,0.243092,0.147541,4.901544,0.041215,33.5,26.0,-25.5,34.0,0.690045,-0.625883,0.000218,-0.000655,1.315928,0.013522,0.029958,2.884713,1309.297609,-0.131801,0.133079,0.126566,0.085043,0.053927,0.085041,-550.573065,0.63638,533.518308,30.972781,31.243924,0.031668,2.869822,31.0,25.0,37.0,30.0,6.0,4.078254,2.655439,4.07609,0.180469,0.096774,4.452167,0.058363,51.5,29.0,-46.0,34.0,0.48291,-0.479386,-0.002932,-0.006337,0.962296,0.011729,-0.021576,1.360326,790.01715,-0.127749,0.128851,0.121933,0.081332,0.052469,0.08128,-50.878356,0.494328,-36.931488,32.192082,50.398923,-0.022627,1.359562,32.0,24.0,41.0,32.0,8.0,5.329958,3.69853,5.316115,0.220527,0.125,4.820177,0.044513,37.0,29.0,-36.0,36.0,0.446801,-0.411418,-0.000129,0.000511,0.858219,0.005675,-0.071244,2.899268,565.922489,-0.087775,0.086518,0.084307,0.055655,0.03595,0.055653,58.7973,0.418385,-585.438933,31.188061,30.731104,-0.07014,2.90267,31.0,25.0,38.0,31.0,6.0,4.097828,2.927934,4.088463,0.177746,0.096774,4.446622,0.05772,48.5,28.0,-46.0,34.0,0.117169,-0.112747,-0.000149,0.000198,0.229916,0.000799,-0.051299,0.899395,43.78931,-0.03472,0.033513,0.035882,0.02181,0.014694,0.021808,-78.843381,0.116381,-189.625593,31.858955,60.036401,-0.049188,0.887467,32.0,22.0,41.0,31.0,10.0,5.979622,4.350119,5.972162,0.243207,0.15625,4.971087,0.038674,35.0,25.0,-28.5,41.0,0.135743,-0.136428,-1.6e-05,0.000301,0.272171,0.000492,-0.007833,2.525743,61.779843,-0.026091,0.025257,0.025201,0.016513,0.010686,0.016511,-346.180677,0.138236,-1398.381912,32.572533,26.300415,-0.008196,2.525651,33.0,27.0,38.0,34.0,5.0,3.823882,2.509557,3.811321,0.157445,0.076923,4.338778,0.062049,48.0,30.0,-49.5,35.0
3,4,5,3.264952,-0.822825,1.349106,1.39661,4.087777,0.316791,-0.276554,-0.02128,6255.295236,0.589725,2.027187,0.802734,0.45586,0.327327,0.454452,0.296491,0.77056,0.417196,34.473849,75.336169,-0.277828,-0.024911,35.0,23.0,45.0,38.0,13.0,7.03573,5.305562,7.003417,0.251775,0.188406,5.134962,0.032734,52.0,20.0,-76.5,45.0,8.191969,-2.284823,3.799671,3.900224,10.476792,2.22621,-0.303491,0.00825,47628.472622,1.765792,5.614298,2.073184,1.203456,0.859112,1.200788,0.270212,2.126258,0.392678,37.58842,80.54821,-0.301967,0.011691,38.0,25.0,48.0,44.0,12.0,7.241704,5.448968,7.215567,0.238767,0.157895,5.189681,0.031635,37.0,23.0,-83.5,47.0,3.423978,-4.310222,-0.040818,-0.020287,7.7342,0.411787,-0.168801,1.173963,203782.030148,-0.844471,0.731859,0.81767,0.497506,0.338683,0.497245,-10.935567,4.398106,-15.721193,35.772188,27.38028,-0.168421,1.180321,36.0,29.0,42.0,35.0,7.0,4.056251,3.057533,4.041006,0.146276,0.098592,4.413679,0.056577,120.5,34.0,-124.0,41.0,0.655616,-0.861812,-0.004631,-0.004136,1.517428,0.018101,0.004326,1.096869,8099.575996,-0.1717,0.15699,0.170151,0.103917,0.070261,0.103916,-23.051649,0.876827,-29.05098,36.585097,31.251017,0.005536,1.088647,37.0,30.0,43.0,37.0,7.0,4.32083,3.016684,4.314096,0.152802,0.09589,4.508858,0.053284,96.0,30.0,-115.0,42.0,0.600706,-0.91922,-0.000384,5e-06,1.519926,0.00908,-0.071652,2.815393,9004.801937,-0.113903,0.111843,0.112343,0.071808,0.047329,0.071807,-278.276763,0.924527,-247.822514,39.085619,15.645256,-0.072989,2.749996,39.0,34.0,44.0,39.0,4.0,2.975327,2.317404,2.967062,0.101199,0.051282,3.990311,0.077847,211.0,36.0,-225.5,42.0,0.571931,-0.595946,-0.002925,-0.001773,1.167876,0.015132,0.036173,1.109986,3937.752689,-0.15239,0.143671,0.149041,0.094037,0.062314,0.094034,-26.702182,0.611374,-42.0523,32.992976,44.163026,0.03177,1.104198,33.0,25.0,41.0,34.0,8.0,5.069338,3.59127,5.068818,0.201422,0.121212,4.7544,0.045626,87.0,26.0,-93.5,38.0,0.570902,-0.422426,-0.0001,-0.000654,0.993328,0.005414,0.127646,2.182948,1937.832654,-0.086575,0.087349,0.088835,0.055682,0.036852,0.05568,-50.334094,0.428885,-739.039845,27.785382,21.857214,0.131083,2.180229,28.0,22.0,33.0,28.0,6.0,3.538108,2.580847,3.527005,0.16826,0.107143,4.231892,0.065744,148.5,22.0,-151.5,31.0,0.123201,-0.116408,3e-06,-0.000281,0.239608,0.000752,0.007642,0.591433,150.668466,-0.033844,0.033764,0.034732,0.021323,0.014477,0.021321,76.8348,0.11959,8923.958037,31.605031,52.119747,0.004482,0.593622,32.0,23.0,40.0,31.0,9.0,5.621296,3.869876,5.619459,0.228426,0.142857,4.886329,0.040737,77.5,28.0,-64.5,41.0,0.160026,-0.090951,5.4e-05,0.000258,0.250977,0.00035,0.052938,2.017301,90.731932,-0.022665,0.022551,0.022548,0.014211,0.009427,0.01421,-559.378186,0.092803,345.196299,23.843949,22.126384,0.053356,2.017237,24.0,18.0,29.0,24.0,6.0,3.568954,2.545149,3.556526,0.197277,0.125,4.247383,0.064797,143.0,20.0,-165.0,28.0
4,5,6,3.215753,-0.746138,1.555201,1.65676,3.961892,0.279919,-0.86534,0.930391,28142.523316,0.818728,2.128458,0.640762,0.410813,0.274222,0.402727,0.200844,0.966696,0.340196,37.593957,70.845788,-0.864176,0.925687,39.0,26.0,47.0,42.0,10.0,6.539316,4.661165,6.400697,0.223892,0.131579,5.015455,0.038229,163.5,39.0,-279.5,46.0,8.78748,-1.655319,4.385565,4.639069,10.442799,1.975334,-0.823561,0.776759,283971.709255,2.415167,5.930463,1.738757,1.096885,0.738376,1.077319,0.193613,3.070762,0.320475,37.443367,71.958697,-0.82327,0.779832,39.0,26.0,47.0,42.0,10.0,6.62423,4.682075,6.493774,0.226551,0.131579,5.034677,0.037385,139.5,39.0,-239.5,46.0,4.064729,-3.208547,-0.072071,-0.093055,7.273276,0.309251,0.405707,2.916344,333424.378726,-0.698041,0.568231,0.607685,0.407257,0.258253,0.406874,-3.407387,3.327417,-7.716018,28.170281,23.31824,0.40054,2.901837,28.0,23.0,34.0,28.0,6.0,3.535689,2.454941,3.518313,0.171418,0.107143,4.24141,0.067701,527.5,25.0,-553.0,31.0,0.888669,-0.791123,-0.003255,-0.003704,1.679791,0.011798,-0.054228,3.637913,19358.920037,-0.122823,0.119072,0.11904,0.078991,0.050197,0.07899,-22.550412,0.801769,-33.374232,30.547734,16.669704,-0.055825,3.583028,31.0,26.0,35.0,31.0,5.0,2.981363,2.109923,2.977984,0.133655,0.081967,3.993597,0.080498,744.5,28.0,-672.0,33.0,0.912125,-1.035348,0.000211,0.000382,1.947473,0.008652,-0.079124,5.360274,32529.034048,-0.101938,0.102914,0.097883,0.066487,0.041354,0.066486,114.188625,1.039308,440.751958,34.499817,9.142246,-0.075511,5.2575,35.0,31.0,38.0,34.0,3.0,2.182517,1.642671,2.181537,0.087641,0.043478,3.54518,0.111338,1299.5,33.0,-1268.0,36.0,1.050216,-0.880291,-0.003593,-0.00425,1.930507,0.011203,0.317021,7.755683,23864.76763,-0.119367,0.111565,0.110627,0.075129,0.047066,0.075127,-14.176356,0.890199,-29.45903,29.609065,12.030036,0.313477,7.594338,30.0,26.0,33.0,29.0,3.0,2.477198,1.660194,2.466645,0.117141,0.050847,3.725139,0.097686,982.5,28.0,-1026.0,32.0,0.574816,-0.538992,0.000306,0.000202,1.113808,0.004774,-0.030129,3.584145,8882.624265,-0.076731,0.078067,0.074879,0.050145,0.031589,0.050145,72.694979,0.543099,225.912624,31.505031,15.351486,-0.028705,3.554619,31.0,27.0,36.0,32.0,5.0,2.856137,2.063544,2.855886,0.124364,0.079365,3.935256,0.084333,845.0,29.0,-763.5,34.0,0.155205,-0.168285,0.0001,1e-05,0.32349,0.000462,0.002871,3.30745,865.756586,-0.024492,0.02456,0.024487,0.015853,0.010224,0.015852,187.409849,0.169553,215.204201,33.795384,17.618767,0.005408,3.2638,34.0,29.0,39.0,33.0,5.0,3.098626,2.309364,3.085506,0.124203,0.074627,4.051607,0.076244,552.5,32.0,-606.5,38.0,0.171449,-0.12751,-3.5e-05,-4.1e-05,0.298959,0.000339,0.038918,3.309243,500.115436,-0.020964,0.020797,0.020422,0.013496,0.008604,0.013496,-424.36333,0.128868,-528.772048,27.863258,15.150353,0.044233,3.275812,28.0,23.0,32.0,28.0,4.0,2.849158,2.077155,2.836394,0.139695,0.071429,3.939177,0.083231,729.5,25.0,-761.5,30.0
5,6,7,2.314401,-0.850238,0.500447,0.486635,3.164639,0.227808,0.164164,-0.151562,6310.970904,-0.127772,1.177402,0.586453,0.373764,0.255305,0.373573,0.604553,0.591745,0.953732,27.886478,90.375838,0.166261,-0.14962,28.0,15.0,41.0,28.0,11.0,7.437852,5.383666,7.436498,0.340904,0.2,5.258641,0.030968,92.5,22.0,-119.5,32.0,6.10164,-2.148607,1.404817,1.366558,8.250247,1.639086,0.212684,-0.133368,39511.999188,-0.279201,3.23994,1.549906,0.998543,0.676215,0.997911,0.567982,1.480645,0.911341,28.13161,95.696267,0.213033,-0.131939,28.0,15.0,42.0,28.0,12.0,7.627392,5.503419,7.618155,0.347739,0.214286,5.295425,0.030289,87.0,22.0,-126.0,31.0,1.96441,-2.763681,-0.061204,-0.02107,4.728091,0.287068,-0.639007,1.333722,148996.98087,-0.720237,0.560143,0.596787,0.400598,0.255176,0.3992,-10.381074,2.875247,-8.75408,37.012484,51.068312,-0.636478,1.325139,38.0,28.0,45.0,39.0,8.0,5.334285,3.61254,5.32908,0.193076,0.108108,4.815936,0.044745,172.0,33.0,-149.5,42.0,0.707352,-0.52176,-0.001641,-0.003258,1.229112,0.007766,0.202485,2.758097,5077.343832,-0.103802,0.101739,0.102433,0.065839,0.042917,0.065827,-19.30034,0.530768,-53.703457,27.656328,20.508089,0.203299,2.741886,28.0,22.0,33.0,27.0,5.0,3.390533,2.533699,3.385785,0.163745,0.090909,4.174272,0.069377,325.5,24.0,-318.0,30.0,0.466799,-0.435055,0.0005,0.000837,0.901854,0.004704,0.029906,2.51756,3488.217157,-0.079785,0.080661,0.07835,0.051126,0.033202,0.051125,94.62638,0.439935,137.180446,31.426233,23.024562,0.031333,2.490822,31.0,26.0,37.0,32.0,5.0,3.588047,2.524742,3.583199,0.152687,0.079365,4.259855,0.065528,271.5,28.0,-292.0,34.0,0.465289,-0.382557,-0.001074,-0.002516,0.847846,0.007118,0.166059,2.044107,2780.781317,-0.096775,0.096529,0.091191,0.061987,0.038951,0.061975,-25.559671,0.392799,-78.579021,29.347001,39.415739,0.162524,2.03395,29.0,22.0,37.0,29.0,7.0,4.621128,3.23092,4.606669,0.21393,0.118644,4.63241,0.051961,216.0,26.0,-234.5,33.0,0.420292,-0.42983,7.6e-05,0.001015,0.850122,0.002704,-0.118011,3.165845,3377.361625,-0.060251,0.05864,0.058631,0.038491,0.024786,0.038483,86.376575,0.432888,680.35414,32.859457,14.926428,-0.112781,3.126284,33.0,28.0,37.0,33.0,4.0,2.857211,2.103057,2.843089,0.117576,0.060606,3.937646,0.082593,432.5,30.0,-450.0,36.0,0.106786,-0.086665,2.9e-05,5e-06,0.193451,0.000256,0.035366,1.188866,139.89539,-0.019369,0.019373,0.019514,0.012261,0.008162,0.012261,-2791.314403,0.088102,558.53859,29.231482,27.290144,0.034282,1.181282,29.0,23.0,36.0,29.0,6.0,4.003034,3.001713,3.992232,0.178711,0.103448,4.409992,0.057748,206.0,24.0,-249.5,33.0,0.098186,-0.090794,-1e-05,1.3e-05,0.18898,0.000168,-0.022838,1.898265,151.64069,-0.015391,0.015666,0.015375,0.009792,0.006437,0.009792,-393.569088,0.091726,-1247.712438,31.264884,18.79229,-0.021689,1.879053,31.0,26.0,36.0,31.0,5.0,3.277829,2.296188,3.263941,0.138654,0.079365,4.127806,0.071015,298.5,27.0,-295.5,35.0
