,Num,Dnum,ROIGEnergy,ROIGContrast,ROIGEntropy,ROIGHomogeneity1,ROIGHomogeneity2,ROIGCorrelation,ROIGSumAverage,ROIGVariance,ROIGDissimilarity,ROIGAutoCorrelation,ROIGCorrelation1,LLLGEnergy,LLLGContrast,LLLGEntropy,LLLGHomogeneity1,LLLGHomogeneity2,LLLGCorrelation,LLLGSumAverage,LLLGVariance,LLLGDissimilarity,LLLGAutoCorrelation,LLLGCorrelation1,LLHGEnergy,LLHGContrast,LLHGEntropy,LLHGHomogeneity1,LLHGHomogeneity2,LLHGCorrelation,LLHGSumAverage,LLHGVariance,LLHGDissimilarity,LLHGAutoCorrelation,LLHGCorrelation1,LHLGEnergy,LHLGContrast,LHLGEntropy,LHLGHomogeneity1,LHLGHomogeneity2,LHLGCorrelation,LHLGSumAverage,LHLGVariance,LHLGDissimilarity,LHLGAutoCorrelation,LHLGCorrelation1,LHHGEnergy,LHHGContrast,LHHGEntropy,LHHGHomogeneity1,LHHGHomogeneity2,LHHGCorrelation,LHHGSumAverage,LHHGVariance,LHHGDissimilarity,LHHGAutoCorrelation,LHHGCorrelation1,HLLGEnergy,HLLGContrast,HLLGEntropy,HLLGHomogeneity1,HLLGHomogeneity2,HLLGCorrelation,HLLGSumAverage,HLLGVariance,HLLGDissimilarity,HLLGAutoCorrelation,HLLGCorrelation1,HLHGEnergy,HLHGContrast,HLHGEntropy,HLHGHomogeneity1,HLHGHomogeneity2,HLHGCorrelation,HLHGSumAverage,HLHGVariance,HLHGDissimilarity,HLHGAutoCorrelation,HLHGCorrelation1,HHLGEnergy,HHLGContrast,HHLGEntropy,HHLGHomogeneity1,HHLGHomogeneity2,HHLGCorrelation,HHLGSumAverage,HHLGVariance,HHLGDissimilarity,HHLGAutoCorrelation,HHLGCorrelation1,HHHGEnergy,HHHGContrast,HHHGEntropy,HHHGHomogeneity1,HHHGHomogeneity2,HHHGCorrelation,HHHGSumAverage,HHHGVariance,HHHGDissimilarity,HHHGAutoCorrelation,HHHGCorrelation1
10,11,12,0.001502,44.265538,9.903916,0.30166,0.211155,0.768175,0.007989,0.023282,4.777465,1144.046139,5734513.261915,0.001745,29.95613,9.680975,0.33687,0.248268,0.849284,0.007987,0.024242,3.923501,1154.607954,6095892.602477,0.001489,102.006566,10.166791,0.238557,0.150908,0.366466,0.007929,0.019645,7.249959,1084.147672,3579099.979575,0.00212,99.3415,9.799051,0.248968,0.161725,0.206264,0.008049,0.015273,7.017374,1099.744094,2614925.757263,0.001629,133.462741,10.076324,0.212859,0.127418,0.060045,0.007931,0.017332,8.455258,1059.446901,2956325.508413,0.001524,135.055036,10.180886,0.22107,0.136796,0.111896,0.007952,0.018565,8.411825,1069.386656,3283234.502596,0.001471,146.031727,10.189577,0.203906,0.119789,0.0214,0.007935,0.018213,8.96205,1057.890065,3186091.674217,0.00161,143.344361,10.103181,0.211179,0.127281,0.002462,0.007933,0.017544,8.763967,1056.071932,2978614.328019,0.001469,145.637248,10.157308,0.199695,0.115868,-0.010828,0.007911,0.017589,9.067155,1049.260524,3101013.103403
11,12,14,0.003191,64.636252,9.496984,0.306382,0.220502,0.612324,0.006704,0.020369,5.363262,805.196887,1731718.068008,0.004607,47.921338,9.19542,0.36501,0.289716,0.713235,0.007005,0.020381,4.425155,882.725143,1782795.610398,0.00247,115.181715,9.710776,0.242199,0.155628,0.098494,0.008077,0.015623,7.487763,1100.830598,2341222.951898,0.003144,91.874703,9.503444,0.268577,0.182753,0.212926,0.007954,0.014255,6.597193,1073.96327,1986647.831496,0.002267,116.466965,9.685031,0.230224,0.143427,0.006089,0.007934,0.0143,7.721179,1056.38882,2287117.00372,0.003311,95.747668,9.392546,0.265813,0.178872,0.120021,0.00792,0.013271,6.648099,1058.810465,1844213.212118,0.001633,142.685347,10.077156,0.204871,0.120174,0.007917,0.007974,0.017553,8.844281,1067.349681,2943947.752724,0.001822,135.311839,9.96956,0.214631,0.129573,0.006519,0.007956,0.016615,8.480263,1062.447488,2736456.958769,0.001355,157.007227,10.25269,0.194178,0.111218,-0.01054,0.007943,0.018961,9.450904,1057.776902,3395265.811569
12,13,15,0.00119,98.766033,10.375635,0.231378,0.14324,0.518881,0.007439,0.025042,7.321598,981.592804,4336327.447573,0.001661,56.275118,9.957368,0.281601,0.192052,0.690005,0.007885,0.022179,5.441428,1105.734688,4291657.306444,0.001067,165.572143,10.492805,0.186578,0.10453,0.092436,0.007936,0.022265,9.807055,1064.985887,4262189.419239,0.001795,144.029133,10.08983,0.223704,0.138738,0.103261,0.008007,0.019598,8.43947,1083.818679,2984422.016991,0.00157,146.463345,10.084854,0.204982,0.120886,-0.009639,0.007921,0.017703,8.928149,1051.835672,3020735.329101,0.001781,116.126292,9.905793,0.222069,0.135328,0.097277,0.008025,0.015704,7.88598,1086.648069,2816969.080993,0.00105,177.992232,10.47031,0.177875,0.097184,-0.014355,0.007902,0.021441,10.319113,1046.364488,4151020.276273,0.001126,175.966984,10.436866,0.184371,0.103284,-0.007739,0.007898,0.021319,10.104574,1045.761749,3935217.228552,0.000952,191.463188,10.5821,0.170325,0.090937,-0.0192,0.007882,0.02295,10.794472,1040.501276,4517086.280698
13,14,16,0.001331,67.640804,10.196175,0.258535,0.168722,0.677303,0.007842,0.02555,6.096753,1102.453725,5039041.142455,0.001527,53.430554,10.023246,0.279038,0.188715,0.7356,0.008039,0.024626,5.401478,1158.273158,5037398.21405,0.001056,160.428029,10.511359,0.190809,0.108537,0.126576,0.007953,0.022396,9.637321,1072.76536,4401709.46185,0.001182,149.610011,10.345398,0.194247,0.111398,0.078657,0.00786,0.019822,9.318453,1042.845613,3790127.753092,0.001067,172.148105,10.460946,0.181666,0.100754,0.008214,0.007921,0.021192,10.089621,1053.360308,4123357.916964,0.001099,162.707318,10.465495,0.190322,0.108122,0.082458,0.007958,0.021654,9.667467,1069.856364,4169534.781518,0.001049,179.1624,10.490047,0.179139,0.098546,-0.002391,0.00797,0.021809,10.297101,1065.486693,4243315.926524,0.001265,160.172071,10.294164,0.191028,0.108446,-0.006068,0.00798,0.019429,9.579366,1067.949646,3601992.11135,0.001257,154.190673,10.252463,0.18923,0.106435,-0.016121,0.007934,0.018543,9.498516,1054.865005,3532037.900714
14,15,17,0.001502,83.306242,10.060805,0.234712,0.145408,0.502937,0.007398,0.020448,6.906172,960.412783,3112178.719858,0.001767,67.03007,9.880493,0.259378,0.1694,0.594948,0.007277,0.020202,6.076374,937.546476,2848836.942394,0.001279,145.56124,10.257399,0.194836,0.111171,0.06447,0.007906,0.018981,9.161797,1053.610931,3521974.563623,0.001328,137.188035,10.200935,0.199445,0.115151,0.069994,0.007903,0.018019,8.891909,1053.047729,3426656.178864,0.001182,164.022113,10.35803,0.18536,0.103191,-0.001511,0.007946,0.01999,9.77874,1059.107003,3786751.986892,0.00116,154.506281,10.355096,0.189558,0.107173,0.05399,0.007926,0.01994,9.538601,1058.407184,3845854.411212,0.000977,180.750519,10.525695,0.174111,0.094325,-0.013598,0.008012,0.021777,10.499748,1075.829388,4518472.797131,0.001136,156.567759,10.317403,0.183189,0.101295,-0.008202,0.007928,0.018953,9.742624,1053.749439,3831418.891246,0.001152,160.288441,10.333011,0.184091,0.102083,-0.011788,0.007904,0.019348,9.76925,1047.128302,3770724.522467
15,16,18,0.001018,77.823947,10.377576,0.241124,0.151893,0.63778,0.007937,0.026218,6.675127,1125.283198,6344804.935352,0.00123,49.603315,10.114526,0.277338,0.186406,0.770344,0.007913,0.026353,5.320581,1133.63129,6409047.652494,0.001243,150.282,10.34579,0.198984,0.115484,0.074076,0.007938,0.019819,9.178111,1063.135772,3736070.557556,0.001005,156.709664,10.577055,0.193882,0.111531,0.168939,0.007924,0.023018,9.491993,1069.393336,4603828.574031,0.001167,167.41988,10.39654,0.185992,0.104257,-0.008718,0.007908,0.020259,9.860246,1048.33356,3770559.925857,0.001047,168.880807,10.553792,0.193171,0.111262,0.09117,0.007918,0.022687,9.734279,1060.346169,4424696.352599,0.001072,180.161061,10.50873,0.181355,0.100649,-0.012581,0.007944,0.021716,10.260531,1057.643393,4169759.970588,0.001012,187.477569,10.574796,0.180546,0.100493,-0.007673,0.007951,0.022713,10.451909,1060.024049,4417890.055252,0.00103,182.954615,10.535194,0.176916,0.096771,-0.016196,0.007933,0.021972,10.439152,1054.465966,4220654.812584
16,17,19,0.001369,74.72194,10.259726,0.257432,0.167999,0.664325,0.007068,0.027171,6.290832,912.047119,3995559.511025,0.001642,55.283802,10.007976,0.281158,0.190837,0.735219,0.007267,0.02546,5.404465,962.529396,3837339.826404,0.001158,162.744241,10.481823,0.195671,0.113121,0.105845,0.007935,0.022227,9.536632,1066.098289,4096852.00009,0.001247,153.489742,10.368997,0.198905,0.115735,0.081496,0.007944,0.020395,9.261314,1065.455529,3738225.9779,0.001131,174.282039,10.452132,0.184001,0.102896,-0.004974,0.007975,0.021164,10.064718,1066.522333,3982675.970089,0.001253,158.252099,10.400966,0.199967,0.117019,0.092465,0.007886,0.021277,9.3424,1051.395446,3725804.174387,0.001159,171.608992,10.428773,0.186442,0.104775,-0.004618,0.007957,0.020851,9.9432,1061.831678,3908154.664063,0.001361,153.283157,10.243243,0.197717,0.114469,0.001893,0.007977,0.018738,9.280201,1067.659542,3424707.471434,0.001484,137.969637,10.080829,0.200628,0.116062,-0.013648,0.007932,0.016624,8.862026,1054.63868,3077123.543833
17,18,20,0.000895,132.025158,10.470815,0.198045,0.116135,0.519122,0.00729,0.033482,8.969579,962.774142,6174801.190213,0.000836,99.422022,10.522565,0.204413,0.118014,0.67868,0.008089,0.037905,7.952343,1203.187755,10509113.100148,0.000878,253.014499,10.602852,0.16306,0.087801,0.042278,0.007927,0.032301,12.17731,1059.984385,5839150.282527,0.001156,182.844259,10.281712,0.176928,0.097755,0.111099,0.007995,0.025073,10.553352,1083.676426,4207983.943084,0.000867,230.695526,10.545855,0.158726,0.082492,0.016433,0.007552,0.028428,11.945377,957.91479,5092372.344975,0.001214,188.91179,10.226132,0.187068,0.10776,0.082263,0.007734,0.025261,10.351196,1012.633452,3923700.905666,0.000922,217.591413,10.495105,0.163604,0.086654,-0.000773,0.008098,0.026402,11.535045,1099.604053,5372772.755025,0.001081,205.032264,10.356254,0.169333,0.090591,0.029399,0.007831,0.025686,11.058923,1031.567311,4293033.878167,0.000845,275.403464,10.684594,0.147849,0.074724,-0.003787,0.00822,0.033611,13.117241,1133.525123,6221978.083642
18,19,21,0.00196,81.933102,9.782125,0.256634,0.167709,0.428953,0.007118,0.017509,6.442913,880.707339,2335145.273535,0.002956,50.249985,9.291708,0.319831,0.233621,0.594602,0.007511,0.015118,4.790319,983.160141,2281252.609422,0.001993,133.307197,9.924051,0.225373,0.1399,0.118658,0.008075,0.018441,8.191271,1102.983536,2759290.634328,0.002472,106.18807,9.652121,0.249496,0.163222,0.154162,0.008095,0.015366,7.19759,1109.178558,2394258.247357,0.001587,150.711472,10.090072,0.20498,0.121197,-0.004474,0.007849,0.018307,9.015926,1033.302037,3010509.574594,0.001495,140.870392,10.140376,0.212422,0.128227,0.075095,0.007925,0.018627,8.705865,1059.69433,3264735.091103,0.001195,168.850432,10.334127,0.184969,0.103295,-0.019765,0.007928,0.020194,9.917743,1052.659568,3744906.783061,0.00131,154.068975,10.217894,0.192688,0.109888,-0.000361,0.007893,0.018788,9.415689,1045.231992,3440524.0792,0.001056,188.660292,10.491984,0.17585,0.09604,-0.018619,0.007881,0.022624,10.561201,1040.252054,4142634.215789
19,20,22,0.001125,77.669193,10.315919,0.241016,0.151415,0.59886,0.007888,0.023627,6.647409,1101.835243,5278613.140144,0.001363,50.350861,10.057962,0.27736,0.186,0.73969,0.007917,0.023603,5.311107,1123.079044,5345447.800526,0.001218,150.810244,10.395919,0.200404,0.117036,0.110206,0.007957,0.020695,9.169298,1071.586986,3868486.14452,0.001252,141.254505,10.362908,0.207392,0.123328,0.15337,0.00799,0.020365,8.825709,1083.977621,3860641.005113,0.001054,176.916945,10.512339,0.1823,0.101482,0.002888,0.007918,0.02166,10.171819,1052.208204,4208608.931663,0.001107,165.362824,10.500106,0.195273,0.112855,0.080623,0.007955,0.021956,9.598055,1068.90966,4202672.11317,0.001116,173.943889,10.461437,0.183944,0.102719,-0.009739,0.007916,0.021029,10.059053,1050.389347,3972328.795483,0.001014,185.179146,10.570944,0.179846,0.09953,-0.003454,0.007929,0.022529,10.414587,1054.355337,4371692.831625,0.000975,186.96686,10.58413,0.174434,0.094886,-0.014162,0.007931,0.022506,10.606647,1054.005654,4442918.081807
20,21,25,0.001216,53.177975,10.142259,0.28366,0.194479,0.768407,0.00775,0.028027,5.362519,1095.962163,6949550.088426,0.001496,33.939197,9.823739,0.320036,0.231132,0.847044,0.007962,0.027082,4.298511,1157.560998,7026613.316566,0.001469,134.568179,10.237924,0.215904,0.131258,0.144668,0.007909,0.019203,8.483413,1060.894374,3329781.76337,0.001295,139.887216,10.381357,0.214403,0.130251,0.194187,0.007947,0.021194,8.641014,1076.450062,3842989.689999,0.001282,163.780952,10.362427,0.195235,0.112847,0.0098,0.00793,0.020192,9.570073,1055.797456,3613322.267619,0.001333,147.461829,10.367235,0.212169,0.128788,0.133419,0.007937,0.020772,8.873633,1068.233107,3688055.331537,0.001426,155.637005,10.253963,0.201029,0.117947,-0.001878,0.007943,0.018964,9.263132,1058.366388,3315690.235255,0.001307,163.507177,10.357452,0.197996,0.115733,0.010644,0.00794,0.020173,9.523707,1058.45046,3591279.122615,0.001209,172.160174,10.417299,0.188151,0.106642,-0.0138,0.007935,0.020729,9.924115,1055.273285,3745949.011491
21,22,26,0.001859,68.386497,9.815047,0.25984,0.169577,0.501983,0.007698,0.016738,6.076222,1028.501616,2891633.797696,0.002093,49.810054,9.687159,0.293723,0.203758,0.67451,0.007333,0.018675,5.070665,953.636194,2909863.531665,0.001002,169.089596,10.522446,0.181317,0.100284,0.065937,0.007865,0.022091,10.070468,1043.6213,4355391.503486,0.001989,119.028341,9.919254,0.23247,0.146935,0.145296,0.007924,0.016993,7.814602,1063.449195,2645837.778946,0.001303,158.490898,10.28494,0.193281,0.110585,0.000455,0.007972,0.019347,9.50962,1066.225152,3546816.947349,0.002673,102.351984,9.506737,0.249367,0.161872,0.062744,0.007862,0.01334,7.039734,1040.53732,2020245.315204,0.001031,185.060444,10.521991,0.176814,0.096934,-0.015489,0.00808,0.022234,10.492169,1093.742632,4414060.482816,0.001639,143.216063,10.05935,0.207775,0.123302,-0.000833,0.007934,0.017464,8.800283,1056.144033,2924028.044594,0.001107,179.063738,10.467668,0.179735,0.098827,-0.012422,0.007957,0.021589,10.266635,1061.069102,4039966.233625
