,Num,Dnum,ROILDE,ROIHDE,ROILGLE,ROIHGLE,ROILDLGLE,ROILDHGLE,ROIHDLGLE,ROIHDHGLE,ROIdepGLN,ROIdepGLNN,ROIDN,ROIDNN,ROIdepGLV,ROIDV,ROIDEntropy,ROIDEnergy,LLLLDE,LLLHDE,LLLLGLE,LLLHGLE,LLLLDLGLE,LLLLDHGLE,LLLHDLGLE,LLLHDHGLE,LLLdepGLN,LLLdepGLNN,LLLDN,LLLDNN,LLLdepGLV,LLLDV,LLLDEntropy,LLLDEnergy,LLHLDE,LLHHDE,LLHLGLE,LLHHGLE,LLHLDLGLE,LLHLDHGLE,LLHHDLGLE,LLHHDHGLE,LLHdepGLN,LLHdepGLNN,LLHDN,LLHDNN,LLHdepGLV,LLHDV,LLHDEntropy,LLHDEnergy,LHLLDE,LHLHDE,LHLLGLE,LHLHGLE,LHLLDLGLE,LHLLDHGLE,LHLHDLGLE,LHLHDHGLE,LHLdepGLN,LHLdepGLNN,LHLDN,LHLDNN,LHLdepGLV,LHLDV,LHLDEntropy,LHLDEnergy,LHHLDE,LHHHDE,LHHLGLE,LHHHGLE,LHHLDLGLE,LHHLDHGLE,LHHHDLGLE,LHHHDHGLE,LHHdepGLN,LHHdepGLNN,LHHDN,LHHDNN,LHHdepGLV,LHHDV,LHHDEntropy,LHHDEnergy,HLLLDE,HLLHDE,HLLLGLE,HLLHGLE,HLLLDLGLE,HLLLDHGLE,HLLHDLGLE,HLLHDHGLE,HLLdepGLN,HLLdepGLNN,HLLDN,HLLDNN,HLLdepGLV,HLLDV,HLLDEntropy,HLLDEnergy,HLHLDE,HLHHDE,HLHLGLE,HLHHGLE,HLHLDLGLE,HLHLDHGLE,HLHHDLGLE,HLHHDHGLE,HLHdepGLN,HLHdepGLNN,HLHDN,HLHDNN,HLHdepGLV,HLHDV,HLHDEntropy,HLHDEnergy,HHLLDE,HHLHDE,HHLLGLE,HHLHGLE,HHLLDLGLE,HHLLDHGLE,HHLHDLGLE,HHlHDHGLE,HHLdepGLN,HHLdepGLNN,HHLDN,HHLDNN,HHLdepGLV,HHLDV,HHLDEntropy,HHLDEnergy,HHHLDE,HHHHDE,HHHLGLE,HHHHGLE,HHHLDLGLE,HHHLDHGLE,HHHHDLGLE,HHHHDHGLE,HHHdepGLN,HHHdepGLNN,HHHDN,HHHDNN,HHHdepGLV,HHHDV,HHHDEntropy,HHHDEnergy
0,1,1,0.217078,23.958228,0.007068,282.541139,0.002036,75.016487,0.121051,5926.015823,100.98481,0.063914,202.550633,0.128197,24.65413,6.824916,7.084046,0.008777,0.186166,30.278481,0.007973,272.147468,0.001963,64.330672,0.160653,7329.175316,94.951899,0.060096,179.998734,0.113923,26.550961,8.814613,7.222395,0.007845,0.26147,16.480635,0.007134,305.285714,0.002737,83.356412,0.076795,5017.694603,106.457778,0.067592,252.328254,0.160208,21.700114,4.546352,6.763032,0.01116,0.295811,14.937857,0.010721,307.496512,0.005863,94.90679,0.076184,4517.157895,107.703868,0.068297,255.935954,0.162293,23.754558,4.04409,6.750282,0.011137,0.353389,11.868471,0.007459,299.163625,0.003918,114.073732,0.054875,3349.230334,101.14978,0.063656,302.295154,0.190242,25.697354,3.411319,6.635071,0.012146,0.314479,11.871729,0.008845,290.05552,0.004374,95.97371,0.060964,3318.201021,107.040842,0.068309,295.190172,0.188379,21.0076,3.031828,6.539291,0.013378,0.395435,8.813452,0.009598,284.974619,0.00551,121.517507,0.049471,2350.290609,98.609137,0.062569,353.261421,0.224151,24.201305,2.326475,6.413765,0.014169,0.383447,10.046954,0.008809,303.17132,0.005716,122.272068,0.045508,2968.073604,101.338832,0.064301,327.576142,0.207853,22.778845,2.788443,6.451025,0.013522,0.428949,6.907653,0.007084,299.271347,0.004391,137.427932,0.032328,1948.182163,95.514864,0.060414,410.573688,0.259692,24.269647,1.662076,6.205987,0.016205
1,2,3,0.170659,33.364443,0.006986,271.687415,0.001524,54.992746,0.216018,7117.186267,1579.271854,0.061438,2750.346508,0.106997,26.602026,9.51031,7.60285,0.006615,0.122956,53.844405,0.005367,290.850206,0.000857,42.366974,0.300367,11988.203917,1636.477689,0.063721,2186.79363,0.085149,24.023668,16.218156,7.861808,0.005446,0.250677,17.803642,0.007944,296.911492,0.003301,76.241248,0.08229,5216.165996,1716.828377,0.067087,3889.05752,0.15197,22.513452,4.915174,7.009488,0.009786,0.242643,21.537125,0.008243,295.38437,0.00404,73.437255,0.091366,6195.148974,2028.227479,0.079892,3505.263127,0.138073,18.967386,6.487787,6.867955,0.010784,0.2983,15.069288,0.006496,289.927605,0.003171,91.704758,0.06305,4193.325246,1937.49595,0.076189,4183.350845,0.164505,18.248285,4.270195,6.601573,0.0127,0.270872,16.186009,0.007491,295.379813,0.00337,83.100145,0.07285,4660.684815,1768.419294,0.069266,4086.507814,0.160061,21.594047,4.509164,6.876019,0.01084,0.328027,12.154956,0.006829,293.17264,0.003384,101.46466,0.053648,3412.017762,1744.977964,0.06842,4724.699028,0.185253,21.00415,3.288086,6.601075,0.012759,0.326288,11.86996,0.00701,293.638953,0.003712,101.06824,0.052599,3331.498531,1707.002743,0.066881,4802.084669,0.188147,21.322362,3.158177,6.620251,0.012541,0.361544,10.004183,0.007356,294.044529,0.004424,111.951885,0.044475,2804.910864,1658.440009,0.064836,5267.36702,0.205925,22.122765,2.591289,6.48717,0.013523
2,3,4,0.263574,14.471711,0.009428,304.956579,0.004528,77.972576,0.080555,4436.486184,191.292105,0.062925,500.123026,0.164514,23.224771,3.41171,6.868871,0.010715,0.209166,20.156507,0.008355,301.911038,0.003857,60.51532,0.091747,5962.38682,187.267545,0.061703,421.203624,0.138782,23.136578,4.868021,7.109555,0.00899,0.296134,11.981293,0.008795,296.538891,0.004594,88.594505,0.059713,3506.275681,196.339678,0.064437,563.914998,0.185072,23.090825,2.838956,6.734183,0.011776,0.311557,11.748434,0.006649,291.419716,0.00328,95.635172,0.053418,3274.452357,193.563139,0.063819,567.244642,0.187024,21.953366,2.898152,6.690387,0.011902,0.365752,9.610214,0.006582,294.822076,0.003383,113.474542,0.043231,2718.878089,196.188797,0.064642,640.165074,0.210928,22.185942,2.446875,6.459133,0.013707,0.346459,10.760841,0.00816,298.357096,0.004965,107.057318,0.04955,3100.153417,189.063732,0.06211,598.084757,0.19648,23.074057,2.782629,6.644898,0.012108,0.393289,8.293115,0.00772,294.130164,0.004199,122.457667,0.041322,2323.440328,190.579016,0.062485,702.063607,0.230185,23.99669,2.061135,6.378845,0.014905,0.379175,8.568717,0.007393,296.899869,0.00446,118.763817,0.040311,2393.593586,185.448953,0.060684,692.320681,0.226545,23.720412,2.097554,6.476696,0.013632,0.417429,7.837696,0.007092,294.157395,0.004239,130.677856,0.03778,2137.290249,184.356675,0.060326,738.873691,0.241778,24.525091,2.034264,6.378277,0.014659
3,4,5,0.150219,32.313255,0.006179,264.697399,0.000901,55.14209,0.187625,7051.653607,840.653859,0.070525,1279.474161,0.107338,20.465008,7.782509,7.300075,0.008038,0.106051,49.67583,0.005472,279.836825,0.000695,43.222877,0.265959,11275.366158,847.272544,0.071008,1035.518773,0.086785,19.898225,11.735516,7.547194,0.006823,0.245655,18.514959,0.007813,298.86265,0.003642,75.631969,0.080646,5380.878069,859.614095,0.072037,1737.649459,0.145617,20.339473,4.974063,6.916082,0.010407,0.230542,21.36709,0.006938,294.608707,0.002902,71.15147,0.087247,6139.501219,1019.553828,0.085684,1601.190436,0.134565,16.011396,5.893158,6.753657,0.011755,0.28835,14.624717,0.007081,288.249853,0.00352,88.070049,0.062993,4052.834019,945.951725,0.079418,1959.055243,0.164474,17.558819,3.856996,6.508408,0.013645,0.286344,14.84785,0.007879,295.690522,0.003937,89.507395,0.067765,4207.92167,813.472818,0.067931,1995.705804,0.166656,21.584132,4.069171,6.806316,0.011213,0.33629,11.153769,0.007207,291.868603,0.003999,102.837834,0.049074,3156.457634,798.217965,0.066635,2324.875783,0.194079,21.267614,2.911468,6.559384,0.013082,0.327002,11.908621,0.006733,295.10373,0.003239,101.200165,0.053121,3366.172912,795.506718,0.066386,2243.013853,0.187183,21.495745,3.165132,6.616076,0.012422,0.369759,9.715524,0.007221,293.808154,0.004344,113.923754,0.04283,2733.111306,779.620477,0.065001,2494.718026,0.207997,21.87722,2.492812,6.445904,0.013789
4,5,6,0.141871,30.61583,0.006787,338.9972,0.001826,39.989249,0.135133,11782.217988,2078.05977,0.056483,4203.274089,0.114247,27.855639,7.202184,7.562817,0.006816,0.11004,41.080126,0.006151,376.390961,0.00136,31.997838,0.157302,18147.993427,1947.062471,0.052885,3683.172203,0.10004,31.251123,9.949746,7.822737,0.005743,0.24439,15.772777,0.00722,293.973099,0.002945,76.13545,0.075645,4461.418205,2362.281953,0.064515,5892.225421,0.160919,22.800821,3.833163,6.96665,0.010213,0.252241,15.701086,0.00638,292.432085,0.002561,77.453679,0.069424,4438.000466,2528.250987,0.06932,5895.183977,0.161636,19.407928,3.954792,6.832879,0.01111,0.338692,10.312068,0.006862,294.277221,0.003592,105.568974,0.046816,2899.118033,2320.187317,0.063364,7382.33255,0.201609,22.410555,2.53626,6.567588,0.01289,0.261597,15.500411,0.007359,293.784461,0.003412,80.864917,0.07067,4369.106961,2474.490326,0.067813,5902.312414,0.161752,21.197937,3.976535,6.867166,0.010869,0.328545,11.314126,0.006791,293.671112,0.003538,101.826004,0.049879,3189.50723,2463.009969,0.067454,6934.913677,0.189925,20.893059,2.852678,6.547904,0.013104,0.336854,10.766995,0.007046,296.036514,0.003763,104.380157,0.048336,3067.454903,2286.952788,0.062412,7264.256939,0.198244,22.888346,2.753876,6.63106,0.01231,0.363491,9.3512,0.006894,294.70524,0.003958,113.087415,0.041591,2638.218715,2304.37744,0.062922,7787.901619,0.212651,22.418745,2.297399,6.467238,0.013754
5,6,7,0.176727,25.411111,0.005831,282.339665,0.001515,57.923181,0.132452,6003.891995,1173.002031,0.070072,2112.38865,0.126188,20.294356,6.471457,7.181444,0.008948,0.130574,37.912979,0.005865,280.30132,0.001192,42.364698,0.197781,8793.689721,1171.265305,0.069956,1737.388819,0.103768,19.988738,10.096379,7.463405,0.007348,0.250369,16.044022,0.007842,297.03741,0.003307,76.253837,0.078339,4689.790374,1140.28397,0.067927,2694.77566,0.160528,21.550976,4.095504,6.908903,0.01066,0.271255,14.808281,0.007544,296.274948,0.003539,82.412232,0.066341,4359.207328,1129.689187,0.067303,2801.214835,0.166888,21.59641,3.852714,6.848611,0.010945,0.34479,10.329764,0.006688,294.233565,0.003438,107.507874,0.046691,2901.868047,1064.676959,0.06334,3419.411208,0.203427,22.569275,2.635073,6.589804,0.012791,0.25738,16.636581,0.00661,293.587655,0.002754,78.282566,0.072624,4777.763622,1211.851247,0.072483,2627.989772,0.157186,19.125481,4.471635,6.831099,0.011164,0.326565,11.752588,0.006702,292.264405,0.003515,100.180813,0.050608,3296.966014,1188.675582,0.071123,3142.892658,0.188051,19.464226,3.079135,6.513535,0.013496,0.327433,11.37232,0.007352,295.146558,0.003878,101.711433,0.052138,3186.484338,1096.729514,0.065313,3242.210696,0.193081,22.320444,2.959142,6.631976,0.012509,0.363792,9.869773,0.006825,294.264034,0.003873,112.913948,0.043287,2779.674283,1120.721172,0.066857,3443.605739,0.205429,20.996292,2.501963,6.441266,0.01398
6,7,8,0.140836,29.266235,0.006624,299.303109,0.001314,42.327324,0.160927,8457.863983,4063.023356,0.054539,8921.120084,0.11975,26.243654,6.821092,7.620431,0.006593,0.098351,42.380625,0.006617,299.883684,0.000976,29.221546,0.240577,11998.499088,4074.431289,0.054668,7543.086918,0.101209,26.372977,9.842425,7.868879,0.00561,0.254512,15.066,0.007257,297.416992,0.003037,78.421937,0.071863,4381.974326,4635.714278,0.062774,12291.175848,0.166439,23.138039,3.74501,6.959553,0.010171,0.266506,14.937382,0.007139,294.398263,0.003079,81.927408,0.068778,4240.435258,4799.483653,0.065135,12344.628663,0.167532,21.836692,3.891107,6.89272,0.010617,0.336038,10.728286,0.006929,294.71435,0.003629,104.758295,0.048407,3026.645304,4649.582705,0.062973,14646.410171,0.198367,22.895702,2.725675,6.61517,0.01251,0.280146,13.903026,0.007455,294.962698,0.003424,86.375276,0.065403,3937.263716,4633.316871,0.06278,12928.6976,0.175178,22.902921,3.64781,6.868772,0.01076,0.331491,11.087933,0.00676,293.965646,0.003471,103.284607,0.049952,3114.302518,4736.741977,0.064217,14342.870989,0.194451,22.242641,2.837881,6.611336,0.012551,0.3271,11.213381,0.006799,295.171996,0.003356,101.568015,0.050934,3181.446079,4577.626442,0.06197,14400.780446,0.194953,23.019824,2.893528,6.681149,0.012006,0.369472,9.309539,0.006973,295.275741,0.004022,115.113943,0.041803,2623.682425,4584.142173,0.062023,15821.212502,0.214061,23.026187,2.33568,6.491303,0.013497
7,8,9,0.241607,14.167797,0.006549,299.803731,0.001969,71.438123,0.076777,4300.948144,591.799,0.05282,1923.682256,0.171696,27.362248,3.103445,7.105372,0.009076,0.183003,18.683919,0.006425,304.542566,0.001659,54.202912,0.09914,5705.53864,593.874175,0.052996,1704.406211,0.152098,27.67625,3.819543,7.302004,0.00811,0.300912,10.979208,0.006916,299.140168,0.002873,94.158401,0.057481,3157.324789,626.973293,0.05619,2190.430364,0.19631,25.667343,2.493249,6.83052,0.010912,0.319594,10.725885,0.007376,296.658164,0.003398,99.532593,0.05401,3137.439734,640.999461,0.057571,2213.447997,0.198801,25.234463,2.57669,6.784493,0.011273,0.362559,8.985426,0.006686,295.353544,0.003405,113.250645,0.042758,2520.52231,658.582044,0.059246,2430.179021,0.21862,24.194928,2.147361,6.546843,0.012909,0.303779,12.264876,0.007964,296.993148,0.00381,93.576066,0.059541,3549.346015,687.165885,0.061951,2060.356293,0.185752,23.289355,3.135674,6.780548,0.011362,0.36399,8.952986,0.006913,296.585247,0.003895,113.132624,0.040726,2536.144826,671.118527,0.060445,2441.484374,0.219894,23.762804,2.153963,6.502554,0.013372,0.362677,9.06626,0.007284,296.216915,0.003958,111.767584,0.043131,2576.51248,656.894236,0.058978,2432.424672,0.21839,24.420039,2.19883,6.567447,0.012819,0.392278,8.293769,0.007264,295.084255,0.004496,122.019029,0.038073,2326.776549,665.547613,0.059846,2530.549501,0.227547,24.346985,2.012032,6.448903,0.013774
8,9,10,0.174711,28.07736,0.004967,283.813672,0.000802,65.966452,0.158629,6040.253402,1317.929069,0.070606,2196.276438,0.117662,21.358397,7.413989,7.190085,0.00886,0.141982,35.219169,0.005821,259.714071,0.000747,50.807443,0.24925,6611.403778,1241.593217,0.066631,1994.670387,0.107045,23.052321,9.404437,7.418429,0.007779,0.258017,16.607454,0.007827,302.329489,0.003503,77.888974,0.074736,4966.240856,1230.570612,0.065704,2946.627423,0.15733,22.838718,4.481411,6.969779,0.010066,0.289229,14.376784,0.007687,298.773191,0.003633,87.965555,0.064591,4220.808801,1248.515051,0.066755,3173.50409,0.169679,21.803371,3.897442,6.809918,0.011048,0.336492,11.087729,0.006899,292.038194,0.003573,104.392793,0.049849,3084.097036,1232.615385,0.065936,3615.472665,0.193403,21.679037,2.855673,6.576679,0.012798,0.28194,15.430917,0.007554,297.001498,0.003789,86.045825,0.066941,4509.372185,1283.727253,0.068667,3049.690452,0.163129,21.331382,4.267562,6.832574,0.010973,0.31905,12.506789,0.006501,290.118197,0.003404,99.076132,0.053339,3463.953117,1326.246766,0.0709,3388.838341,0.181163,19.756071,3.326272,6.570565,0.012987,0.32437,12.395677,0.006512,292.95244,0.003431,100.436876,0.052675,3480.242403,1266.955061,0.067781,3422.264926,0.183087,20.577077,3.358404,6.610425,0.012512,0.341809,11.311197,0.006241,291.080366,0.003386,105.52566,0.047229,3152.676666,1336.786761,0.071478,3583.510213,0.191611,19.049122,3.002549,6.434319,0.014125
9,10,11,0.134835,35.639835,0.005909,297.995808,0.000985,43.670549,0.240565,9411.175896,4915.293506,0.0548,9812.678332,0.109401,26.29501,9.529381,7.783582,0.006123,0.090357,51.146822,0.005808,299.367478,0.000607,28.378687,0.355644,13849.6611,4933.035274,0.054961,8373.97472,0.093298,26.530181,13.106424,8.033411,0.005217,0.25199,16.085131,0.007478,296.994234,0.003138,76.897522,0.075473,4699.881691,5695.638249,0.064145,14322.432253,0.161301,22.824443,4.201029,6.983054,0.010102,0.265798,16.944382,0.006758,294.884919,0.002962,81.460178,0.072944,4841.100624,5998.30133,0.067642,14084.595408,0.15883,21.029579,4.89614,6.913284,0.010425,0.329622,11.775246,0.00698,294.628209,0.003735,103.150372,0.051695,3311.333931,5785.643139,0.065193,16898.997228,0.19042,22.078417,3.186634,6.63044,0.012404,0.271766,15.824854,0.007322,295.934082,0.003412,83.49429,0.070301,4562.442104,5762.249789,0.064873,14587.524008,0.164231,22.258722,4.454482,6.926087,0.010366,0.333688,11.466231,0.00695,294.23033,0.00372,104.225309,0.0508,3211.649837,5738.414049,0.064702,17138.651911,0.193242,22.069995,3.08374,6.617939,0.01253,0.316194,12.899295,0.006938,293.79319,0.003507,98.283816,0.05706,3610.320999,5826.264107,0.065689,16180.168972,0.182425,21.805988,3.605923,6.696735,0.011897,0.3619,10.015991,0.006901,294.647762,0.003982,113.219727,0.043938,2809.103876,5693.543841,0.064118,18342.548548,0.206565,22.264331,2.617136,6.487504,0.01351
