,Num,Dnum,ROILDE,ROIHDE,ROILGLE,ROIHGLE,ROILDLGLE,ROILDHGLE,ROIHDLGLE,ROIHDHGLE,ROIdepGLN,ROIdepGLNN,ROIDN,ROIDNN,ROIdepGLV,ROIDV,ROIDEntropy,ROIDEnergy,LLLLDE,LLLHDE,LLLLGLE,LLLHGLE,LLLLDLGLE,LLLLDHGLE,LLLHDLGLE,LLLHDHGLE,LLLdepGLN,LLLdepGLNN,LLLDN,LLLDNN,LLLdepGLV,LLLDV,LLLDEntropy,LLLDEnergy,LLHLDE,LLHHDE,LLHLGLE,LLHHGLE,LLHLDLGLE,LLHLDHGLE,LLHHDLGLE,LLHHDHGLE,LLHdepGLN,LLHdepGLNN,LLHDN,LLHDNN,LLHdepGLV,LLHDV,LLHDEntropy,LLHDEnergy,LHLLDE,LHLHDE,LHLLGLE,LHLHGLE,LHLLDLGLE,LHLLDHGLE,LHLHDLGLE,LHLHDHGLE,LHLdepGLN,LHLdepGLNN,LHLDN,LHLDNN,LHLdepGLV,LHLDV,LHLDEntropy,LHLDEnergy,LHHLDE,LHHHDE,LHHLGLE,LHHHGLE,LHHLDLGLE,LHHLDHGLE,LHHHDLGLE,LHHHDHGLE,LHHdepGLN,LHHdepGLNN,LHHDN,LHHDNN,LHHdepGLV,LHHDV,LHHDEntropy,LHHDEnergy,HLLLDE,HLLHDE,HLLLGLE,HLLHGLE,HLLLDLGLE,HLLLDHGLE,HLLHDLGLE,HLLHDHGLE,HLLdepGLN,HLLdepGLNN,HLLDN,HLLDNN,HLLdepGLV,HLLDV,HLLDEntropy,HLLDEnergy,HLHLDE,HLHHDE,HLHLGLE,HLHHGLE,HLHLDLGLE,HLHLDHGLE,HLHHDLGLE,HLHHDHGLE,HLHdepGLN,HLHdepGLNN,HLHDN,HLHDNN,HLHdepGLV,HLHDV,HLHDEntropy,HLHDEnergy,HHLLDE,HHLHDE,HHLLGLE,HHLHGLE,HHLLDLGLE,HHLLDHGLE,HHLHDLGLE,HHlHDHGLE,HHLdepGLN,HHLdepGLNN,HHLDN,HHLDNN,HHLdepGLV,HHLDV,HHLDEntropy,HHLDEnergy,HHHLDE,HHHHDE,HHHLGLE,HHHHGLE,HHHLDLGLE,HHHLDHGLE,HHHHDLGLE,HHHHDHGLE,HHHdepGLN,HHHdepGLNN,HHHDN,HHHDNN,HHHdepGLV,HHHDV,HHHDEntropy,HHHDEnergy
0,1,1,0.578145,4.3208,0.001013,5124.0684,0.000863,2795.930555,0.001976,24186.8228,34.78,0.013912,884.992,0.353997,483.461516,1.025849,7.968818,0.005072,0.572551,4.369138,0.001399,6673.928657,0.001296,3415.180518,0.002058,33537.375551,29.574749,0.011854,873.036072,0.349914,615.66171,1.027349,8.093623,0.004485,0.568389,4.330645,0.001533,4993.6,0.001293,2746.590668,0.003064,22418.246774,36.03629,0.014531,878.956452,0.354418,447.469375,1.017658,7.889197,0.005333,0.648227,3.538677,0.001398,4551.115431,0.000656,2975.569708,0.004707,15911.73507,34.580762,0.01386,1027.727856,0.411915,438.116668,0.821135,7.760218,0.005724,0.666296,3.400161,0.001377,4416.634058,0.001209,2966.012172,0.002372,14741.183172,39.474235,0.015891,1067.410628,0.429714,386.07108,0.799291,7.585712,0.00656,0.62135,3.654296,0.0009,4413.874546,0.000778,2825.387625,0.00172,15206.310206,40.409439,0.016301,968.594998,0.39072,386.720354,0.798891,7.647492,0.006266,0.726077,2.653985,0.00136,4545.787745,0.001267,3386.592127,0.001888,11437.977573,35.288346,0.014132,1243.771326,0.498106,427.407237,0.525448,7.48696,0.006893,0.679671,3.159742,0.001505,4555.895119,0.001055,3136.891185,0.003916,14244.967326,38.75474,0.015633,1100.883824,0.444084,398.220557,0.696146,7.564919,0.006724,0.726802,2.6071,0.001195,4524.648649,0.001115,3324.323849,0.001651,11589.878983,37.704316,0.015209,1238.449778,0.499576,390.869316,0.499391,7.394977,0.007349
1,2,3,0.497501,5.589347,0.001296,4943.880728,0.000849,2326.013394,0.005505,29979.963548,349.627,0.013544,7690.09417,0.297892,464.271125,1.365817,8.359154,0.004058,0.432442,7.19869,0.001238,5113.807822,0.000734,2071.332692,0.005448,39964.206442,343.796698,0.013326,6576.586728,0.254916,474.507772,1.828635,8.594391,0.003418,0.510688,5.252614,0.000519,4578.002556,0.000313,2385.128533,0.002117,23131.25362,355.157516,0.013752,7939.314799,0.307416,434.882605,1.244246,8.308792,0.004132,0.626837,3.857842,0.000743,4590.90594,0.000573,2929.192187,0.001851,17132.258751,373.22868,0.014501,10021.783014,0.389362,415.564128,0.929315,7.972747,0.005315,0.667289,3.247658,0.000931,4561.590646,0.000814,3102.447751,0.001662,14348.228061,392.585962,0.015326,11066.341505,0.432009,387.682124,0.710542,7.749198,0.006165,0.6143,3.94761,0.000985,4565.37463,0.000783,2827.443835,0.002285,17630.217383,381.573252,0.014852,9725.160206,0.378529,403.362066,0.931388,7.973542,0.005293,0.662932,3.36041,0.000962,4544.114261,0.000823,3059.658292,0.001821,14846.36353,402.584838,0.0157,10910.714308,0.425485,381.637917,0.758284,7.755123,0.006153,0.666684,3.334656,0.000939,4575.546035,0.000727,3091.575031,0.002108,14962.938672,376.543233,0.014653,11011.529847,0.428498,408.702366,0.752543,7.823153,0.005877,0.701464,2.954927,0.001003,4547.841815,0.000896,3240.35765,0.001627,13044.330586,396.929071,0.015503,11982.527321,0.468013,382.740873,0.639248,7.623124,0.006654
2,3,4,0.666411,3.15418,0.000956,4688.316409,0.000816,3155.161492,0.001841,14688.097833,40.352941,0.012493,1401.390712,0.433867,514.35637,0.657193,7.832223,0.005551,0.634775,3.37915,0.000734,4636.920261,0.000605,2976.454706,0.001541,15214.663357,42.977661,0.013335,1316.100217,0.408346,443.282878,0.700448,7.797651,0.005524,0.701881,2.839975,0.001628,4816.91594,0.001508,3362.816789,0.002393,13821.161893,45.033001,0.01402,1511.032379,0.470433,436.058662,0.571256,7.622472,0.006567,0.756499,2.43408,0.001044,4581.883085,0.000964,3505.608673,0.001479,10836.537935,47.420398,0.014745,1723.738184,0.535988,422.435285,0.470944,7.412808,0.007425,0.766097,2.305355,0.001767,4648.937363,0.0017,3614.822454,0.002122,10430.5202,50.439399,0.015797,1755.568744,0.549818,377.313985,0.415915,7.281891,0.00821,0.722842,2.734082,0.001078,4700.927591,0.000876,3462.943057,0.002052,12340.388889,48.465044,0.015126,1577.248439,0.492275,414.02962,0.560206,7.489845,0.007091,0.774456,2.2,0.001243,4437.816301,0.001177,3502.423791,0.001587,9371.825078,49.761129,0.015599,1792.407524,0.561883,369.376055,0.371147,7.229777,0.008275,0.751695,2.455,0.001421,4448.404375,0.001328,3408.380151,0.001924,10553.5075,45.375625,0.01418,1695.11,0.529722,426.149423,0.470423,7.464826,0.007264,0.773046,2.27995,0.000933,4628.451048,0.000868,3625.561883,0.001281,10313.814826,49.016891,0.015332,1785.124492,0.558375,389.329164,0.414081,7.284315,0.008176
3,4,5,0.604797,3.781804,0.000691,4979.732405,0.000552,2949.845252,0.001656,19221.596033,136.419989,0.01301,3964.380889,0.378064,465.907027,0.814842,8.026808,0.004938,0.571926,4.233511,0.000644,4713.275353,0.000475,2644.308508,0.001812,20551.68252,141.523637,0.013489,3674.418033,0.350211,436.262458,0.940317,8.082723,0.004746,0.660713,3.146668,0.001095,4570.191605,0.000953,3042.025,0.001913,14269.329955,148.569557,0.014205,4509.114925,0.431123,409.614751,0.641262,7.780671,0.00595,0.734492,2.541024,0.000881,4533.514217,0.000777,3373.201332,0.001422,11226.251987,149.878698,0.014349,5319.965629,0.509331,404.039881,0.481683,7.535614,0.006926,0.764848,2.31755,0.000907,4551.338349,0.000836,3524.223164,0.001286,10262.223426,154.212691,0.014781,5715.139941,0.547794,393.876102,0.419636,7.40689,0.007592,0.730368,2.642878,0.000792,4553.762238,0.000704,3354.047556,0.001291,11817.568158,152.052016,0.014566,5240.977009,0.502057,405.854397,0.527454,7.569137,0.006904,0.762554,2.330266,0.001236,4541.554501,0.001167,3505.556193,0.001613,10279.528233,154.923881,0.014852,5679.866456,0.544518,386.873962,0.420512,7.397942,0.007621,0.730595,2.581373,0.000857,4542.31746,0.000754,3369.715077,0.001401,11403.962134,146.355517,0.013995,5270.723274,0.50399,422.563097,0.494401,7.582773,0.006696,0.760071,2.334419,0.000801,4629.450172,0.000731,3560.704599,0.00118,10480.9312,151.451514,0.014512,5656.895362,0.542056,402.730948,0.419871,7.428042,0.007371
4,5,6,0.525927,5.176198,0.001593,4759.072243,0.001249,2319.815421,0.003686,27346.100268,457.328059,0.015331,9283.638887,0.311218,411.259207,1.252532,8.151231,0.004581,0.48563,6.001508,0.001402,4651.697591,0.000995,2037.055298,0.00403,31831.59212,455.316883,0.015255,8444.979495,0.282942,406.398197,1.489851,8.263796,0.004231,0.617342,3.761106,0.000652,4462.823313,0.00052,2827.721727,0.001537,16102.528072,472.808225,0.015924,11434.221043,0.385107,358.91731,0.841222,7.84362,0.005767,0.702076,2.913345,0.000674,4520.288219,0.000573,3222.743623,0.001268,12746.140805,475.967698,0.016049,13909.090094,0.468983,347.175267,0.615041,7.558048,0.006984,0.72561,2.638689,0.001041,4533.224574,0.00095,3339.304557,0.00154,11620.682742,487.356196,0.016402,14791.633843,0.4978,351.030387,0.516555,7.43462,0.007483,0.690522,3.042942,0.000937,4496.894426,0.000828,3147.293868,0.001579,13323.665166,490.362656,0.016477,13567.014852,0.455866,343.124193,0.659004,7.56703,0.006946,0.734257,2.577852,0.000878,4510.629517,0.000802,3362.844567,0.001316,11248.25048,476.703951,0.016056,15095.62881,0.508424,355.758751,0.502703,7.429182,0.007507,0.704502,2.854346,0.000878,4501.377725,0.000762,3215.268423,0.001534,12520.065965,461.204185,0.015514,14069.892963,0.473288,363.865107,0.591208,7.580043,0.006854,0.729326,2.606552,0.001008,4531.195648,0.000927,3353.252684,0.001469,11481.266211,467.978205,0.01574,14934.005583,0.502287,363.987709,0.506334,7.469498,0.007316
5,6,7,0.540323,4.966883,0.000593,4387.833639,0.000404,2303.283362,0.002059,23188.60699,244.146969,0.013566,5787.906596,0.321604,469.15851,1.209141,8.263369,0.004319,0.498544,5.67274,0.000564,4319.46253,0.000333,2108.857408,0.002463,25885.855175,243.685851,0.013537,5331.101217,0.296156,478.58239,1.411971,8.382922,0.00395,0.607378,3.8388,0.00126,4693.829027,0.000963,2854.501221,0.002942,17816.236464,274.908448,0.015441,6740.551224,0.378598,393.050783,0.858503,7.904484,0.005569,0.721353,2.682604,0.000797,4526.576319,0.000699,3336.810224,0.001344,11664.260269,271.011223,0.015208,8778.635241,0.492628,376.57051,0.531493,7.542645,0.007007,0.753824,2.435676,0.000726,4545.773013,0.000654,3472.589673,0.001127,10777.631792,271.308936,0.015228,9489.313651,0.532629,377.047102,0.463776,7.416191,0.007498,0.701664,2.940627,0.001091,4515.388283,0.000871,3228.197069,0.002177,12762.01147,282.18835,0.015866,8342.863825,0.469069,375.732715,0.634451,7.59152,0.006874,0.746163,2.436335,0.001047,4549.707051,0.000877,3448.151554,0.001834,10777.548843,275.996744,0.015495,9341.093532,0.524427,372.695986,0.448697,7.419886,0.00757,0.723337,2.653123,0.000859,4562.137061,0.000762,3349.457524,0.00141,11759.697056,259.048355,0.014498,8857.205619,0.495702,403.338076,0.520751,7.582335,0.00678,0.746466,2.461707,0.000744,4574.928904,0.000671,3464.279265,0.001157,10892.984033,265.066222,0.01485,9350.054961,0.523842,391.189653,0.463496,7.467857,0.007258
6,7,8,0.508224,5.350697,0.001548,4613.437304,0.000629,2210.987564,0.013233,26960.767168,900.154406,0.014027,19518.083257,0.304138,442.672722,1.281527,8.294127,0.004207,0.445751,6.728357,0.0012,4631.606977,0.0007,1883.551236,0.005265,35242.405777,905.812366,0.014158,16941.032885,0.264782,430.35635,1.673046,8.45784,0.003722,0.624326,3.573522,0.000836,4578.079106,0.00067,2906.731922,0.001892,15877.829694,926.340706,0.014531,25157.860643,0.394633,403.709098,0.764283,7.925316,0.005469,0.695424,2.930391,0.000971,4538.955445,0.000762,3208.550594,0.002014,12844.349695,951.205052,0.01496,29420.996697,0.462711,391.009196,0.608008,7.683162,0.00647,0.730238,2.607188,0.000752,4535.456029,0.000669,3358.360446,0.001221,11499.719289,992.958517,0.015638,31960.482991,0.503346,368.722624,0.509399,7.496848,0.007273,0.687862,3.029316,0.000753,4515.926301,0.000592,3161.493751,0.001605,13245.897584,982.20116,0.015481,28825.914905,0.454331,372.558024,0.646313,7.667573,0.006551,0.730302,2.580347,0.000941,4545.945921,0.000852,3368.683384,0.001423,11411.435878,981.920779,0.015468,31997.99885,0.504056,373.798602,0.493917,7.50082,0.007222,0.719345,2.693443,0.000828,4560.191347,0.000655,3330.676562,0.001693,11920.070438,932.488014,0.014639,31247.99405,0.490542,399.332786,0.532888,7.615267,0.006725,0.73845,2.521996,0.000866,4535.352058,0.000783,3403.131822,0.001322,11050.34433,975.707295,0.015357,32633.951601,0.513637,377.689371,0.478628,7.481541,0.0073
7,8,9,0.505696,6.220898,0.000544,5742.106489,0.000354,2527.881651,0.002047,47189.036163,276.529482,0.011062,7297.448356,0.291921,692.252456,1.762681,8.528858,0.003426,0.454083,7.340587,0.000445,6103.350788,0.000224,2409.730559,0.002553,58994.362789,280.169454,0.011208,6523.589807,0.260964,693.641779,2.081713,8.646645,0.003135,0.621143,3.887715,0.000795,4570.221546,0.000609,2896.487063,0.001945,17097.562676,365.4393,0.014739,9592.119384,0.386873,409.274332,0.937035,7.963285,0.005348,0.661501,3.496605,0.000881,4411.348282,0.000762,2979.41555,0.001662,14847.116609,441.65371,0.017957,10399.102785,0.422814,315.447163,0.837697,7.58568,0.006859,0.714931,2.805938,0.000965,4532.084684,0.000879,3300.410118,0.001479,12244.907559,411.120872,0.016698,11905.094635,0.483534,356.056928,0.586357,7.476492,0.007324,0.675896,3.19715,0.000738,4494.400733,0.000641,3093.718801,0.001358,13945.925326,423.07386,0.017226,10799.812541,0.439732,331.744766,0.704968,7.573279,0.00694,0.727319,2.661812,0.000963,4515.933628,0.000882,3342.884829,0.001431,11629.137734,399.201874,0.016195,12302.809729,0.49912,363.302697,0.534538,7.458492,0.00739,0.699025,2.994732,0.000782,4538.62271,0.000686,3216.065827,0.001366,13246.971065,386.88037,0.015678,11484.23229,0.465401,372.390013,0.658824,7.608814,0.006739,0.721806,2.745181,0.000817,4523.784181,0.000736,3326.942357,0.001304,11956.544022,392.619067,0.015901,12153.693018,0.492212,374.492895,0.571073,7.506236,0.007147
8,9,10,0.562791,4.666963,0.001087,5541.995132,0.000895,2818.621527,0.002408,30300.661277,400.701148,0.014239,9510.965104,0.337975,461.569494,1.146456,8.084819,0.004745,0.543371,5.000071,0.001365,5586.51099,0.001045,2699.685234,0.003029,33361.959444,384.012762,0.013614,9117.895987,0.323238,483.665623,1.24795,8.179591,0.004397,0.604283,3.9548,0.000687,4433.778259,0.00048,2774.215402,0.001974,16605.897893,420.574612,0.014921,10518.600582,0.373185,401.325496,0.905139,7.978352,0.005262,0.705895,2.85127,0.000882,4516.383976,0.00078,3235.384565,0.001467,12476.959851,440.878131,0.015665,13340.5806,0.473995,368.15901,0.590652,7.574641,0.00688,0.73006,2.654516,0.000635,4500.17741,0.000559,3328.687939,0.001083,11645.927846,465.919294,0.016601,14081.50661,0.501746,332.769924,0.534958,7.41241,0.007641,0.707582,2.873893,0.000773,4527.948825,0.000675,3254.590023,0.001348,12612.455528,436.165902,0.015511,13362.607241,0.475216,367.77452,0.608236,7.587297,0.006839,0.72718,2.616729,0.000968,4527.269372,0.000856,3342.940985,0.001551,11509.047553,446.739811,0.015901,14038.421107,0.499677,356.812959,0.506248,7.463061,0.007347,0.71362,2.756447,0.00088,4539.363382,0.000745,3284.916811,0.001662,12159.167717,415.957141,0.014734,13657.30979,0.483753,392.367437,0.555692,7.608883,0.00668,0.74047,2.521693,0.000935,4571.643506,0.000798,3440.834255,0.001608,11160.191259,427.186537,0.015167,14526.37847,0.515742,377.864815,0.483223,7.475683,0.00728
9,10,11,0.47953,6.182546,0.00144,4588.192371,0.00102,2040.355364,0.00421,31229.296559,1346.192529,0.016349,22910.672897,0.278241,395.047548,1.551381,8.252412,0.004316,0.433457,7.450116,0.001402,4625.445531,0.000908,1816.864537,0.004873,38627.137738,1309.170953,0.015882,20575.194415,0.249602,404.005776,1.93988,8.423882,0.003814,0.591876,4.181182,0.000707,4521.474099,0.000559,2755.542881,0.001736,18034.486133,1523.526989,0.018631,29531.221146,0.361132,315.112363,0.984234,7.789732,0.006157,0.696467,2.958315,0.000744,4502.66091,0.000616,3186.571654,0.001449,12905.42251,1342.814829,0.016367,38008.480858,0.463275,343.307885,0.627503,7.566732,0.006989,0.717675,2.715157,0.000729,4467.940261,0.000645,3253.542119,0.001213,11802.649609,1415.266024,0.017272,40011.052892,0.488297,315.96865,0.540882,7.39755,0.007723,0.682657,3.085639,0.000699,4458.675656,0.000591,3093.85357,0.001346,13355.577303,1384.655321,0.016911,36691.264268,0.448116,323.688857,0.661869,7.563062,0.007015,0.713985,2.769245,0.000823,4496.292273,0.00074,3267.777139,0.001316,12051.81999,1399.263218,0.017089,39574.300162,0.483327,330.047718,0.562399,7.435099,0.007553,0.701733,2.885382,0.00077,4529.220293,0.000667,3218.499672,0.001367,12734.110761,1259.72679,0.015328,38595.698586,0.469614,369.733089,0.599578,7.61698,0.006717,0.713848,2.751527,0.000713,4491.455351,0.000626,3259.830728,0.001214,11973.96422,1362.875361,0.016615,39690.565446,0.48386,329.958961,0.552889,7.455719,0.007413
