,Num,Dnum,ROISRE,ROILRE,ROIGLN,ROIRLN,ROIRP,ROILGRE,ROIHGRE,ROISRLGE,ROISRHGE,ROILRLGE,ROILRHGE,ROIGLV,ROIRLV,LLLSRE,LLLLRE,LLLGLN,LLLRLN,LLLRP,LLLLGRE,LLLHGRE,LLLSRLGE,LLLSRHGE,LLLLRLGE,LLLLRHGE,LLLGLV,LLLRLV,LLHSRE,LLHLRE,LLHGLN,LLHRLN,LLHRP,LLHLGRE,LLHHGRE,LLHSRLGE,LLHSRHGE,LLHLRLGE,LLHLRHGE,LLHGLV,LLHRLV,LHLSRE,LHLLRE,LHLGLN,LHLRLN,LHLRP,LHLLGRE,LHLHGRE,LHLSRLGE,LHLSRHGE,LHLLRLGE,LHLLRHGE,LHLGLV,LHLRLV,LHHSRE,LHHLRE,LHHGLN,LHHRLN,LHHRP,LHHLGRE,LHHHGRE,LHHSRLGE,LHHSRHGE,LHHLRLGE,LHHLRHGE,LHHGLV,LHHRLV,HLLSRE,HLLLRE,HLLGLN,HLLRLN,HLLRP,HLLLGRE,HLLHGRE,HLLSRLGE,HLLSRHGE,HLLLRLGE,HLLLRHGE,HLLGLV,HLLRLV,HLHSRE,HLHLRE,HLHGLN,HLHRLN,HLHRP,HLHLGRE,HLHHGRE,HLHSRLGE,HLHSRHGE,HLHLRLGE,HLHLRHGE,HLHGLV,HLHRLV,HHLSRE,HHLLRE,HHLGLN,HHLRLN,HHLRP,HHLLGRE,HHLHGRE,HHLSRLGE,HHLSRHGE,HHLLRLGE,HHLLRHGE,HHLGLV,HHLRLV,HHHSRE,HHHLRE,HHHGLN,HHHRLN,HHHRP,HHHLGRE,HHHHGRE,HHHSRLGE,HHHSRHGE,HHHLRLGE,HHHLRHGE,HHHGLV,HHHRLV
10,11,12,0.898755,1.569698,0.062087,0.768177,0.861186,0.008027,296.893892,0.007576,263.632469,0.010388,488.295392,0.032182,0.000111,0.889902,1.656097,0.061469,0.751001,0.847352,0.008859,294.881351,0.008374,258.184652,0.011525,519.280552,0.026885,9.5e-05,0.90751,1.504963,0.067024,0.785739,0.873186,0.007798,293.311044,0.00733,267.084471,0.010221,435.267232,0.041365,0.000154,0.943053,1.310667,0.066613,0.861877,0.918747,0.006303,294.929589,0.00605,279.01142,0.007664,381.397949,0.038486,0.00014,0.945629,1.266793,0.067347,0.86718,0.925349,0.006391,293.100593,0.006158,277.931403,0.007512,367.323409,0.05773,0.000208,0.940914,1.326673,0.068564,0.857123,0.915567,0.00732,293.403748,0.007053,276.899554,0.008757,384.442882,0.028492,0.000103,0.947167,1.257857,0.06534,0.870648,0.92749,0.007539,292.586762,0.007306,277.810039,0.00865,364.367464,0.045383,0.000165,0.941058,1.316742,0.063961,0.857342,0.916616,0.006992,294.182648,0.006728,277.504667,0.008381,383.917933,0.028234,0.000102,0.945804,1.260747,0.064429,0.867445,0.926212,0.006988,295.930518,0.006758,280.532472,0.008079,369.889375,0.055834,0.000199
11,12,14,0.911666,1.455938,0.053845,0.793963,0.880929,0.008316,292.671407,0.007792,265.975217,0.010889,429.30819,0.048826,0.000171,0.907475,1.486928,0.054974,0.785505,0.874816,0.008561,297.233818,0.00805,268.957904,0.011251,444.397533,0.04051,0.000139,0.913427,1.44454,0.052803,0.797547,0.883423,0.00763,299.698948,0.007139,274.287176,0.010067,429.089904,0.043613,0.000149,0.952772,1.253211,0.058513,0.88391,0.932279,0.007866,295.091402,0.007652,281.76993,0.009028,366.335547,0.038359,0.000137,0.956883,1.199875,0.058588,0.89274,0.941537,0.006555,301.325236,0.006367,288.836182,0.007405,359.45009,0.061058,0.00021,0.957176,1.230609,0.057102,0.89407,0.938262,0.007228,294.105917,0.007017,281.739394,0.008359,359.964042,0.046792,0.000163,0.96056,1.18184,0.056058,0.901414,0.946344,0.00623,298.74927,0.006052,287.490777,0.007039,350.281255,0.066032,0.000232,0.956163,1.227954,0.054323,0.891562,0.937807,0.007787,303.625363,0.007572,290.72997,0.008898,370.293435,0.040394,0.00014,0.958165,1.193946,0.055122,0.895776,0.943131,0.007674,295.338695,0.007472,283.494188,0.008587,350.141508,0.063526,0.000225
12,13,15,0.906246,1.515207,0.062531,0.783141,0.871547,0.010247,344.075646,0.00976,306.679898,0.012629,554.120999,0.044168,0.000122,0.905703,1.539405,0.056005,0.782365,0.868595,0.009025,406.605844,0.008589,361.655512,0.011281,669.134351,0.046203,0.000108,0.933626,1.322642,0.059274,0.8403,0.910589,0.006256,295.265051,0.005923,276.846031,0.007832,384.633737,0.043242,0.00016,0.947049,1.27177,0.062468,0.87074,0.925645,0.007909,295.093943,0.007659,280.207802,0.009155,371.300459,0.052979,0.000193,0.951258,1.233263,0.064875,0.879935,0.933287,0.007382,297.426823,0.007172,283.739829,0.008369,362.736644,0.064327,0.000229,0.948843,1.266914,0.061945,0.874764,0.927781,0.007729,295.071921,0.007472,280.692567,0.009036,369.861389,0.048436,0.000173,0.955518,1.209101,0.061264,0.889653,0.939374,0.007353,297.689936,0.007161,285.128649,0.008244,356.503587,0.05486,0.000193,0.953979,1.22879,0.059298,0.886333,0.935982,0.007792,298.97476,0.007578,285.85708,0.008839,364.162519,0.039208,0.000139,0.955364,1.206295,0.058672,0.889205,0.939613,0.007752,295.375146,0.007534,282.840167,0.008734,353.164045,0.051921,0.000185
13,14,16,0.906357,1.501798,0.05832,0.783203,0.872995,0.012451,332.553222,0.011611,299.736392,0.016353,509.679661,0.037074,0.000113,0.895345,1.590745,0.058459,0.761364,0.857122,0.011989,323.069828,0.011314,286.781373,0.015371,529.418116,0.041365,0.000131,0.930594,1.33455,0.057431,0.833577,0.907232,0.006955,297.891722,0.00661,278.147992,0.008585,392.631432,0.053857,0.000192,0.947062,1.275429,0.066301,0.870697,0.925532,0.007711,293.325662,0.007456,278.244602,0.009038,371.924083,0.039475,0.000142,0.954499,1.209607,0.060894,0.887112,0.938686,0.008482,295.15907,0.008279,282.26191,0.0094,354.539427,0.048649,0.000173,0.95187,1.249144,0.059698,0.881599,0.932172,0.007095,296.812565,0.006879,283.124014,0.008207,367.933627,0.038909,0.000139,0.955165,1.208252,0.061654,0.888762,0.93922,0.007087,300.759081,0.006895,287.751024,0.007969,360.916604,0.06301,0.00022,0.952172,1.23936,0.05944,0.882138,0.933456,0.007231,293.851549,0.006999,280.331717,0.008371,361.413028,0.047516,0.000168,0.955174,1.207848,0.058366,0.888725,0.939369,0.007446,295.915623,0.007226,283.25388,0.008443,354.217922,0.051771,0.000184
14,15,17,0.892482,1.640131,0.060964,0.75616,0.850191,0.008146,432.449243,0.007805,376.033397,0.009916,777.155875,0.051637,0.000114,0.884351,1.738503,0.053942,0.740796,0.835854,0.008032,456.286596,0.007701,390.424486,0.009836,894.229126,0.043092,9.3e-05,0.914715,1.443838,0.062943,0.800348,0.884278,0.006238,288.741468,0.005844,265.071309,0.008242,411.220998,0.027905,0.000108,0.944657,1.294086,0.067783,0.865326,0.921772,0.006578,292.878759,0.006346,277.270555,0.007804,375.760735,0.043278,0.000156,0.947836,1.24617,0.068423,0.871944,0.929426,0.006854,293.510892,0.006634,278.977592,0.007883,361.883007,0.059393,0.000214,0.943683,1.305455,0.067697,0.863181,0.919948,0.008506,291.187478,0.008225,275.391346,0.009948,376.954398,0.036736,0.000133,0.950436,1.235207,0.065031,0.877938,0.932558,0.00721,292.728013,0.006996,278.849921,0.008206,358.574843,0.064485,0.00023,0.939537,1.320297,0.069986,0.853868,0.915079,0.006899,293.621023,0.006617,276.657255,0.008337,383.214278,0.040441,0.000147,0.947718,1.244908,0.065918,0.871582,0.92958,0.00646,292.262229,0.006228,277.602202,0.00753,360.8013,0.064258,0.000232
15,16,18,0.915954,1.442134,0.054077,0.802858,0.885637,0.007749,294.385813,0.007273,267.745386,0.010101,437.679514,0.037112,0.000127,0.908271,1.503787,0.05371,0.787218,0.874236,0.007149,294.986555,0.006663,265.951424,0.009713,457.562744,0.026084,9.1e-05,0.92656,1.364402,0.059366,0.825022,0.901144,0.007222,300.05032,0.006841,279.17019,0.009057,402.297645,0.039337,0.000143,0.948551,1.270754,0.059295,0.874088,0.927289,0.006875,294.791538,0.006633,280.2812,0.008144,370.90379,0.03253,0.000117,0.951341,1.230191,0.061906,0.879974,0.933877,0.006836,297.036608,0.006627,283.229305,0.007811,362.159094,0.034672,0.000123,0.94591,1.294799,0.062017,0.868194,0.922889,0.007323,295.440639,0.007074,280.253524,0.008667,377.959357,0.026016,9.4e-05,0.948324,1.251895,0.063502,0.873233,0.929133,0.007418,295.678742,0.00718,281.004615,0.008544,366.886283,0.032782,0.000117,0.948614,1.27325,0.058378,0.874299,0.927075,0.007351,296.935842,0.007099,282.268402,0.008651,375.26183,0.026648,9.5e-05,0.951168,1.231807,0.06086,0.879644,0.933471,0.007015,296.079632,0.00679,282.199553,0.008056,361.719986,0.047967,0.000171
16,17,19,0.913798,1.447992,0.052851,0.798387,0.883286,0.007774,300.237753,0.007255,273.048677,0.010448,441.466556,0.045284,0.000152,0.909195,1.486204,0.052899,0.788993,0.876451,0.008275,310.214899,0.00767,280.531872,0.011417,468.320033,0.034614,0.000113,0.926846,1.353882,0.054572,0.825488,0.902487,0.00691,295.88084,0.006496,274.704968,0.008846,398.438934,0.045221,0.000161,0.948901,1.266759,0.060501,0.874863,0.927953,0.007389,295.393936,0.007165,280.813664,0.008544,371.539419,0.042744,0.000153,0.952105,1.228327,0.061541,0.881812,0.934573,0.007235,295.447876,0.007027,282.02561,0.00821,359.227167,0.048476,0.000173,0.950448,1.258117,0.060531,0.878488,0.929884,0.00719,297.119605,0.00696,283.132987,0.008367,369.901732,0.039171,0.000141,0.954139,1.213911,0.059892,0.886368,0.93786,0.007147,296.206948,0.006946,283.171462,0.008069,356.812288,0.036425,0.00013,0.94965,1.259205,0.058204,0.876562,0.929205,0.007138,296.070565,0.006896,281.705969,0.008357,369.989585,0.041696,0.000148,0.951032,1.232433,0.061244,0.87932,0.933299,0.007378,294.59206,0.007161,280.840439,0.008389,359.663582,0.060438,0.000216
17,18,20,0.917218,1.426838,0.05533,0.805453,0.887911,0.01066,307.208318,0.010246,279.78041,0.012696,449.711362,0.044567,0.000143,0.906899,1.496371,0.05175,0.784226,0.874031,0.008284,341.420358,0.007874,306.864549,0.010375,526.157338,0.045217,0.00013,0.925159,1.368602,0.057743,0.821988,0.899673,0.008558,302.30902,0.008093,279.415392,0.010714,415.054345,0.051647,0.00017,0.942102,1.307128,0.068809,0.859529,0.91857,0.008549,288.212842,0.008285,272.250108,0.009906,373.060384,0.04739,0.000172,0.952345,1.226532,0.065155,0.882389,0.934911,0.00751,294.081923,0.007311,280.665521,0.008445,357.642577,0.057751,0.000205,0.954335,1.236454,0.060264,0.887402,0.935195,0.007367,293.968261,0.007132,281.370245,0.008555,358.851113,0.052783,0.00019,0.952989,1.22792,0.063564,0.88392,0.935311,0.007245,296.980352,0.007042,283.494679,0.008211,362.037441,0.046494,0.000163,0.951564,1.241827,0.060525,0.880854,0.932498,0.007208,301.03645,0.00701,286.798101,0.008198,371.956889,0.054766,0.000189,0.950381,1.233304,0.06364,0.877772,0.932743,0.006699,294.858041,0.006467,280.782023,0.007761,360.894255,0.05534,0.000199
18,19,21,0.918131,1.419508,0.054499,0.80729,0.889422,0.008718,389.751369,0.008366,353.887687,0.010432,576.02317,0.0533,0.000128,0.911567,1.466429,0.05321,0.793721,0.880295,0.007264,426.12836,0.006932,383.478424,0.008938,654.59225,0.051005,0.000113,0.932439,1.326639,0.057847,0.837673,0.909319,0.007038,297.784454,0.006689,279.001979,0.008692,387.782395,0.042681,0.000155,0.949233,1.262143,0.063087,0.875594,0.928683,0.007219,293.515851,0.00699,279.409038,0.008394,366.202642,0.037007,0.000135,0.954161,1.213844,0.062505,0.886467,0.93781,0.007272,291.242912,0.007076,278.567922,0.008172,350.36365,0.061615,0.000223,0.95308,1.243142,0.058809,0.884509,0.933575,0.007666,297.280494,0.007438,283.752927,0.008823,367.541428,0.039367,0.000138,0.956315,1.203679,0.061495,0.891446,0.940669,0.006391,293.914174,0.006204,281.626662,0.007254,350.912417,0.040444,0.000145,0.949704,1.25631,0.059875,0.876593,0.929697,0.006576,299.302288,0.006354,284.878073,0.007699,372.448394,0.043149,0.000152,0.953595,1.217585,0.060217,0.88519,0.93692,0.007604,291.565349,0.007393,278.591781,0.008576,352.28135,0.060112,0.000214
19,20,22,0.902665,1.527702,0.05999,0.775803,0.867855,0.009326,380.915657,0.008896,338.220556,0.011471,616.261143,0.046916,0.000116,0.883126,1.700988,0.064011,0.737905,0.83905,0.010514,317.545385,0.009873,274.276584,0.01403,583.417928,0.029989,9.1e-05,0.925912,1.365982,0.061358,0.823595,0.900542,0.007015,293.676395,0.006641,272.675514,0.008799,397.258145,0.040074,0.000147,0.947876,1.265988,0.063092,0.872476,0.927117,0.006929,293.67003,0.00669,278.99355,0.008127,368.145336,0.037279,0.000135,0.948617,1.245271,0.067824,0.873805,0.930061,0.006432,291.859597,0.006215,277.57212,0.007454,359.875819,0.052394,0.00019,0.945959,1.287975,0.063594,0.868334,0.923316,0.007225,293.481421,0.006979,278.3788,0.008517,373.93874,0.03716,0.000135,0.953439,1.218435,0.061137,0.884814,0.936742,0.007304,296.717062,0.0071,283.50554,0.008245,358.421262,0.044199,0.000157,0.950255,1.250862,0.059286,0.877815,0.930692,0.006571,296.406502,0.006343,282.301722,0.007708,367.282955,0.038781,0.000138,0.951694,1.224028,0.061733,0.880695,0.934848,0.007373,294.445563,0.007153,280.806966,0.008373,357.606122,0.054445,0.000194
