,Num,Dnum,ROIGEnergy,ROIGContrast,ROIGEntropy,ROIGHomogeneity1,ROIGHomogeneity2,ROIGCorrelation,ROIGSumAverage,ROIGVariance,ROIGDissimilarity,ROIGAutoCorrelation,ROIGCorrelation1,LLLGEnergy,LLLGContrast,LLLGEntropy,LLLGHomogeneity1,LLLGHomogeneity2,LLLGCorrelation,LLLGSumAverage,LLLGVariance,LLLGDissimilarity,LLLGAutoCorrelation,LLLGCorrelation1,LLHGEnergy,LLHGContrast,LLHGEntropy,LLHGHomogeneity1,LLHGHomogeneity2,LLHGCorrelation,LLHGSumAverage,LLHGVariance,LLHGDissimilarity,LLHGAutoCorrelation,LLHGCorrelation1,LHLGEnergy,LHLGContrast,LHLGEntropy,LHLGHomogeneity1,LHLGHomogeneity2,LHLGCorrelation,LHLGSumAverage,LHLGVariance,LHLGDissimilarity,LHLGAutoCorrelation,LHLGCorrelation1,LHHGEnergy,LHHGContrast,LHHGEntropy,LHHGHomogeneity1,LHHGHomogeneity2,LHHGCorrelation,LHHGSumAverage,LHHGVariance,LHHGDissimilarity,LHHGAutoCorrelation,LHHGCorrelation1,HLLGEnergy,HLLGContrast,HLLGEntropy,HLLGHomogeneity1,HLLGHomogeneity2,HLLGCorrelation,HLLGSumAverage,HLLGVariance,HLLGDissimilarity,HLLGAutoCorrelation,HLLGCorrelation1,HLHGEnergy,HLHGContrast,HLHGEntropy,HLHGHomogeneity1,HLHGHomogeneity2,HLHGCorrelation,HLHGSumAverage,HLHGVariance,HLHGDissimilarity,HLHGAutoCorrelation,HLHGCorrelation1,HHLGEnergy,HHLGContrast,HHLGEntropy,HHLGHomogeneity1,HHLGHomogeneity2,HHLGCorrelation,HHLGSumAverage,HHLGVariance,HHLGDissimilarity,HHLGAutoCorrelation,HHLGCorrelation1,HHHGEnergy,HHHGContrast,HHHGEntropy,HHHGHomogeneity1,HHHGHomogeneity2,HHHGCorrelation,HHHGSumAverage,HHHGVariance,HHHGDissimilarity,HHHGAutoCorrelation,HHHGCorrelation1
10,11,12,0.001865,55.485387,9.833323,0.289484,0.200817,0.661531,0.008186,0.019999,5.333655,1178.442327,4080673.772523,0.002002,47.19333,9.731516,0.304328,0.215983,0.715591,0.008183,0.020241,4.909004,1182.620989,4132726.767543,0.001923,69.190549,9.909249,0.274401,0.186304,0.549608,0.007962,0.018733,5.919152,1105.664989,3323603.072966,0.001418,160.983206,10.235203,0.205267,0.123555,-0.038788,0.007945,0.018925,9.34349,1056.159938,3390997.267658,0.001387,160.73035,10.258272,0.19821,0.115938,-0.035557,0.007934,0.018946,9.462036,1053.356747,3357994.31438,0.001537,155.698731,10.138923,0.208899,0.12718,-0.058669,0.007948,0.017952,9.174519,1055.532209,3160614.240337,0.00135,174.043224,10.32296,0.194836,0.113194,-0.059999,0.007914,0.020045,9.796661,1045.879237,3496280.593096,0.001362,162.07706,10.300083,0.209054,0.127121,0.015205,0.007936,0.020085,9.264184,1057.791384,3675889.52498,0.001283,162.657617,10.341683,0.197529,0.114919,0.008325,0.00796,0.020019,9.4817,1063.628998,3729585.787202
11,12,14,0.00138,57.235647,10.074573,0.276211,0.185185,0.716443,0.007961,0.024598,5.494932,1135.50372,5649259.481548,0.001464,53.216541,9.996977,0.284064,0.192936,0.727912,0.008036,0.023875,5.282195,1154.705208,5470259.588623,0.001363,55.622859,10.116763,0.27269,0.18162,0.735391,0.008029,0.025671,5.52754,1158.871197,5954954.13978,0.001018,190.460375,10.5262,0.187606,0.108646,-0.02435,0.007887,0.022691,10.43821,1041.413411,4443276.661177,0.000963,188.790762,10.554537,0.175843,0.096469,-0.012615,0.007995,0.02276,10.613052,1071.216791,4652245.831344,0.000914,198.624215,10.600988,0.177602,0.100137,-0.026123,0.007897,0.02363,10.91041,1043.839024,4865409.760605,0.000853,214.794819,10.674123,0.166602,0.089311,-0.072464,0.007945,0.024448,11.435358,1051.707817,5211783.96255,0.000851,215.155643,10.727281,0.178869,0.101603,0.000213,0.008003,0.026254,11.131289,1074.626684,5686867.504993,0.000867,208.803631,10.712002,0.172705,0.094195,0.004167,0.007884,0.025547,11.075343,1042.990308,5245772.018543
12,13,15,0.001951,67.022932,9.892464,0.28368,0.196602,0.662733,0.008866,0.024224,5.75973,1384.530906,4625033.806939,0.001662,67.635911,10.074363,0.282639,0.195595,0.716166,0.009684,0.029073,5.798691,1658.621502,6933876.597622,0.001224,94.982268,10.341849,0.230977,0.143035,0.500454,0.007907,0.023185,7.279979,1096.359091,4525598.967281,0.00124,169.844338,10.414499,0.202455,0.120876,0.043714,0.007921,0.021672,9.580115,1056.476938,3871608.240102,0.001266,185.055035,10.382146,0.189779,0.109037,-0.072163,0.007976,0.021086,10.146977,1061.097694,3694212.793983,0.001214,186.889119,10.440476,0.196308,0.115641,-0.024471,0.007908,0.02227,10.027119,1046.910929,3978046.511127,0.001098,195.703943,10.524396,0.181024,0.101533,-0.053776,0.007948,0.022682,10.616814,1055.009746,4156826.162339,0.001054,199.290693,10.586035,0.186024,0.106357,-0.011814,0.007963,0.024013,10.536347,1062.45373,4511020.633096,0.001006,197.477213,10.609614,0.180992,0.101385,-0.003685,0.007901,0.024008,10.63335,1046.980661,4538924.575539
13,14,16,0.00178,48.25133,9.913208,0.287197,0.196463,0.765274,0.008512,0.025052,5.119777,1294.082883,4993013.056697,0.001962,38.423982,9.758699,0.306394,0.216417,0.806399,0.008409,0.024214,4.585168,1266.197725,4817942.498768,0.001187,83.838776,10.305766,0.237445,0.148702,0.556942,0.007936,0.023083,6.876128,1109.323626,4931556.192621,0.001281,162.797749,10.284719,0.1997,0.118476,-0.019457,0.007953,0.019495,9.518924,1059.512728,3619861.99185,0.001061,189.966439,10.48914,0.181401,0.101598,-0.06112,0.007938,0.021873,10.489467,1051.711645,4193179.382929,0.001061,196.565166,10.518868,0.18739,0.109235,-0.063247,0.007952,0.022575,10.60668,1055.111537,4419626.039723,0.001138,192.831847,10.464984,0.180765,0.101037,-0.078432,0.008013,0.021835,10.548772,1070.237649,4078064.17566,0.001046,183.197091,10.502852,0.189696,0.109894,0.002445,0.0079,0.022367,10.194231,1047.104388,4452213.256768,0.001,192.2789,10.597138,0.180842,0.100912,0.007006,0.007908,0.023601,10.533288,1049.70506,4607943.438032
14,15,17,0.002686,57.875396,9.640434,0.307997,0.221713,0.73338,0.010196,0.026429,5.160344,1823.50287,5287174.755907,0.002549,52.967016,9.712189,0.322257,0.237867,0.786837,0.010533,0.030274,4.910617,1958.962245,7151735.455364,0.001671,65.170418,9.951532,0.268621,0.178798,0.592383,0.007845,0.019479,5.853893,1079.859907,3710870.799615,0.001411,144.978886,10.167105,0.206817,0.124235,0.018052,0.007934,0.018018,8.970061,1057.453462,3281041.585711,0.0014,147.840963,10.185741,0.198311,0.114706,0.005485,0.007942,0.01814,9.146614,1058.572083,3250338.008593,0.001535,159.288031,10.135108,0.207836,0.12593,-0.055145,0.007921,0.018445,9.214702,1048.602437,3130252.235574,0.001288,162.150334,10.2775,0.190679,0.108742,-0.036873,0.007929,0.019081,9.674489,1051.783958,3516353.877733,0.001712,140.815811,10.025296,0.21817,0.13387,0.007681,0.007952,0.017305,8.534039,1061.349935,3000366.094049,0.001335,153.126141,10.243379,0.1972,0.114139,0.001907,0.007926,0.018716,9.279191,1054.156134,3471700.642886
15,16,18,0.00115,67.680599,10.249321,0.257935,0.168636,0.674368,0.007989,0.025368,6.136437,1140.786817,6104261.070823,0.001236,54.8613,10.13145,0.274155,0.18397,0.736909,0.008,0.025444,5.52391,1150.560129,6281478.550346,0.001238,87.345192,10.306561,0.237793,0.149246,0.528725,0.007983,0.022626,6.957473,1118.187526,4655677.609533,0.001001,190.455095,10.59094,0.189246,0.110656,-0.005985,0.007901,0.023112,10.407806,1046.800446,4522596.167011,0.001083,178.400776,10.4977,0.184747,0.104116,-0.008804,0.007964,0.021585,10.167367,1063.306459,4148195.122687,0.001182,179.845614,10.454617,0.198215,0.117843,-0.012182,0.007916,0.021691,9.901815,1050.290174,3971875.166633,0.001218,179.031301,10.410881,0.190928,0.109967,-0.047751,0.007949,0.020864,10.012251,1056.135819,3819476.816338,0.001017,191.413936,10.595922,0.190626,0.111155,0.012624,0.007933,0.023666,10.320332,1057.175293,4684751.481331,0.001079,182.562345,10.526436,0.185108,0.104222,-0.000316,0.007938,0.022278,10.203372,1057.057576,4265689.066413
16,17,19,0.001139,62.550902,10.213138,0.264781,0.174807,0.716841,0.008055,0.026953,5.867683,1167.748136,6868351.830395,0.001199,53.924395,10.150872,0.274531,0.183803,0.757341,0.008209,0.02711,5.469602,1214.773652,7182410.798483,0.00104,79.586636,10.39812,0.238238,0.148846,0.619718,0.007884,0.025523,6.754511,1107.525003,5944902.10218,0.001091,196.476583,10.532891,0.189307,0.110843,-0.064095,0.007932,0.022552,10.535834,1049.656351,4270869.778348,0.001101,194.115238,10.510181,0.182457,0.103015,-0.073685,0.007935,0.022072,10.572451,1049.793391,4115996.647498,0.001078,190.004669,10.520966,0.188529,0.109563,-0.03757,0.007941,0.022355,10.392816,1054.601708,4292560.790623,0.001012,197.079935,10.58119,0.177773,0.09852,-0.047671,0.007945,0.022963,10.725599,1054.56567,4444958.811175,0.001003,191.617496,10.588742,0.189147,0.10972,0.005792,0.007917,0.023518,10.366442,1051.984432,4730855.758194,0.001115,183.679373,10.516565,0.186998,0.106312,-0.001219,0.007911,0.022392,10.1914,1049.765818,4162818.938486
17,18,20,0.001409,59.114538,10.057476,0.270642,0.179298,0.697764,0.008257,0.023881,5.627964,1212.203575,5479720.874452,0.001466,47.548262,9.973186,0.288991,0.197514,0.780986,0.008741,0.026465,5.025148,1366.630709,7045290.960805,0.001295,67.221336,10.166747,0.25187,0.161132,0.657142,0.008109,0.02387,6.156844,1167.333254,5190153.744269,0.001535,146.88991,10.137572,0.212776,0.130194,0.015731,0.00787,0.018253,8.900681,1040.578822,3147662.618343,0.001286,168.969582,10.300349,0.191432,0.1095,-0.040708,0.00792,0.019814,9.78419,1048.953162,3540411.781057,0.001041,198.866442,10.515483,0.18681,0.10788,-0.059843,0.007896,0.02294,10.568098,1040.644076,4435165.171422,0.00121,173.295496,10.367389,0.189321,0.108102,-0.022061,0.007973,0.020695,9.931581,1064.628067,3812618.758885,0.001118,179.418862,10.446339,0.191793,0.111558,-0.00737,0.008032,0.021699,10.060657,1081.55139,4351216.163788,0.001278,167.478252,10.346091,0.194574,0.112305,0.006944,0.00793,0.020553,9.668794,1055.490292,3702475.641353
18,19,21,0.00131,66.709489,10.183719,0.260795,0.171102,0.708935,0.009392,0.027938,6.041077,1560.884995,7451603.179272,0.00139,56.950959,10.103315,0.275066,0.184906,0.764864,0.009877,0.029573,5.54609,1729.215797,8533563.836542,0.001186,84.875712,10.327084,0.233155,0.144406,0.557751,0.007894,0.023402,6.991001,1098.886307,4788298.394662,0.001207,173.191584,10.394861,0.195908,0.115056,-0.009691,0.007912,0.02094,9.819096,1049.545295,3800693.480808,0.001136,182.305962,10.444536,0.18416,0.103752,-0.050119,0.007884,0.021195,10.263031,1038.5741,3886076.124838,0.001033,207.538547,10.572225,0.184394,0.106614,-0.0754,0.007932,0.023576,10.844064,1048.383197,4514459.889963,0.001091,187.494896,10.462204,0.178624,0.098773,-0.075136,0.007915,0.021298,10.503926,1044.416158,4052900.160825,0.001073,178.94128,10.47343,0.191769,0.111792,0.008416,0.007978,0.022004,10.032537,1068.417528,4457810.361843,0.001083,180.586439,10.502769,0.18571,0.104796,0.004252,0.007875,0.022134,10.165331,1040.741668,4201109.633665
19,20,22,0.001791,61.269629,9.943795,0.281226,0.191906,0.723042,0.009358,0.026996,5.570801,1549.2461,5635504.876681,0.002313,39.571487,9.543577,0.317027,0.228426,0.786464,0.008564,0.022618,4.499565,1303.47202,4157753.158109,0.001393,87.227407,10.242746,0.239763,0.150873,0.515503,0.007863,0.021984,6.88736,1083.639142,4028377.008383,0.001165,165.828787,10.395862,0.193505,0.11241,7e-05,0.007926,0.020242,9.73273,1054.03847,3884719.435636,0.00134,160.942036,10.250855,0.19232,0.110012,-0.061555,0.007926,0.018507,9.59109,1049.431602,3374672.620674,0.001248,175.939661,10.367466,0.197491,0.116869,-0.053716,0.007922,0.020384,9.841992,1048.390624,3773292.121246,0.001081,190.9331,10.52053,0.180192,0.100175,-0.056875,0.007956,0.022054,10.517316,1056.801139,4178298.394923,0.001033,185.547168,10.54839,0.186922,0.107022,-0.007807,0.007935,0.022477,10.28801,1055.735399,4489056.911168,0.001093,176.376042,10.48622,0.184284,0.103013,-0.003517,0.007924,0.021452,10.095937,1052.995477,4128168.658951
20,21,25,0.001989,49.464802,9.748943,0.305052,0.216676,0.71015,0.008463,0.020816,4.933259,1262.038148,4370374.108943,0.002207,39.128132,9.58875,0.327764,0.240641,0.768564,0.008302,0.020628,4.360373,1221.370328,4272796.735605,0.001631,74.970781,10.090069,0.256071,0.166698,0.563735,0.007904,0.020961,6.311703,1096.595556,3712300.679817,0.001435,149.392205,10.213726,0.207041,0.124293,0.018005,0.007958,0.01857,9.036004,1063.873066,3326772.905971,0.001317,170.801992,10.317734,0.191522,0.109804,-0.060463,0.007928,0.019661,9.820019,1049.537987,3467265.835448,0.001237,173.374592,10.354547,0.196856,0.116492,-0.05698,0.007967,0.020025,9.836662,1060.284959,3822123.973649,0.001139,182.937601,10.451362,0.182347,0.101941,-0.061391,0.007924,0.021044,10.300228,1048.082949,3927497.575057,0.001186,173.048109,10.424303,0.196853,0.115881,-0.000958,0.00793,0.021101,9.777049,1054.838747,4016548.011756,0.001182,169.298872,10.412073,0.189113,0.107279,-0.004808,0.007948,0.020564,9.824717,1059.393268,3894497.032471
21,22,26,0.001519,59.030796,10.055575,0.277277,0.187021,0.689793,0.008093,0.023209,5.550146,1164.499075,4916768.065601,0.001662,47.66007,9.927318,0.296883,0.207014,0.751259,0.00811,0.023392,4.982333,1175.588455,5021093.984365,0.001309,94.14735,10.269287,0.236063,0.148432,0.467602,0.007945,0.02155,7.175952,1100.26915,4192001.064698,0.001032,192.274271,10.55035,0.183887,0.104675,-0.032873,0.007946,0.022724,10.515843,1056.304185,4412840.193145,0.001006,200.790395,10.582336,0.176602,0.097946,-0.063716,0.007953,0.023041,10.85679,1055.202251,4455518.120359,0.001013,200.376215,10.563061,0.182674,0.104502,-0.067245,0.00794,0.022939,10.758721,1051.376829,4524302.63758,0.001127,190.517637,10.488617,0.181896,0.101866,-0.056529,0.007919,0.022014,10.454305,1047.086585,4000321.959272,0.001049,190.799767,10.5592,0.187544,0.108145,-0.008988,0.007922,0.023062,10.389851,1052.06308,4462203.050264,0.001005,191.052891,10.584618,0.178104,0.098169,-0.011179,0.007904,0.02306,10.571817,1047.120033,4466219.617355
