,Num,Dnum,ROIGEnergy,ROIGContrast,ROIGEntropy,ROIGHomogeneity1,ROIGHomogeneity2,ROIGCorrelation,ROIGSumAverage,ROIGVariance,ROIGDissimilarity,ROIGAutoCorrelation,ROIGCorrelation1,LLLGEnergy,LLLGContrast,LLLGEntropy,LLLGHomogeneity1,LLLGHomogeneity2,LLLGCorrelation,LLLGSumAverage,LLLGVariance,LLLGDissimilarity,LLLGAutoCorrelation,LLLGCorrelation1,LLHGEnergy,LLHGContrast,LLHGEntropy,LLHGHomogeneity1,LLHGHomogeneity2,LLHGCorrelation,LLHGSumAverage,LLHGVariance,LLHGDissimilarity,LLHGAutoCorrelation,LLHGCorrelation1,LHLGEnergy,LHLGContrast,LHLGEntropy,LHLGHomogeneity1,LHLGHomogeneity2,LHLGCorrelation,LHLGSumAverage,LHLGVariance,LHLGDissimilarity,LHLGAutoCorrelation,LHLGCorrelation1,LHHGEnergy,LHHGContrast,LHHGEntropy,LHHGHomogeneity1,LHHGHomogeneity2,LHHGCorrelation,LHHGSumAverage,LHHGVariance,LHHGDissimilarity,LHHGAutoCorrelation,LHHGCorrelation1,HLLGEnergy,HLLGContrast,HLLGEntropy,HLLGHomogeneity1,HLLGHomogeneity2,HLLGCorrelation,HLLGSumAverage,HLLGVariance,HLLGDissimilarity,HLLGAutoCorrelation,HLLGCorrelation1,HLHGEnergy,HLHGContrast,HLHGEntropy,HLHGHomogeneity1,HLHGHomogeneity2,HLHGCorrelation,HLHGSumAverage,HLHGVariance,HLHGDissimilarity,HLHGAutoCorrelation,HLHGCorrelation1,HHLGEnergy,HHLGContrast,HHLGEntropy,HHLGHomogeneity1,HHLGHomogeneity2,HHLGCorrelation,HHLGSumAverage,HHLGVariance,HHLGDissimilarity,HHLGAutoCorrelation,HHLGCorrelation1,HHHGEnergy,HHHGContrast,HHHGEntropy,HHHGHomogeneity1,HHHGHomogeneity2,HHHGCorrelation,HHHGSumAverage,HHHGVariance,HHHGDissimilarity,HHHGAutoCorrelation,HHHGCorrelation1
10,11,12,0.007582,13.533158,7.807803,0.421307,0.345149,0.659706,0.016607,0.019418,2.623068,302.300304,251137.3878,0.008105,11.536935,7.70952,0.440093,0.367278,0.713431,0.016603,0.019655,2.411836,303.396399,255137.478105,0.007812,16.875012,7.883379,0.402274,0.323654,0.547025,0.01617,0.018186,2.914224,284.343782,205674.976595,0.00579,39.139711,8.206521,0.31232,0.224193,-0.038276,0.016133,0.018408,4.5997,272.197484,210436.355376,0.005691,39.055495,8.226338,0.303983,0.213991,-0.035231,0.016112,0.018419,4.654744,271.526611,207843.943151,0.006285,37.880593,8.11041,0.316704,0.229065,-0.058309,0.016142,0.017478,4.517453,272.182834,196035.971344,0.00552,42.194973,8.2904,0.299377,0.209607,-0.059371,0.016072,0.019448,4.816657,269.665303,216630.941295,0.005572,39.346162,8.269496,0.316891,0.229579,0.014944,0.016116,0.019505,4.557564,272.653428,227673.744224,0.005274,39.491903,8.307818,0.3036,0.213439,0.008323,0.016163,0.019443,4.662696,274.098146,230085.230963
11,12,14,0.005581,13.927417,8.068012,0.407597,0.327786,0.714932,0.016162,0.023853,2.698217,291.355011,348078.086516,0.005895,13.001231,7.990737,0.416698,0.338542,0.726216,0.016313,0.023179,2.596732,296.283418,337952.244625,0.005508,13.583341,8.103795,0.402626,0.321311,0.733929,0.016298,0.024922,2.720754,297.270365,365388.006352,0.004132,46.280702,8.5191,0.28892,0.199769,-0.024541,0.016021,0.022056,5.135128,268.584355,275238.249042,0.003922,45.80124,8.543471,0.274866,0.1827,-0.012775,0.016233,0.022087,5.218993,276.041049,287007.740783,0.003691,48.23052,8.598637,0.275162,0.185186,-0.024821,0.016039,0.022976,5.368405,269.159163,301912.897025,0.003471,52.128044,8.660942,0.261564,0.169966,-0.072626,0.016129,0.023729,5.625959,271.024628,320976.636222,0.003457,52.204549,8.719154,0.276162,0.186974,-9e-06,0.016249,0.025485,5.478272,276.854014,349503.619687,0.003518,50.660292,8.699601,0.269737,0.178123,0.002775,0.016015,0.024796,5.447895,268.98482,325097.059721
12,13,15,0.007777,16.353787,7.888555,0.41223,0.335843,0.660963,0.01795,0.023551,2.835341,353.80052,287616.25833,0.006736,16.512575,8.065008,0.413199,0.337051,0.714519,0.01955,0.028228,2.85061,421.42046,424024.114192,0.004974,23.123374,8.328154,0.348629,0.260385,0.498665,0.016059,0.022521,3.581644,281.913849,279629.004759,0.005056,41.110945,8.396859,0.308739,0.220903,0.043576,0.016085,0.020991,4.707372,272.22079,239529.185473,0.005177,44.910494,8.361746,0.292784,0.202782,-0.071133,0.016195,0.020465,4.98909,273.533999,228571.609917,0.004934,45.475824,8.425577,0.301226,0.212912,-0.025114,0.016057,0.021665,4.938055,269.811328,246688.775824,0.004438,47.728845,8.512317,0.279806,0.188867,-0.052989,0.016139,0.022132,5.235691,271.902529,259020.458689,0.004277,48.444369,8.572455,0.286315,0.196644,-0.013059,0.016163,0.023349,5.189935,273.63682,280035.13591,0.004093,47.880101,8.592283,0.279787,0.188671,-0.004219,0.016045,0.02329,5.230118,269.859617,281447.710727
13,14,16,0.007172,11.856118,7.908434,0.419962,0.341835,0.762193,0.017246,0.024346,2.523799,330.891585,307299.281489,0.007934,9.392895,7.748526,0.444197,0.370693,0.804944,0.017041,0.02352,2.251506,323.880676,296493.7607,0.004818,20.454525,8.292362,0.357553,0.269822,0.555106,0.016115,0.022437,3.383884,285.045234,304279.51329,0.005221,39.499882,8.271822,0.305937,0.216879,-0.018706,0.016146,0.018932,4.678017,272.992385,224578.498608,0.004317,46.062461,8.477869,0.281471,0.190235,-0.060046,0.016119,0.02122,5.156632,271.135091,259748.576277,0.004301,47.825342,8.508109,0.287679,0.199352,-0.062429,0.016145,0.021981,5.223703,271.923103,273933.665803,0.00463,46.676267,8.447778,0.281319,0.190334,-0.077334,0.016269,0.021159,5.180867,275.876406,252936.274083,0.004246,44.618414,8.491765,0.290539,0.200787,0.00097,0.016047,0.021796,5.024573,270.033045,276063.291494,0.004071,46.836357,8.584111,0.280262,0.188844,0.006004,0.016063,0.022997,5.190672,270.679152,285592.177546
14,15,17,0.010699,14.162135,7.641377,0.441713,0.371839,0.730834,0.020563,0.025668,2.543737,462.562241,325875.567068,0.009942,12.934366,7.721454,0.456796,0.390032,0.785136,0.021224,0.029395,2.418986,495.991562,442721.028263,0.00675,15.959775,7.943884,0.396048,0.314795,0.589489,0.015941,0.018986,2.887084,277.93005,230799.007097,0.005786,35.284735,8.148075,0.314489,0.225128,0.017596,0.016113,0.017532,4.414278,272.554082,202947.069495,0.005699,35.866263,8.168461,0.304889,0.21345,0.005481,0.016129,0.017612,4.49797,272.869179,202403.186213,0.00622,38.68804,8.123216,0.315337,0.227229,-0.053624,0.016083,0.017933,4.536494,270.232218,195094.558331,0.005259,39.382036,8.257122,0.29455,0.203088,-0.037148,0.016097,0.018539,4.759194,270.994271,217815.933354,0.00696,34.205339,8.008309,0.330369,0.243132,0.006238,0.016143,0.016813,4.197697,273.354636,186757.359512,0.005446,37.124807,8.220296,0.303447,0.212297,0.000583,0.016094,0.018144,4.563358,271.621765,215377.544522
15,16,18,0.004698,16.522021,8.220649,0.383239,0.29942,0.672624,0.016217,0.024641,3.020759,292.742285,373322.969001,0.005028,13.423204,8.106495,0.403598,0.322709,0.734789,0.016245,0.02471,2.720008,295.299926,385260.865625,0.005063,21.27695,8.276713,0.357415,0.269992,0.527269,0.016209,0.021975,3.423137,287.37015,286622.480799,0.004094,46.328609,8.560751,0.290369,0.201806,-0.006158,0.016047,0.022484,5.125003,269.861344,279655.295988,0.004441,43.335234,8.463796,0.285924,0.194536,-0.009304,0.016171,0.020965,5.003978,273.98783,256179.017824,0.004831,43.708279,8.424741,0.302392,0.214278,-0.011913,0.016076,0.021092,4.873647,270.733276,246168.516787,0.004988,43.462957,8.377885,0.294007,0.203845,-0.047168,0.016146,0.020267,4.925672,272.393942,236608.416126,0.004167,46.527889,8.564409,0.292884,0.204173,0.012833,0.01611,0.023012,5.079131,272.434643,289081.692391,0.004431,44.299159,8.491575,0.286977,0.195764,-0.000303,0.016119,0.021624,5.01724,272.452873,262905.804904
16,17,19,0.004632,15.251885,8.189043,0.391822,0.309219,0.715657,0.016345,0.026193,2.887054,299.341874,419727.888096,0.004878,13.183914,8.12858,0.404359,0.323289,0.755573,0.016654,0.026335,2.692246,311.215802,438088.160694,0.004263,19.375064,8.369577,0.358887,0.270677,0.61805,0.016016,0.024767,3.319051,284.634034,363744.665605,0.004472,47.726716,8.502868,0.290055,0.201801,-0.063571,0.016108,0.021915,5.185264,270.65185,263230.177752,0.004502,47.218343,8.484498,0.282543,0.19222,-0.073489,0.016112,0.02148,5.205604,270.598243,254970.482408,0.004388,46.142982,8.497367,0.289264,0.200333,-0.037108,0.016131,0.021722,5.117037,272.018673,266292.321801,0.004141,47.845706,8.553339,0.276664,0.185358,-0.047989,0.016134,0.022295,5.278362,271.852423,274849.088648,0.004107,46.513759,8.560064,0.291175,0.202339,0.005345,0.016078,0.022834,5.099473,271.185521,291684.032996,0.004582,44.549585,8.484579,0.288951,0.198386,-0.001243,0.016066,0.021728,5.01026,270.622092,256484.137366
17,18,20,0.005689,14.498031,8.060147,0.398673,0.316788,0.695917,0.016752,0.02327,2.77968,310.854759,336525.593062,0.005889,11.658358,7.970187,0.422705,0.344915,0.778879,0.017703,0.025762,2.47634,349.168952,432304.97348,0.005245,16.42522,8.16566,0.37688,0.290775,0.654328,0.016459,0.023175,3.031287,299.569024,319923.997762,0.006191,35.769098,8.136263,0.322543,0.235405,0.017211,0.015986,0.017768,4.384966,268.263194,196396.395317,0.005222,41.057484,8.2979,0.295149,0.204281,-0.041863,0.016084,0.019251,4.815404,270.440015,220176.56865,0.004225,48.365787,8.514962,0.287495,0.198848,-0.059021,0.016039,0.022304,5.203875,268.388601,274712.623008,0.004911,42.220552,8.365913,0.292204,0.201398,-0.021832,0.016188,0.02016,4.891383,274.313423,237131.309494,0.004508,43.692432,8.44729,0.294465,0.205348,-0.008455,0.016299,0.021144,4.956939,278.353646,270749.676812,0.005158,40.635844,8.339247,0.299167,0.208801,0.004985,0.016111,0.019942,4.758659,272.271729,231677.32829
18,19,21,0.005311,16.288207,8.173332,0.387114,0.303755,0.706807,0.018979,0.027144,2.973242,397.34633,455565.321533,0.005618,13.930627,8.091913,0.404688,0.324183,0.763183,0.019932,0.028727,2.73073,439.037571,519716.055034,0.004833,20.674786,8.310122,0.352259,0.263591,0.556371,0.016028,0.022754,3.438859,282.342029,294972.556666,0.004911,42.05594,8.376311,0.299535,0.210119,-0.009591,0.016065,0.020345,4.833247,270.432761,235849.457803,0.004619,44.256234,8.425375,0.284809,0.193708,-0.049959,0.016005,0.020582,5.051409,267.554609,241261.046787,0.004193,50.437368,8.557334,0.284176,0.195837,-0.075084,0.016113,0.022911,5.337805,270.494324,280508.147658,0.004419,45.678452,8.445682,0.277487,0.185466,-0.075344,0.016071,0.020749,5.178121,269.246511,252702.251284,0.004384,43.375844,8.450762,0.295397,0.205817,0.007184,0.016203,0.021337,4.929732,275.447111,275086.920689,0.00442,43.789333,8.480849,0.287184,0.196117,0.004217,0.015995,0.021471,4.999914,268.361845,260208.98187
19,20,22,0.007282,14.977764,7.918566,0.411934,0.334002,0.720977,0.018914,0.02621,2.742098,394.469928,344966.810041,0.009361,9.707829,7.522079,0.455215,0.385319,0.784381,0.017354,0.021978,2.215229,333.449318,255830.070138,0.00568,21.233634,8.212381,0.360132,0.27316,0.514656,0.015972,0.021364,3.388874,278.772724,249200.801746,0.00478,40.299342,8.361651,0.297191,0.207121,-0.000395,0.016096,0.01967,4.79066,271.644069,239905.011089,0.005494,39.086374,8.216519,0.296472,0.205064,-0.061126,0.016096,0.017986,4.719105,270.541683,209065.164631,0.005118,42.672196,8.331562,0.301966,0.213356,-0.053425,0.016088,0.019779,4.839673,270.329717,233232.591596,0.004428,46.408205,8.487473,0.279757,0.188256,-0.05659,0.016157,0.021448,5.178516,272.474877,258334.534337,0.004229,45.093457,8.514026,0.287999,0.197767,-0.007539,0.016114,0.021852,5.065651,272.105885,277189.234912,0.004485,42.886065,8.451951,0.285826,0.193896,-0.003605,0.016092,0.020866,4.970548,271.458155,254899.287876
20,21,25,0.00809,12.113301,7.725051,0.441235,0.368946,0.707571,0.01715,0.020226,2.42615,323.079954,268433.477288,0.008928,9.594779,7.567267,0.468202,0.40145,0.765988,0.016835,0.020026,2.144057,312.888582,262840.12688,0.006644,18.28371,8.061311,0.380526,0.296722,0.561822,0.016051,0.020371,3.10672,281.879637,229643.910185,0.00587,36.24144,8.180172,0.315045,0.226329,0.018083,0.01616,0.018019,4.444625,274.146962,206252.541318,0.0054,41.5141,8.285033,0.295088,0.204307,-0.060399,0.0161,0.019117,4.832433,270.606518,214678.653077,0.005073,42.122424,8.321397,0.30091,0.212211,-0.056785,0.016179,0.019464,4.840417,273.342742,236254.838615,0.00466,44.450506,8.418029,0.28323,0.191656,-0.060919,0.016092,0.020458,5.069935,270.249216,243336.799869,0.004871,42.01122,8.39005,0.301641,0.212654,-0.001101,0.016103,0.020491,4.809141,271.874518,247681.011912,0.004842,41.160659,8.379212,0.292725,0.201274,-0.005143,0.016142,0.019995,4.836541,273.126046,241034.689449
21,22,26,0.006206,14.393012,8.033602,0.408526,0.329166,0.68788,0.016424,0.022508,2.727197,298.705722,300952.872213,0.006724,11.672329,7.912153,0.430747,0.355587,0.74943,0.016459,0.022741,2.453362,301.521953,309239.009346,0.005322,22.913521,8.251615,0.353884,0.266652,0.465292,0.016135,0.020924,3.532223,282.95595,259218.34195,0.004212,46.684499,8.525594,0.284467,0.194553,-0.032182,0.016139,0.022081,5.175588,272.403281,272704.150514,0.004097,48.831619,8.559792,0.274601,0.183375,-0.063353,0.016146,0.022426,5.347198,271.909973,276203.067455,0.004131,48.684208,8.539956,0.281532,0.192227,-0.066229,0.016121,0.022291,5.295559,270.997973,279893.557245,0.004609,46.089908,8.45975,0.282842,0.191735,-0.056344,0.01608,0.021304,5.13556,269.885517,247478.092167,0.004284,46.30712,8.53523,0.289049,0.199682,-0.009866,0.016089,0.022388,5.111528,271.205046,275862.30876,0.0041,46.354477,8.559671,0.277574,0.185801,-0.011483,0.016056,0.022378,5.200437,270.044898,276407.879128
22,23,27,0.008491,8.23507,7.511058,0.475225,0.409663,0.808507,0.017263,0.020996,2.023818,329.880727,306857.84966,0.007246,8.13434,7.739799,0.474949,0.409031,0.858379,0.019753,0.028049,2.01605,433.778926,547281.469505,0.006791,6.649764,7.69936,0.474985,0.4077,0.872319,0.01596,0.025433,1.911667,289.817689,390442.061169,0.005348,29.155009,8.288572,0.34652,0.260881,0.297682,0.016083,0.020269,3.917694,277.406975,242126.982945,0.00515,34.093362,8.346211,0.327124,0.239924,0.178152,0.016077,0.020255,4.269001,274.718227,239160.008602,0.00512,34.556104,8.36432,0.337737,0.252701,0.191106,0.016002,0.020859,4.233201,272.572213,247075.443202,0.005097,35.16519,8.355275,0.32527,0.237916,0.157018,0.016135,0.020367,4.32451,276.253562,243299.478605,0.004787,40.734296,8.380976,0.307597,0.219482,0.01519,0.016126,0.020194,4.752323,273.000691,245421.967356,0.004998,40.294296,8.34228,0.305903,0.217389,-0.001561,0.016083,0.019645,4.722429,271.20616,233572.126258
