,Num,Dnum,ROICoarseness,ROIContrast,ROIBusyness,ROIComplexity,ROIStrength,LLLCoarseness,LLLContrast,LLLBusyness,LLLComplexity,LLLStrength,LLHCoarseness,LLHContrast,LLHBusyness,LLHComplexity,LLHStrength,LHLCoarseness,LHLContrast,LHLBusyness,LHLComplexity,LHLStrength,LHHCoarseness,LHHContrast,LHHBusyness,LHHComplexity,LHHStrength,HLLCoarseness,HLLContrast,HLLBusyness,HLLComplexity,HLLStrength,HLHCoarseness,HLHContrast,HLHBusyness,HLHComplexity,HLHStrength,HHLCoarseness,HHLContrast,HHLBusyness,HHLComplexity,HHLStrength,HHHCoarseness,HHHContrast,HHHBusyness,HHHComplexity,HHHStrength
23,24,28,0.003188,0.118931,0.508323,745.156223,1.097968,0.003695,0.106137,0.473182,645.305241,1.227748,0.002989,0.101401,0.619814,778.890604,0.976789,0.001742,0.189741,0.985569,1487.64822,0.48424,0.001871,0.161334,0.862186,1397.392025,0.51035,0.001746,0.154289,0.928446,1426.341699,0.51103,0.001731,0.162571,0.958126,1457.420316,0.495752,0.001664,0.194537,1.038839,1571.291538,0.466155,0.001701,0.189746,1.01728,1557.887132,0.469896
24,25,30,0.000456,0.062505,3.580614,480.022811,0.164679,0.000523,0.054339,3.170971,418.965651,0.187888,0.000316,0.0899,5.583929,714.650777,0.103935,0.000179,0.149278,9.389032,1346.579473,0.053651,0.000177,0.157226,9.361859,1412.887033,0.050552,0.00018,0.140254,9.003759,1321.287945,0.053937,0.000177,0.154663,9.278246,1396.344985,0.051111,0.000168,0.180073,10.207242,1533.8723,0.047067,0.000169,0.174312,9.957866,1512.892627,0.047348
25,26,32,0.000849,0.053579,1.529632,583.814293,0.338741,0.000955,0.070382,1.325224,577.720535,0.378913,0.000757,0.070237,2.047191,632.070462,0.278969,0.000448,0.113326,3.381075,1236.644143,0.140313,0.000435,0.149786,3.73807,1382.546487,0.125916,0.000417,0.132415,3.804363,1363.387052,0.129467,0.000417,0.15865,3.927432,1438.476888,0.122076,0.000421,0.148608,3.847716,1444.335737,0.122174,0.000417,0.164959,3.970116,1483.554553,0.118391
26,27,33,0.001159,0.067856,1.433849,525.073386,0.41524,0.001304,0.072496,1.246225,483.425344,0.461444,0.000936,0.085591,1.926347,663.962966,0.315586,0.000458,0.179956,3.746111,1498.907041,0.133385,0.000476,0.176355,3.579164,1476.294292,0.134343,0.000484,0.144868,3.357512,1368.051173,0.144485,0.000483,0.15991,3.442092,1430.687451,0.138458,0.000459,0.193119,3.813445,1581.078435,0.126938,0.000467,0.190432,3.70213,1551.584151,0.128175
27,28,35,0.009431,0.164509,0.166614,866.712136,3.076533,0.010448,0.16191,0.142609,871.633838,3.62404,0.009623,0.120753,0.187236,917.81545,3.045277,0.007021,0.184513,0.243767,1329.379078,1.967598,0.006491,0.171453,0.26731,1446.45751,1.888624,0.005838,0.242062,0.330644,1653.416038,1.662907,0.006556,0.164559,0.246129,1401.596503,1.880861,0.006302,0.204356,0.28965,1443.284652,1.635317,0.006202,0.165221,0.26742,1511.533738,1.80179
28,29,36,0.000556,0.115214,2.8417,633.881117,0.20132,0.000651,0.104551,2.421522,550.96362,0.239136,0.000451,0.092869,4.096931,737.112372,0.149299,0.000251,0.176425,6.928489,1457.065715,0.072032,0.000248,0.175946,6.857019,1503.245854,0.070009,0.000243,0.180921,7.15483,1509.212181,0.069792,0.000244,0.188704,7.032553,1548.253106,0.067831,0.000241,0.198887,7.294342,1593.425817,0.06647,0.000244,0.195458,7.108301,1567.68032,0.06681
29,30,37,0.003144,0.077789,0.563682,567.932634,1.098389,0.003712,0.063439,0.458128,475.178392,1.318227,0.002949,0.084226,0.614767,629.24491,0.987682,0.001419,0.175204,1.201778,1480.821864,0.404622,0.001455,0.155135,1.150762,1420.65596,0.422715,0.001373,0.170488,1.218534,1468.172127,0.409478,0.00137,0.169694,1.245662,1516.949283,0.401713,0.001391,0.188801,1.266503,1562.727519,0.386946,0.001398,0.149218,1.1679,1459.132647,0.410802
30,31,38,0.008877,0.122255,0.236898,628.807736,2.766677,0.009733,0.104283,0.246935,519.582793,2.994466,0.00711,0.070126,0.210934,640.032022,2.502589,0.004034,0.177576,0.431121,1415.221105,1.12497,0.004125,0.145063,0.385615,1344.130655,1.172543,0.003926,0.136805,0.407805,1353.799923,1.185632,0.003946,0.141887,0.407105,1353.157878,1.164537,0.003827,0.166891,0.429404,1492.578476,1.069315,0.004035,0.136399,0.383757,1359.820258,1.149789
31,32,39,0.000653,0.074691,2.57455,588.412316,0.232287,0.000722,0.067323,2.338243,533.830236,0.255544,0.000586,0.081311,2.913349,665.36644,0.200685,0.00032,0.119078,4.860225,1287.693958,0.098257,0.000313,0.134741,5.046561,1358.758494,0.092614,0.000322,0.14304,5.078515,1329.007629,0.095357,0.000323,0.148027,5.004564,1361.448624,0.092464,0.000308,0.162576,5.379865,1459.614898,0.086713,0.000316,0.15011,5.079441,1406.738725,0.089241
32,33,1001,0.000298,0.049948,6.027142,396.278497,0.111957,0.000398,0.038726,4.589437,301.828874,0.147299,0.000325,0.040657,4.994945,377.931072,0.115636,0.000132,0.119157,12.718046,1054.183088,0.040402,0.000131,0.113753,12.501481,1054.640282,0.040078,0.000128,0.102335,12.503589,1029.415317,0.040955,0.00013,0.103238,12.086722,1028.933158,0.040689,0.000109,0.146588,15.113005,1336.896176,0.031504,0.00011,0.132965,14.645114,1301.539244,0.032282
33,34,1002,0.00099,0.08563,1.202396,614.374504,0.428897,0.001171,0.099714,1.01223,568.824976,0.493895,0.001139,0.074862,1.523283,596.815808,0.373366,0.000557,0.090341,2.594039,1138.813302,0.187765,0.000573,0.10831,2.611202,1222.027694,0.173826,0.000556,0.094112,2.576402,1155.862002,0.184159,0.000572,0.113367,2.609764,1239.617041,0.170287,0.000539,0.125403,2.859181,1333.996216,0.161031,0.000563,0.114691,2.671474,1291.058603,0.165156
34,35,1003,0.0011,0.069695,1.358193,672.720497,0.38794,0.001226,0.073364,1.213761,611.164964,0.430412,0.000974,0.087614,1.693374,774.914836,0.322948,0.000635,0.129794,2.461269,1285.18953,0.1897,0.000625,0.135606,2.537003,1341.05086,0.182521,0.000618,0.133426,2.512347,1328.672424,0.184343,0.000611,0.14333,2.618331,1388.553178,0.176387,0.000602,0.151384,2.687223,1430.378369,0.172085,0.000595,0.145451,2.707305,1435.648227,0.171878
35,36,1004,0.001386,0.111436,0.843761,761.865599,0.624984,0.001666,0.090716,0.73152,638.135181,0.712784,0.001436,0.092452,1.199825,782.144497,0.483176,0.000908,0.151132,1.790633,1367.037233,0.266963,0.000919,0.158516,1.768124,1406.289848,0.259432,0.000864,0.160958,1.905887,1423.386017,0.256338,0.00088,0.18955,1.942945,1520.310056,0.241308,0.000864,0.18969,1.994012,1546.050186,0.238863,0.000871,0.184175,1.957828,1544.765724,0.239984
36,37,1005,0.000829,0.141851,2.519261,913.80933,0.267572,0.001148,0.091351,1.714966,642.720368,0.377417,0.000782,0.125526,2.29948,965.733634,0.231261,0.000666,0.144717,2.608225,1139.350525,0.194131,0.000588,0.17089,2.980531,1354.522538,0.163249,0.000623,0.162843,2.872214,1245.068585,0.179682,0.000559,0.181086,3.178598,1419.356618,0.157035,0.000537,0.193502,3.342285,1500.287734,0.149507,0.000514,0.202312,3.481231,1566.313783,0.142725
37,38,1006,0.003613,0.125339,0.758376,664.456428,1.277449,0.003908,0.11191,0.635864,575.067498,1.359421,0.002589,0.103142,0.65147,849.947644,0.841899,0.001638,0.19686,1.082202,1503.769823,0.467989,0.001623,0.186382,1.067281,1524.66732,0.454649,0.001633,0.186817,1.083088,1484.61445,0.477398,0.001597,0.193426,1.101496,1532.670596,0.455202,0.00148,0.220119,1.209313,1678.102812,0.42452,0.001541,0.205216,1.137752,1622.726442,0.430412
38,39,1007,0.00079,0.082603,1.557889,637.101966,0.389546,0.001082,0.066047,1.124401,490.019935,0.506177,0.00078,0.08499,1.952801,784.044105,0.252438,0.000668,0.080111,2.180879,852.888208,0.229344,0.000623,0.107772,2.370596,1071.019011,0.181264,0.000639,0.089388,2.313521,921.154831,0.214455,0.000589,0.12156,2.636699,1173.212943,0.168869,0.000589,0.11119,2.547935,1143.879531,0.172079,0.000564,0.142192,2.796357,1298.9505,0.152208
39,40,1008,0.000645,0.063571,1.864089,667.36356,0.275658,0.000896,0.064069,1.303227,526.63726,0.368193,0.000617,0.094368,2.563169,823.955686,0.189894,0.000507,0.086643,2.86059,920.929363,0.167904,0.000465,0.112654,3.308737,1128.59263,0.138117,0.000502,0.10178,3.040837,974.667783,0.160057,0.000435,0.14063,3.745051,1258.851027,0.126436,0.00045,0.11967,3.449705,1206.04169,0.129442,0.00042,0.144535,3.812631,1340.647426,0.117207
40,41,1009,0.003818,0.078094,0.392879,415.20997,1.345916,0.004715,0.06237,0.32809,332.018152,1.614929,0.003652,0.04594,0.449104,379.292722,1.28255,0.001336,0.133227,1.263629,1083.513357,0.427102,0.001357,0.10081,1.16616,1043.877893,0.432944,0.001381,0.105955,1.172678,1018.605217,0.44983,0.001333,0.135168,1.276358,1149.806709,0.394252,0.001116,0.175667,1.539669,1431.212136,0.317646,0.001155,0.132725,1.378217,1315.545144,0.345559
41,42,1010,0.001712,0.12271,0.928845,585.781843,0.63964,0.002009,0.098032,0.797839,497.081159,0.754472,0.001404,0.082648,1.260596,655.800817,0.465771,0.000816,0.127576,1.928597,1182.027469,0.243031,0.000787,0.131361,2.011013,1267.322242,0.229555,0.000795,0.149754,2.056151,1275.478977,0.226833,0.000747,0.161894,2.198463,1373.665871,0.212613,0.000737,0.168434,2.26122,1465.38724,0.200501,0.000721,0.173767,2.312668,1489.571234,0.197112
42,43,1012,0.000839,0.161373,2.694795,766.573717,0.266098,0.000952,0.126238,2.253107,659.050093,0.305726,0.000794,0.093542,2.182959,717.718012,0.268425,0.000472,0.160032,3.532715,1341.00716,0.132566,0.00046,0.173142,3.6903,1417.027203,0.126973,0.000455,0.170753,3.841536,1391.938243,0.131341,0.000439,0.190847,4.02177,1475.355651,0.123252,0.000446,0.1768,3.766079,1470.808349,0.121222,0.000439,0.187742,3.917288,1519.289696,0.118142
43,44,1013,0.001515,0.124051,1.003656,733.65979,0.540226,0.001775,0.101751,0.902214,623.03206,0.625838,0.001364,0.09509,1.316397,801.752387,0.446779,0.000839,0.177558,2.047629,1425.937848,0.240383,0.000834,0.151245,1.979147,1403.715593,0.246485,0.000794,0.180291,2.176845,1526.177321,0.227273,0.000826,0.166257,2.01572,1470.671392,0.234461,0.000771,0.198883,2.30886,1598.778914,0.217711,0.000812,0.155396,1.999803,1469.05544,0.233751
44,45,1014,0.001047,0.063518,1.332729,478.601839,0.439737,0.001206,0.063784,1.146365,432.589013,0.495995,0.000811,0.074758,2.066435,642.321923,0.284798,0.000487,0.117969,3.102344,1202.827991,0.144012,0.000475,0.129596,3.240451,1280.143949,0.136286,0.000479,0.123595,3.22342,1249.258551,0.141036,0.000454,0.155065,3.565169,1387.096896,0.127811,0.000483,0.133105,3.182616,1292.624647,0.134315,0.000477,0.140146,3.252797,1324.252214,0.131005
45,46,1015,0.00212,0.09027,0.771536,503.98599,0.693602,0.002452,0.079565,0.706251,432.278921,0.800957,0.002573,0.047731,0.772458,361.96861,0.910298,0.001087,0.110399,1.508549,926.308342,0.331261,0.00093,0.131685,1.809942,1122.29812,0.272107,0.000963,0.119603,1.718755,1011.95986,0.305358,0.000865,0.117449,1.888481,1132.870825,0.273017,0.000838,0.150792,1.954201,1278.878786,0.234671,0.000828,0.142822,1.949962,1298.842894,0.232173
46,47,1017,0.007604,0.174026,0.141645,716.98353,3.911653,0.008531,0.151293,0.125383,688.917993,4.318889,0.007895,0.108497,0.277567,720.264859,2.560462,0.004663,0.103113,0.333235,1096.536729,1.525019,0.004563,0.115336,0.336737,1167.563311,1.447195,0.00472,0.110006,0.323083,1107.440684,1.533938,0.004236,0.150944,0.377858,1353.662329,1.25622,0.004206,0.175408,0.4022,1434.272029,1.167327,0.003925,0.179103,0.417771,1536.130494,1.119064
47,48,1019,0.002239,0.121061,0.55623,678.524799,0.850008,0.002679,0.116234,0.485086,593.340392,0.985349,0.002166,0.08336,0.840655,637.334942,0.728723,0.001161,0.131729,1.359469,1245.288559,0.350868,0.001143,0.123133,1.342171,1274.752066,0.342875,0.00119,0.093255,1.22931,1127.401364,0.389952,0.001156,0.141243,1.378168,1304.381772,0.334172,0.001171,0.163062,1.39194,1397.444012,0.311896,0.001125,0.154748,1.423911,1401.286409,0.311252
48,49,1020,0.001338,0.150576,0.885664,1044.7591,0.560087,0.001541,0.144282,0.768398,909.191312,0.644794,0.001204,0.15775,1.373407,1277.548064,0.348783,0.001155,0.152283,1.377037,1315.853735,0.335214,0.001107,0.169873,1.504688,1443.273762,0.308063,0.001143,0.164461,1.436024,1341.395121,0.333596,0.001067,0.197543,1.651237,1555.667651,0.292922,0.001057,0.181104,1.625764,1525.232466,0.29656,0.001049,0.187223,1.629741,1559.124885,0.289573
49,50,1022,0.000828,0.096888,1.262761,634.50316,0.431073,0.001046,0.086093,1.037411,533.643049,0.503665,0.000817,0.077025,2.162854,634.945486,0.278401,0.000437,0.114856,3.481329,1240.407263,0.136123,0.00043,0.118167,3.575457,1303.59922,0.12975,0.000428,0.111625,3.507811,1253.331316,0.134431,0.000445,0.112175,3.354384,1244.81558,0.134341,0.00043,0.142551,3.692923,1393.545771,0.121365,0.000422,0.147229,3.805766,1432.425351,0.118854
50,51,1023,0.001819,0.112488,0.7097,601.908065,0.720849,0.002106,0.107497,0.632321,528.607745,0.830049,0.001564,0.075621,1.103365,639.050737,0.526988,0.000832,0.162524,2.040116,1366.724234,0.241067,0.000822,0.153508,1.998972,1378.516857,0.239169,0.000823,0.148032,1.964138,1366.310657,0.239135,0.000832,0.156298,2.001346,1380.579211,0.2367,0.000737,0.195364,2.387493,1608.874184,0.20925,0.00076,0.18754,2.275282,1547.559146,0.213416
51,52,1024,0.001269,0.059363,1.109719,629.461474,0.53325,0.001516,0.053628,0.941881,531.966437,0.632031,0.0014,0.074213,1.136655,671.384001,0.491455,0.000766,0.154971,2.18194,1401.007201,0.229284,0.000795,0.153571,2.099037,1393.045612,0.229663,0.000755,0.133032,2.118756,1389.67746,0.231948,0.000757,0.145699,2.156607,1437.723911,0.224551,0.000773,0.179269,2.178411,1487.403702,0.212733,0.000754,0.176311,2.228795,1495.238323,0.211976
52,53,1025,0.001913,0.082115,0.73465,604.325107,0.699237,0.00212,0.079491,0.683213,553.911414,0.760966,0.001782,0.082106,1.062991,632.027381,0.598784,0.000956,0.145627,1.664649,1313.168201,0.268201,0.000923,0.161611,1.784132,1395.584985,0.256574,0.000951,0.140743,1.662443,1318.395668,0.268493,0.000903,0.167501,1.843721,1411.471881,0.254613,0.000891,0.177577,1.900703,1495.6051,0.240721,0.00088,0.17169,1.905431,1484.207194,0.241813
53,54,1026,0.001522,0.085085,1.028614,485.741074,0.520782,0.001904,0.055617,0.846703,369.510392,0.647705,0.001805,0.047863,1.038579,373.437736,0.616026,0.000742,0.091294,2.145003,905.361777,0.23952,0.000684,0.103621,2.295534,1003.433886,0.213273,0.000688,0.115758,2.453934,1012.499824,0.212966,0.000652,0.130084,2.556457,1103.005209,0.195462,0.00056,0.171431,3.082719,1400.167619,0.155111,0.000562,0.163557,2.984368,1372.948281,0.155744
54,55,1027,0.0004,0.069655,3.781697,562.508871,0.141154,0.000493,0.082731,2.871688,538.872946,0.178557,0.000356,0.081167,4.686623,694.436212,0.119196,0.000217,0.125078,7.327166,1232.94144,0.065899,0.000209,0.133209,7.548148,1314.594094,0.06095,0.000214,0.107695,7.116526,1202.433953,0.067005,0.000208,0.143487,7.709657,1343.647183,0.060123,0.000199,0.156967,8.204744,1436.850414,0.056465,0.000199,0.162532,8.249185,1464.222304,0.055481
