,Num,Dnum,ROISRE,ROILRE,ROIGLN,ROIRLN,ROIRP,ROILGRE,ROIHGRE,ROISRLGE,ROISRHGE,ROILRLGE,ROILRHGE,ROIGLV,ROIRLV,LLLSRE,LLLLRE,LLLGLN,LLLRLN,LLLRP,LLLLGRE,LLLHGRE,LLLSRLGE,LLLSRHGE,LLLLRLGE,LLLLRHGE,LLLGLV,LLLRLV,LLHSRE,LLHLRE,LLHGLN,LLHRLN,LLHRP,LLHLGRE,LLHHGRE,LLHSRLGE,LLHSRHGE,LLHLRLGE,LLHLRHGE,LLHGLV,LLHRLV,LHLSRE,LHLLRE,LHLGLN,LHLRLN,LHLRP,LHLLGRE,LHLHGRE,LHLSRLGE,LHLSRHGE,LHLLRLGE,LHLLRHGE,LHLGLV,LHLRLV,LHHSRE,LHHLRE,LHHGLN,LHHRLN,LHHRP,LHHLGRE,LHHHGRE,LHHSRLGE,LHHSRHGE,LHHLRLGE,LHHLRHGE,LHHGLV,LHHRLV,HLLSRE,HLLLRE,HLLGLN,HLLRLN,HLLRP,HLLLGRE,HLLHGRE,HLLSRLGE,HLLSRHGE,HLLLRLGE,HLLLRHGE,HLLGLV,HLLRLV,HLHSRE,HLHLRE,HLHGLN,HLHRLN,HLHRP,HLHLGRE,HLHHGRE,HLHSRLGE,HLHSRHGE,HLHLRLGE,HLHLRHGE,HLHGLV,HLHRLV,HHLSRE,HHLLRE,HHLGLN,HHLRLN,HHLRP,HHLLGRE,HHLHGRE,HHLSRLGE,HHLSRHGE,HHLLRLGE,HHLLRHGE,HHLGLV,HHLRLV,HHHSRE,HHHLRE,HHHGLN,HHHRLN,HHHRP,HHHLGRE,HHHHGRE,HHHSRLGE,HHHSRHGE,HHHLRLGE,HHHLRHGE,HHHGLV,HHHRLV
38,39,1007,0.783437,2.619918,0.127865,0.569865,0.713434,0.024922,79.428091,0.021413,60.626172,0.048865,223.793219,0.019737,0.000306,0.766825,2.973019,0.122768,0.545255,0.685022,0.023967,85.244107,0.020617,63.085376,0.049843,276.647857,0.018424,0.000271,0.855143,1.91615,0.127484,0.686454,0.802601,0.022819,77.697217,0.020295,66.73831,0.037776,147.487614,0.03944,0.000581,0.87707,1.736779,0.126224,0.726379,0.831882,0.024788,77.983644,0.022665,68.677422,0.036932,133.683775,0.032105,0.000463,0.892509,1.596705,0.128194,0.755778,0.854223,0.02197,78.766787,0.020268,70.754119,0.031205,122.929511,0.040204,0.000572,0.884911,1.673911,0.122176,0.741213,0.842508,0.022393,78.523531,0.020462,69.873753,0.033431,128.807943,0.029877,0.000422,0.897527,1.547309,0.124169,0.765465,0.862356,0.022494,77.477098,0.02082,69.896733,0.03124,117.737727,0.048256,0.000683,0.900101,1.560567,0.122742,0.770887,0.862809,0.022312,78.752796,0.020681,71.250866,0.031232,120.715935,0.0399,0.000554,0.906291,1.492898,0.123884,0.783072,0.873445,0.022758,77.375292,0.021273,70.437708,0.03045,113.682559,0.055777,0.000779
39,40,1008,0.817774,2.234671,0.118968,0.623115,0.756788,0.026063,80.603734,0.022979,64.844767,0.045366,188.232309,0.030832,0.00043,0.795549,2.600978,0.112257,0.588041,0.720847,0.023936,87.331316,0.020802,67.664071,0.046299,242.724646,0.023495,0.000315,0.87006,1.741172,0.119198,0.713071,0.82702,0.022347,77.953247,0.02008,68.032731,0.034878,134.271009,0.032802,0.000468,0.878481,1.711228,0.125403,0.728939,0.834943,0.022942,77.817146,0.020887,68.521382,0.034487,132.16498,0.032351,0.000461,0.90013,1.532803,0.121787,0.77064,0.86555,0.021986,78.404572,0.020333,70.907399,0.030608,118.193277,0.043386,0.000605,0.88542,1.67457,0.121522,0.74227,0.842558,0.02203,78.195529,0.020125,69.436748,0.032867,129.738971,0.022996,0.000326,0.905473,1.496247,0.120908,0.781326,0.87276,0.02133,77.760186,0.019801,70.706499,0.029199,114.729081,0.048488,0.000675,0.901791,1.550575,0.121869,0.774291,0.864884,0.021628,78.630435,0.020064,71.239233,0.030226,119.828106,0.028993,0.000405,0.906245,1.49391,0.123396,0.782983,0.873319,0.02199,77.78055,0.020507,70.827273,0.029665,114.249109,0.055749,0.000775
40,41,1009,0.886591,1.606375,0.115831,0.744025,0.849602,0.025064,78.589201,0.023007,69.815414,0.035856,124.868328,0.050548,0.000695,0.8604,1.836508,0.113241,0.695667,0.81247,0.025328,82.76677,0.022953,71.237059,0.039231,149.470324,0.042765,0.000572,0.913884,1.43425,0.113731,0.798339,0.884917,0.022609,80.359305,0.021116,73.855336,0.030004,112.838372,0.061794,0.000824,0.910126,1.442657,0.112933,0.790325,0.881871,0.022577,79.792233,0.021051,72.997542,0.029993,113.171761,0.061638,0.000814,0.924131,1.370644,0.11499,0.819768,0.89868,0.022197,77.951754,0.020901,72.381115,0.028424,105.043361,0.063075,0.000857,0.894745,1.567102,0.126656,0.759936,0.858864,0.024831,79.46651,0.023177,71.093717,0.03343,124.632815,0.051447,0.000694,0.914378,1.433751,0.124367,0.799357,0.88539,0.024532,78.29092,0.023119,71.894394,0.031513,110.591413,0.058643,0.000798,0.91468,1.43719,0.123807,0.800117,0.885042,0.022273,78.221571,0.020934,71.841165,0.029025,110.773259,0.06553,0.000906,0.924217,1.368897,0.116162,0.820001,0.898798,0.023121,78.463203,0.021877,72.900115,0.029073,105.497316,0.074554,0.001004
41,42,1010,0.852622,1.895548,0.103823,0.68183,0.802862,0.040963,57.709311,0.034358,50.477549,0.082757,98.30312,0.014186,0.000364,0.813032,2.297071,0.108803,0.6155,0.749728,0.03424,60.278327,0.027294,50.260509,0.084001,124.671097,0.013234,0.000336,0.903879,1.502933,0.11438,0.778085,0.870994,0.023058,81.11219,0.021511,73.324777,0.030911,122.062581,0.055301,0.00071,0.896567,1.567769,0.117253,0.763655,0.859947,0.023282,81.519856,0.021632,73.098334,0.032011,127.544655,0.036483,0.000481,0.917924,1.412257,0.11635,0.806839,0.889789,0.022656,77.6846,0.021316,71.583118,0.029326,108.118309,0.053722,0.000748,0.894245,1.595544,0.125639,0.759269,0.855493,0.022602,78.145902,0.020881,69.947903,0.031886,124.46926,0.044843,0.000616,0.912124,1.449378,0.119812,0.794807,0.88206,0.021703,79.52042,0.020304,72.891917,0.028737,113.286737,0.049488,0.000677,0.910725,1.468061,0.119716,0.792071,0.879142,0.022271,79.011076,0.020812,72.312142,0.029774,113.881556,0.04354,0.000606,0.916318,1.415688,0.117738,0.803363,0.888453,0.022457,78.135352,0.021104,71.867318,0.029063,109.178506,0.055223,0.000755
42,43,1012,0.835751,2.082075,0.118531,0.652843,0.777872,0.023005,77.714833,0.019984,65.188857,0.042144,158.766746,0.030306,0.000475,0.792535,2.685439,0.116351,0.583394,0.714227,0.023211,77.976999,0.019356,62.132088,0.053192,202.782266,0.015803,0.000273,0.894035,1.585073,0.129114,0.75877,0.856274,0.021397,77.072403,0.019728,69.113984,0.030359,121.051205,0.04057,0.000579,0.887028,1.652305,0.129361,0.745301,0.845464,0.022822,76.530672,0.020968,68.11893,0.033169,125.110857,0.028857,0.000419,0.905812,1.495753,0.125247,0.782044,0.873001,0.021507,77.521071,0.019992,70.558876,0.029338,113.991172,0.04504,0.000632,0.887488,1.643061,0.129156,0.746164,0.846516,0.021821,76.237166,0.019949,68.021898,0.032217,123.068414,0.030044,0.000448,0.908976,1.471625,0.12416,0.788421,0.877586,0.022177,77.980913,0.020742,71.152412,0.029452,113.361495,0.045627,0.00063,0.907293,1.489051,0.121596,0.785073,0.874684,0.021788,77.8759,0.020305,70.971469,0.02948,114.080811,0.040027,0.000558,0.914169,1.436377,0.120869,0.799057,0.884683,0.021941,78.056072,0.020577,71.694742,0.028781,110.269666,0.056111,0.000773
43,44,1013,0.86914,1.736349,0.116241,0.711357,0.826506,0.02564,78.337217,0.023317,67.470932,0.038113,140.019416,0.036622,0.000498,0.844337,1.973499,0.114198,0.667433,0.79138,0.025716,79.919011,0.023017,66.38459,0.041409,165.69735,0.037416,0.000511,0.903306,1.512985,0.119912,0.77703,0.869531,0.022582,77.083245,0.020907,69.866103,0.031211,115.409601,0.047926,0.000667,0.90215,1.511917,0.117948,0.774525,0.86918,0.023789,78.494451,0.021959,71.191361,0.033052,116.570084,0.04696,0.000654,0.905936,1.488066,0.126074,0.782218,0.873861,0.021205,78.287889,0.019709,71.188994,0.028822,114.989328,0.057787,0.000796,0.903603,1.499926,0.119738,0.777415,0.871326,0.021667,78.800582,0.02005,71.481003,0.029828,116.762091,0.054878,0.000749,0.917458,1.40728,0.117684,0.805683,0.890185,0.022516,79.070537,0.021198,72.810529,0.028918,109.894507,0.064779,0.000865,0.919745,1.400832,0.115963,0.810614,0.892313,0.022387,78.108849,0.021094,72.089059,0.028738,108.190373,0.054848,0.000749,0.91795,1.405768,0.119935,0.806744,0.890655,0.022436,76.871804,0.021106,70.815238,0.028914,106.815934,0.055806,0.000775
44,45,1014,0.814054,2.299926,0.113435,0.617217,0.750923,0.022393,80.300448,0.018763,65.945703,0.047741,175.394078,0.027315,0.000407,0.786936,2.665841,0.111227,0.575136,0.71293,0.021648,83.172092,0.017798,65.586804,0.051933,213.416341,0.022104,0.000331,0.896367,1.562338,0.120917,0.76321,0.860279,0.024007,77.491738,0.022281,69.539367,0.033006,120.778142,0.039363,0.000543,0.885097,1.682828,0.125701,0.7417,0.84156,0.023255,80.148618,0.021442,71.037802,0.033541,134.420389,0.034146,0.000466,0.905467,1.496664,0.123656,0.781341,0.872648,0.0213,78.496017,0.019793,71.441211,0.029062,115.372452,0.056087,0.000777,0.887335,1.658216,0.124151,0.745937,0.845222,0.024245,78.011386,0.022371,69.3214,0.034798,128.923322,0.03964,0.000546,0.904752,1.503328,0.123649,0.779924,0.871511,0.022181,78.580756,0.020659,71.482607,0.030073,115.911462,0.049463,0.00069,0.893168,1.618392,0.132172,0.757342,0.852548,0.020359,77.538622,0.018683,69.697258,0.029862,122.796128,0.029541,0.000433,0.907357,1.48905,0.124965,0.785259,0.874587,0.021307,78.191928,0.019836,71.248937,0.028919,114.640393,0.050538,0.000702
45,46,1015,0.922446,1.38558,0.098014,0.816137,0.896176,0.02476,105.39687,0.024043,95.268112,0.028296,155.417692,0.07543,0.000719,0.914909,1.443011,0.093081,0.800897,0.884111,0.021289,105.341342,0.020525,93.659774,0.025159,166.666523,0.081163,0.000769,0.922868,1.400208,0.108327,0.817678,0.894059,0.031319,66.0138,0.029314,61.441607,0.041439,89.539414,0.045561,0.000798,0.925704,1.350669,0.110916,0.822778,0.902351,0.027248,89.603922,0.025792,83.203384,0.033853,119.757835,0.071955,0.000827,0.942653,1.269529,0.105638,0.860243,0.922902,0.024988,82.995969,0.023995,78.348798,0.029521,104.771829,0.075089,0.000951,0.914579,1.429888,0.113284,0.799759,0.885934,0.025619,76.895419,0.02419,70.268932,0.032676,110.119892,0.053937,0.000725,0.93254,1.315043,0.111297,0.837691,0.910718,0.022902,83.956093,0.021949,78.256096,0.027271,110.771573,0.096982,0.001171,0.939524,1.271963,0.103998,0.852769,0.920817,0.025885,74.284412,0.024766,69.964235,0.030812,93.926693,0.079887,0.001107,0.94193,1.26762,0.100777,0.858388,0.922822,0.030309,69.972116,0.029034,66.444639,0.036143,86.078289,0.056284,0.0009
46,47,1017,0.901027,1.503317,0.108573,0.772078,0.869456,0.027593,67.280874,0.024848,61.792878,0.04194,93.767949,0.041696,0.000765,0.898303,1.517597,0.101646,0.766639,0.866248,0.034288,59.915142,0.030511,54.953009,0.054322,83.864785,0.032799,0.000704,0.911238,1.446811,0.119164,0.792845,0.88183,0.025968,76.063146,0.024404,69.536179,0.03355,109.026458,0.06264,0.000864,0.918778,1.413426,0.11151,0.808759,0.89014,0.027897,76.490002,0.026451,70.459404,0.03504,107.371226,0.053273,0.000714,0.910706,1.462493,0.120372,0.792026,0.879543,0.022039,78.687277,0.020597,72.101269,0.029439,112.24732,0.062567,0.000868,0.924771,1.362206,0.10565,0.820885,0.900408,0.026742,77.758639,0.025251,72.233262,0.033674,104.379736,0.05774,0.000781,0.918366,1.416695,0.123286,0.807861,0.889588,0.023313,76.019302,0.022019,69.92951,0.029822,106.993737,0.077675,0.001063,0.922175,1.388208,0.111495,0.815738,0.895377,0.020567,86.290285,0.019498,79.368958,0.025792,120.821485,0.069491,0.000823,0.910045,1.45063,0.13364,0.79038,0.880593,0.02502,77.372411,0.023623,70.657226,0.031937,110.772338,0.082872,0.001145
47,48,1019,0.821751,2.295743,0.097015,0.629664,0.754561,0.023566,104.866329,0.021377,82.239312,0.037441,278.735582,0.030728,0.000323,0.81361,2.473893,0.09223,0.616566,0.737645,0.021517,109.535037,0.01941,83.760811,0.035819,327.046746,0.023966,0.000252,0.867388,1.887335,0.12987,0.709077,0.812026,0.02479,77.420458,0.022464,67.684909,0.03939,142.653922,0.028061,0.000431,0.86613,1.844268,0.12866,0.706373,0.815072,0.023297,77.775705,0.021063,67.839691,0.036823,140.099606,0.036028,0.000544,0.87885,1.750359,0.141603,0.730177,0.830652,0.023276,78.059975,0.021287,69.093836,0.035052,133.16689,0.045791,0.000677,0.872133,1.795561,0.132525,0.717371,0.823347,0.021949,77.617301,0.019894,68.159196,0.034338,136.380792,0.027992,0.000417,0.892298,1.620192,0.131941,0.755649,0.851596,0.022548,78.782156,0.020885,70.729679,0.031946,124.760641,0.041063,0.000588,0.893292,1.616892,0.129515,0.757591,0.852678,0.02253,78.610119,0.020843,70.637714,0.031999,124.446246,0.040481,0.000577,0.886784,1.653983,0.136212,0.744888,0.844892,0.022254,77.763131,0.02052,69.398561,0.032096,125.821684,0.041244,0.000604
