,Num,Dnum,ROICoarseness,ROIContrast,ROIBusyness,ROIComplexity,ROIStrength,LLLCoarseness,LLLContrast,LLLBusyness,LLLComplexity,LLLStrength,LLHCoarseness,LLHContrast,LLHBusyness,LLHComplexity,LLHStrength,LHLCoarseness,LHLContrast,LHLBusyness,LHLComplexity,LHLStrength,LHHCoarseness,LHHContrast,LHHBusyness,LHHComplexity,LHHStrength,HLLCoarseness,HLLContrast,HLLBusyness,HLLComplexity,HLLStrength,HLHCoarseness,HLHContrast,HLHBusyness,HLHComplexity,HLHStrength,HHLCoarseness,HHLContrast,HHLBusyness,HHLComplexity,HHLStrength,HHHCoarseness,HHHContrast,HHHBusyness,HHHComplexity,HHHStrength
10,11,12,0.000671,0.144601,0.585314,5190.699507,0.93883,0.000759,0.129781,0.51845,4567.205052,1.071021,0.000619,0.14715,0.66016,5528.899613,0.840864,0.000355,0.289222,1.160711,11049.496575,0.416891,0.000364,0.282574,1.11859,10939.821413,0.41918,0.000348,0.278279,1.153679,10974.445249,0.418471,0.000354,0.315599,1.174793,11365.71424,0.402596,0.000352,0.328005,1.195264,11685.868713,0.393211,0.000353,0.320108,1.179738,11725.146201,0.392497
11,12,14,0.002909,0.167638,0.158295,4904.097921,3.716106,0.003077,0.15343,0.14467,4615.436916,3.936961,0.003137,0.170043,0.159006,4179.366602,3.814258,0.001272,0.372191,0.35019,12142.392346,1.465024,0.001224,0.37552,0.358871,12282.405691,1.451481,0.001209,0.395359,0.370388,12692.363582,1.416048,0.001159,0.442906,0.411088,12970.562834,1.286083,0.001198,0.473717,0.391535,13545.264174,1.316143,0.001209,0.460789,0.388158,13400.010859,1.321177
12,13,15,0.001747,0.193062,0.209916,5039.963823,2.483221,0.002083,0.205601,0.164732,4889.862587,3.10495,0.001463,0.214811,0.311396,6853.061667,1.896404,0.00101,0.320286,0.427354,10650.002185,1.179507,0.000976,0.328341,0.427606,11384.306147,1.088855,0.000959,0.348091,0.447351,11387.519585,1.102633,0.000944,0.365852,0.455774,11982.89417,1.048285,0.00093,0.406164,0.476384,12439.406891,1.006551,0.000903,0.415199,0.494914,12739.238184,0.98817
13,14,16,0.002246,0.16461,0.175399,4574.98429,3.289542,0.002541,0.141244,0.159936,3846.450673,3.664928,0.001766,0.198379,0.257451,6306.387026,2.278816,0.001053,0.280051,0.387037,10963.6435,1.273709,0.001018,0.355678,0.424088,12040.985284,1.164078,0.001,0.371206,0.439909,12305.815946,1.150728,0.001021,0.364658,0.416572,12195.748954,1.144882,0.000979,0.377328,0.447923,12726.16655,1.114755,0.001011,0.40457,0.442099,12811.781206,1.096956
14,15,17,0.001711,0.1946,0.177765,4947.538934,2.866959,0.002137,0.194437,0.145872,4264.498452,3.457485,0.001462,0.153696,0.298317,5686.818659,1.991352,0.000833,0.268143,0.486527,10780.297143,1.018022,0.000855,0.268585,0.473122,10680.576459,1.023078,0.000826,0.298268,0.490648,11075.985933,0.978072,0.000816,0.306301,0.508046,11562.447988,0.951943,0.000859,0.273613,0.461716,10997.194163,0.977579,0.000808,0.300469,0.510079,11752.967485,0.934617
15,16,18,0.000493,0.191206,0.908661,5902.544734,0.669469,0.00058,0.16243,0.787975,4993.926654,0.791551,0.00046,0.193369,0.978615,6298.447826,0.593969,0.000275,0.357636,1.617987,11682.90146,0.316046,0.000279,0.328186,1.529937,11417.994784,0.320974,0.000285,0.330885,1.516224,11121.57752,0.327291,0.00028,0.322032,1.500952,11394.812136,0.319384,0.000266,0.402385,1.67945,12582.204883,0.291065,0.00027,0.368671,1.612755,12286.031227,0.296643
16,17,19,0.00093,0.186638,0.495348,5539.467248,1.273315,0.001055,0.166767,0.428364,4851.269468,1.445764,0.000862,0.197702,0.55144,5984.359091,1.126694,0.000477,0.361804,0.91229,12000.346844,0.535364,0.000478,0.353975,0.899135,12037.628664,0.530531,0.00047,0.358723,0.930659,12030.877606,0.537231,0.00047,0.372757,0.931228,12202.176958,0.527407,0.000456,0.399686,0.98079,12807.170298,0.505482,0.000482,0.370657,0.90076,12214.913965,0.520143
17,18,20,0.002765,0.201188,0.167612,4821.288099,3.410525,0.003509,0.179958,0.126769,4128.407831,4.47994,0.002731,0.173266,0.155768,5444.43027,3.688685,0.001509,0.254548,0.265276,10266.383013,1.857636,0.001442,0.307631,0.286805,11324.687841,1.686922,0.001387,0.360157,0.319231,11958.715365,1.60987,0.001439,0.322278,0.288488,11427.574073,1.668165,0.001388,0.358945,0.307393,12455.51723,1.55224,0.001449,0.338729,0.290673,11909.122917,1.594935
18,19,21,0.001647,0.224321,0.219783,5802.37285,2.443731,0.001911,0.212934,0.184262,5123.158212,2.946363,0.001461,0.202561,0.314232,6413.267205,1.921367,0.000916,0.321757,0.469821,11121.700825,1.067188,0.000899,0.336133,0.477439,11667.840615,1.015966,0.000848,0.391557,0.517398,12426.764059,0.96547,0.000847,0.349829,0.50872,12330.31895,0.972405,0.000829,0.374694,0.529296,12671.285967,0.951428,0.00087,0.377383,0.502541,12463.883012,0.955135
19,20,22,0.000429,0.201542,0.787142,5313.01912,0.668874,0.000528,0.139664,0.720965,3713.04392,0.742944,0.000359,0.196318,1.222653,6414.110255,0.468701,0.00022,0.307281,1.931154,11261.198371,0.265433,0.000221,0.275195,1.841246,11209.523701,0.262906,0.000221,0.317014,1.918538,11436.512194,0.259373,0.000219,0.356849,1.962902,11996.585751,0.246801,0.000213,0.379595,2.072741,12649.326853,0.236466,0.000216,0.351923,1.991476,12264.591934,0.241757
20,21,25,0.00049,0.139068,0.768707,4812.378682,0.706194,0.000584,0.114322,0.659073,4041.996515,0.843259,0.000384,0.179488,1.115512,6096.318797,0.525421,0.000248,0.265323,1.63491,10394.608144,0.300719,0.00024,0.302271,1.713944,11294.623828,0.274781,0.00023,0.313444,1.828686,11672.809278,0.272062,0.000232,0.341977,1.840242,11940.471292,0.262659,0.000234,0.348164,1.83272,12083.79007,0.260394,0.000234,0.336409,1.804992,12011.826945,0.260802
21,22,26,0.001209,0.168829,0.357823,5234.812329,1.672606,0.001407,0.145312,0.30616,4484.121259,1.965731,0.000932,0.209193,0.468834,7044.073628,1.212861,0.000609,0.364878,0.716365,11974.656566,0.707224,0.000612,0.381676,0.722331,12307.818696,0.684089,0.00059,0.387983,0.751016,12503.35563,0.679908,0.000623,0.356431,0.68985,11932.318496,0.698377,0.000618,0.390506,0.716672,12594.827106,0.670999,0.00061,0.394819,0.728914,12708.677575,0.66464
22,23,27,0.000731,0.112946,0.577655,3032.028638,0.955949,0.000997,0.113214,0.37017,2753.920935,1.452635,0.000946,0.090272,0.529654,2732.051977,1.320153,0.000322,0.229589,1.323886,8226.17574,0.408384,0.000306,0.251561,1.380324,9020.753689,0.368329,0.000305,0.265834,1.42428,9129.66035,0.366137,0.000297,0.26751,1.416374,9357.506991,0.354324,0.00026,0.310001,1.641702,11105.558777,0.300254,0.000261,0.300863,1.605369,11065.686716,0.299095
23,24,28,0.003188,0.252564,0.133193,5757.733374,4.212294,0.003716,0.216069,0.119697,5161.295926,4.935135,0.002995,0.207615,0.158447,6257.956481,3.895946,0.001723,0.390006,0.254124,12056.447564,1.921726,0.001861,0.329798,0.220862,11260.171092,2.029525,0.001743,0.315972,0.237212,11519.028326,2.031495,0.001728,0.334658,0.245028,11806.565283,1.968426,0.001665,0.400072,0.26499,12650.812635,1.852503,0.001692,0.390399,0.261172,12623.997322,1.863995
24,25,30,0.000465,0.126325,0.895443,3806.71558,0.6662,0.000537,0.109029,0.787451,3302.638474,0.764569,0.000318,0.18423,1.423268,5730.755639,0.414825,0.000179,0.306901,2.403442,10850.982457,0.212986,0.000177,0.323191,2.391067,11382.227333,0.200707,0.00018,0.288066,2.303801,10647.179683,0.21407,0.000177,0.318182,2.375363,11255.687337,0.202842,0.000168,0.370113,2.611129,12353.13793,0.186898,0.000169,0.358621,2.551492,12193.93527,0.187908
25,26,32,0.000866,0.111841,0.390054,4475.72648,1.331437,0.000971,0.142173,0.329923,4589.745677,1.531073,0.000766,0.142369,0.515724,5042.726478,1.119519,0.000448,0.232491,0.863552,9971.225714,0.556907,0.000434,0.308056,0.958433,11156.625499,0.499472,0.000417,0.271959,0.973074,10986.425513,0.513977,0.000417,0.325901,1.00432,11582.620223,0.484827,0.000421,0.305107,0.983492,11659.072194,0.485038,0.000417,0.338948,1.015296,11956.871331,0.470031
26,27,33,0.001174,0.142065,0.371597,4021.631602,1.614074,0.001333,0.146094,0.310796,3818.305995,1.873425,0.000943,0.1746,0.489572,5310.531677,1.263329,0.000459,0.370458,0.956483,12093.032646,0.529433,0.000475,0.362623,0.918476,11915.563211,0.533343,0.000483,0.297585,0.859423,11038.421509,0.573413,0.000483,0.32777,0.87922,11541.129623,0.549919,0.00046,0.396777,0.974454,12763.057891,0.504094,0.000468,0.390823,0.944502,12488.770297,0.509402
27,28,35,0.009375,0.358063,0.044913,6473.840028,11.527283,0.010261,0.361253,0.039295,6249.497372,13.619394,0.009535,0.262616,0.050599,6864.657371,11.433478,0.00685,0.386873,0.064713,10502.111692,7.561454,0.006447,0.388738,0.074992,10516.298495,6.78061,0.005762,0.525183,0.090528,12574.986777,6.268038,0.006366,0.357362,0.067286,10887.191331,7.100111,0.006226,0.462694,0.08129,10373.122561,5.765105,0.00616,0.368756,0.072907,11561.104631,6.749967
28,29,36,0.00056,0.235035,0.717102,5072.848985,0.808823,0.000659,0.21289,0.60854,4390.77527,0.964953,0.000453,0.190105,1.046331,5914.145645,0.595967,0.000251,0.362904,1.775293,11753.511615,0.285954,0.000248,0.361479,1.751595,12108.727861,0.278031,0.000243,0.372277,1.833656,12170.881213,0.27698,0.000244,0.387078,1.799675,12464.128523,0.269474,0.000241,0.408816,1.866111,12829.212111,0.264009,0.000245,0.401584,1.818491,12618.133177,0.265441
29,30,37,0.003171,0.15834,0.142619,4538.295212,4.415292,0.003758,0.128854,0.115435,3766.250063,5.319179,0.002957,0.171938,0.155966,5040.460807,3.960326,0.001412,0.361636,0.308846,11970.657252,1.605733,0.001447,0.327866,0.303736,11056.18613,1.621488,0.001364,0.351041,0.312658,11854.952005,1.625559,0.001361,0.347933,0.31915,12300.940974,1.595754,0.001378,0.38724,0.326542,12643.803637,1.536283,0.001375,0.307076,0.302176,11814.299951,1.627738
30,31,38,0.00878,0.248824,0.060545,5102.343787,11.074781,0.009739,0.218237,0.064726,3943.617549,11.629052,0.007129,0.152362,0.056175,4830.516228,9.489323,0.00398,0.389411,0.117645,10714.386737,4.17623,0.004071,0.310015,0.102213,10630.986716,4.488596,0.003868,0.319938,0.117852,9535.406967,4.083958,0.003877,0.299787,0.10789,10550.311987,4.456707,0.003755,0.342385,0.111132,12119.57238,4.243092,0.003976,0.288971,0.101732,10639.100007,4.404663
31,32,39,0.00066,0.152288,0.650116,4691.429694,0.933006,0.000731,0.136923,0.589982,4259.294861,1.026879,0.000591,0.165378,0.738025,5317.652019,0.80373,0.000321,0.244451,1.23936,10379.226909,0.390111,0.000313,0.276249,1.289825,10942.039799,0.367672,0.000321,0.293989,1.300438,10712.972789,0.378559,0.000323,0.303435,1.279477,10969.901367,0.367219,0.000307,0.33357,1.377324,11763.702682,0.344294,0.000316,0.308588,1.295278,11325.822857,0.354293
32,33,1001,0.000306,0.100139,1.503632,3110.336546,0.456146,0.000419,0.076293,1.121032,2327.430006,0.610533,0.000339,0.081037,1.226719,2950.805502,0.47315,0.000132,0.244356,3.253391,8483.359054,0.160629,0.000131,0.233609,3.192812,8488.847671,0.159251,0.000128,0.209657,3.187243,8278.313165,0.16289,0.000131,0.211953,3.084433,8285.57298,0.161673,0.000109,0.301461,3.866196,10766.475765,0.125053,0.00011,0.273381,3.745125,10488.17902,0.128118
33,34,1002,0.001009,0.179589,0.304878,4702.362488,1.689702,0.001189,0.202992,0.251697,4521.300325,1.995521,0.001154,0.152225,0.384391,4760.426119,1.498377,0.000557,0.186056,0.662395,9198.602842,0.744257,0.000573,0.221997,0.666619,9860.591585,0.689794,0.000556,0.191787,0.654535,9326.002903,0.732298,0.00057,0.232179,0.66714,10001.030497,0.675888,0.000542,0.257162,0.724251,10731.781597,0.640341,0.000564,0.235071,0.680789,10417.569507,0.655817
34,35,1003,0.001108,0.151583,0.362038,4966.353673,1.448264,0.001243,0.149529,0.305445,4872.116484,1.729248,0.00098,0.179883,0.430442,6219.249989,1.287183,0.000634,0.26692,0.629412,10363.79475,0.752807,0.000622,0.278465,0.650578,10827.749596,0.724278,0.000615,0.273356,0.643211,10703.507182,0.73225,0.00061,0.294338,0.670712,11194.620361,0.700065,0.000604,0.3106,0.683844,11513.403099,0.684034,0.000596,0.298632,0.689915,11558.014525,0.682801
35,36,1004,0.001394,0.227273,0.211967,6104.755188,2.511976,0.001675,0.190617,0.188298,4940.880601,2.794557,0.001442,0.189336,0.305475,6284.055332,1.929072,0.000903,0.31097,0.459778,11073.947436,1.058236,0.000918,0.324223,0.451827,11339.466637,1.031163,0.000861,0.331818,0.488145,11493.100412,1.01697,0.000878,0.388531,0.496876,12241.416727,0.95929,0.000864,0.389197,0.509219,12463.335679,0.949554,0.000873,0.378142,0.499432,12453.724662,0.953266
36,37,1005,0.000829,0.290749,0.642657,7351.965552,1.067227,0.001157,0.193148,0.452322,4956.445118,1.461964,0.000783,0.257951,0.588613,7777.290463,0.919921,0.000665,0.29747,0.669008,9199.352683,0.771037,0.000587,0.350445,0.763669,10910.880016,0.648819,0.000622,0.335772,0.737409,10047.002162,0.713175,0.000558,0.372426,0.814588,11449.495972,0.623702,0.000537,0.398108,0.856417,12094.238221,0.593667,0.000513,0.415929,0.893478,12632.939915,0.566761
37,38,1006,0.003632,0.264661,0.201709,5102.572166,4.931949,0.003924,0.227423,0.16258,4597.312065,5.488676,0.00259,0.211771,0.165832,6844.984365,3.354062,0.00162,0.405046,0.278841,12192.525891,1.858488,0.001613,0.38209,0.272496,12368.392887,1.807478,0.001616,0.394872,0.286886,11578.992495,1.831478,0.001589,0.397,0.282266,12456.038515,1.80842,0.001466,0.454302,0.312165,13654.075555,1.683458,0.001537,0.420206,0.292121,13116.029728,1.710811
38,39,1007,0.000801,0.178181,0.405077,4724.651586,1.487326,0.001137,0.136058,0.276138,3702.775294,2.010024,0.000786,0.17393,0.493869,6281.97209,1.007281,0.000677,0.163093,0.547427,6824.008806,0.91588,0.000627,0.220643,0.600277,8611.374489,0.721565,0.000642,0.183073,0.587155,7405.385086,0.853635,0.000588,0.249685,0.67523,9473.76765,0.670104,0.00059,0.227856,0.64795,9207.150354,0.684128,0.000565,0.291847,0.713122,10455.291169,0.604659
39,40,1008,0.000653,0.128757,0.466075,5339.068897,1.107375,0.000926,0.133319,0.326094,4001.790113,1.466221,0.000623,0.192438,0.648676,6595.673403,0.758314,0.000509,0.17741,0.727309,7402.584889,0.667655,0.000467,0.231067,0.84104,9075.918276,0.548906,0.000503,0.209039,0.774567,7845.77135,0.636061,0.000436,0.288768,0.955335,10125.375524,0.50246,0.000451,0.245043,0.879637,9711.912412,0.514175,0.000421,0.29667,0.971438,10779.732696,0.46577
40,41,1009,0.003914,0.156455,0.097125,3262.322306,5.5064,0.004908,0.123593,0.079994,2569.10694,6.676153,0.003756,0.098071,0.117741,2779.555784,4.9225,0.001333,0.272759,0.323133,8722.474843,1.69988,0.001356,0.207093,0.297761,8426.741,1.720335,0.001381,0.217028,0.299102,8228.210352,1.791801,0.001331,0.277835,0.326716,9308.650748,1.566565,0.001108,0.362629,0.396478,11599.442811,1.259098,0.001154,0.272506,0.351728,10618.028291,1.373625
41,42,1010,0.001733,0.257395,0.239679,4492.553357,2.513583,0.002046,0.203603,0.203903,3794.43816,2.990028,0.001415,0.169022,0.320328,5260.051899,1.865248,0.000816,0.262182,0.492299,9519.018057,0.964598,0.000789,0.269437,0.512098,10199.364825,0.912616,0.000795,0.307436,0.524902,10283.769015,0.901757,0.000745,0.333533,0.563541,11091.788446,0.843661,0.000738,0.347332,0.577506,11823.47006,0.795833,0.000722,0.355662,0.590425,11997.319148,0.78376
42,43,1012,0.000842,0.331424,0.688735,6152.467956,1.064024,0.000955,0.258367,0.574814,5274.086175,1.225448,0.000797,0.191124,0.554979,5760.84111,1.071893,0.000473,0.328323,0.90214,10799.69962,0.526796,0.000459,0.355185,0.945839,11440.140501,0.504115,0.000454,0.351255,0.984127,11213.553805,0.521677,0.000439,0.391942,1.03082,11884.973273,0.489618,0.000448,0.363057,0.958667,11849.200346,0.481716,0.000439,0.386255,1.002602,12248.103326,0.469224
43,44,1013,0.001521,0.253645,0.254274,5880.313152,2.163413,0.001788,0.206965,0.22764,4970.498322,2.51382,0.001373,0.194061,0.335119,6428.861105,1.785025,0.000837,0.364318,0.525076,11504.836051,0.954948,0.000831,0.311835,0.508014,11363.421148,0.977217,0.000792,0.370475,0.558728,12315.416546,0.902172,0.000824,0.340611,0.515341,11863.880985,0.931547,0.00077,0.408618,0.591859,12884.629808,0.865075,0.000808,0.319993,0.512249,11892.325545,0.927324
44,45,1014,0.001073,0.127695,0.329796,3775.885508,1.790494,0.00124,0.127678,0.282776,3395.00174,2.029841,0.000817,0.152296,0.524859,5141.4887,1.138957,0.000488,0.242009,0.788893,9686.111411,0.572481,0.000476,0.265876,0.826212,10327.192684,0.541086,0.000477,0.253525,0.825727,10081.31222,0.55981,0.000455,0.317661,0.909017,11166.121343,0.507863,0.000486,0.271864,0.807163,10397.436323,0.534189,0.000479,0.287166,0.827004,10665.457851,0.520776
45,46,1015,0.002161,0.182723,0.192434,3980.656976,2.813044,0.002502,0.160678,0.17615,3408.806465,3.251296,0.002655,0.095479,0.192072,2831.176231,3.726087,0.001089,0.225603,0.383597,7434.966044,1.320311,0.00093,0.269097,0.461337,9024.661591,1.083785,0.000966,0.245572,0.437373,8127.664016,1.216076,0.000863,0.241375,0.482963,9162.91525,1.085647,0.000836,0.309627,0.500177,10321.27328,0.932003,0.000827,0.292967,0.498165,10469.260144,0.922447
46,47,1017,0.007427,0.355145,0.036103,5866.818422,15.799958,0.008671,0.308999,0.030907,5560.4107,17.529506,0.007815,0.235561,0.075849,5385.971699,9.637861,0.00462,0.223689,0.089452,8308.792564,5.64186,0.004483,0.259188,0.094181,8520.242336,5.196319,0.004663,0.233515,0.085387,8709.593303,5.900796,0.004203,0.342091,0.105476,9855.288745,4.480737,0.004117,0.361059,0.104314,11645.707414,4.636256,0.003806,0.395359,0.115193,11720.13445,4.15093
47,48,1019,0.002249,0.255825,0.143459,5229.998656,3.352058,0.002691,0.238876,0.122102,4747.360477,3.95942,0.002186,0.174812,0.219671,4899.927624,2.818623,0.001159,0.270857,0.347569,10069.403623,1.393601,0.001136,0.252106,0.343898,10275.604582,1.361485,0.001188,0.190845,0.313692,9097.939931,1.549919,0.001153,0.289526,0.352765,10528.755436,1.326886,0.001163,0.333344,0.357115,11295.076196,1.240473,0.001118,0.318075,0.365409,11325.440988,1.234908
48,49,1020,0.001335,0.307756,0.22413,8400.455006,2.243094,0.001537,0.293915,0.194271,7342.274892,2.582358,0.001204,0.324712,0.350907,10293.937061,1.385913,0.001148,0.312069,0.352953,10655.701859,1.331291,0.001106,0.348717,0.383977,11673.447286,1.22435,0.001142,0.336694,0.366237,10823.031891,1.327383,0.001058,0.406753,0.425658,12570.65686,1.162475,0.001053,0.372649,0.416499,12332.960572,1.176834,0.001043,0.383575,0.418773,12586.347111,1.150442
49,50,1022,0.000844,0.196656,0.312217,5045.910334,1.746986,0.001072,0.179181,0.261173,4081.180507,2.027416,0.000826,0.156564,0.547473,5069.256277,1.116595,0.000436,0.235989,0.889495,10001.572859,0.5401,0.00043,0.242528,0.912068,10527.712953,0.514836,0.000428,0.228427,0.893827,10114.781609,0.533594,0.000446,0.229631,0.852087,9998.192851,0.533967,0.000431,0.292232,0.940233,11220.541841,0.482352,0.000422,0.302856,0.973358,11549.833154,0.471738
50,51,1023,0.001847,0.22842,0.176876,4780.429696,2.911616,0.002129,0.218095,0.158064,4212.216082,3.355208,0.001582,0.15417,0.27931,5097.276526,2.115569,0.00083,0.332855,0.522447,11035.689128,0.958262,0.000819,0.313822,0.511925,11115.302874,0.95076,0.000822,0.305011,0.502035,11021.084859,0.949109,0.000829,0.321981,0.513583,11170.581366,0.938558,0.000733,0.402602,0.614116,12996.755656,0.830344,0.000761,0.385626,0.581838,12502.256543,0.847546
51,52,1024,0.001282,0.120439,0.278947,5036.248081,2.136619,0.001534,0.109103,0.236462,4248.873306,2.538631,0.001406,0.151664,0.289143,5387.665182,1.964763,0.000765,0.317736,0.558389,11278.233335,0.911262,0.000792,0.316506,0.53961,11253.957216,0.910344,0.000754,0.273307,0.54242,11231.282837,0.919581,0.000753,0.298246,0.553159,11609.227809,0.891792,0.000772,0.366765,0.556109,11998.925511,0.84552,0.000753,0.362889,0.569827,12067.243096,0.841759
52,53,1025,0.001936,0.177381,0.193176,4533.823752,2.718486,0.002155,0.165507,0.174913,4238.082825,3.001582,0.001791,0.16642,0.270751,5054.284945,2.402572,0.000954,0.297815,0.425456,10593.449454,1.065182,0.000919,0.331724,0.457071,11262.361362,1.018655,0.000948,0.289968,0.426063,10650.324852,1.06448,0.000902,0.342968,0.471533,11385.093851,1.011618,0.000887,0.364398,0.487601,12083.336917,0.955783,0.000878,0.3522,0.487855,11994.786131,0.960361
53,54,1026,0.001553,0.171749,0.256255,3835.54982,2.113289,0.001974,0.111199,0.207662,2885.420302,2.652938,0.001875,0.094863,0.255899,2905.500482,2.533283,0.000747,0.186164,0.54369,7264.740303,0.955179,0.000686,0.212425,0.584069,8072.109049,0.848516,0.000689,0.237202,0.626646,8140.076728,0.847601,0.000653,0.267268,0.653023,8882.301861,0.777369,0.000559,0.351612,0.7882,11270.728778,0.616831,0.000561,0.335971,0.765473,11084.474785,0.618163
54,55,1027,0.000407,0.14595,0.971659,4315.302974,0.552285,0.000501,0.16763,0.71722,4279.685077,0.721005,0.000359,0.165515,1.188051,5556.626005,0.476777,0.000218,0.256699,1.869212,9926.921717,0.261853,0.000209,0.272968,1.924087,10583.958838,0.242078,0.000214,0.220969,1.817955,9686.380127,0.265947,0.000208,0.294954,1.968806,10827.016328,0.238642,0.000199,0.322238,2.099776,11580.426252,0.224174,0.0002,0.33359,2.103469,11790.757886,0.220419
